Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459974738630,0.705,3.62e-06
1459974738640,0.705,3.6200000000000004e-07
1459974738650,0.705,2.1719999999999997e-06
1459974738660,0.705,1.0859999999999999e-06
1459974738670,0.705,7.240000000000001e-07
1459974738680,0.705,0.0
1459974738690,0.705,2.5340000000000002e-06
1459974738700,0.705,7.240000000000001e-07
1459974738710,0.705,2.1719999999999997e-06
1459974738720,0.705,7.240000000000001e-07
1459974738730,0.705,5.792000000000001e-06
1459974738740,0.705,1.4480000000000002e-06
1459974738750,0.705,2.5340000000000002e-06
1459974738760,0.705,7.240000000000001e-07
1459974738770,0.705,1.4480000000000002e-06
1459974738780,0.705,7.240000000000001e-07
1459974738790,0.705,3.62e-06
1459974738800,0.705,2.1719999999999997e-06
1459974738810,0.705,2.1719999999999997e-06
1459974738820,0.705,0.0
1459974738830,0.705,7.240000000000001e-07
1459974738840,0.705,7.240000000000001e-07
1459974738850,0.705,1.81e-06
1459974738860,0.705,0.0
1459974738870,0.705,2.1719999999999997e-06
1459974738880,0.705,0.0
1459974738890,0.705,2.8960000000000003e-06
1459974738900,0.705,0.0
1459974738910,0.705,2.8960000000000003e-06
1459974738920,0.705,0.0
1459974738930,0.705,2.5340000000000002e-06
1459974738940,0.705,0.0
1459974738950,0.705,2.8960000000000003e-06
1459974738960,0.705,0.0
1459974738970,0.705,2.1719999999999997e-06
1459974738980,0.705,0.0
1459974738990,0.705,1.81e-06
1459974739000,0.705,7.240000000000001e-07
1459974739010,0.705,2.1719999999999997e-06
1459974739020,0.705,3.6200000000000004e-07
1459974739030,0.705,1.448e-05
1459974739040,0.705,7.240000000000001e-07
1459974739050,0.705,2.8960000000000003e-06
1459974739060,0.705,7.240000000000001e-07
1459974739070,0.705,2.5340000000000002e-06
1459974739080,0.705,0.0
1459974739090,0.705,1.4480000000000002e-06
1459974739100,0.705,0.0
1459974739110,0.705,7.240000000000001e-07
1459974739120,0.705,7.240000000000001e-07
1459974739130,0.705,3.258e-06
1459974739140,0.705,0.0
1459974739150,0.705,1.81e-06
1459974739160,0.705,7.240000000000001e-07
1459974739170,0.705,2.5340000000000002e-06
1459974739180,0.705,3.6200000000000004e-07
1459974739190,0.705,2.1719999999999997e-06
1459974739200,0.705,7.240000000000001e-07
1459974739210,0.705,3.258e-06
1459974739220,0.705,1.81e-06
1459974739230,0.705,2.1719999999999997e-06
1459974739240,0.705,3.6200000000000004e-07
1459974739250,0.705,2.8960000000000003e-06
1459974739260,0.705,0.0
1459974739270,0.705,3.62e-06
1459974739280,0.705,3.6200000000000004e-07
1459974739290,0.705,3.258e-06
1459974739300,0.705,1.81e-06
1459974739310,0.705,3.258e-06
1459974739320,0.705,3.982e-06
1459974739330,0.705,3.982e-06
1459974739340,0.705,0.0
1459974739350,0.705,1.4480000000000002e-06
1459974739360,0.705,0.0
1459974739370,0.705,2.1719999999999997e-06
1459974739380,0.705,0.0
1459974739390,0.705,1.81e-06
1459974739400,0.705,1.4480000000000002e-06
1459974739410,0.705,2.5340000000000002e-06
1459974739420,0.705,0.0
1459974739430,0.705,7.240000000000001e-07
1459974739440,0.705,7.240000000000001e-07
1459974739450,0.705,2.5340000000000002e-06
1459974739460,0.705,0.0
1459974739470,0.705,1.4480000000000002e-06
1459974739480,0.705,3.6200000000000004e-07
1459974739490,0.705,2.5340000000000002e-06
1459974739500,0.705,0.0
1459974739510,0.705,2.5340000000000002e-06
1459974739520,0.705,0.0
1459974739530,0.705,1.0859999999999999e-06
1459974739540,0.705,0.0
1459974739550,0.705,2.1719999999999997e-06
1459974739560,0.705,0.0
1459974739570,0.705,1.4480000000000002e-06
1459974739580,0.705,0.0
1459974739590,0.705,1.0859999999999999e-06
1459974739600,0.705,7.240000000000001e-07
1459974739610,0.705,1.4480000000000002e-06
1459974739620,0.705,7.240000000000001e-07
1459974739630,0.705,2.1719999999999997e-06
1459974739640,0.705,1.0859999999999999e-06
1459974739650,0.705,2.8960000000000003e-06
1459974739660,0.705,3.6200000000000004e-07
1459974739670,0.705,2.8960000000000003e-06
1459974739680,0.705,0.0
1459974739690,0.705,2.1719999999999997e-06
1459974739700,0.705,0.0
1459974739710,0.705,1.4480000000000002e-06
1459974739720,0.705,7.240000000000001e-07
1459974739730,0.705,3.258e-06
1459974739740,0.705,3.6200000000000004e-07
1459974739750,0.705,3.258e-06
1459974739760,0.705,0.0
