,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
569,1540631394_TCSP.A4L6.B2_Align,1,6.846793103448277,3.224510027989279,47.603,4376.517824832328,-2.480349751006211e-06,-4347.124644919632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631394_TCSP.A4L6.B2_Align,TCSP,PROTON,I
570,1540635973_TCSG.D4L7.B1_Align,1,2.912407407407407,2.413828959693401,4.5249999999999995,2.8832999955828718,41.609625858300994,1.641700004417129,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540635973_TCSG.D4L7.B1_Align,TCSG,PROTON,I
571,1540624928_TCSP.A4L6.B2_Align,1,62.178025000000005,2.1097166250800434,126.51899999999999,17.9031459854015,68.43233425850916,108.61585401459854,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624928_TCSP.A4L6.B2_Align,TCSP,PROTON,I
572,1540626614_TCSG.D4R7.B2_Align,1,27.590695652173906,2.0103177177265437,260.459,2855.8320985538876,8.431992114713824e-06,-2740.1445675455448,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626614_TCSG.D4R7.B2_Align,TCSG,PROTON,I
573,1540628782_TCTPV.4R5.B2_Align,1,0.8734893617021278,2.869932233137199,1.4480000000000002,0.10777692307705201,22.58499515100722,1.3402230769229482,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540628782_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
574,1540628782_TCTPV.4R5.B2_Align,0,0.8734893617021278,3.985754320485434,1.4480000000000002,0.10777692307705201,22.58499515100722,1.3402230769229482,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540628782_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
575,1540634692_TCSG.D4L7.B1_Align,1,8.669260869565218,2.3018183350807973,10.679,8.8872227507998,1.3267801485343322,1.812710365070322,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634692_TCSG.D4L7.B1_Align,TCSG,PROTON,I
576,1540632500_TCSG.D4L7.B1_Align,1,8.265666666666666,2.467034006333555,10.317,7.824822051071138,1.1694815571076085,2.4545987235264892,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632500_TCSG.D4L7.B1_Align,TCSG,PROTON,I
577,1540623721_TCSP.A4L6.B2_Align,0,1.0620408163265305,2.802566706025347,1.81,-2.2726270700632907,0.0828610825484467,2.3849945244157396,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540623721_TCSP.A4L6.B2_Align,TCSP,PROTON,I
578,1540615203_TCTPH.4R2.B2_Align,0,0.21515760869565215,3.875569484651768,2.715,0.2247237594906516,94.17173700977261,2.4902762405093513,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540615203_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
579,1540630965_TCSP.A4L6.B2_Align,0,3.2854242424242432,3.7807080371736137,10.136000000000001,2.6108817118789753,1.1994697906481184,7.61617201270102,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630965_TCSP.A4L6.B2_Align,TCSP,PROTON,I
580,1540636193_TCTPV.4R5.B2_Align,1,8.796058823529412,3.361650441436877,10.679,6.820142853385321,150.2206112405837,3.8588571466151556,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636193_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
581,1540636811_TCSG.D4L7.B1_Align,1,8.881843137254902,1.9601859303786717,12.127,7.279428503796476,206.95062013047243,4.847571486214287,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636811_TCSG.D4L7.B1_Align,TCSG,PROTON,I
582,1540620854_TCTPV.4R5.B2_Align,1,3.045325,1.9526886528784841,5.611,635.1642449235874,3.7380529704560427e-06,-632.3121522263774,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620854_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
583,1540615886_TCTPH.4R2.B2_Align,0,373.0017833333334,9.031383270979681,449.60400000000004,395.9382733878334,281.7588990043921,53.66572661216662,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540615886_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
584,1540619002_TCTPH.4R2.B2_Align,1,-20.568181818181827,1.0886431127675296,100.274,-141.69709981647546,102.8882239913102,241.97109554059196,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619002_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
585,1540631399_TCSP.A4L6.B2_Align,0,-0.8720909090909004,3.1765619234838622,34.933,-3.128380610772475,55.79400651584664,38.061380646791584,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631399_TCSP.A4L6.B2_Align,TCSP,PROTON,I
586,1540633896_TCSG.D4L7.B1_Align,0,9.640217391304349,1.1537094333085895,13.394,7.2940649350649265,292.42943132083496,6.099935064935065,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633896_TCSG.D4L7.B1_Align,TCSG,PROTON,I
587,1540618772_TCTPH.4R2.B2_Align,1,0.3354972067039106,2.081485633330729,1.4480000000000002,0.3171989246752396,22.61573277233626,1.1308010753247626,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618772_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
588,1540618772_TCTPH.4R2.B2_Align,0,0.3354972067039106,5.2080686557814895,1.4480000000000002,0.3171989246752396,22.61573277233626,1.1308010753247626,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618772_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
589,1540626309_TCSG.D4R7.B2_Align,0,6.041952380952381,0.7566746005335587,15.565999999999999,-25.959210368477763,89.3805356178436,41.52521035971998,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626309_TCSG.D4R7.B2_Align,TCSG,PROTON,I
590,1540616922_TCTPH.4R2.B2_Align,1,7.511499999999998,1.0189699542574415,46.879,21.415536545325075,39.36180448783685,25.463463454674905,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616922_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
591,1540623161_TCTPV.4R5.B2_Align,1,,1.0401731426873007,82.536,-14.472841738244945,58.36152708963703,97.00884199063736,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540623161_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
592,1540624305_TCSP.A4L6.B2_Align,0,2.921857142857143,3.186151541790572,7.24,3.665915222434002,0.4307234881812726,4.7371217201527935,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624305_TCSP.A4L6.B2_Align,TCSP,PROTON,I
593,1540637248_TCSG.D4L7.B1_Align,0,13.047739130434783,1.332926433767616,19.91,11.0997662268175,24.518165579191177,8.810233765979339,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637248_TCSG.D4L7.B1_Align,TCSG,PROTON,I
594,1540637702_TCSP.A4L6.B2_Align,1,27.962854545454555,3.3252010897568405,70.952,-28.05203276596511,125.29649599348467,99.00403281387402,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637702_TCSP.A4L6.B2_Align,TCSP,PROTON,I
595,1540621788_TCTPV.4R5.B2_Align,1,2.0835000000000004,2.2174599956200107,3.62,2.2800121107138094,0.451049330770697,1.622919628958248,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621788_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
596,1540620922_TCP.D6R7.B2_Align,1,0.4871874999999999,2.071036751502234,1.0859999999999999,0.3515776247596755,17.091433208821023,0.7344223641970984,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620922_TCP.D6R7.B2_Align,TCP,PROTON,I
597,1540614588_TCTPH.4R2.B2_Align,1,5.943381818181819,2.455978864411988,12.850999999999999,-9.813350854171997,0.10334710699648418,15.21310671772364,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540614588_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
598,1540625531_TCSG.D4R7.B2_Align,1,1.0048461538461542,1.4941117091277762,2.353,0.4124207328999021,28.399626302855562,1.940579267100074,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540625531_TCSG.D4R7.B2_Align,TCSG,PROTON,I
599,1540621298_TCTPV.4R5.B2_Align,1,5.109540983606557,3.233992829464608,8.869,6.423535648214416,0.4840450689165388,3.4738250656891503,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621298_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
600,1540630135_TCTPH.4R2.B2_Align,0,3.396131578947368,4.772611410305347,7.421,2.3425827164348556,88.76956949195903,5.078417283498913,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630135_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
601,1540621230_TCTPV.4R5.B2_Align,0,4.2874375,2.969221486701424,7.24,3.004477868893033,20.754141066041285,4.2355221267899354,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621230_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
602,1540633240_TCSG.D4L7.B1_Align,0,3.028901960784313,1.430935729006181,4.5249999999999995,-7.174609535423033,0.023592810811806475,7.463844794023369,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633240_TCSG.D4L7.B1_Align,TCSG,PROTON,I
603,1540636312_TCTPV.4R5.B2_Align,1,4.573730769230769,3.0023179057017404,7.24,1.0115562900249557,285.71985880271427,6.228443709975065,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636312_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
604,1540622684_TCTPV.4R5.B2_Align,0,13.11888,2.6524414889422223,25.159000000000002,8.094986850499922,24.103674052657592,17.064013149500067,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622684_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
605,1540633311_TCP.D6L7.B1_Align,0,4.167050000000001,2.3775130421577044,7.602,1.718286624186332,262.9231600303788,5.8837133757984565,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633311_TCP.D6L7.B1_Align,TCP,PROTON,I
606,1540634379_TCSG.D4L7.B1_Align,1,104.33827272727272,1.1593099827452666,183.172,386312.8467110057,-1.680244244800915e-06,-386180.6544699193,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634379_TCSG.D4L7.B1_Align,TCSG,PROTON,I
607,1540625780_TCSG.D4R7.B2_Align,1,2.1096885245901635,1.2664680796435575,4.5249999999999995,-7.342991047416063,0.17053924269500387,8.062390101453511,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540625780_TCSG.D4R7.B2_Align,TCSG,PROTON,I
608,1540621810_TCTPV.4R5.B2_Align,1,3.042866666666667,2.094530443624018,4.706,2.8796369345088144,1.229638495723829,1.863462769313181,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621810_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
609,1540630936_TCSP.A4L6.B2_Align,0,2.723914285714284,3.8598224095431317,8.687999999999999,2.078962237627073,0.846256480758071,6.727580236951077,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630936_TCSP.A4L6.B2_Align,TCSP,PROTON,I
610,1540618784_TCTPH.4R2.B2_Align,0,1.6855625,3.919115209198417,3.258,0.7754102788125704,1.461452234783991,2.5327656714426334,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618784_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
611,1540633092_TCSG.D4L7.B1_Align,1,7.403254901960784,2.1590047887744923,11.402999999999999,7.536563488638349,154.78954709093418,3.8664365113614876,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633092_TCSG.D4L7.B1_Align,TCSG,PROTON,I
612,1540624976_TCSP.A4L6.B2_Align,1,134.8110625,2.53885216586337,229.327,129.65841390951215,53.51784497266431,99.6685860982662,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624976_TCSP.A4L6.B2_Align,TCSP,PROTON,I
613,1540629514_TCTPV.4R5.B2_Align,1,-3.6833499999999972,1.6028122370750846,42.716,13.948570040398398,1.5320863773346571,28.952776127579178,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629514_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
614,1540616351_TCTPH.4R2.B2_Align,1,395.6817391304347,1.1234796933041264,618.2959999999999,519.8997022550119,330.7520578487573,98.39629772219054,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616351_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
615,1540624625_TCSP.A4L6.B2_Align,1,23.15895,2.0881399539738887,41.449,-14.858140036800027,91.57617853134673,56.307140011248364,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624625_TCSP.A4L6.B2_Align,TCSP,PROTON,I
616,1540635986_TCTPH.4R2.B2_Align,0,37.73850000000001,4.215226132635874,99.912,31287.010262451528,1.6290179654137636e-06,-31224.32957100951,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540635986_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
617,1540616912_TCTPH.4R2.B2_Align,0,9.939916666666667,3.065619007984385,15.747,-5.114410222036148,55.67924790050191,20.861410222036167,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616912_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
618,1540616183_TCTPH.4R2.B2_Align,0,-0.010217877094972128,3.8668603397424386,1.81,0.0057365552937637745,49.16554407775155,1.8042634423118067,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616183_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
619,1540624984_TCSG.D4L7.B1_Align,0,20.96815384615385,1.6605575095922176,28.055000000000003,17.82922400352751,38.96881887406341,10.225775994787375,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624984_TCSG.D4L7.B1_Align,TCSG,PROTON,I
620,1540631585_TCP.D6L7.B1_Align,0,0.6628076923076923,3.691646227479184,1.498,0.15755629139059285,24.779033704038007,1.3404437086092553,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631585_TCP.D6L7.B1_Align,TCP,PROTON,I
621,1540614969_TCP.C6R7.B2_Align,0,91.72078723404256,2.590392701692691,122.35600000000001,30.598745969423046,128.4428913265562,91.75725403057696,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540614969_TCP.C6R7.B2_Align,TCP,PROTON,I
622,1540614804_TCTPH.4R2.B2_Align,1,6.154,1.576355228472319,37.467,-6.792140923349288,77.01186529837385,44.25914108645275,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540614804_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
623,1540630993_TCSP.A4L6.B2_Align,0,2.9864999999999995,3.8526301938731753,9.774,0.7111349689752492,-0.0031141056371551128,6.270620379204206,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630993_TCSP.A4L6.B2_Align,TCSP,PROTON,I
624,1540631301_TCSP.A4L6.B2_Align,1,16.01419047619048,3.389930988532967,37.286,12.30531851851795,1165.0273331241215,24.980681481481586,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631301_TCSP.A4L6.B2_Align,TCSP,PROTON,I
625,1540624165_TCP.C6R7.B2_Align,1,57.14606896551725,1.607665452461479,92.67200000000001,42.306471219546744,0.17955600230138966,31.793905627540255,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624165_TCP.C6R7.B2_Align,TCP,PROTON,I
626,1540618789_TCTPH.4R2.B2_Align,1,3.242595744680852,1.9769758944162759,5.792000000000001,0.0010077309967033456,237.9738682689427,5.790992267422949,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618789_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
627,1540623132_TCTPV.4R5.B2_Align,1,40.01105555555558,1.1110940387796167,103.53200000000001,2.4942679167965807,102.26956542071706,101.03773192323396,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540623132_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
628,1540624466_TCSG.D4L7.B1_Align,0,3.5671627906976737,2.1730061168469597,5.972999999999999,2.615301837384915,1.5173967030413118,3.375675213745867,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624466_TCSG.D4L7.B1_Align,TCSG,PROTON,I
629,1540622621_TCTPV.4R5.B2_Align,0,7.100769230769231,2.8131955185750845,15.928,0.8994815878725438,763.3210528779907,15.02851832301947,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622621_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
630,1540622689_TCTPV.4R5.B2_Align,0,4.11128571428571,2.6382573098569697,20.996,0.6200939826391947,0.8117082919693481,19.899457393182455,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622689_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
631,1540622563_TCTPV.4R5.B2_Align,0,5.081923076923077,2.997589846007722,9.955,-0.16775735284163618,501.38278101598695,10.122756284642216,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622563_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
632,1540623609_TCP.C6R7.B2_Align,0,0.2715000000000001,2.881394458498123,2.5340000000000003,0.23435838305592901,32.83190362404899,2.2996416169468756,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540623609_TCP.C6R7.B2_Align,TCP,PROTON,I
633,1540620797_TCP.D6R7.B2_Align,0,0.218123595505618,3.334090555108978,0.774,0.22628342204422372,32.624572285707416,0.5477165779499613,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620797_TCP.D6R7.B2_Align,TCP,PROTON,I
634,1540620078_TCTPH.4R2.B2_Align,1,1.8027637362637363,1.4805546345848761,5.43,3.022555984800353,0.4313593921608119,3.5596160923139495,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620078_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
635,1540633955_TCSG.D4L7.B1_Align,0,10.498000000000001,1.0472993424372807,34.933,-16.678767596188493,89.18659592166249,51.611767608183996,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633955_TCSG.D4L7.B1_Align,TCSG,PROTON,I
636,1540633378_TCSG.D4L7.B1_Align,0,3.685046875,1.2741208547461365,6.335,-3.9675840809655214,24.28639109510823,10.302584075339373,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633378_TCSG.D4L7.B1_Align,TCSG,PROTON,I
637,1540631533_TCP.D6L7.B1_Align,0,4.665788461538462,3.8402407926688755,6.697,4.152311999907731,31.207369703795045,2.5446880000922842,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631533_TCP.D6L7.B1_Align,TCP,PROTON,I
638,1540620602_TCTPV.4R5.B2_Align,1,0.6321428571428573,2.8131955168313563,1.629,0.4831708438893614,0.4828390212956167,1.2466526903594752,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620602_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
639,1540620602_TCTPV.4R5.B2_Align,0,0.6321428571428573,3.9006492460266706,1.629,0.4831708438893614,0.4828390212956167,1.2466526903594752,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620602_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
640,1540619996_TCTPH.4R2.B2_Align,1,1.156395348837209,1.7592472716846228,2.715,0.5939552238046832,29.001768258229514,2.121044776195318,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619996_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
641,1540621401_TCTPV.4R5.B2_Align,1,4.532383333333334,4.037762977174964,7.602,4.938317827795314,0.42504629054894916,3.271011306485794,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621401_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
642,1540636282_TCTPV.4R5.B2_Align,1,4.3484799999999995,3.1157913374218027,6.516,1.5772336702442038,2.029936493733738,4.948924274161097,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636282_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
643,1540635783_TCTPH.4R2.B2_Align,1,5.603901960784313,2.9175635444100934,11.402999999999999,-2.9448412698412723,33.394263562234215,14.34784126984127,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540635783_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
644,1540633668_TCSG.D4L7.B1_Align,0,4.445359999999999,1.3469277605713759,7.058999999999999,4.323585522966681,104.58494044143205,2.7354144770329136,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633668_TCSG.D4L7.B1_Align,TCSG,PROTON,I
645,1540635042_TCSG.D4L7.B1_Align,1,12.551410256410254,1.5597479474584575,19.729,39.15142421630396,0.003259136762998145,-24.525876774942944,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540635042_TCSG.D4L7.B1_Align,TCSG,PROTON,I
646,1540621928_TCTPV.4R5.B2_Align,0,4.262550000000001,3.271817307002206,7.24,4.654078114558578,0.3386260540149035,3.0628294388158013,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621928_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
647,1540631234_TCSP.A4L6.B2_Align,0,3.280625000000004,3.3635595310549875,26.245,-13.348716718197803,0.04389899487070486,30.911708583438383,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631234_TCSP.A4L6.B2_Align,TCSP,PROTON,I
648,1540621188_TCP.D6R7.B2_Align,0,0.4958888888888887,2.925455501000914,1.136,0.1211820792664733,0.5697895284464009,1.1089661143760408,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621188_TCP.D6R7.B2_Align,TCP,PROTON,I
649,1540630796_TCSP.A4L6.B2_Align,0,1.8927428571428573,4.089973310981728,7.421,0.9536549298914884,86.20774567014753,6.467345070108512,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630796_TCSP.A4L6.B2_Align,TCSP,PROTON,I
650,1540629131_TCTPV.4R5.B2_Align,1,0.8119142857142867,1.9054080561168234,7.602,-3.6119956901892305,0.04299266542239734,8.928738413531253,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629131_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
651,1540619532_TCTPH.4R2.B2_Align,1,2.0716470588235296,2.673707487164253,3.982,1.8291935594184554,1.161595060377459,2.208830498217609,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619532_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
652,1540618799_TCTPH.4R2.B2_Align,1,0.5471136363636369,1.907302735081194,19.186,1.208481208746303,34.99562229388589,17.97751880181506,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618799_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
653,1540624484_TCSP.A4L6.B2_Align,0,4.925288461538463,2.507685863846617,13.032,2.9317679773351606,1.0916497585800058,10.270926979768573,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624484_TCSP.A4L6.B2_Align,TCSP,PROTON,I
654,1540631311_TCSP.A4L6.B2_Align,1,25.04930303030303,3.344380289252821,54.481,19.24102846657758,1.2353595239273614,36.232636809649755,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631311_TCSP.A4L6.B2_Align,TCSP,PROTON,I
655,1540622962_TCTPV.4R5.B2_Align,1,15.41851851851851,1.569715821716342,48.68899999999999,1.0377333374526079,48.972754957901465,47.65126677942086,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622962_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
656,1540624476_TCSG.D4L7.B1_Align,0,1.5586111111111118,2.147803726316518,5.0680000000000005,1.6914733338763999,1.024112077555801,3.5606357834347238,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624476_TCSG.D4L7.B1_Align,TCSG,PROTON,I
657,1540625059_TCP.D6L7.B1_Align,1,17.842423076923076,2.707207234580851,27.15,11.383821195896468,48.298872154148405,15.766178792731345,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540625059_TCP.D6L7.B1_Align,TCP,PROTON,I
658,1540629504_TCTPV.4R5.B2_Align,1,10.747245901639344,1.6264525351089563,20.634,-3.8275258811929693,31.34708112648181,24.461525863239245,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629504_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
659,1540616193_TCTPH.4R2.B2_Align,0,0.24099438202247292,3.7449323110088044,2.8960000000000004,0.472506553247165,0.5419378836425508,2.62812199420265,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616193_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
