Timestamp,position,BLMTI.06R7.B2I10_TCSG.A6R7.B2
1459608407640,2.685,3.6200000000000004e-07
1459608407650,2.685,1.81e-06
1459608407660,2.685,0.0
1459608407670,2.685,1.4480000000000002e-06
1459608407680,2.685,1.0859999999999999e-06
1459608407690,2.685,7.240000000000001e-07
1459608407700,2.685,7.240000000000001e-07
1459608407710,2.685,2.1719999999999997e-06
1459608407720,2.685,3.258e-06
1459608407730,2.685,3.258e-06
1459608407740,2.685,3.258e-06
1459608407750,2.685,3.982e-06
1459608407760,2.685,2.5340000000000002e-06
1459608407770,2.685,2.1719999999999997e-06
1459608407780,2.685,1.81e-06
1459608407790,2.685,2.1719999999999997e-06
1459608407800,2.685,1.0859999999999999e-06
1459608407810,2.685,1.81e-06
1459608407820,2.685,1.0859999999999999e-06
1459608407830,2.685,1.0859999999999999e-06
1459608407840,2.685,1.0859999999999999e-06
1459608407850,2.685,1.81e-06
1459608407860,2.685,1.0859999999999999e-06
1459608407870,2.685,2.1719999999999997e-06
1459608407880,2.685,2.8960000000000003e-06
1459608407890,2.685,2.8960000000000003e-06
1459608407900,2.685,1.0859999999999999e-06
1459608407910,2.685,1.4480000000000002e-06
1459608407920,2.685,1.81e-06
1459608407930,2.685,1.4480000000000002e-06
1459608407940,2.685,7.240000000000001e-07
1459608407950,2.685,1.4480000000000002e-06
1459608407960,2.685,1.0859999999999999e-06
1459608407970,2.685,2.5340000000000002e-06
1459608407980,2.685,1.0859999999999999e-06
1459608407990,2.685,1.4480000000000002e-06
1459608408000,2.685,1.4480000000000002e-06
1459608408010,2.685,1.4480000000000002e-06
1459608408020,2.685,1.0859999999999999e-06
1459608408030,2.685,1.0859999999999999e-06
1459608408040,2.685,2.5340000000000002e-06
1459608408050,2.685,5.792000000000001e-06
1459608408060,2.685,6.877999999999999e-06
1459608408070,2.685,3.982e-06
1459608408080,2.685,3.258e-06
1459608408090,2.685,2.8960000000000003e-06
1459608408100,2.685,1.81e-06
1459608408110,2.685,2.1719999999999997e-06
1459608408120,2.685,0.0
1459608408130,2.685,2.1719999999999997e-06
1459608408140,2.685,1.4480000000000002e-06
1459608408150,2.685,1.4480000000000002e-06
1459608408160,2.685,3.6200000000000004e-07
1459608408170,2.685,1.4480000000000002e-06
1459608408180,2.685,7.240000000000001e-07
1459608408190,2.685,1.0859999999999999e-06
1459608408200,2.685,3.6200000000000004e-07
1459608408210,2.685,1.81e-06
1459608408220,2.685,3.6200000000000004e-07
1459608408230,2.685,1.4480000000000002e-06
1459608408240,2.685,0.0
1459608408250,2.685,2.1719999999999997e-06
1459608408260,2.685,0.0
1459608408270,2.685,7.240000000000001e-07
1459608408280,2.685,1.0859999999999999e-06
1459608408290,2.685,1.81e-06
1459608408300,2.685,1.0859999999999999e-06
1459608408310,2.685,7.240000000000001e-07
1459608408320,2.685,1.0859999999999999e-06
1459608408330,2.685,2.1719999999999997e-06
1459608408340,2.685,7.240000000000001e-07
1459608408350,2.685,1.4480000000000002e-06
1459608408360,2.685,7.240000000000001e-07
1459608408370,2.685,7.240000000000001e-07
1459608408380,2.685,1.0859999999999999e-06
1459608408390,2.685,1.4480000000000002e-06
1459608408400,2.685,0.0
1459608408410,2.685,0.0
1459608408420,2.685,0.0
1459608408430,2.685,0.0
1459608408440,2.685,0.0
1459608408450,2.685,0.0
1459608408460,2.685,7.240000000000001e-07
1459608408470,2.685,1.4480000000000002e-06
1459608408480,2.685,1.0859999999999999e-06
1459608408490,2.685,1.4480000000000002e-06
1459608408500,2.685,7.240000000000001e-07
1459608408510,2.685,1.0859999999999999e-06
1459608408520,2.685,1.0859999999999999e-06
1459608408530,2.685,7.240000000000001e-07
1459608408540,2.685,0.0
1459608408550,2.685,1.81e-06
1459608408560,2.685,3.6200000000000004e-07
1459608408570,2.685,1.4480000000000002e-06
1459608408580,2.685,3.6200000000000004e-07
1459608408590,2.685,1.81e-06
1459608408600,2.685,1.4480000000000002e-06
1459608408610,2.685,2.8960000000000003e-06
1459608408620,2.685,3.258e-06
1459608408630,2.685,2.1719999999999997e-06
1459608408640,2.685,1.81e-06
1459608408650,2.685,2.1719999999999997e-06
1459608408660,2.685,1.4480000000000002e-06
1459608408670,2.685,1.0859999999999999e-06
1459608408680,2.685,1.4480000000000002e-06
1459608408690,2.685,3.6200000000000004e-07
1459608408700,2.685,7.240000000000001e-07
1459608408710,2.685,2.5340000000000002e-06
1459608408720,2.685,3.6200000000000004e-07
1459608408730,2.685,7.240000000000001e-07
1459608408740,2.685,7.240000000000001e-07
1459608408750,2.685,1.0859999999999999e-06
1459608408760,2.685,3.6200000000000004e-07
1459608408770,2.685,1.4480000000000002e-06
1459608408780,2.685,7.240000000000001e-07
1459608408790,2.685,2.1719999999999997e-06
1459608408800,2.685,0.0
1459608408810,2.685,2.1719999999999997e-06
1459608408820,2.685,0.0
1459608408830,2.685,1.81e-06
1459608408840,2.685,3.6200000000000004e-07
1459608408850,2.685,1.81e-06
1459608408860,2.685,3.6200000000000004e-07
1459608408870,2.685,1.0859999999999999e-06
1459608408880,2.685,1.0859999999999999e-06
1459608408890,2.685,1.0859999999999999e-06
1459608408900,2.685,7.240000000000001e-07
1459608408910,2.685,1.4480000000000002e-06
1459608408920,2.685,0.0
1459608408930,2.685,2.1719999999999997e-06
1459608408940,2.685,3.6200000000000004e-07
1459608408950,2.685,7.240000000000001e-07
1459608408960,2.685,7.240000000000001e-07
1459608408970,2.685,1.4480000000000002e-06
1459608408980,2.685,7.240000000000001e-07
1459608408990,2.685,1.4480000000000002e-06
1459608409000,2.685,7.240000000000001e-07
1459608409010,2.685,1.4480000000000002e-06
1459608409020,2.685,3.6200000000000004e-07
1459608409030,2.685,1.4480000000000002e-06
1459608409040,2.685,0.0
1459608409050,2.685,1.0859999999999999e-06
1459608409060,2.685,7.240000000000001e-07
1459608409070,2.685,7.240000000000001e-07
1459608409080,2.685,3.6200000000000004e-07
1459608409090,2.685,1.0859999999999999e-06
1459608409100,2.685,3.6200000000000004e-07
1459608409110,2.685,3.6200000000000004e-07
1459608409120,2.685,7.240000000000001e-07
1459608409130,2.685,7.240000000000001e-07
1459608409140,2.685,7.240000000000001e-07
1459608409150,2.685,3.6200000000000004e-07
1459608409160,2.685,0.0
1459608409170,2.685,1.0859999999999999e-06
1459608409180,2.685,0.0
1459608409190,2.685,7.240000000000001e-07
1459608409200,2.685,3.6200000000000004e-07
1459608409210,2.685,7.240000000000001e-07
1459608409220,2.685,3.6200000000000004e-07
1459608409230,2.685,1.0859999999999999e-06
1459608409240,2.685,3.6200000000000004e-07
1459608409250,2.685,1.81e-06
1459608409260,2.685,3.6200000000000004e-07
1459608409270,2.685,7.240000000000001e-07
1459608409280,2.685,7.240000000000001e-07
1459608409290,2.685,3.6200000000000004e-07
1459608409300,2.685,7.240000000000001e-07
1459608409310,2.685,1.0859999999999999e-06
1459608409320,2.685,0.0
1459608409330,2.685,1.0859999999999999e-06
1459608409340,2.685,0.0
1459608409350,2.685,1.4480000000000002e-06
1459608409360,2.685,3.6200000000000004e-07
1459608409370,2.685,1.4480000000000002e-06
1459608409380,2.685,7.240000000000001e-07
1459608409390,2.685,7.240000000000001e-07
1459608409400,2.685,3.6200000000000004e-07
1459608409410,2.685,1.4480000000000002e-06
1459608409420,2.685,7.240000000000001e-07
1459608409430,2.685,7.240000000000001e-07
1459608409440,2.685,1.0859999999999999e-06
1459608409450,2.685,7.240000000000001e-07
1459608409460,2.685,3.6200000000000004e-07
1459608409470,2.685,1.0859999999999999e-06
1459608409480,2.685,3.6200000000000004e-07
1459608409490,2.685,1.81e-06
1459608409500,2.685,3.6200000000000004e-07
1459608409510,2.685,1.4480000000000002e-06
1459608409520,2.685,7.240000000000001e-07
1459608409530,2.685,7.240000000000001e-07
1459608409540,2.685,7.240000000000001e-07
1459608409550,2.685,7.240000000000001e-07
1459608409560,2.685,3.6200000000000004e-07
1459608409570,2.685,1.81e-06
1459608409580,2.685,1.4480000000000002e-06
1459608409590,2.685,7.240000000000001e-07
1459608409600,2.685,7.240000000000001e-07
1459608409610,2.685,7.240000000000001e-07
1459608409620,2.685,7.240000000000001e-07
1459608409630,2.685,7.240000000000001e-07
1459608409640,2.685,7.240000000000001e-07
1459608409650,2.685,1.4480000000000002e-06
1459608409660,2.685,0.0
1459608409670,2.685,1.4480000000000002e-06
1459608409680,2.685,3.6200000000000004e-07
1459608409690,2.685,1.0859999999999999e-06
1459608409700,2.685,3.6200000000000004e-07
1459608409710,2.685,1.0859999999999999e-06
1459608409720,2.685,0.0
1459608409730,2.685,7.240000000000001e-07
1459608409740,2.685,3.6200000000000004e-07
1459608409750,2.685,1.0859999999999999e-06
1459608409760,2.685,7.240000000000001e-07
1459608409770,2.685,1.4480000000000002e-06
1459608409780,2.685,7.240000000000001e-07
1459608409790,2.685,3.6200000000000004e-07
1459608409800,2.685,1.0859999999999999e-06
1459608409810,2.685,1.0859999999999999e-06
1459608409820,2.685,1.0859999999999999e-06
1459608409830,2.685,7.240000000000001e-07
1459608409840,2.685,7.240000000000001e-07
1459608409850,2.685,1.4480000000000002e-06
1459608409860,2.685,0.0
1459608409870,2.685,7.240000000000001e-07
1459608409880,2.685,0.0
1459608409890,2.685,1.0859999999999999e-06
1459608409900,2.685,3.6200000000000004e-07
1459608409910,2.685,7.240000000000001e-07
1459608409920,2.685,3.6200000000000004e-07
1459608409930,2.685,1.0859999999999999e-06
1459608409940,2.685,1.0859999999999999e-06
1459608409950,2.685,7.240000000000001e-07
1459608409960,2.685,1.0859999999999999e-06
1459608409970,2.685,1.81e-06
1459608409980,2.685,1.0859999999999999e-06
1459608409990,2.685,1.81e-06
1459608410000,2.685,1.0859999999999999e-06
1459608410010,2.685,1.4480000000000002e-06
1459608410020,2.685,1.4480000000000002e-06
1459608410030,2.685,1.4480000000000002e-06
1459608410040,2.685,7.240000000000001e-07
1459608410050,2.685,1.81e-06
1459608410060,2.685,7.240000000000001e-07
1459608410070,2.685,1.0859999999999999e-06
1459608410080,2.685,7.240000000000001e-07
1459608410090,2.685,1.4480000000000002e-06
1459608410100,2.685,1.0859999999999999e-06
1459608410110,2.685,1.4480000000000002e-06
1459608410120,2.685,3.6200000000000004e-07
1459608410130,2.685,1.4480000000000002e-06
1459608410140,2.685,7.240000000000001e-07
1459608410150,2.685,1.4480000000000002e-06
1459608410160,2.685,1.0859999999999999e-06
1459608410170,2.685,1.4480000000000002e-06
1459608410180,2.685,3.6200000000000004e-07
1459608410190,2.685,1.0859999999999999e-06
1459608410200,2.685,7.240000000000001e-07
1459608410210,2.685,1.0859999999999999e-06
1459608410220,2.685,7.240000000000001e-07
1459608410230,2.685,1.4480000000000002e-06
1459608410240,2.685,3.6200000000000004e-07
1459608410250,2.685,1.0859999999999999e-06
1459608410260,2.685,0.0
1459608410270,2.685,1.81e-06
1459608410280,2.685,7.240000000000001e-07
1459608410290,2.685,7.240000000000001e-07
1459608410300,2.685,7.240000000000001e-07
1459608410310,2.685,7.240000000000001e-07
1459608410320,2.685,0.0
1459608410330,2.685,1.81e-06
1459608410340,2.685,3.6200000000000004e-07
1459608410350,2.685,3.6200000000000004e-07
1459608410360,2.685,7.240000000000001e-07
1459608410370,2.685,7.240000000000001e-07
1459608410380,2.685,3.6200000000000004e-07
1459608410390,2.685,7.240000000000001e-07
1459608410400,2.685,3.6200000000000004e-07
1459608410410,2.685,1.4480000000000002e-06
1459608410420,2.685,0.0
1459608410430,2.685,1.81e-06
1459608410440,2.685,3.6200000000000004e-07
1459608410450,2.685,1.81e-06
1459608410460,2.685,7.240000000000001e-07
1459608410470,2.685,1.0859999999999999e-06
1459608410480,2.685,3.6200000000000004e-07
1459608410490,2.685,2.1719999999999997e-06
1459608410500,2.685,2.1719999999999997e-06
1459608410510,2.685,2.5340000000000002e-06
1459608410520,2.685,3.982e-06
1459608410530,2.685,7.24e-06
1459608410540,2.685,7.24e-06
1459608410550,2.685,7.602e-06
1459608410560,2.685,6.877999999999999e-06
1459608410570,2.685,5.0680000000000004e-06
1459608410580,2.685,3.982e-06
1459608410590,2.685,3.982e-06
1459608410600,2.685,2.5340000000000002e-06
1459608410610,2.685,3.62e-06
1459608410620,2.685,2.5340000000000002e-06
1459608410630,2.685,2.5340000000000002e-06
1459608410640,2.685,2.1719999999999997e-06
1459608410650,2.685,2.8960000000000003e-06
1459608410660,2.685,1.81e-06
1459608410670,2.685,3.62e-06
1459608410680,2.685,2.5340000000000002e-06
1459608410690,2.685,3.258e-06
1459608410700,2.685,2.5340000000000002e-06
1459608410710,2.685,2.5340000000000002e-06
1459608410720,2.685,1.0859999999999999e-06
1459608410730,2.685,2.5340000000000002e-06
1459608410740,2.685,1.0859999999999999e-06
1459608410750,2.685,1.4480000000000002e-06
1459608410760,2.685,3.6200000000000004e-07
1459608410770,2.685,1.4480000000000002e-06
1459608410780,2.685,7.240000000000001e-07
1459608410790,2.685,1.81e-06
1459608410800,2.685,7.240000000000001e-07
1459608410810,2.685,1.0859999999999999e-06
1459608410820,2.685,0.0
1459608410830,2.685,1.81e-06
1459608410840,2.685,3.6200000000000004e-07
1459608410850,2.685,2.1719999999999997e-06
1459608410860,2.685,3.6200000000000004e-07
1459608410870,2.685,2.1719999999999997e-06
1459608410880,2.685,7.240000000000001e-07
1459608410890,2.685,7.240000000000001e-07
1459608410900,2.685,7.240000000000001e-07
1459608410910,2.685,1.0859999999999999e-06
1459608410920,2.685,0.0
1459608410930,2.685,1.4480000000000002e-06
1459608410940,2.685,3.6200000000000004e-07
1459608410950,2.685,1.0859999999999999e-06
1459608410960,2.685,3.6200000000000004e-07
1459608410970,2.685,1.0859999999999999e-06
1459608410980,2.685,3.6200000000000004e-07
1459608410990,2.685,1.4480000000000002e-06
1459608411000,2.685,3.6200000000000004e-07
1459608411010,2.685,7.240000000000001e-07
1459608411020,2.685,1.0859999999999999e-06
1459608411030,2.685,1.0859999999999999e-06
1459608411040,2.685,7.240000000000001e-07
1459608411050,2.685,1.0859999999999999e-06
1459608411060,2.685,0.0
1459608411070,2.685,1.0859999999999999e-06
1459608411080,2.685,1.0859999999999999e-06
1459608411090,2.685,7.240000000000001e-07
1459608411100,2.685,7.240000000000001e-07
1459608411110,2.685,1.0859999999999999e-06
1459608411120,2.685,3.6200000000000004e-07
1459608411130,2.685,3.6200000000000004e-07
1459608411140,2.685,1.0859999999999999e-06
1459608411150,2.685,2.1719999999999997e-06
1459608411160,2.685,1.0859999999999999e-06
1459608411170,2.685,2.8960000000000003e-06
1459608411180,2.685,1.0859999999999999e-06
1459608411190,2.685,1.0859999999999999e-06
1459608411200,2.685,1.0859999999999999e-06
1459608411210,2.685,1.81e-06
1459608411220,2.685,0.0
1459608411230,2.685,2.5340000000000002e-06
1459608411240,2.685,1.0859999999999999e-06
1459608411250,2.685,7.240000000000001e-07
1459608411260,2.685,7.240000000000001e-07
1459608411270,2.685,7.240000000000001e-07
1459608411280,2.685,3.6200000000000004e-07
1459608411290,2.685,7.240000000000001e-07
1459608411300,2.685,3.6200000000000004e-07
1459608411310,2.685,1.4480000000000002e-06
1459608411320,2.685,1.4480000000000002e-06
1459608411330,2.685,1.0859999999999999e-06
1459608411340,2.685,1.0859999999999999e-06
1459608411350,2.685,1.81e-06
1459608411360,2.685,0.0
1459608411370,2.685,3.6200000000000004e-07
1459608411380,2.685,1.0859999999999999e-06
1459608411390,2.685,1.4480000000000002e-06
1459608411400,2.685,1.0859999999999999e-06
1459608411410,2.685,1.0859999999999999e-06
1459608411420,2.685,1.4480000000000002e-06
1459608411430,2.685,1.81e-06
1459608411440,2.685,3.6200000000000004e-07
1459608411450,2.685,1.0859999999999999e-06
1459608411460,2.685,1.0859999999999999e-06
1459608411470,2.685,1.0859999999999999e-06
1459608411480,2.685,1.0859999999999999e-06
1459608411490,2.685,1.4480000000000002e-06
1459608411500,2.685,7.240000000000001e-07
1459608411510,2.685,1.4480000000000002e-06
1459608411520,2.685,1.0859999999999999e-06
1459608411530,2.685,7.240000000000001e-07
1459608411540,2.685,0.0
1459608411550,2.685,1.4480000000000002e-06
1459608411560,2.685,7.240000000000001e-07
1459608411570,2.685,1.0859999999999999e-06
1459608411580,2.685,3.6200000000000004e-07
1459608411590,2.685,1.81e-06
1459608411600,2.685,7.240000000000001e-07
1459608411610,2.685,1.0859999999999999e-06
1459608411620,2.685,7.240000000000001e-07
1459608411630,2.685,7.240000000000001e-07
1459608411640,2.685,3.6200000000000004e-07
1459608411650,2.685,2.1719999999999997e-06
1459608411660,2.685,3.6200000000000004e-07
1459608411670,2.685,2.1719999999999997e-06
1459608411680,2.685,7.240000000000001e-07
1459608411690,2.685,1.4480000000000002e-06
1459608411700,2.685,7.240000000000001e-07
1459608411710,2.685,3.258e-06
1459608411720,2.685,7.240000000000001e-07
1459608411730,2.685,1.4480000000000002e-06
1459608411740,2.685,1.4480000000000002e-06
1459608411750,2.685,1.4480000000000002e-06
1459608411760,2.685,7.240000000000001e-07
1459608411770,2.685,1.4480000000000002e-06
1459608411780,2.685,1.0859999999999999e-06
1459608411790,2.685,1.4480000000000002e-06
1459608411800,2.685,1.0859999999999999e-06
1459608411810,2.685,0.0
1459608411820,2.685,0.0
1459608411830,2.685,0.0
1459608411840,2.685,3.6200000000000004e-07
1459608411850,2.685,1.4480000000000002e-06
1459608411860,2.685,7.240000000000001e-07
1459608411870,2.685,1.4480000000000002e-06
1459608411880,2.685,1.0859999999999999e-06
1459608411890,2.685,2.1719999999999997e-06
1459608411900,2.685,3.6200000000000004e-07
1459608411910,2.685,1.81e-06
1459608411920,2.685,7.240000000000001e-07
1459608411930,2.685,1.81e-06
1459608411940,2.685,3.6200000000000004e-07
1459608411950,2.685,2.1719999999999997e-06
1459608411960,2.685,3.6200000000000004e-07
1459608411970,2.685,1.81e-06
1459608411980,2.685,7.240000000000001e-07
1459608411990,2.685,1.81e-06
1459608412000,2.685,3.6200000000000004e-07
1459608412010,2.685,7.240000000000001e-07
1459608412020,2.685,3.6200000000000004e-07
1459608412030,2.685,1.4480000000000002e-06
1459608412040,2.685,7.240000000000001e-07
1459608412050,2.685,1.81e-06
1459608412060,2.685,7.240000000000001e-07
1459608412070,2.685,1.81e-06
1459608412080,2.685,3.6200000000000004e-07
1459608412090,2.685,1.4480000000000002e-06
1459608412100,2.685,1.0859999999999999e-06
1459608412110,2.685,1.81e-06
1459608412120,2.685,3.6200000000000004e-07
1459608412130,2.685,1.81e-06
1459608412140,2.685,7.240000000000001e-07
1459608412150,2.685,1.81e-06
1459608412160,2.685,7.240000000000001e-07
1459608412170,2.685,1.81e-06
1459608412180,2.685,1.0859999999999999e-06
1459608412190,2.685,1.4480000000000002e-06
1459608412200,2.685,1.0859999999999999e-06
1459608412210,2.685,1.4480000000000002e-06
1459608412220,2.685,3.6200000000000004e-07
1459608412230,2.685,1.0859999999999999e-06
1459608412240,2.685,1.0859999999999999e-06
1459608412250,2.685,7.240000000000001e-07
1459608412260,2.685,7.240000000000001e-07
1459608412270,2.685,1.81e-06
1459608412280,2.685,1.0859999999999999e-06
1459608412290,2.685,1.81e-06
1459608412300,2.685,1.0859999999999999e-06
1459608412310,2.685,1.4480000000000002e-06
1459608412320,2.685,7.240000000000001e-07
1459608412330,2.685,1.4480000000000002e-06
1459608412340,2.685,3.6200000000000004e-07
1459608412350,2.685,1.0859999999999999e-06
1459608412360,2.685,7.240000000000001e-07
1459608412370,2.685,1.4480000000000002e-06
1459608412380,2.685,0.0
1459608412390,2.685,1.0859999999999999e-06
1459608412400,2.685,3.6200000000000004e-07
1459608412410,2.685,1.0859999999999999e-06
1459608412420,2.685,3.6200000000000004e-07
1459608412430,2.685,1.81e-06
1459608412440,2.685,3.6200000000000004e-07
1459608412450,2.685,1.4480000000000002e-06
1459608412460,2.685,7.240000000000001e-07
1459608412470,2.685,1.4480000000000002e-06
1459608412480,2.685,3.6200000000000004e-07
1459608412490,2.685,2.1719999999999997e-06
1459608412500,2.685,1.0859999999999999e-06
1459608412510,2.685,1.0859999999999999e-06
1459608412520,2.685,7.240000000000001e-07
1459608412530,2.685,2.1719999999999997e-06
1459608412540,2.685,7.240000000000001e-07
1459608412550,2.685,1.4480000000000002e-06
1459608412560,2.685,1.0859999999999999e-06
1459608412570,2.685,1.0859999999999999e-06
1459608412580,2.685,1.81e-06
1459608412590,2.685,1.81e-06
1459608412600,2.685,1.0859999999999999e-06
1459608412610,2.685,2.5340000000000002e-06
1459608412620,2.685,1.0859999999999999e-06
1459608412630,2.685,2.1719999999999997e-06
1459608412640,2.685,1.81e-06
1459608412650,2.685,1.4480000000000002e-06
1459608412660,2.685,1.4480000000000002e-06
1459608412670,2.685,2.5340000000000002e-06
1459608412680,2.685,1.81e-06
1459608412690,2.685,1.81e-06
1459608412700,2.685,1.4480000000000002e-06
1459608412710,2.685,2.1719999999999997e-06
1459608412720,2.685,1.0859999999999999e-06
1459608412730,2.685,2.5340000000000002e-06
1459608412740,2.685,1.4480000000000002e-06
1459608412750,2.685,2.5340000000000002e-06
1459608412760,2.685,3.982e-06
1459608412770,2.685,5.43e-06
1459608412780,2.685,3.982e-06
1459608412790,2.685,2.8960000000000003e-06
1459608412800,2.685,2.1719999999999997e-06
1459608412810,2.685,3.258e-06
1459608412820,2.685,1.4480000000000002e-06
1459608412830,2.685,1.81e-06
1459608412840,2.685,1.0859999999999999e-06
1459608412850,2.685,1.81e-06
1459608412860,2.685,1.0859999999999999e-06
1459608412870,2.685,1.81e-06
1459608412880,2.685,1.4480000000000002e-06
1459608412890,2.685,2.8960000000000003e-06
1459608412900,2.685,2.1719999999999997e-06
1459608412910,2.685,3.62e-06
1459608412920,2.685,1.81e-06
1459608412930,2.685,2.8960000000000003e-06
1459608412940,2.685,1.0859999999999999e-06
1459608412950,2.685,2.5340000000000002e-06
1459608412960,2.685,7.240000000000001e-07
1459608412970,2.685,1.81e-06
1459608412980,2.685,7.240000000000001e-07
1459608412990,2.685,2.1719999999999997e-06
1459608413000,2.685,3.6200000000000004e-07
1459608413010,2.685,2.5340000000000002e-06
1459608413020,2.685,7.240000000000001e-07
1459608413030,2.685,2.5340000000000002e-06
1459608413040,2.685,3.6200000000000004e-07
1459608413050,2.685,1.0859999999999999e-06
1459608413060,2.685,7.240000000000001e-07
1459608413070,2.685,1.81e-06
1459608413080,2.685,1.4480000000000002e-06
1459608413090,2.685,3.258e-06
1459608413100,2.685,1.4480000000000002e-06
1459608413110,2.685,3.258e-06
1459608413120,2.685,1.81e-06
1459608413130,2.685,2.8960000000000003e-06
1459608413140,2.685,1.81e-06
1459608413150,2.685,1.81e-06
1459608413160,2.685,2.1719999999999997e-06
1459608413170,2.685,1.81e-06
1459608413180,2.685,3.6200000000000004e-07
1459608413190,2.685,2.8960000000000003e-06
1459608413200,2.685,1.4480000000000002e-06
1459608413210,2.685,2.5340000000000002e-06
1459608413220,2.685,7.240000000000001e-07
1459608413230,2.685,1.0859999999999999e-06
1459608413240,2.685,1.4480000000000002e-06
1459608413250,2.685,1.81e-06
1459608413260,2.685,1.4480000000000002e-06
1459608413270,2.685,1.81e-06
1459608413280,2.685,1.4480000000000002e-06
1459608413290,2.685,7.240000000000001e-07
1459608413300,2.685,1.4480000000000002e-06
1459608413310,2.685,1.0859999999999999e-06
1459608413320,2.685,1.0859999999999999e-06
1459608413330,2.685,7.240000000000001e-07
1459608413340,2.685,3.6200000000000004e-07
1459608413350,2.685,1.4480000000000002e-06
1459608413360,2.685,3.6200000000000004e-07
1459608413370,2.685,1.4480000000000002e-06
1459608413380,2.685,7.240000000000001e-07
1459608413390,2.685,1.4480000000000002e-06
1459608413400,2.685,1.4480000000000002e-06
1459608413410,2.685,1.0859999999999999e-06
1459608413420,2.685,7.240000000000001e-07
1459608413430,2.685,2.1719999999999997e-06
1459608413440,2.685,7.240000000000001e-07
1459608413450,2.685,2.1719999999999997e-06
1459608413460,2.685,3.6200000000000004e-07
1459608413470,2.685,2.8960000000000003e-06
1459608413480,2.685,2.5340000000000002e-06
1459608413490,2.685,2.8960000000000003e-06
1459608413500,2.685,2.5340000000000002e-06
1459608413510,2.685,1.81e-06
1459608413520,2.685,1.81e-06
1459608413530,2.685,1.4480000000000002e-06
1459608413540,2.685,7.240000000000001e-07
1459608413550,2.685,1.4480000000000002e-06
1459608413560,2.685,0.0
1459608413570,2.685,2.1719999999999997e-06
1459608413580,2.685,3.6200000000000004e-07
1459608413590,2.685,1.4480000000000002e-06
1459608413600,2.685,0.0
1459608413610,2.685,2.1719999999999997e-06
1459608413620,2.685,3.6200000000000004e-07
1459608413630,2.685,7.240000000000001e-07
1459608413640,2.685,1.0859999999999999e-06
1459608413650,2.685,1.81e-06
1459608413660,2.685,1.4480000000000002e-06
1459608413670,2.685,1.4480000000000002e-06
1459608413680,2.685,1.0859999999999999e-06
1459608413690,2.685,2.1719999999999997e-06
1459608413700,2.685,1.81e-06
1459608413710,2.685,3.258e-06
1459608413720,2.685,2.5340000000000002e-06
1459608413730,2.685,3.258e-06
1459608413740,2.685,2.8960000000000003e-06
1459608413750,2.685,3.258e-06
1459608413760,2.685,1.4480000000000002e-06
1459608413770,2.685,1.81e-06
1459608413780,2.685,3.6200000000000004e-07
1459608413790,2.685,1.4480000000000002e-06
1459608413800,2.685,1.0859999999999999e-06
1459608413810,2.685,1.4480000000000002e-06
1459608413820,2.685,3.6200000000000004e-07
1459608413830,2.685,1.4480000000000002e-06
1459608413840,2.685,7.240000000000001e-07
1459608413850,2.685,2.1719999999999997e-06
1459608413860,2.685,1.0859999999999999e-06
1459608413870,2.685,2.1719999999999997e-06
1459608413880,2.685,1.4480000000000002e-06
1459608413890,2.685,1.81e-06
1459608413900,2.685,7.240000000000001e-07
1459608413910,2.685,2.1719999999999997e-06
1459608413920,2.685,3.6200000000000004e-07
1459608413930,2.685,2.1719999999999997e-06
1459608413940,2.685,7.240000000000001e-07
1459608413950,2.685,1.81e-06
1459608413960,2.685,1.0859999999999999e-06
1459608413970,2.685,7.240000000000001e-07
1459608413980,2.685,1.0859999999999999e-06
1459608413990,2.685,1.4480000000000002e-06
1459608414000,2.685,3.6200000000000004e-07
1459608414010,2.685,1.81e-06
1459608414020,2.685,7.240000000000001e-07
1459608414030,2.685,1.4480000000000002e-06
1459608414040,2.685,1.0859999999999999e-06
1459608414050,2.685,1.0859999999999999e-06
1459608414060,2.685,3.6200000000000004e-07
1459608414070,2.685,1.4480000000000002e-06
1459608414080,2.685,3.6200000000000004e-07
1459608414090,2.685,7.240000000000001e-07
1459608414100,2.685,3.6200000000000004e-07
1459608414110,2.685,1.81e-06
1459608414120,2.685,3.6200000000000004e-07
1459608414130,2.685,1.0859999999999999e-06
1459608414140,2.685,0.0
1459608414150,2.685,1.0859999999999999e-06
1459608414160,2.685,1.0859999999999999e-06
1459608414170,2.685,1.0859999999999999e-06
1459608414180,2.685,0.0
1459608414190,2.685,1.81e-06
1459608414200,2.685,0.0
1459608414210,2.685,1.0859999999999999e-06
1459608414220,2.685,3.6200000000000004e-07
1459608414230,2.685,2.1719999999999997e-06
1459608414240,2.685,7.240000000000001e-07
1459608414250,2.685,1.4480000000000002e-06
1459608414260,2.685,0.0
1459608414270,2.685,1.4480000000000002e-06
1459608414280,2.685,7.240000000000001e-07
1459608414290,2.685,1.0859999999999999e-06
1459608414300,2.685,3.6200000000000004e-07
1459608414310,2.685,1.0859999999999999e-06
1459608414320,2.685,3.6200000000000004e-07
1459608414330,2.685,2.1719999999999997e-06
1459608414340,2.685,7.240000000000001e-07
1459608414350,2.685,2.1719999999999997e-06
1459608414360,2.685,0.0
1459608414370,2.685,2.1719999999999997e-06
1459608414380,2.685,3.6200000000000004e-07
1459608414390,2.685,1.81e-06
1459608414400,2.685,3.6200000000000004e-07
1459608414410,2.685,2.5340000000000002e-06
