Timestamp,position,BLMTI.06R2.B1I10_TCLIB.6R2.B1
1459605654470,-1.65,1.4480000000000002e-06
1459605654480,-1.65,1.0859999999999999e-06
1459605654490,-1.65,1.0859999999999999e-06
1459605654500,-1.65,7.240000000000001e-07
1459605654510,-1.65,7.240000000000001e-07
1459605654520,-1.65,1.4480000000000002e-06
1459605654530,-1.65,1.81e-06
1459605654540,-1.65,1.0859999999999999e-06
1459605654550,-1.65,1.4480000000000002e-06
1459605654560,-1.65,1.0859999999999999e-06
1459605654570,-1.65,7.240000000000001e-07
1459605654580,-1.65,1.81e-06
1459605654590,-1.65,1.4480000000000002e-06
1459605654600,-1.65,1.0859999999999999e-06
1459605654610,-1.65,1.4480000000000002e-06
1459605654620,-1.65,3.6200000000000004e-07
1459605654630,-1.65,1.0859999999999999e-06
1459605654640,-1.65,1.0859999999999999e-06
1459605654650,-1.65,1.0859999999999999e-06
1459605654660,-1.65,3.6200000000000004e-07
1459605654670,-1.65,1.81e-06
1459605654680,-1.65,7.240000000000001e-07
1459605654690,-1.65,1.4480000000000002e-06
1459605654700,-1.65,1.0859999999999999e-06
1459605654710,-1.65,1.4480000000000002e-06
1459605654720,-1.65,7.240000000000001e-07
1459605654730,-1.65,1.0859999999999999e-06
1459605654740,-1.65,1.4480000000000002e-06
1459605654750,-1.65,1.0859999999999999e-06
1459605654760,-1.65,2.1719999999999997e-06
1459605654770,-1.65,3.6200000000000004e-07
1459605654780,-1.65,7.240000000000001e-07
1459605654790,-1.65,1.4480000000000002e-06
1459605654800,-1.65,7.240000000000001e-07
1459605654810,-1.65,1.0859999999999999e-06
1459605654820,-1.65,7.240000000000001e-07
1459605654830,-1.65,1.81e-06
1459605654840,-1.65,7.240000000000001e-07
1459605654850,-1.65,1.4480000000000002e-06
1459605654860,-1.65,1.4480000000000002e-06
1459605654870,-1.65,1.0859999999999999e-06
1459605654880,-1.65,3.6200000000000004e-07
1459605654890,-1.65,1.4480000000000002e-06
1459605654900,-1.65,1.0859999999999999e-06
1459605654910,-1.65,1.0859999999999999e-06
1459605654920,-1.65,1.0859999999999999e-06
1459605654930,-1.65,1.4480000000000002e-06
1459605654940,-1.65,1.4480000000000002e-06
1459605654950,-1.65,1.0859999999999999e-06
1459605654960,-1.65,1.4480000000000002e-06
1459605654970,-1.65,7.240000000000001e-07
1459605654980,-1.65,1.81e-06
1459605654990,-1.65,3.6200000000000004e-07
1459605655000,-1.65,1.0859999999999999e-06
1459605655010,-1.65,1.4480000000000002e-06
1459605655020,-1.65,7.240000000000001e-07
1459605655030,-1.65,1.4480000000000002e-06
1459605655040,-1.65,1.4480000000000002e-06
1459605655050,-1.65,1.0859999999999999e-06
1459605655060,-1.65,7.240000000000001e-07
1459605655070,-1.65,1.4480000000000002e-06
1459605655080,-1.65,1.0859999999999999e-06
1459605655090,-1.65,1.0859999999999999e-06
1459605655100,-1.65,7.240000000000001e-07
1459605655110,-1.65,7.240000000000001e-07
1459605655120,-1.65,1.4480000000000002e-06
1459605655130,-1.65,1.4480000000000002e-06
1459605655140,-1.65,1.4480000000000002e-06
1459605655150,-1.65,1.4480000000000002e-06
1459605655160,-1.65,2.1719999999999997e-06
1459605655170,-1.65,3.6200000000000004e-07
1459605655180,-1.65,1.81e-06
1459605655190,-1.65,1.0859999999999999e-06
1459605655200,-1.65,1.4480000000000002e-06
1459605655210,-1.65,1.0859999999999999e-06
1459605655220,-1.65,7.240000000000001e-07
1459605655230,-1.65,3.6200000000000004e-07
1459605655240,-1.65,1.0859999999999999e-06
1459605655250,-1.65,1.4480000000000002e-06
1459605655260,-1.65,1.0859999999999999e-06
1459605655270,-1.65,2.1719999999999997e-06
1459605655280,-1.65,3.6200000000000004e-07
1459605655290,-1.65,1.4480000000000002e-06
1459605655300,-1.65,3.6200000000000004e-07
1459605655310,-1.65,1.0859999999999999e-06
1459605655320,-1.65,1.4480000000000002e-06
1459605655330,-1.65,1.0859999999999999e-06
1459605655340,-1.65,1.0859999999999999e-06
1459605655350,-1.65,1.0859999999999999e-06
1459605655360,-1.65,1.81e-06
1459605655370,-1.65,3.6200000000000004e-07
1459605655380,-1.65,1.0859999999999999e-06
1459605655390,-1.65,7.240000000000001e-07
1459605655400,-1.65,1.0859999999999999e-06
1459605655410,-1.65,7.240000000000001e-07
1459605655420,-1.65,7.240000000000001e-07
1459605655430,-1.65,7.240000000000001e-07
1459605655440,-1.65,7.240000000000001e-07
1459605655450,-1.65,1.4480000000000002e-06
1459605655460,-1.65,1.4480000000000002e-06
1459605655470,-1.65,7.240000000000001e-07
1459605655480,-1.65,7.240000000000001e-07
1459605655490,-1.65,1.0859999999999999e-06
1459605655500,-1.65,7.240000000000001e-07
1459605655510,-1.65,1.0859999999999999e-06
1459605655520,-1.65,7.240000000000001e-07
1459605655530,-1.65,1.0859999999999999e-06
1459605655540,-1.65,1.4480000000000002e-06
1459605655550,-1.65,1.0859999999999999e-06
1459605655560,-1.65,3.6200000000000004e-07
1459605655570,-1.65,1.4480000000000002e-06
1459605655580,-1.65,7.240000000000001e-07
1459605655590,-1.65,7.240000000000001e-07
1459605655600,-1.65,7.240000000000001e-07
1459605655610,-1.65,0.0
1459605655620,-1.65,7.240000000000001e-07
1459605655630,-1.65,7.240000000000001e-07
1459605655640,-1.65,1.81e-06
1459605655650,-1.65,1.0859999999999999e-06
1459605655660,-1.65,7.240000000000001e-07
1459605655670,-1.65,1.0859999999999999e-06
1459605655680,-1.65,7.240000000000001e-07
1459605655690,-1.65,1.4480000000000002e-06
1459605655700,-1.65,1.81e-06
1459605655710,-1.65,1.4480000000000002e-06
1459605655720,-1.65,1.0859999999999999e-06
1459605655730,-1.65,7.240000000000001e-07
1459605655740,-1.65,1.0859999999999999e-06
1459605655750,-1.65,2.1719999999999997e-06
1459605655760,-1.65,1.4480000000000002e-06
1459605655770,-1.65,2.1719999999999997e-06
1459605655780,-1.65,3.6200000000000004e-07
1459605655790,-1.65,1.4480000000000002e-06
1459605655800,-1.65,3.6200000000000004e-07
1459605655810,-1.65,1.4480000000000002e-06
1459605655820,-1.65,1.0859999999999999e-06
1459605655830,-1.65,3.6200000000000004e-07
1459605655840,-1.65,1.4480000000000002e-06
1459605655850,-1.65,1.4480000000000002e-06
1459605655860,-1.65,7.240000000000001e-07
1459605655870,-1.65,1.0859999999999999e-06
1459605655880,-1.65,1.0859999999999999e-06
1459605655890,-1.65,1.4480000000000002e-06
1459605655900,-1.65,7.240000000000001e-07
1459605655910,-1.65,1.4480000000000002e-06
1459605655920,-1.65,1.0859999999999999e-06
1459605655930,-1.65,1.81e-06
1459605655940,-1.65,3.6200000000000004e-07
1459605655950,-1.65,1.4480000000000002e-06
1459605655960,-1.65,1.0859999999999999e-06
1459605655970,-1.65,7.240000000000001e-07
1459605655980,-1.65,3.6200000000000004e-07
1459605655990,-1.65,1.0859999999999999e-06
1459605656000,-1.65,3.6200000000000004e-07
1459605656010,-1.65,1.0859999999999999e-06
1459605656020,-1.65,1.0859999999999999e-06
1459605656030,-1.65,3.6200000000000004e-07
1459605656040,-1.65,3.6200000000000004e-07
1459605656050,-1.65,7.240000000000001e-07
1459605656060,-1.65,1.4480000000000002e-06
1459605656070,-1.65,7.240000000000001e-07
1459605656080,-1.65,1.0859999999999999e-06
1459605656090,-1.65,7.240000000000001e-07
1459605656100,-1.65,7.240000000000001e-07
1459605656110,-1.65,7.240000000000001e-07
1459605656120,-1.65,7.240000000000001e-07
1459605656130,-1.65,7.240000000000001e-07
1459605656140,-1.65,7.240000000000001e-07
1459605656150,-1.65,2.1719999999999997e-06
1459605656160,-1.65,1.0859999999999999e-06
1459605656170,-1.65,7.240000000000001e-07
1459605656180,-1.65,3.6200000000000004e-07
1459605656190,-1.65,1.81e-06
1459605656200,-1.65,7.240000000000001e-07
1459605656210,-1.65,1.0859999999999999e-06
1459605656220,-1.65,1.0859999999999999e-06
1459605656230,-1.65,1.0859999999999999e-06
1459605656240,-1.65,1.81e-06
1459605656250,-1.65,3.6200000000000004e-07
1459605656260,-1.65,1.0859999999999999e-06
1459605656270,-1.65,1.0859999999999999e-06
1459605656280,-1.65,1.0859999999999999e-06
1459605656290,-1.65,7.240000000000001e-07
1459605656300,-1.65,7.240000000000001e-07
1459605656310,-1.65,1.0859999999999999e-06
1459605656320,-1.65,1.4480000000000002e-06
1459605656330,-1.65,1.4480000000000002e-06
1459605656340,-1.65,1.0859999999999999e-06
1459605656350,-1.65,1.0859999999999999e-06
1459605656360,-1.65,7.240000000000001e-07
1459605656370,-1.65,1.4480000000000002e-06
1459605656380,-1.65,1.0859999999999999e-06
1459605656390,-1.65,1.4480000000000002e-06
1459605656400,-1.65,1.0859999999999999e-06
1459605656410,-1.65,2.5340000000000002e-06
1459605656420,-1.65,1.0859999999999999e-06
1459605656430,-1.65,3.6200000000000004e-07
1459605656440,-1.65,7.240000000000001e-07
1459605656450,-1.65,1.0859999999999999e-06
1459605656460,-1.65,1.0859999999999999e-06
1459605656470,-1.65,7.240000000000001e-07
1459605656480,-1.65,1.0859999999999999e-06
1459605656490,-1.65,1.0859999999999999e-06
1459605656500,-1.65,7.240000000000001e-07
1459605656510,-1.65,1.0859999999999999e-06
1459605656520,-1.65,1.4480000000000002e-06
1459605656530,-1.65,1.4480000000000002e-06
1459605656540,-1.65,1.4480000000000002e-06
1459605656550,-1.65,1.0859999999999999e-06
1459605656560,-1.65,7.240000000000001e-07
1459605656570,-1.65,1.0859999999999999e-06
1459605656580,-1.65,3.6200000000000004e-07
1459605656590,-1.65,1.0859999999999999e-06
1459605656600,-1.65,7.240000000000001e-07
1459605656610,-1.65,1.0859999999999999e-06
1459605656620,-1.65,7.240000000000001e-07
1459605656630,-1.65,1.81e-06
1459605656640,-1.65,1.81e-06
1459605656650,-1.65,7.240000000000001e-07
1459605656660,-1.65,1.0859999999999999e-06
1459605656670,-1.65,1.0859999999999999e-06
1459605656680,-1.65,1.0859999999999999e-06
1459605656690,-1.65,3.6200000000000004e-07
1459605656700,-1.65,1.4480000000000002e-06
1459605656710,-1.65,7.240000000000001e-07
1459605656720,-1.65,1.0859999999999999e-06
1459605656730,-1.65,1.0859999999999999e-06
1459605656740,-1.65,1.81e-06
1459605656750,-1.65,1.0859999999999999e-06
1459605656760,-1.65,1.0859999999999999e-06
1459605656770,-1.65,1.0859999999999999e-06
1459605656780,-1.65,7.240000000000001e-07
1459605656790,-1.65,7.240000000000001e-07
1459605656800,-1.65,7.240000000000001e-07
1459605656810,-1.65,7.240000000000001e-07
1459605656820,-1.65,7.240000000000001e-07
1459605656830,-1.65,2.1719999999999997e-06
1459605656840,-1.65,3.6200000000000004e-07
1459605656850,-1.65,1.0859999999999999e-06
1459605656860,-1.65,7.240000000000001e-07
1459605656870,-1.65,1.0859999999999999e-06
1459605656880,-1.65,3.6200000000000004e-07
1459605656890,-1.65,1.81e-06
1459605656900,-1.65,7.240000000000001e-07
1459605656910,-1.65,1.0859999999999999e-06
1459605656920,-1.65,1.4480000000000002e-06
1459605656930,-1.65,1.0859999999999999e-06
1459605656940,-1.65,1.0859999999999999e-06
1459605656950,-1.65,1.0859999999999999e-06
1459605656960,-1.65,7.240000000000001e-07
1459605656970,-1.65,1.0859999999999999e-06
1459605656980,-1.65,3.6200000000000004e-07
1459605656990,-1.65,1.81e-06
1459605657000,-1.65,3.6200000000000004e-07
1459605657010,-1.65,1.4480000000000002e-06
1459605657020,-1.65,1.0859999999999999e-06
1459605657030,-1.65,3.6200000000000004e-07
1459605657040,-1.65,1.0859999999999999e-06
1459605657050,-1.65,1.0859999999999999e-06
1459605657060,-1.65,1.4480000000000002e-06
1459605657070,-1.65,1.4480000000000002e-06
1459605657080,-1.65,7.240000000000001e-07
1459605657090,-1.65,1.4480000000000002e-06
1459605657100,-1.65,1.0859999999999999e-06
1459605657110,-1.65,1.4480000000000002e-06
1459605657120,-1.65,1.0859999999999999e-06
1459605657130,-1.65,7.240000000000001e-07
1459605657140,-1.65,1.4480000000000002e-06
1459605657150,-1.65,1.0859999999999999e-06
1459605657160,-1.65,7.240000000000001e-07
1459605657170,-1.65,1.4480000000000002e-06
1459605657180,-1.65,1.0859999999999999e-06
1459605657190,-1.65,7.240000000000001e-07
1459605657200,-1.65,1.0859999999999999e-06
1459605657210,-1.65,1.0859999999999999e-06
1459605657220,-1.65,1.4480000000000002e-06
1459605657230,-1.65,1.4480000000000002e-06
1459605657240,-1.65,0.0
1459605657250,-1.65,1.81e-06
1459605657260,-1.65,3.6200000000000004e-07
1459605657270,-1.65,1.4480000000000002e-06
1459605657280,-1.65,1.4480000000000002e-06
1459605657290,-1.65,7.240000000000001e-07
1459605657300,-1.65,7.240000000000001e-07
1459605657310,-1.65,1.4480000000000002e-06
1459605657320,-1.65,1.81e-06
1459605657330,-1.65,7.240000000000001e-07
1459605657340,-1.65,1.0859999999999999e-06
1459605657350,-1.65,7.240000000000001e-07
1459605657360,-1.65,7.240000000000001e-07
1459605657370,-1.65,1.0859999999999999e-06
1459605657380,-1.65,1.4480000000000002e-06
1459605657390,-1.65,7.240000000000001e-07
1459605657400,-1.65,1.0859999999999999e-06
1459605657410,-1.65,1.81e-06
1459605657420,-1.65,7.240000000000001e-07
1459605657430,-1.65,1.81e-06
1459605657440,-1.65,7.240000000000001e-07
1459605657450,-1.65,1.0859999999999999e-06
1459605657460,-1.65,1.4480000000000002e-06
1459605657470,-1.65,1.0859999999999999e-06
1459605657480,-1.65,3.6200000000000004e-07
1459605657490,-1.65,7.240000000000001e-07
1459605657500,-1.65,1.0859999999999999e-06
1459605657510,-1.65,7.240000000000001e-07
1459605657520,-1.65,7.240000000000001e-07
1459605657530,-1.65,1.0859999999999999e-06
1459605657540,-1.65,0.0
1459605657550,-1.65,1.4480000000000002e-06
1459605657560,-1.65,3.6200000000000004e-07
1459605657570,-1.65,1.81e-06
1459605657580,-1.65,3.6200000000000004e-07
1459605657590,-1.65,1.0859999999999999e-06
1459605657600,-1.65,1.4480000000000002e-06
1459605657610,-1.65,7.240000000000001e-07
1459605657620,-1.65,1.0859999999999999e-06
1459605657630,-1.65,3.6200000000000004e-07
1459605657640,-1.65,1.0859999999999999e-06
1459605657650,-1.65,1.4480000000000002e-06
1459605657660,-1.65,7.240000000000001e-07
1459605657670,-1.65,7.240000000000001e-07
1459605657680,-1.65,7.240000000000001e-07
1459605657690,-1.65,1.0859999999999999e-06
1459605657700,-1.65,1.4480000000000002e-06
1459605657710,-1.65,0.0
1459605657720,-1.65,1.0859999999999999e-06
1459605657730,-1.65,2.1719999999999997e-06
1459605657740,-1.65,7.240000000000001e-07
1459605657750,-1.65,1.81e-06
1459605657760,-1.65,7.240000000000001e-07
1459605657770,-1.65,1.0859999999999999e-06
1459605657780,-1.65,1.0859999999999999e-06
1459605657790,-1.65,7.240000000000001e-07
1459605657800,-1.65,1.81e-06
1459605657810,-1.65,1.0859999999999999e-06
1459605657820,-1.65,1.0859999999999999e-06
1459605657830,-1.65,1.4480000000000002e-06
1459605657840,-1.65,7.240000000000001e-07
1459605657850,-1.65,7.240000000000001e-07
1459605657860,-1.65,7.240000000000001e-07
1459605657870,-1.65,1.4480000000000002e-06
1459605657880,-1.65,2.1719999999999997e-06
1459605657890,-1.65,3.6200000000000004e-07
1459605657900,-1.65,7.240000000000001e-07
1459605657910,-1.65,1.0859999999999999e-06
1459605657920,-1.65,7.240000000000001e-07
1459605657930,-1.65,1.4480000000000002e-06
1459605657940,-1.65,7.240000000000001e-07
1459605657950,-1.65,1.81e-06
1459605657960,-1.65,1.0859999999999999e-06
1459605657970,-1.65,7.240000000000001e-07
1459605657980,-1.65,1.0859999999999999e-06
1459605657990,-1.65,1.0859999999999999e-06
1459605658000,-1.65,2.1719999999999997e-06
1459605658010,-1.65,1.0859999999999999e-06
1459605658020,-1.65,1.0859999999999999e-06
1459605658030,-1.65,1.81e-06
1459605658040,-1.65,1.0859999999999999e-06
1459605658050,-1.65,1.0859999999999999e-06
1459605658060,-1.65,1.0859999999999999e-06
1459605658070,-1.65,1.4480000000000002e-06
1459605658080,-1.65,7.240000000000001e-07
1459605658090,-1.65,1.0859999999999999e-06
1459605658100,-1.65,7.240000000000001e-07
1459605658110,-1.65,1.81e-06
1459605658120,-1.65,1.81e-06
1459605658130,-1.65,7.240000000000001e-07
1459605658140,-1.65,7.240000000000001e-07
1459605658150,-1.65,1.0859999999999999e-06
1459605658160,-1.65,1.4480000000000002e-06
1459605658170,-1.65,7.240000000000001e-07
1459605658180,-1.65,1.4480000000000002e-06
1459605658190,-1.65,1.81e-06
1459605658200,-1.65,1.0859999999999999e-06
1459605658210,-1.65,1.4480000000000002e-06
1459605658220,-1.65,3.6200000000000004e-07
1459605658230,-1.65,1.81e-06
1459605658240,-1.65,3.6200000000000004e-07
1459605658250,-1.65,7.240000000000001e-07
1459605658260,-1.65,1.0859999999999999e-06
1459605658270,-1.65,1.0859999999999999e-06
1459605658280,-1.65,3.6200000000000004e-07
1459605658290,-1.65,1.81e-06
1459605658300,-1.65,2.1719999999999997e-06
1459605658310,-1.65,7.240000000000001e-07
1459605658320,-1.65,1.0859999999999999e-06
1459605658330,-1.65,1.4480000000000002e-06
1459605658340,-1.65,1.0859999999999999e-06
1459605658350,-1.65,1.81e-06
1459605658360,-1.65,1.0859999999999999e-06
1459605658370,-1.65,3.6200000000000004e-07
1459605658380,-1.65,1.4480000000000002e-06
1459605658390,-1.65,1.81e-06
1459605658400,-1.65,3.6200000000000004e-07
1459605658410,-1.65,1.4480000000000002e-06
1459605658420,-1.65,1.0859999999999999e-06
1459605658430,-1.65,1.81e-06
1459605658440,-1.65,7.240000000000001e-07
1459605658450,-1.65,2.1719999999999997e-06
1459605658460,-1.65,3.6200000000000004e-07
1459605658470,-1.65,1.0859999999999999e-06
1459605658480,-1.65,7.240000000000001e-07
1459605658490,-1.65,1.81e-06
1459605658500,-1.65,1.4480000000000002e-06
1459605658510,-1.65,1.0859999999999999e-06
1459605658520,-1.65,7.240000000000001e-07
1459605658530,-1.65,3.6200000000000004e-07
1459605658540,-1.65,1.0859999999999999e-06
1459605658550,-1.65,1.0859999999999999e-06
1459605658560,-1.65,1.81e-06
1459605658570,-1.65,7.240000000000001e-07
1459605658580,-1.65,1.4480000000000002e-06
1459605658590,-1.65,1.0859999999999999e-06
1459605658600,-1.65,1.4480000000000002e-06
1459605658610,-1.65,7.240000000000001e-07
1459605658620,-1.65,1.0859999999999999e-06
1459605658630,-1.65,1.0859999999999999e-06
1459605658640,-1.65,0.0
1459605658650,-1.65,2.5340000000000002e-06
1459605658660,-1.65,3.6200000000000004e-07
1459605658670,-1.65,2.1719999999999997e-06
1459605658680,-1.65,3.6200000000000004e-07
1459605658690,-1.65,1.4480000000000002e-06
1459605658700,-1.65,1.4480000000000002e-06
1459605658710,-1.65,7.240000000000001e-07
1459605658720,-1.65,1.0859999999999999e-06
1459605658730,-1.65,7.240000000000001e-07
1459605658740,-1.65,1.4480000000000002e-06
1459605658750,-1.65,3.6200000000000004e-07
1459605658760,-1.65,1.4480000000000002e-06
1459605658770,-1.65,7.240000000000001e-07
1459605658780,-1.65,1.0859999999999999e-06
1459605658790,-1.65,1.4480000000000002e-06
1459605658800,-1.65,1.0859999999999999e-06
1459605658810,-1.65,1.81e-06
1459605658820,-1.65,7.240000000000001e-07
1459605658830,-1.65,3.6200000000000004e-07
1459605658840,-1.65,7.240000000000001e-07
1459605658850,-1.65,7.240000000000001e-07
1459605658860,-1.65,1.0859999999999999e-06
1459605658870,-1.65,1.0859999999999999e-06
1459605658880,-1.65,1.0859999999999999e-06
1459605658890,-1.65,1.4480000000000002e-06
1459605658900,-1.65,7.240000000000001e-07
1459605658910,-1.65,1.0859999999999999e-06
1459605658920,-1.65,1.0859999999999999e-06
1459605658930,-1.65,7.240000000000001e-07
1459605658940,-1.65,0.0
1459605658950,-1.65,1.4480000000000002e-06
1459605658960,-1.65,1.4480000000000002e-06
1459605658970,-1.65,3.6200000000000004e-07
1459605658980,-1.65,1.4480000000000002e-06
1459605658990,-1.65,7.240000000000001e-07
1459605659000,-1.65,1.4480000000000002e-06
1459605659010,-1.65,7.240000000000001e-07
1459605659020,-1.65,1.4480000000000002e-06
1459605659030,-1.65,1.0859999999999999e-06
1459605659040,-1.65,1.0859999999999999e-06
1459605659050,-1.65,1.0859999999999999e-06
1459605659060,-1.65,3.6200000000000004e-07
1459605659070,-1.65,1.4480000000000002e-06
1459605659080,-1.65,7.240000000000001e-07
1459605659090,-1.65,1.0859999999999999e-06
1459605659100,-1.65,0.0
1459605659110,-1.65,1.4480000000000002e-06
1459605659120,-1.65,7.240000000000001e-07
1459605659130,-1.65,1.0859999999999999e-06
1459605659140,-1.65,3.6200000000000004e-07
1459605659150,-1.615,1.81e-06
1459605659160,-1.615,0.0
1459605659170,-1.615,1.4480000000000002e-06
1459605659180,-1.615,1.4480000000000002e-06
1459605659190,-1.615,1.0859999999999999e-06
1459605659200,-1.615,1.4480000000000002e-06
1459605659210,-1.615,1.0859999999999999e-06
1459605659220,-1.615,1.81e-06
1459605659230,-1.615,7.240000000000001e-07
1459605659240,-1.615,7.240000000000001e-07
1459605659250,-1.615,1.0859999999999999e-06
1459605659260,-1.615,3.6200000000000004e-07
1459605659270,-1.615,1.4480000000000002e-06
1459605659280,-1.615,7.240000000000001e-07
1459605659290,-1.615,1.0859999999999999e-06
1459605659300,-1.615,7.240000000000001e-07
1459605659310,-1.615,1.4480000000000002e-06
1459605659320,-1.615,3.6200000000000004e-07
1459605659330,-1.615,1.81e-06
1459605659340,-1.615,3.6200000000000004e-07
1459605659350,-1.615,1.81e-06
1459605659360,-1.615,3.6200000000000004e-07
1459605659370,-1.615,1.0859999999999999e-06
1459605659380,-1.615,7.240000000000001e-07
1459605659390,-1.615,1.0859999999999999e-06
1459605659400,-1.615,7.240000000000001e-07
1459605659410,-1.615,1.0859999999999999e-06
1459605659420,-1.615,3.6200000000000004e-07
1459605659430,-1.615,1.0859999999999999e-06
1459605659440,-1.615,7.240000000000001e-07
1459605659450,-1.615,1.4480000000000002e-06
1459605659460,-1.615,3.6200000000000004e-07
1459605659470,-1.615,1.0859999999999999e-06
1459605659480,-1.615,3.6200000000000004e-07
1459605659490,-1.615,1.4480000000000002e-06
1459605659500,-1.615,1.4480000000000002e-06
1459605659510,-1.615,7.240000000000001e-07
1459605659520,-1.615,3.6200000000000004e-07
1459605659530,-1.615,1.0859999999999999e-06
1459605659540,-1.615,3.6200000000000004e-07
1459605659550,-1.615,1.4480000000000002e-06
1459605659560,-1.615,3.6200000000000004e-07
1459605659570,-1.615,7.240000000000001e-07
1459605659580,-1.615,7.240000000000001e-07
1459605659590,-1.615,7.240000000000001e-07
1459605659600,-1.615,1.0859999999999999e-06
1459605659610,-1.615,7.240000000000001e-07
1459605659620,-1.615,1.4480000000000002e-06
1459605659630,-1.615,1.81e-06
1459605659640,-1.615,3.6200000000000004e-07
1459605659650,-1.615,1.0859999999999999e-06
1459605659660,-1.615,1.4480000000000002e-06
1459605659670,-1.615,3.6200000000000004e-07
1459605659680,-1.615,1.0859999999999999e-06
1459605659690,-1.615,1.4480000000000002e-06
1459605659700,-1.615,7.240000000000001e-07
1459605659710,-1.615,1.0859999999999999e-06
1459605659720,-1.615,1.0859999999999999e-06
1459605659730,-1.615,1.4480000000000002e-06
1459605659740,-1.615,7.240000000000001e-07
1459605659750,-1.615,7.240000000000001e-07
1459605659760,-1.615,1.0859999999999999e-06
1459605659770,-1.615,1.0859999999999999e-06
1459605659780,-1.615,7.240000000000001e-07
1459605659790,-1.615,1.0859999999999999e-06
1459605659800,-1.615,3.6200000000000004e-07
1459605659810,-1.615,1.0859999999999999e-06
1459605659820,-1.615,3.6200000000000004e-07
1459605659830,-1.615,1.4480000000000002e-06
1459605659840,-1.615,7.240000000000001e-07
1459605659850,-1.615,1.4480000000000002e-06
1459605659860,-1.615,1.0859999999999999e-06
1459605659870,-1.615,1.0859999999999999e-06
1459605659880,-1.615,1.0859999999999999e-06
1459605659890,-1.615,1.0859999999999999e-06
1459605659900,-1.615,3.6200000000000004e-07
1459605659910,-1.615,1.0859999999999999e-06
1459605659920,-1.615,2.1719999999999997e-06
1459605659930,-1.615,3.6200000000000004e-07
1459605659940,-1.615,1.4480000000000002e-06
1459605659950,-1.615,7.240000000000001e-07
1459605659960,-1.615,1.4480000000000002e-06
1459605659970,-1.615,1.4480000000000002e-06
1459605659980,-1.615,7.240000000000001e-07
1459605659990,-1.615,7.240000000000001e-07
1459605660000,-1.615,7.240000000000001e-07
1459605660010,-1.615,2.1719999999999997e-06
1459605660020,-1.615,7.240000000000001e-07
1459605660030,-1.615,2.1719999999999997e-06
1459605660040,-1.615,2.1719999999999997e-06
1459605660050,-1.615,5.0680000000000004e-06
1459605660060,-1.615,2.1719999999999997e-06
1459605660070,-1.615,4.706e-06
1459605660080,-1.615,2.5340000000000002e-06
1459605660090,-1.615,3.982e-06
1459605660100,-1.615,4.343999999999999e-06
1459605660110,-1.615,6.154e-06
1459605660120,-1.615,5.43e-06
1459605660130,-1.615,7.24e-06
1459605660140,-1.615,8.687999999999999e-06
1459605660150,-1.615,1.0498e-05
1459605660160,-1.615,8.687999999999999e-06
1459605660170,-1.615,8.687999999999999e-06
1459605660180,-1.615,9.412e-06
1459605660190,-1.615,9.774e-06
1459605660200,-1.615,1.0498e-05
1459605660210,-1.615,9.774e-06
1459605660220,-1.615,9.774e-06
1459605660230,-1.615,7.964e-06
1459605660240,-1.615,7.602e-06
1459605660250,-1.615,8.326e-06
1459605660260,-1.615,7.602e-06
1459605660270,-1.615,7.964e-06
1459605660280,-1.615,6.154e-06
1459605660290,-1.615,9.412e-06
1459605660300,-1.615,5.792000000000001e-06
1459605660310,-1.615,6.516e-06
1459605660320,-1.615,5.43e-06
1459605660330,-1.615,6.154e-06
1459605660340,-1.615,6.877999999999999e-06
1459605660350,-1.615,7.24e-06
1459605660360,-1.615,6.877999999999999e-06
1459605660370,-1.615,6.516e-06
1459605660380,-1.615,6.516e-06
1459605660390,-1.615,6.877999999999999e-06
1459605660400,-1.615,7.24e-06
1459605660410,-1.615,6.154e-06
1459605660420,-1.615,6.516e-06
1459605660430,-1.615,7.602e-06
1459605660440,-1.615,7.964e-06
1459605660450,-1.615,7.964e-06
1459605660460,-1.615,6.516e-06
1459605660470,-1.615,6.154e-06
1459605660480,-1.615,8.326e-06
1459605660490,-1.615,7.964e-06
1459605660500,-1.615,5.0680000000000004e-06
1459605660510,-1.615,6.154e-06
1459605660520,-1.615,5.43e-06
1459605660530,-1.615,5.43e-06
1459605660540,-1.615,3.982e-06
1459605660550,-1.615,4.343999999999999e-06
1459605660560,-1.615,3.62e-06
1459605660570,-1.615,6.877999999999999e-06
1459605660580,-1.615,4.343999999999999e-06
1459605660590,-1.615,4.343999999999999e-06
1459605660600,-1.615,5.0680000000000004e-06
1459605660610,-1.615,5.0680000000000004e-06
1459605660620,-1.615,5.792000000000001e-06
1459605660630,-1.615,3.258e-06
1459605660640,-1.615,4.343999999999999e-06
1459605660650,-1.615,5.0680000000000004e-06
1459605660660,-1.615,5.43e-06
1459605660670,-1.615,6.154e-06
1459605660680,-1.615,6.154e-06
1459605660690,-1.615,7.24e-06
1459605660700,-1.615,5.0680000000000004e-06
1459605660710,-1.615,7.24e-06
1459605660720,-1.615,5.792000000000001e-06
1459605660730,-1.615,8.687999999999999e-06
1459605660740,-1.615,7.24e-06
1459605660750,-1.615,9.05e-06
1459605660760,-1.615,7.964e-06
1459605660770,-1.615,9.412e-06
1459605660780,-1.615,7.602e-06
1459605660790,-1.615,8.687999999999999e-06
1459605660800,-1.615,6.516e-06
1459605660810,-1.615,6.154e-06
1459605660820,-1.615,7.24e-06
1459605660830,-1.615,6.154e-06
