Timestamp,position,BLMTI.04R2.B1I10_TCLIA.4R2
1459606238490,8.695,1.0859999999999999e-06
1459606238500,8.695,2.1719999999999997e-06
1459606238510,8.695,1.81e-06
1459606238520,8.695,1.4480000000000002e-06
1459606238530,8.695,1.4480000000000002e-06
1459606238540,8.695,3.6200000000000004e-07
1459606238550,8.695,2.1719999999999997e-06
1459606238560,8.695,1.0859999999999999e-06
1459606238570,8.695,1.0859999999999999e-06
1459606238580,8.695,3.6200000000000004e-07
1459606238590,8.695,1.4480000000000002e-06
1459606238600,8.695,1.0859999999999999e-06
1459606238610,8.695,1.4480000000000002e-06
1459606238620,8.695,0.0
1459606238630,8.695,3.6200000000000004e-07
1459606238640,8.695,7.240000000000001e-07
1459606238650,8.695,1.0859999999999999e-06
1459606238660,8.695,7.240000000000001e-07
1459606238670,8.695,3.6200000000000004e-07
1459606238680,8.695,7.240000000000001e-07
1459606238690,8.695,0.0
1459606238700,8.695,1.0859999999999999e-06
1459606238710,8.695,1.0859999999999999e-06
1459606238720,8.695,7.240000000000001e-07
1459606238730,8.695,7.240000000000001e-07
1459606238740,8.695,1.4480000000000002e-06
1459606238750,8.695,2.5340000000000002e-06
1459606238760,8.695,2.8960000000000003e-06
1459606238770,8.695,5.43e-06
1459606238780,8.695,3.982e-06
1459606238790,8.695,2.8960000000000003e-06
1459606238800,8.695,2.5340000000000002e-06
1459606238810,8.695,2.1719999999999997e-06
1459606238820,8.695,1.0859999999999999e-06
1459606238830,8.695,1.0859999999999999e-06
1459606238840,8.695,7.240000000000001e-07
1459606238850,8.695,1.4480000000000002e-06
1459606238860,8.695,1.0859999999999999e-06
1459606238870,8.695,0.0
1459606238880,8.695,1.4480000000000002e-06
1459606238890,8.695,0.0
1459606238900,8.695,3.6200000000000004e-07
1459606238910,8.695,3.6200000000000004e-07
1459606238920,8.695,3.6200000000000004e-07
1459606238930,8.695,7.240000000000001e-07
1459606238940,8.695,3.6200000000000004e-07
1459606238950,8.695,7.240000000000001e-07
1459606238960,8.695,7.240000000000001e-07
1459606238970,8.695,1.81e-06
1459606238980,8.695,3.6200000000000004e-07
1459606238990,8.695,2.8960000000000003e-06
1459606239000,8.695,2.8960000000000003e-06
1459606239010,8.695,5.0680000000000004e-06
