Timestamp,position,BLMTI.04R3.B1I10_TCSG.4R3.B1
1494678321870,-0.68,1.0859999999999999e-06
1494678321880,-0.68,0.0
1494678321890,-0.68,7.240000000000001e-07
1494678321900,-0.68,7.240000000000001e-07
1494678321910,-0.68,1.0859999999999999e-06
1494678321920,-0.68,3.6200000000000004e-07
1494678321930,-0.68,0.0
1494678321940,-0.68,1.0859999999999999e-06
1494678321950,-0.68,0.0
1494678321960,-0.68,3.6200000000000004e-07
1494678321970,-0.68,7.240000000000001e-07
1494678321980,-0.68,3.6200000000000004e-07
1494678321990,-0.68,3.6200000000000004e-07
1494678322000,-0.68,1.0859999999999999e-06
1494678322010,-0.68,7.240000000000001e-07
1494678322020,-0.68,3.6200000000000004e-07
1494678322030,-0.68,1.4480000000000002e-06
1494678322040,-0.68,0.0
1494678322050,-0.68,7.240000000000001e-07
1494678322060,-0.68,0.0
1494678322070,-0.68,7.240000000000001e-07
1494678322080,-0.68,3.6200000000000004e-07
1494678322090,-0.68,7.240000000000001e-07
1494678322100,-0.68,0.0
1494678322110,-0.68,1.0859999999999999e-06
1494678322120,-0.68,3.6200000000000004e-07
1494678322130,-0.68,7.240000000000001e-07
1494678322140,-0.68,7.240000000000001e-07
1494678322150,-0.68,7.240000000000001e-07
1494678322160,-0.68,7.240000000000001e-07
1494678322170,-0.68,3.6200000000000004e-07
1494678322180,-0.68,3.6200000000000004e-07
1494678322190,-0.68,3.6200000000000004e-07
1494678322200,-0.68,1.0859999999999999e-06
1494678322210,-0.68,3.6200000000000004e-07
1494678322220,-0.68,0.0
1494678322230,-0.68,1.0859999999999999e-06
1494678322240,-0.68,7.240000000000001e-07
1494678322250,-0.68,7.240000000000001e-07
1494678322260,-0.68,3.6200000000000004e-07
1494678322270,-0.68,7.240000000000001e-07
1494678322280,-0.68,0.0
1494678322290,-0.68,1.81e-06
1494678322300,-0.68,3.6200000000000004e-07
1494678322310,-0.68,7.240000000000001e-07
1494678322320,-0.68,0.0
1494678322330,-0.68,1.0859999999999999e-06
1494678322340,-0.68,3.6200000000000004e-07
1494678322350,-0.68,1.0859999999999999e-06
1494678322360,-0.68,3.6200000000000004e-07
1494678322370,-0.68,7.240000000000001e-07
1494678322380,-0.68,3.6200000000000004e-07
1494678322390,-0.68,7.240000000000001e-07
1494678322400,-0.68,3.6200000000000004e-07
1494678322410,-0.68,1.4480000000000002e-06
1494678322420,-0.68,0.0
1494678322430,-0.68,1.0859999999999999e-06
1494678322440,-0.68,3.6200000000000004e-07
1494678322450,-0.68,7.240000000000001e-07
1494678322460,-0.68,1.0859999999999999e-06
1494678322470,-0.68,1.0859999999999999e-06
1494678322480,-0.68,3.6200000000000004e-07
1494678322490,-0.68,3.6200000000000004e-07
1494678322500,-0.68,3.6200000000000004e-07
1494678322510,-0.68,1.0859999999999999e-06
1494678322520,-0.68,7.240000000000001e-07
1494678322530,-0.68,3.6200000000000004e-07
1494678322540,-0.68,7.240000000000001e-07
1494678322550,-0.68,1.0859999999999999e-06
1494678322560,-0.68,3.6200000000000004e-07
1494678322570,-0.68,1.4480000000000002e-06
1494678322580,-0.68,3.6200000000000004e-07
1494678322590,-0.68,7.240000000000001e-07
1494678322600,-0.68,3.6200000000000004e-07
1494678322610,-0.68,1.0859999999999999e-06
1494678322620,-0.68,7.240000000000001e-07
1494678322630,-0.68,3.6200000000000004e-07
1494678322640,-0.68,7.240000000000001e-07
1494678322650,-0.68,3.6200000000000004e-07
1494678322660,-0.68,7.240000000000001e-07
1494678322670,-0.68,7.240000000000001e-07
1494678322680,-0.68,1.0859999999999999e-06
1494678322690,-0.68,3.6200000000000004e-07
1494678322700,-0.68,7.240000000000001e-07
1494678322710,-0.68,7.240000000000001e-07
1494678322720,-0.68,7.240000000000001e-07
1494678322730,-0.68,3.6200000000000004e-07
1494678322740,-0.68,3.6200000000000004e-07
1494678322750,-0.68,1.0859999999999999e-06
1494678322760,-0.68,3.6200000000000004e-07
1494678322770,-0.68,1.0859999999999999e-06
1494678322780,-0.68,7.240000000000001e-07
1494678322790,-0.68,1.0859999999999999e-06
1494678322800,-0.68,3.6200000000000004e-07
1494678322810,-0.68,1.0859999999999999e-06
1494678322820,-0.68,1.0859999999999999e-06
1494678322830,-0.68,0.0
1494678322840,-0.68,3.6200000000000004e-07
1494678322850,-0.68,7.240000000000001e-07
1494678322860,-0.68,1.0859999999999999e-06
1494678322870,-0.68,1.0859999999999999e-06
1494678322880,-0.68,7.240000000000001e-07
1494678322890,-0.68,7.240000000000001e-07
1494678322900,-0.68,3.6200000000000004e-07
1494678322910,-0.68,3.6200000000000004e-07
1494678322920,-0.68,1.0859999999999999e-06
1494678322930,-0.68,7.240000000000001e-07
1494678322940,-0.68,7.240000000000001e-07
1494678322950,-0.68,1.4480000000000002e-06
1494678322960,-0.68,7.240000000000001e-07
1494678322970,-0.68,1.4480000000000002e-06
1494678322980,-0.68,3.6200000000000004e-07
1494678322990,-0.68,1.0859999999999999e-06
1494678323000,-0.68,0.0
1494678323010,-0.68,7.240000000000001e-07
1494678323020,-0.68,0.0
1494678323030,-0.68,1.0859999999999999e-06
1494678323040,-0.68,3.6200000000000004e-07
1494678323050,-0.68,7.240000000000001e-07
1494678323060,-0.68,1.0859999999999999e-06
1494678323070,-0.68,3.6200000000000004e-07
1494678323080,-0.68,1.0859999999999999e-06
1494678323090,-0.68,0.0
1494678323100,-0.68,1.4480000000000002e-06
1494678323110,-0.68,0.0
1494678323120,-0.68,1.0859999999999999e-06
1494678323130,-0.68,3.6200000000000004e-07
1494678323140,-0.68,7.240000000000001e-07
1494678323150,-0.68,7.240000000000001e-07
1494678323160,-0.68,1.0859999999999999e-06
1494678323170,-0.68,7.240000000000001e-07
1494678323180,-0.68,3.6200000000000004e-07
1494678323190,-0.68,1.4480000000000002e-06
1494678323200,-0.68,0.0
1494678323210,-0.68,1.0859999999999999e-06
1494678323220,-0.68,0.0
1494678323230,-0.68,1.0859999999999999e-06
1494678323240,-0.68,0.0
1494678323250,-0.68,1.0859999999999999e-06
1494678323260,-0.68,3.6200000000000004e-07
1494678323270,-0.68,3.6200000000000004e-07
1494678323280,-0.68,3.6200000000000004e-07
1494678323290,-0.68,7.240000000000001e-07
1494678323300,-0.68,7.240000000000001e-07
1494678323310,-0.68,0.0
1494678323320,-0.68,1.4480000000000002e-06
1494678323330,-0.68,3.6200000000000004e-07
1494678323340,-0.68,7.240000000000001e-07
1494678323350,-0.68,3.6200000000000004e-07
1494678323360,-0.68,7.240000000000001e-07
1494678323370,-0.68,3.6200000000000004e-07
1494678323380,-0.68,1.0859999999999999e-06
1494678323390,-0.68,3.6200000000000004e-07
1494678323400,-0.68,3.6200000000000004e-07
1494678323410,-0.68,1.81e-06
1494678323420,-0.68,0.0
1494678323430,-0.68,1.4480000000000002e-06
1494678323440,-0.68,0.0
1494678323450,-0.68,1.0859999999999999e-06
1494678323460,-0.68,0.0
1494678323470,-0.68,1.81e-06
1494678323480,-0.68,3.6200000000000004e-07
1494678323490,-0.68,7.240000000000001e-07
1494678323500,-0.68,7.240000000000001e-07
1494678323510,-0.68,7.240000000000001e-07
1494678323520,-0.68,3.6200000000000004e-07
1494678323530,-0.68,7.240000000000001e-07
1494678323540,-0.68,7.240000000000001e-07
1494678323550,-0.68,0.0
1494678323560,-0.68,1.4480000000000002e-06
1494678323570,-0.68,0.0
1494678323580,-0.68,1.0859999999999999e-06
1494678323590,-0.68,7.240000000000001e-07
1494678323600,-0.68,7.240000000000001e-07
1494678323610,-0.68,1.4480000000000002e-06
1494678323620,-0.68,0.0
1494678323630,-0.68,7.240000000000001e-07
1494678323640,-0.68,0.0
1494678323650,-0.68,1.4480000000000002e-06
1494678323660,-0.68,0.0
1494678323670,-0.68,1.4480000000000002e-06
1494678323680,-0.68,0.0
1494678323690,-0.68,1.0859999999999999e-06
1494678323700,-0.68,7.240000000000001e-07
1494678323710,-0.68,1.81e-06
1494678323720,-0.68,0.0
1494678323730,-0.68,3.6200000000000004e-07
1494678323740,-0.68,7.240000000000001e-07
1494678323750,-0.68,7.240000000000001e-07
1494678323760,-0.68,0.0
1494678323770,-0.68,1.0859999999999999e-06
1494678323780,-0.68,7.240000000000001e-07
1494678323790,-0.68,3.6200000000000004e-07
1494678323800,-0.68,7.240000000000001e-07
1494678323810,-0.68,1.0859999999999999e-06
1494678323820,-0.68,3.6200000000000004e-07
1494678323830,-0.68,1.0859999999999999e-06
1494678323840,-0.68,0.0
1494678323850,-0.68,1.0859999999999999e-06
1494678323860,-0.68,3.6200000000000004e-07
1494678323870,-0.68,7.240000000000001e-07
1494678323880,-0.68,3.6200000000000004e-07
1494678323890,-0.68,1.4480000000000002e-06
1494678323900,-0.68,0.0
1494678323910,-0.68,1.0859999999999999e-06
1494678323920,-0.68,3.6200000000000004e-07
1494678323930,-0.68,1.81e-06
1494678323940,-0.68,0.0
1494678323950,-0.68,1.0859999999999999e-06
1494678323960,-0.68,3.6200000000000004e-07
1494678323970,-0.68,3.6200000000000004e-07
1494678323980,-0.68,1.0859999999999999e-06
1494678323990,-0.68,0.0
1494678324000,-0.68,1.0859999999999999e-06
1494678324010,-0.68,3.6200000000000004e-07
1494678324020,-0.68,1.0859999999999999e-06
1494678324030,-0.68,7.240000000000001e-07
1494678324040,-0.68,0.0
1494678324050,-0.68,1.0859999999999999e-06
1494678324060,-0.68,7.240000000000001e-07
1494678324070,-0.68,7.240000000000001e-07
1494678324080,-0.68,3.6200000000000004e-07
1494678324090,-0.68,1.0859999999999999e-06
1494678324100,-0.68,3.6200000000000004e-07
1494678324110,-0.68,1.0859999999999999e-06
1494678324120,-0.68,0.0
1494678324130,-0.68,7.240000000000001e-07
1494678324140,-0.68,3.6200000000000004e-07
1494678324150,-0.68,3.6200000000000004e-07
1494678324160,-0.68,7.240000000000001e-07
1494678324170,-0.68,1.4480000000000002e-06
1494678324180,-0.68,7.240000000000001e-07
1494678324190,-0.68,3.6200000000000004e-07
1494678324200,-0.68,7.240000000000001e-07
1494678324210,-0.68,3.6200000000000004e-07
1494678324220,-0.68,3.6200000000000004e-07
1494678324230,-0.68,7.240000000000001e-07
1494678324240,-0.68,7.240000000000001e-07
1494678324250,-0.68,3.6200000000000004e-07
1494678324260,-0.68,7.240000000000001e-07
1494678324270,-0.68,7.240000000000001e-07
1494678324280,-0.68,7.240000000000001e-07
1494678324290,-0.68,7.240000000000001e-07
1494678324300,-0.68,7.240000000000001e-07
1494678324310,-0.68,1.0859999999999999e-06
1494678324320,-0.68,0.0
1494678324330,-0.68,1.0859999999999999e-06
1494678324340,-0.68,3.6200000000000004e-07
1494678324350,-0.68,1.0859999999999999e-06
1494678324360,-0.68,0.0
1494678324370,-0.68,1.4480000000000002e-06
1494678324380,-0.68,7.240000000000001e-07
1494678324390,-0.68,7.240000000000001e-07
1494678324400,-0.68,3.6200000000000004e-07
1494678324410,-0.68,7.240000000000001e-07
1494678324420,-0.68,7.240000000000001e-07
1494678324430,-0.68,1.0859999999999999e-06
1494678324440,-0.68,3.6200000000000004e-07
1494678324450,-0.68,7.240000000000001e-07
1494678324460,-0.68,3.6200000000000004e-07
1494678324470,-0.68,1.0859999999999999e-06
1494678324480,-0.68,7.240000000000001e-07
1494678324490,-0.68,3.6200000000000004e-07
1494678324500,-0.68,3.6200000000000004e-07
1494678324510,-0.68,7.240000000000001e-07
1494678324520,-0.68,7.240000000000001e-07
1494678324530,-0.68,3.6200000000000004e-07
1494678324540,-0.68,7.240000000000001e-07
1494678324550,-0.68,1.4480000000000002e-06
1494678324560,-0.68,7.240000000000001e-07
1494678324570,-0.68,2.1719999999999997e-06
1494678324580,-0.68,3.6200000000000004e-07
1494678324590,-0.68,7.240000000000001e-07
1494678324600,-0.68,0.0
1494678324610,-0.68,1.0859999999999999e-06
1494678324620,-0.68,3.6200000000000004e-07
1494678324630,-0.68,1.0859999999999999e-06
1494678324640,-0.68,3.6200000000000004e-07
1494678324650,-0.68,1.4480000000000002e-06
1494678324660,-0.68,3.6200000000000004e-07
1494678324670,-0.68,3.6200000000000004e-07
1494678324680,-0.68,7.240000000000001e-07
1494678324690,-0.68,3.6200000000000004e-07
1494678324700,-0.68,1.0859999999999999e-06
1494678324710,-0.68,0.0
1494678324720,-0.68,0.0
1494678324730,-0.68,7.240000000000001e-07
1494678324740,-0.68,7.240000000000001e-07
1494678324750,-0.68,3.6200000000000004e-07
1494678324760,-0.68,0.0
1494678324770,-0.68,3.6200000000000004e-07
1494678324780,-0.68,0.0
1494678324790,-0.68,1.0859999999999999e-06
1494678324800,-0.68,7.240000000000001e-07
1494678324810,-0.68,1.4480000000000002e-06
1494678324820,-0.68,0.0
1494678324830,-0.68,1.0859999999999999e-06
1494678324840,-0.68,0.0
1494678324850,-0.68,7.240000000000001e-07
1494678324860,-0.68,0.0
1494678324870,-0.68,7.240000000000001e-07
1494678324880,-0.68,3.6200000000000004e-07
1494678324890,-0.68,1.0859999999999999e-06
1494678324900,-0.68,3.6200000000000004e-07
1494678324910,-0.68,7.240000000000001e-07
1494678324920,-0.68,3.6200000000000004e-07
1494678324930,-0.68,1.0859999999999999e-06
1494678324940,-0.68,3.6200000000000004e-07
1494678324950,-0.68,3.6200000000000004e-07
1494678324960,-0.68,3.6200000000000004e-07
1494678324970,-0.68,1.0859999999999999e-06
1494678324980,-0.68,7.240000000000001e-07
1494678324990,-0.68,3.6200000000000004e-07
1494678325000,-0.68,7.240000000000001e-07
1494678325010,-0.68,1.0859999999999999e-06
1494678325020,-0.68,0.0
1494678325030,-0.68,1.0859999999999999e-06
1494678325040,-0.68,0.0
1494678325050,-0.68,1.81e-06
1494678325060,-0.68,0.0
1494678325070,-0.68,7.240000000000001e-07
1494678325080,-0.68,3.6200000000000004e-07
1494678325090,-0.68,1.0859999999999999e-06
1494678325100,-0.68,3.6200000000000004e-07
1494678325110,-0.68,1.0859999999999999e-06
1494678325120,-0.68,3.6200000000000004e-07
1494678325130,-0.68,7.240000000000001e-07
1494678325140,-0.68,7.240000000000001e-07
1494678325150,-0.68,3.6200000000000004e-07
1494678325160,-0.68,1.0859999999999999e-06
1494678325170,-0.68,7.240000000000001e-07
1494678325180,-0.68,1.0859999999999999e-06
1494678325190,-0.68,0.0
1494678325200,-0.68,7.240000000000001e-07
1494678325210,-0.68,7.240000000000001e-07
1494678325220,-0.68,7.240000000000001e-07
1494678325230,-0.68,1.0859999999999999e-06
1494678325240,-0.68,0.0
1494678325250,-0.68,1.4480000000000002e-06
1494678325260,-0.68,0.0
1494678325270,-0.68,1.0859999999999999e-06
1494678325280,-0.68,3.6200000000000004e-07
1494678325290,-0.68,3.6200000000000004e-07
1494678325300,-0.68,0.0
1494678325310,-0.68,1.4480000000000002e-06
1494678325320,-0.68,7.240000000000001e-07
1494678325330,-0.68,7.240000000000001e-07
1494678325340,-0.68,3.6200000000000004e-07
1494678325350,-0.68,1.4480000000000002e-06
1494678325360,-0.68,1.0859999999999999e-06
1494678325370,-0.68,1.4480000000000002e-06
1494678325380,-0.68,7.240000000000001e-07
1494678325390,-0.68,3.6200000000000004e-07
1494678325400,-0.68,3.6200000000000004e-07
1494678325410,-0.68,1.0859999999999999e-06
1494678325420,-0.68,3.6200000000000004e-07
1494678325430,-0.68,1.0859999999999999e-06
1494678325440,-0.68,0.0
1494678325450,-0.68,1.4480000000000002e-06
1494678325460,-0.68,0.0
1494678325470,-0.68,1.0859999999999999e-06
1494678325480,-0.68,0.0
1494678325490,-0.68,1.81e-06
1494678325500,-0.68,3.6200000000000004e-07
1494678325510,-0.68,1.0859999999999999e-06
1494678325520,-0.68,3.6200000000000004e-07
1494678325530,-0.68,1.0859999999999999e-06
1494678325540,-0.68,3.6200000000000004e-07
1494678325550,-0.68,1.4480000000000002e-06
1494678325560,-0.68,0.0
1494678325570,-0.68,3.6200000000000004e-07
1494678325580,-0.68,1.0859999999999999e-06
1494678325590,-0.68,7.240000000000001e-07
1494678325600,-0.68,7.240000000000001e-07
1494678325610,-0.68,3.6200000000000004e-07
1494678325620,-0.68,1.0859999999999999e-06
1494678325630,-0.68,1.0859999999999999e-06
1494678325640,-0.68,0.0
1494678325650,-0.68,1.0859999999999999e-06
1494678325660,-0.68,3.6200000000000004e-07
1494678325670,-0.68,1.0859999999999999e-06
1494678325680,-0.68,3.6200000000000004e-07
1494678325690,-0.68,1.0859999999999999e-06
1494678325700,-0.68,0.0
1494678325710,-0.68,1.0859999999999999e-06
1494678325720,-0.68,0.0
1494678325730,-0.68,1.81e-06
1494678325740,-0.68,0.0
1494678325750,-0.68,1.0859999999999999e-06
1494678325760,-0.68,0.0
1494678325770,-0.68,7.240000000000001e-07
1494678325780,-0.68,3.6200000000000004e-07
1494678325790,-0.68,1.0859999999999999e-06
1494678325800,-0.68,0.0
1494678325810,-0.68,1.0859999999999999e-06
1494678325820,-0.68,1.0859999999999999e-06
1494678325830,-0.68,3.6200000000000004e-07
1494678325840,-0.68,1.0859999999999999e-06
1494678325850,-0.68,3.6200000000000004e-07
1494678325860,-0.68,1.0859999999999999e-06
1494678325870,-0.68,7.240000000000001e-07
1494678325880,-0.68,3.6200000000000004e-07
1494678325890,-0.68,1.4480000000000002e-06
1494678325900,-0.68,0.0
1494678325910,-0.68,1.81e-06
1494678325920,-0.68,0.0
1494678325930,-0.68,1.4480000000000002e-06
1494678325940,-0.68,3.6200000000000004e-07
1494678325950,-0.68,7.240000000000001e-07
1494678325960,-0.68,1.0859999999999999e-06
1494678325970,-0.68,1.4480000000000002e-06
1494678325980,-0.68,0.0
1494678325990,-0.68,0.0
1494678326000,-0.68,3.6200000000000004e-07
1494678326010,-0.68,3.6200000000000004e-07
1494678326020,-0.68,7.240000000000001e-07
1494678326030,-0.68,0.0
1494678326040,-0.68,1.4480000000000002e-06
1494678326050,-0.68,1.0859999999999999e-06
1494678326060,-0.68,1.0859999999999999e-06
1494678326070,-0.68,7.240000000000001e-07
1494678326080,-0.68,1.0859999999999999e-06
1494678326090,-0.68,1.4480000000000002e-06
1494678326100,-0.68,7.240000000000001e-07
1494678326110,-0.68,7.240000000000001e-07
1494678326120,-0.68,3.6200000000000004e-07
1494678326130,-0.68,7.240000000000001e-07
1494678326140,-0.68,0.0
1494678326150,-0.68,1.0859999999999999e-06
1494678326160,-0.68,3.6200000000000004e-07
1494678326170,-0.68,1.0859999999999999e-06
1494678326180,-0.68,3.6200000000000004e-07
1494678326190,-0.68,7.240000000000001e-07
1494678326200,-0.68,7.240000000000001e-07
1494678326210,-0.68,3.6200000000000004e-07
1494678326220,-0.68,7.240000000000001e-07
1494678326230,-0.68,7.240000000000001e-07
1494678326240,-0.68,3.6200000000000004e-07
1494678326250,-0.68,7.240000000000001e-07
1494678326260,-0.68,7.240000000000001e-07
1494678326270,-0.68,7.240000000000001e-07
1494678326280,-0.68,7.240000000000001e-07
1494678326290,-0.68,7.240000000000001e-07
1494678326300,-0.68,0.0
1494678326310,-0.68,1.0859999999999999e-06
1494678326320,-0.68,7.240000000000001e-07
1494678326330,-0.68,1.0859999999999999e-06
1494678326340,-0.68,0.0
1494678326350,-0.68,1.81e-06
1494678326360,-0.68,3.6200000000000004e-07
1494678326370,-0.68,1.4480000000000002e-06
1494678326380,-0.68,0.0
1494678326390,-0.68,7.240000000000001e-07
1494678326400,-0.68,7.240000000000001e-07
1494678326410,-0.68,7.240000000000001e-07
1494678326420,-0.68,3.6200000000000004e-07
1494678326430,-0.68,1.0859999999999999e-06
1494678326440,-0.68,1.0859999999999999e-06
1494678326450,-0.68,1.0859999999999999e-06
1494678326460,-0.68,7.240000000000001e-07
1494678326470,-0.68,0.0
1494678326480,-0.68,7.240000000000001e-07
1494678326490,-0.68,7.240000000000001e-07
1494678326500,-0.68,0.0
1494678326510,-0.68,7.240000000000001e-07
1494678326520,-0.68,1.4480000000000002e-06
1494678326530,-0.68,3.6200000000000004e-07
1494678326540,-0.68,1.0859999999999999e-06
1494678326550,-0.68,1.81e-06
1494678326560,-0.68,0.0
1494678326570,-0.68,3.6200000000000004e-07
1494678326580,-0.68,1.4480000000000002e-06
1494678326590,-0.68,0.0
1494678326600,-0.68,3.6200000000000004e-07
1494678326610,-0.68,1.0859999999999999e-06
1494678326620,-0.68,7.240000000000001e-07
1494678326630,-0.68,3.6200000000000004e-07
1494678326640,-0.68,7.240000000000001e-07
1494678326650,-0.68,7.240000000000001e-07
1494678326660,-0.68,3.6200000000000004e-07
1494678326670,-0.68,7.240000000000001e-07
1494678326680,-0.68,7.240000000000001e-07
1494678326690,-0.68,1.0859999999999999e-06
1494678326700,-0.68,0.0
1494678326710,-0.68,1.0859999999999999e-06
1494678326720,-0.68,7.240000000000001e-07
1494678326730,-0.68,1.0859999999999999e-06
1494678326740,-0.68,0.0
1494678326750,-0.68,7.240000000000001e-07
1494678326760,-0.68,0.0
1494678326770,-0.68,1.4480000000000002e-06
1494678326780,-0.68,0.0
1494678326790,-0.68,1.0859999999999999e-06
1494678326800,-0.68,3.6200000000000004e-07
1494678326810,-0.68,1.0859999999999999e-06
1494678326820,-0.68,7.240000000000001e-07
1494678326830,-0.68,3.6200000000000004e-07
1494678326840,-0.68,7.240000000000001e-07
1494678326850,-0.68,3.6200000000000004e-07
1494678326860,-0.68,1.0859999999999999e-06
1494678326870,-0.68,3.6200000000000004e-07
1494678326880,-0.68,7.240000000000001e-07
1494678326890,-0.68,1.0859999999999999e-06
1494678326900,-0.68,3.6200000000000004e-07
1494678326910,-0.68,1.4480000000000002e-06
1494678326920,-0.68,3.6200000000000004e-07
1494678326930,-0.68,1.0859999999999999e-06
1494678326940,-0.68,3.6200000000000004e-07
1494678326950,-0.68,1.4480000000000002e-06
1494678326960,-0.68,0.0
1494678326970,-0.68,1.4480000000000002e-06
1494678326980,-0.68,0.0
1494678326990,-0.68,1.0859999999999999e-06
1494678327000,-0.68,7.240000000000001e-07
1494678327010,-0.68,7.240000000000001e-07
1494678327020,-0.68,7.240000000000001e-07
1494678327030,-0.68,3.6200000000000004e-07
1494678327040,-0.68,3.6200000000000004e-07
1494678327050,-0.68,1.0859999999999999e-06
1494678327060,-0.68,0.0
1494678327070,-0.68,7.240000000000001e-07
1494678327080,-0.68,3.6200000000000004e-07
1494678327090,-0.68,7.240000000000001e-07
1494678327100,-0.68,7.240000000000001e-07
1494678327110,-0.68,7.240000000000001e-07
1494678327120,-0.68,0.0
1494678327130,-0.68,1.81e-06
1494678327140,-0.68,3.6200000000000004e-07
1494678327150,-0.68,1.0859999999999999e-06
1494678327160,-0.68,0.0
1494678327170,-0.68,1.4480000000000002e-06
1494678327180,-0.68,3.6200000000000004e-07
1494678327190,-0.68,0.0
1494678327200,-0.68,7.240000000000001e-07
1494678327210,-0.68,1.0859999999999999e-06
1494678327220,-0.68,0.0
1494678327230,-0.68,7.240000000000001e-07
1494678327240,-0.68,1.0859999999999999e-06
1494678327250,-0.68,3.6200000000000004e-07
1494678327260,-0.68,3.6200000000000004e-07
1494678327270,-0.68,3.6200000000000004e-07
1494678327280,-0.68,3.6200000000000004e-07
1494678327290,-0.68,1.0859999999999999e-06
1494678327300,-0.68,1.0859999999999999e-06
1494678327310,-0.68,7.240000000000001e-07
1494678327320,-0.68,0.0
1494678327330,-0.68,3.6200000000000004e-07
1494678327340,-0.68,1.0859999999999999e-06
1494678327350,-0.68,1.0859999999999999e-06
1494678327360,-0.68,7.240000000000001e-07
1494678327370,-0.68,1.0859999999999999e-06
1494678327380,-0.68,0.0
1494678327390,-0.68,1.0859999999999999e-06
1494678327400,-0.68,0.0
1494678327410,-0.68,1.4480000000000002e-06
1494678327420,-0.68,0.0
1494678327430,-0.68,1.4480000000000002e-06
1494678327440,-0.68,0.0
1494678327450,-0.68,1.0859999999999999e-06
1494678327460,-0.68,0.0
1494678327470,-0.68,1.4480000000000002e-06
1494678327480,-0.68,1.0859999999999999e-06
1494678327490,-0.68,3.6200000000000004e-07
1494678327500,-0.68,7.240000000000001e-07
1494678327510,-0.68,3.6200000000000004e-07
1494678327520,-0.68,7.240000000000001e-07
1494678327530,-0.68,1.0859999999999999e-06
1494678327540,-0.68,7.240000000000001e-07
1494678327550,-0.68,1.0859999999999999e-06
1494678327560,-0.68,0.0
1494678327570,-0.68,1.0859999999999999e-06
1494678327580,-0.68,7.240000000000001e-07
1494678327590,-0.68,1.0859999999999999e-06
1494678327600,-0.68,0.0
1494678327610,-0.68,7.240000000000001e-07
1494678327620,-0.68,7.240000000000001e-07
1494678327630,-0.68,1.0859999999999999e-06
1494678327640,-0.68,3.6200000000000004e-07
1494678327650,-0.68,7.240000000000001e-07
1494678327660,-0.68,3.6200000000000004e-07
1494678327670,-0.68,1.4480000000000002e-06
1494678327680,-0.68,0.0
1494678327690,-0.68,3.6200000000000004e-07
1494678327700,-0.68,7.240000000000001e-07
1494678327710,-0.68,1.0859999999999999e-06
1494678327720,-0.68,3.6200000000000004e-07
1494678327730,-0.68,1.4480000000000002e-06
1494678327740,-0.68,7.240000000000001e-07
1494678327750,-0.68,1.0859999999999999e-06
1494678327760,-0.68,0.0
1494678327770,-0.68,7.240000000000001e-07
1494678327780,-0.68,0.0
1494678327790,-0.68,1.0859999999999999e-06
1494678327800,-0.68,3.6200000000000004e-07
1494678327810,-0.68,1.0859999999999999e-06
1494678327820,-0.68,3.6200000000000004e-07
1494678327830,-0.68,7.240000000000001e-07
1494678327840,-0.68,1.4480000000000002e-06
1494678327850,-0.68,1.4480000000000002e-06
1494678327860,-0.68,3.6200000000000004e-07
1494678327870,-0.68,1.0859999999999999e-06
1494678327880,-0.68,3.6200000000000004e-07
1494678327890,-0.68,1.4480000000000002e-06
1494678327900,-0.68,0.0
1494678327910,-0.68,1.4480000000000002e-06
1494678327920,-0.68,0.0
1494678327930,-0.68,7.240000000000001e-07
1494678327940,-0.68,3.6200000000000004e-07
1494678327950,-0.68,1.0859999999999999e-06
1494678327960,-0.68,0.0
1494678327970,-0.68,3.6200000000000004e-07
1494678327980,-0.68,3.6200000000000004e-07
1494678327990,-0.68,1.0859999999999999e-06
1494678328000,-0.68,0.0
1494678328010,-0.68,0.0
1494678328020,-0.68,1.0859999999999999e-06
1494678328030,-0.68,7.240000000000001e-07
1494678328040,-0.68,3.6200000000000004e-07
1494678328050,-0.68,1.0859999999999999e-06
1494678328060,-0.68,7.240000000000001e-07
1494678328070,-0.68,7.240000000000001e-07
1494678328080,-0.68,1.0859999999999999e-06
1494678328090,-0.68,7.240000000000001e-07
1494678328100,-0.68,0.0
1494678328110,-0.68,7.240000000000001e-07
1494678328120,-0.68,3.6200000000000004e-07
1494678328130,-0.68,3.6200000000000004e-07
1494678328140,-0.68,3.6200000000000004e-07
1494678328150,-0.68,7.240000000000001e-07
1494678328160,-0.68,3.6200000000000004e-07
1494678328170,-0.68,1.0859999999999999e-06
1494678328180,-0.68,7.240000000000001e-07
1494678328190,-0.68,7.240000000000001e-07
1494678328200,-0.68,3.6200000000000004e-07
1494678328210,-0.68,1.4480000000000002e-06
1494678328220,-0.68,3.6200000000000004e-07
1494678328230,-0.68,7.240000000000001e-07
1494678328240,-0.68,3.6200000000000004e-07
1494678328250,-0.68,1.0859999999999999e-06
1494678328260,-0.68,3.6200000000000004e-07
1494678328270,-0.68,7.240000000000001e-07
1494678328280,-0.68,3.6200000000000004e-07
1494678328290,-0.68,7.240000000000001e-07
1494678328300,-0.68,1.0859999999999999e-06
1494678328310,-0.68,3.6200000000000004e-07
1494678328320,-0.68,3.6200000000000004e-07
1494678328330,-0.68,3.6200000000000004e-07
1494678328340,-0.68,7.240000000000001e-07
1494678328350,-0.68,7.240000000000001e-07
1494678328360,-0.68,3.6200000000000004e-07
1494678328370,-0.68,3.6200000000000004e-07
1494678328380,-0.68,7.240000000000001e-07
1494678328390,-0.68,1.4480000000000002e-06
