Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1469749048100,0.885,8.0002e-05
1469749048110,0.885,8.651799999999999e-05
1469749048120,0.885,8.869e-05
1469749048130,0.885,6.5884e-05
1469749048140,0.885,5.8643999999999996e-05
1469749048150,0.885,4.8508000000000004e-05
1469749048160,0.885,4.1992e-05
1469749048170,0.87,4.887e-05
1469749048180,0.87,5.792e-05
1469749048190,0.87,7.3848e-05
1469749048200,0.87,9.122399999999999e-05
1469749048210,0.87,9.375799999999999e-05
1469749048220,0.87,9.1948e-05
1469749048230,0.87,9.412e-05
1469749048240,0.87,7.7106e-05
1469749048250,0.87,7.059e-05
1469749048260,0.87,5.973e-05
1469749048270,0.87,7.240000000000001e-05
1469749048280,0.87,7.8554e-05
1469749048290,0.87,8.289799999999999e-05
1469749048300,0.87,7.0952e-05
1469749048310,0.87,5.611e-05
1469749048320,0.87,5.429999999999999e-05
1469749048330,0.87,4.887e-05
1469749048340,0.87,5.7558e-05
1469749048350,0.87,7.0228e-05
1469749048360,0.87,9.6654e-05
1469749048370,0.87,8.7966e-05
1469749048380,0.87,8.0002e-05
1469749048390,0.87,6.1902e-05
1469749048400,0.87,4.9956e-05
1469749048410,0.87,4.5611999999999996e-05
1469749048420,0.87,5.3576000000000003e-05
1469749048430,0.87,6.6246e-05
1469749048440,0.87,8.7966e-05
1469749048450,0.87,0.000127786
1469749048460,0.87,0.000137922
1469749048470,0.87,0.000151316
1469749048480,0.87,0.00010172200000000001
1469749048490,0.87,6.2264e-05
1469749048500,0.87,5.2128e-05
1469749048510,0.87,5.5386e-05
1469749048520,0.87,6.8056e-05
1469749048530,0.87,7.3124e-05
1469749048540,0.87,7.8916e-05
1469749048550,0.87,7.8192e-05
1469749048560,0.87,7.8192e-05
1469749048570,0.87,6.6608e-05
1469749048580,0.87,5.973e-05
1469749048590,0.87,5.3576000000000003e-05
1469749048600,0.87,5.9368000000000005e-05
1469749048610,0.87,6.950399999999999e-05
1469749048620,0.87,7.7468e-05
1469749048630,0.87,8.9414e-05
1469749048640,0.87,8.289799999999999e-05
1469749048650,0.87,7.3848e-05
1469749048660,0.87,6.0453999999999994e-05
1469749048670,0.87,5.8281999999999995e-05
1469749048680,0.87,5.611e-05
1469749048690,0.87,5.6834e-05
1469749048700,0.87,6.2626e-05
1469749048710,0.87,6.697e-05
