Timestamp,position,BLMTI.05L7.B2I10_TCSG.E5L7.B2
1469747614600,-1.47,4.343999999999999e-06
1469747614610,-1.47,3.62e-06
1469747614620,-1.47,5.43e-06
1469747614630,-1.47,3.258e-06
1469747614640,-1.47,6.154e-06
1469747614650,-1.47,3.62e-06
1469747614660,-1.47,4.706e-06
1469747614670,-1.47,2.8960000000000003e-06
1469747614680,-1.47,5.0680000000000004e-06
1469747614690,-1.47,3.258e-06
1469747614700,-1.47,5.0680000000000004e-06
1469747614710,-1.47,4.343999999999999e-06
1469747614720,-1.47,5.0680000000000004e-06
1469747614730,-1.47,2.8960000000000003e-06
1469747614740,-1.47,1.3394000000000001e-05
1469747614750,-1.47,2.8960000000000003e-06
1469747614760,-1.47,3.982e-06
1469747614770,-1.47,4.343999999999999e-06
1469747614780,-1.47,3.62e-06
1469747614790,-1.47,2.8960000000000003e-06
1469747614800,-1.47,4.706e-06
1469747614810,-1.47,2.5340000000000002e-06
1469747614820,-1.47,6.154e-06
1469747614830,-1.47,2.8960000000000003e-06
1469747614840,-1.47,5.0680000000000004e-06
1469747614850,-1.47,7.240000000000001e-07
1469747614860,-1.47,5.0680000000000004e-06
1469747614870,-1.47,3.62e-06
1469747614880,-1.47,5.0680000000000004e-06
1469747614890,-1.47,3.62e-06
1469747614900,-1.47,4.706e-06
1469747614910,-1.47,1.81e-06
1469747614920,-1.47,3.982e-06
1469747614930,-1.47,3.62e-06
1469747614940,-1.47,3.982e-06
1469747614950,-1.47,4.343999999999999e-06
1469747614960,-1.47,5.792000000000001e-06
1469747614970,-1.47,3.258e-06
1469747614980,-1.47,4.706e-06
1469747614990,-1.47,3.982e-06
1469747615000,-1.47,6.877999999999999e-06
1469747615010,-1.47,2.1719999999999997e-06
1469747615020,-1.47,5.0680000000000004e-06
1469747615030,-1.47,3.982e-06
1469747615040,-1.47,4.343999999999999e-06
1469747615050,-1.47,1.4480000000000002e-06
1469747615060,-1.47,5.43e-06
1469747615070,-1.47,3.258e-06
1469747615080,-1.47,3.62e-06
1469747615090,-1.47,3.62e-06
1469747615100,-1.47,2.5340000000000002e-06
1469747615110,-1.47,3.982e-06
1469747615120,-1.47,5.0680000000000004e-06
1469747615130,-1.47,4.343999999999999e-06
1469747615140,-1.47,5.0680000000000004e-06
1469747615150,-1.47,1.4480000000000002e-06
1469747615160,-1.47,4.706e-06
1469747615170,-1.47,2.8960000000000003e-06
1469747615180,-1.47,4.706e-06
1469747615190,-1.47,3.258e-06
1469747615200,-1.47,2.5340000000000002e-06
1469747615210,-1.47,3.258e-06
1469747615220,-1.47,6.154e-06
1469747615230,-1.47,3.258e-06
1469747615240,-1.47,3.982e-06
1469747615250,-1.47,3.982e-06
1469747615260,-1.47,5.792000000000001e-06
1469747615270,-1.47,2.8960000000000003e-06
1469747615280,-1.47,2.8960000000000003e-06
1469747615290,-1.47,3.982e-06
1469747615300,-1.47,3.982e-06
1469747615310,-1.47,1.81e-06
1469747615320,-1.47,5.792000000000001e-06
1469747615330,-1.47,3.62e-06
1469747615340,-1.47,3.982e-06
1469747615350,-1.47,1.81e-06
1469747615360,-1.47,1.81e-06
1469747615370,-1.47,4.706e-06
1469747615380,-1.47,3.982e-06
1469747615390,-1.47,3.62e-06
1469747615400,-1.47,1.4480000000000002e-06
1469747615410,-1.47,3.62e-06
1469747615420,-1.47,5.43e-06
1469747615430,-1.47,2.5340000000000002e-06
1469747615440,-1.47,2.1719999999999997e-06
1469747615450,-1.47,4.706e-06
1469747615460,-1.47,5.792000000000001e-06
1469747615470,-1.47,4.706e-06
1469747615480,-1.47,2.5340000000000002e-06
1469747615490,-1.47,5.43e-06
1469747615500,-1.47,5.43e-06
1469747615510,-1.47,2.8960000000000003e-06
1469747615520,-1.47,2.8960000000000003e-06
1469747615530,-1.47,3.982e-06
1469747615540,-1.47,4.706e-06
1469747615550,-1.47,2.1719999999999997e-06
1469747615560,-1.47,5.0680000000000004e-06
1469747615570,-1.47,3.62e-06
1469747615580,-1.47,2.8960000000000003e-06
1469747615590,-1.47,4.706e-06
1469747615600,-1.47,5.43e-06
1469747615610,-1.47,2.8960000000000003e-06
1469747615620,-1.47,3.258e-06
1469747615630,-1.47,3.62e-06
1469747615640,-1.47,2.8960000000000003e-06
1469747615650,-1.47,3.258e-06
1469747615660,-1.47,3.62e-06
1469747615670,-1.47,4.343999999999999e-06
1469747615680,-1.47,4.706e-06
1469747615690,-1.47,3.258e-06
1469747615700,-1.47,1.0859999999999999e-06
1469747615710,-1.47,4.343999999999999e-06
1469747615720,-1.47,5.0680000000000004e-06
1469747615730,-1.47,4.343999999999999e-06
1469747615740,-1.47,2.1719999999999997e-06
1469747615750,-1.47,1.448e-05
1469747615760,-1.47,3.982e-06
1469747615770,-1.47,2.1719999999999997e-06
1469747615780,-1.47,3.982e-06
1469747615790,-1.47,3.258e-06
1469747615800,-1.47,1.81e-06
1469747615810,-1.47,4.706e-06
1469747615820,-1.47,5.0680000000000004e-06
1469747615830,-1.47,2.1719999999999997e-06
1469747615840,-1.47,3.982e-06
1469747615850,-1.47,3.62e-06
1469747615860,-1.47,4.706e-06
1469747615870,-1.47,7.240000000000001e-07
1469747615880,-1.47,5.0680000000000004e-06
1469747615890,-1.47,3.62e-06
1469747615900,-1.47,4.343999999999999e-06
1469747615910,-1.47,2.5340000000000002e-06
1469747615920,-1.47,5.43e-06
1469747615930,-1.47,4.343999999999999e-06
1469747615940,-1.47,5.43e-06
1469747615950,-1.47,3.258e-06
1469747615960,-1.47,5.792000000000001e-06
1469747615970,-1.47,3.982e-06
1469747615980,-1.47,1.81e-06
1469747615990,-1.47,3.62e-06
1469747616000,-1.47,4.343999999999999e-06
1469747616010,-1.47,3.62e-06
1469747616020,-1.47,2.5340000000000002e-06
1469747616030,-1.47,3.982e-06
1469747616040,-1.47,4.706e-06
1469747616050,-1.47,1.81e-06
1469747616060,-1.47,4.706e-06
1469747616070,-1.47,1.4480000000000002e-06
1469747616080,-1.47,5.0680000000000004e-06
1469747616090,-1.47,2.8960000000000003e-06
1469747616100,-1.47,2.8960000000000003e-06
1469747616110,-1.47,4.706e-06
1469747616120,-1.47,4.706e-06
1469747616130,-1.47,2.8960000000000003e-06
1469747616140,-1.47,2.5340000000000002e-06
1469747616150,-1.47,3.62e-06
1469747616160,-1.47,4.706e-06
1469747616170,-1.47,7.240000000000001e-07
1469747616180,-1.47,4.706e-06
1469747616190,-1.47,4.343999999999999e-06
1469747616200,-1.47,4.706e-06
1469747616210,-1.47,1.0859999999999999e-06
1469747616220,-1.47,5.0680000000000004e-06
1469747616230,-1.47,2.8960000000000003e-06
1469747616240,-1.47,2.1719999999999997e-06
1469747616250,-1.47,4.343999999999999e-06
1469747616260,-1.47,4.706e-06
1469747616270,-1.47,1.4480000000000002e-06
1469747616280,-1.47,4.343999999999999e-06
1469747616290,-1.47,2.8960000000000003e-06
1469747616300,-1.47,3.62e-06
1469747616310,-1.47,5.0680000000000004e-06
1469747616320,-1.47,4.343999999999999e-06
1469747616330,-1.47,1.81e-06
1469747616340,-1.47,4.343999999999999e-06
1469747616350,-1.47,1.4480000000000002e-06
1469747616360,-1.47,5.43e-06
1469747616370,-1.47,3.62e-06
1469747616380,-1.47,3.62e-06
1469747616390,-1.47,2.8960000000000003e-06
1469747616400,-1.47,4.343999999999999e-06
1469747616410,-1.47,3.258e-06
1469747616420,-1.47,1.81e-06
1469747616430,-1.47,3.258e-06
1469747616440,-1.47,4.706e-06
1469747616450,-1.47,2.1719999999999997e-06
1469747616460,-1.47,3.982e-06
1469747616470,-1.47,3.258e-06
1469747616480,-1.47,2.5340000000000002e-06
1469747616490,-1.47,3.62e-06
1469747616500,-1.47,3.62e-06
1469747616510,-1.47,1.4480000000000002e-06
1469747616520,-1.47,5.43e-06
1469747616530,-1.47,3.982e-06
1469747616540,-1.47,4.343999999999999e-06
1469747616550,-1.47,7.240000000000001e-07
1469747616560,-1.47,5.43e-06
1469747616570,-1.47,3.6200000000000004e-07
1469747616580,-1.47,5.792000000000001e-06
1469747616590,-1.47,2.1719999999999997e-06
1469747616600,-1.47,3.62e-06
1469747616610,-1.47,3.982e-06
1469747616620,-1.47,2.5340000000000002e-06
1469747616630,-1.47,3.62e-06
1469747616640,-1.47,3.982e-06
1469747616650,-1.47,7.240000000000001e-07
1469747616660,-1.47,4.706e-06
1469747616670,-1.47,2.8960000000000003e-06
1469747616680,-1.47,2.5340000000000002e-06
1469747616690,-1.47,2.5340000000000002e-06
1469747616700,-1.47,5.0680000000000004e-06
1469747616710,-1.47,1.81e-06
1469747616720,-1.47,4.706e-06
1469747616730,-1.47,2.1719999999999997e-06
1469747616740,-1.47,2.5340000000000002e-06
1469747616750,-1.47,3.258e-06
1469747616760,-1.47,4.706e-06
1469747616770,-1.47,7.240000000000001e-07
1469747616780,-1.47,5.0680000000000004e-06
1469747616790,-1.47,2.5340000000000002e-06
1469747616800,-1.47,2.8960000000000003e-06
1469747616810,-1.47,3.982e-06
1469747616820,-1.47,2.1719999999999997e-06
1469747616830,-1.47,4.706e-06
1469747616840,-1.47,1.81e-06
1469747616850,-1.47,4.343999999999999e-06
1469747616860,-1.47,4.343999999999999e-06
1469747616870,-1.47,1.81e-06
1469747616880,-1.47,1.4842000000000001e-05
1469747616890,-1.47,0.0
1469747616900,-1.47,5.0680000000000004e-06
1469747616910,-1.47,3.258e-06
1469747616920,-1.47,2.5340000000000002e-06
1469747616930,-1.47,3.258e-06
1469747616940,-1.47,4.706e-06
1469747616950,-1.47,7.240000000000001e-07
1469747616960,-1.47,4.343999999999999e-06
1469747616970,-1.47,3.258e-06
1469747616980,-1.47,2.5340000000000002e-06
1469747616990,-1.47,2.5340000000000002e-06
1469747617000,-1.47,3.258e-06
1469747617010,-1.47,2.1719999999999997e-06
1469747617020,-1.47,4.343999999999999e-06
1469747617030,-1.47,1.81e-06
1469747617040,-1.47,4.343999999999999e-06
1469747617050,-1.47,2.8960000000000003e-06
1469747617060,-1.47,2.1719999999999997e-06
1469747617070,-1.47,4.343999999999999e-06
1469747617080,-1.47,3.62e-06
1469747617090,-1.47,2.5340000000000002e-06
1469747617100,-1.47,4.706e-06
1469747617110,-1.47,2.1719999999999997e-06
1469747617120,-1.47,3.982e-06
1469747617130,-1.47,2.1719999999999997e-06
1469747617140,-1.47,3.62e-06
1469747617150,-1.47,3.62e-06
1469747617160,-1.47,2.1719999999999997e-06
1469747617170,-1.47,3.982e-06
1469747617180,-1.47,5.43e-06
1469747617190,-1.47,1.4480000000000002e-06
1469747617200,-1.47,5.792000000000001e-06
1469747617210,-1.47,3.258e-06
1469747617220,-1.47,1.81e-06
1469747617230,-1.47,3.982e-06
1469747617240,-1.47,2.8960000000000003e-06
1469747617250,-1.47,2.5340000000000002e-06
1469747617260,-1.47,4.706e-06
1469747617270,-1.47,1.81e-06
1469747617280,-1.47,4.706e-06
1469747617290,-1.47,3.62e-06
1469747617300,-1.47,2.1719999999999997e-06
1469747617310,-1.47,4.343999999999999e-06
1469747617320,-1.47,5.43e-06
1469747617330,-1.47,2.1719999999999997e-06
1469747617340,-1.47,4.343999999999999e-06
1469747617350,-1.47,2.1719999999999997e-06
1469747617360,-1.47,5.0680000000000004e-06
1469747617370,-1.47,2.8960000000000003e-06
1469747617380,-1.47,3.258e-06
1469747617390,-1.47,3.982e-06
1469747617400,-1.47,2.5340000000000002e-06
1469747617410,-1.47,3.982e-06
1469747617420,-1.47,7.240000000000001e-07
1469747617430,-1.47,3.982e-06
1469747617440,-1.47,5.0680000000000004e-06
1469747617450,-1.47,7.240000000000001e-07
1469747617460,-1.47,4.343999999999999e-06
1469747617470,-1.47,2.8960000000000003e-06
1469747617480,-1.47,2.1719999999999997e-06
1469747617490,-1.47,4.706e-06
1469747617500,-1.47,2.8960000000000003e-06
1469747617510,-1.47,2.8960000000000003e-06
1469747617520,-1.47,4.706e-06
1469747617530,-1.47,2.1719999999999997e-06
1469747617540,-1.47,6.154e-06
1469747617550,-1.47,7.240000000000001e-07
1469747617560,-1.47,5.0680000000000004e-06
1469747617570,-1.47,2.5340000000000002e-06
1469747617580,-1.47,1.81e-06
1469747617590,-1.47,3.258e-06
1469747617600,-1.47,4.706e-06
1469747617610,-1.47,1.0859999999999999e-06
1469747617620,-1.47,5.43e-06
1469747617630,-1.47,1.81e-06
1469747617640,-1.47,5.0680000000000004e-06
1469747617650,-1.47,2.1719999999999997e-06
1469747617660,-1.47,5.792000000000001e-06
1469747617670,-1.47,2.5340000000000002e-06
1469747617680,-1.47,2.8960000000000003e-06
1469747617690,-1.47,3.258e-06
1469747617700,-1.47,3.982e-06
1469747617710,-1.47,2.8960000000000003e-06
1469747617720,-1.47,4.343999999999999e-06
1469747617730,-1.47,4.706e-06
1469747617740,-1.47,3.62e-06
1469747617750,-1.47,3.982e-06
1469747617760,-1.47,2.1719999999999997e-06
1469747617770,-1.47,4.343999999999999e-06
1469747617780,-1.47,3.62e-06
1469747617790,-1.47,4.706e-06
1469747617800,-1.47,2.5340000000000002e-06
1469747617810,-1.47,5.792000000000001e-06
1469747617820,-1.47,4.343999999999999e-06
1469747617830,-1.47,1.4480000000000002e-06
1469747617840,-1.47,3.258e-06
1469747617850,-1.47,1.81e-06
1469747617860,-1.47,3.982e-06
1469747617870,-1.47,2.1719999999999997e-06
1469747617880,-1.47,5.792000000000001e-06
1469747617890,-1.47,1.81e-06
1469747617900,-1.47,5.792000000000001e-06
1469747617910,-1.47,1.81e-06
1469747617920,-1.47,4.706e-06
1469747617930,-1.47,1.81e-06
1469747617940,-1.47,4.343999999999999e-06
1469747617950,-1.47,1.81e-06
1469747617960,-1.47,4.706e-06
1469747617970,-1.47,1.81e-06
1469747617980,-1.47,5.0680000000000004e-06
1469747617990,-1.47,1.4480000000000002e-06
1469747618000,-1.47,5.792000000000001e-06
1469747618010,-1.47,4.343999999999999e-06
1469747618020,-1.47,2.5340000000000002e-06
1469747618030,-1.47,4.343999999999999e-06
1469747618040,-1.47,1.3032e-05
1469747618050,-1.47,3.62e-06
1469747618060,-1.47,3.62e-06
1469747618070,-1.47,4.706e-06
1469747618080,-1.47,2.8960000000000003e-06
1469747618090,-1.47,4.343999999999999e-06
1469747618100,-1.47,2.1719999999999997e-06
1469747618110,-1.47,3.982e-06
1469747618120,-1.47,4.343999999999999e-06
1469747618130,-1.47,3.62e-06
1469747618140,-1.47,6.154e-06
1469747618150,-1.47,3.62e-06
1469747618160,-1.47,5.0680000000000004e-06
1469747618170,-1.47,2.5340000000000002e-06
1469747618180,-1.47,4.706e-06
1469747618190,-1.47,2.8960000000000003e-06
1469747618200,-1.47,3.62e-06
1469747618210,-1.47,2.1719999999999997e-06
1469747618220,-1.47,4.706e-06
1469747618230,-1.47,1.81e-06
1469747618240,-1.47,4.343999999999999e-06
1469747618250,-1.47,3.982e-06
1469747618260,-1.47,4.343999999999999e-06
1469747618270,-1.47,1.81e-06
1469747618280,-1.47,4.343999999999999e-06
1469747618290,-1.47,1.4480000000000002e-06
1469747618300,-1.47,3.982e-06
1469747618310,-1.47,1.0859999999999999e-06
1469747618320,-1.47,4.343999999999999e-06
1469747618330,-1.47,1.4480000000000002e-06
1469747618340,-1.47,3.982e-06
1469747618350,-1.47,1.4480000000000002e-06
1469747618360,-1.47,5.0680000000000004e-06
1469747618370,-1.47,2.1719999999999997e-06
1469747618380,-1.47,4.706e-06
1469747618390,-1.47,2.8960000000000003e-06
1469747618400,-1.47,2.1719999999999997e-06
1469747618410,-1.47,3.62e-06
1469747618420,-1.47,1.81e-06
1469747618430,-1.47,2.8960000000000003e-06
1469747618440,-1.47,2.8960000000000003e-06
1469747618450,-1.47,2.1719999999999997e-06
1469747618460,-1.47,4.343999999999999e-06
1469747618470,-1.47,2.8960000000000003e-06
1469747618480,-1.47,2.8960000000000003e-06
1469747618490,-1.47,3.982e-06
1469747618500,-1.47,4.706e-06
1469747618510,-1.47,3.258e-06
1469747618520,-1.47,4.706e-06
1469747618530,-1.47,2.1719999999999997e-06
1469747618540,-1.47,2.5340000000000002e-06
1469747618550,-1.47,4.343999999999999e-06
1469747618560,-1.47,2.5340000000000002e-06
1469747618570,-1.47,4.343999999999999e-06
1469747618580,-1.47,2.5340000000000002e-06
1469747618590,-1.47,5.0680000000000004e-06
1469747618600,-1.47,3.982e-06
1469747618610,-1.47,2.8960000000000003e-06
1469747618620,-1.47,5.43e-06
1469747618630,-1.47,1.81e-06
1469747618640,-1.47,5.792000000000001e-06
1469747618650,-1.47,2.1719999999999997e-06
1469747618660,-1.47,4.706e-06
1469747618670,-1.47,4.706e-06
1469747618680,-1.47,1.81e-06
1469747618690,-1.47,3.982e-06
1469747618700,-1.47,1.81e-06
1469747618710,-1.47,4.343999999999999e-06
1469747618720,-1.47,2.5340000000000002e-06
1469747618730,-1.47,3.982e-06
1469747618740,-1.47,2.8960000000000003e-06
1469747618750,-1.47,2.5340000000000002e-06
1469747618760,-1.47,4.343999999999999e-06
1469747618770,-1.47,2.8960000000000003e-06
1469747618780,-1.47,2.8960000000000003e-06
1469747618790,-1.47,4.343999999999999e-06
1469747618800,-1.47,3.258e-06
1469747618810,-1.47,3.982e-06
1469747618820,-1.47,2.5340000000000002e-06
1469747618830,-1.47,3.62e-06
1469747618840,-1.47,2.8960000000000003e-06
1469747618850,-1.47,4.343999999999999e-06
1469747618860,-1.47,2.5340000000000002e-06
1469747618870,-1.47,3.62e-06
1469747618880,-1.47,3.62e-06
1469747618890,-1.47,1.0859999999999999e-06
1469747618900,-1.47,4.343999999999999e-06
1469747618910,-1.47,1.4480000000000002e-06
1469747618920,-1.47,4.706e-06
1469747618930,-1.47,2.1719999999999997e-06
1469747618940,-1.47,4.343999999999999e-06
1469747618950,-1.47,2.1719999999999997e-06
1469747618960,-1.47,4.706e-06
1469747618970,-1.47,2.1719999999999997e-06
1469747618980,-1.47,4.343999999999999e-06
1469747618990,-1.47,1.4480000000000002e-06
1469747619000,-1.47,2.8960000000000003e-06
1469747619010,-1.47,3.62e-06
1469747619020,-1.47,2.1719999999999997e-06
1469747619030,-1.47,3.62e-06
1469747619040,-1.47,2.5340000000000002e-06
1469747619050,-1.47,1.81e-06
1469747619060,-1.47,4.343999999999999e-06
1469747619070,-1.47,2.1719999999999997e-06
1469747619080,-1.47,4.343999999999999e-06
1469747619090,-1.47,1.81e-06
1469747619100,-1.47,5.0680000000000004e-06
1469747619110,-1.47,1.0859999999999999e-06
1469747619120,-1.47,4.343999999999999e-06
1469747619130,-1.47,3.62e-06
1469747619140,-1.47,1.4480000000000002e-06
1469747619150,-1.47,3.982e-06
1469747619160,-1.47,2.5340000000000002e-06
1469747619170,-1.47,2.5340000000000002e-06
1469747619180,-1.47,4.343999999999999e-06
1469747619190,-1.47,1.0859999999999999e-06
1469747619200,-1.47,4.706e-06
1469747619210,-1.47,7.240000000000001e-07
1469747619220,-1.47,4.706e-06
1469747619230,-1.47,1.81e-06
1469747619240,-1.47,4.706e-06
1469747619250,-1.47,1.81e-06
1469747619260,-1.47,1.5566e-05
1469747619270,-1.47,2.5340000000000002e-06
1469747619280,-1.47,3.62e-06
1469747619290,-1.47,1.81e-06
1469747619300,-1.47,3.258e-06
1469747619310,-1.47,2.5340000000000002e-06
1469747619320,-1.47,3.62e-06
1469747619330,-1.47,2.1719999999999997e-06
1469747619340,-1.47,3.982e-06
1469747619350,-1.47,1.4480000000000002e-06
1469747619360,-1.47,4.343999999999999e-06
1469747619370,-1.47,1.4480000000000002e-06
1469747619380,-1.47,3.258e-06
1469747619390,-1.47,1.81e-06
1469747619400,-1.47,3.982e-06
1469747619410,-1.47,1.0859999999999999e-06
1469747619420,-1.47,3.982e-06
1469747619430,-1.47,1.4480000000000002e-06
1469747619440,-1.47,5.0680000000000004e-06
1469747619450,-1.47,7.240000000000001e-07
1469747619460,-1.47,3.982e-06
1469747619470,-1.47,1.81e-06
1469747619480,-1.47,3.982e-06
1469747619490,-1.47,1.81e-06
1469747619500,-1.47,3.982e-06
1469747619510,-1.47,3.258e-06
1469747619520,-1.47,3.258e-06
1469747619530,-1.47,4.343999999999999e-06
1469747619540,-1.47,7.240000000000001e-07
1469747619550,-1.47,4.706e-06
1469747619560,-1.47,1.81e-06
1469747619570,-1.47,3.62e-06
1469747619580,-1.47,3.258e-06
1469747619590,-1.47,3.258e-06
1469747619600,-1.47,2.8960000000000003e-06
1469747619610,-1.47,1.0859999999999999e-06
1469747619620,-1.47,5.0680000000000004e-06
1469747619630,-1.47,1.0859999999999999e-06
1469747619640,-1.47,4.706e-06
1469747619650,-1.47,3.258e-06
1469747619660,-1.47,1.81e-06
1469747619670,-1.47,3.258e-06
1469747619680,-1.47,1.81e-06
1469747619690,-1.47,3.982e-06
1469747619700,-1.47,3.62e-06
1469747619710,-1.47,2.5340000000000002e-06
1469747619720,-1.47,3.982e-06
1469747619730,-1.47,2.1719999999999997e-06
1469747619740,-1.47,4.343999999999999e-06
1469747619750,-1.47,1.81e-06
1469747619760,-1.47,3.982e-06
1469747619770,-1.47,2.1719999999999997e-06
1469747619780,-1.47,4.343999999999999e-06
1469747619790,-1.47,3.258e-06
1469747619800,-1.47,2.8960000000000003e-06
1469747619810,-1.47,3.258e-06
1469747619820,-1.47,2.5340000000000002e-06
1469747619830,-1.47,3.258e-06
1469747619840,-1.47,2.5340000000000002e-06
1469747619850,-1.47,3.62e-06
1469747619860,-1.47,2.1719999999999997e-06
1469747619870,-1.47,3.982e-06
1469747619880,-1.47,2.5340000000000002e-06
1469747619890,-1.47,3.62e-06
1469747619900,-1.47,2.5340000000000002e-06
1469747619910,-1.47,3.62e-06
1469747619920,-1.47,2.8960000000000003e-06
1469747619930,-1.47,3.258e-06
1469747619940,-1.47,3.982e-06
1469747619950,-1.47,1.81e-06
1469747619960,-1.47,3.982e-06
1469747619970,-1.47,1.81e-06
1469747619980,-1.47,3.62e-06
1469747619990,-1.47,3.62e-06
1469747620000,-1.47,1.81e-06
1469747620010,-1.47,3.62e-06
1469747620020,-1.47,1.81e-06
1469747620030,-1.47,3.982e-06
1469747620040,-1.47,7.240000000000001e-07
1469747620050,-1.47,3.982e-06
1469747620060,-1.47,3.62e-06
1469747620070,-1.47,1.81e-06
1469747620080,-1.47,3.258e-06
1469747620090,-1.47,1.4480000000000002e-06
1469747620100,-1.47,5.0680000000000004e-06
1469747620110,-1.47,3.6200000000000004e-07
1469747620120,-1.47,5.43e-06
1469747620130,-1.47,1.0859999999999999e-06
1469747620140,-1.47,5.0680000000000004e-06
1469747620150,-1.47,1.81e-06
1469747620160,-1.47,4.343999999999999e-06
1469747620170,-1.47,1.81e-06
1469747620180,-1.47,3.982e-06
1469747620190,-1.47,1.4480000000000002e-06
1469747620200,-1.47,4.343999999999999e-06
1469747620210,-1.47,2.5340000000000002e-06
1469747620220,-1.47,2.5340000000000002e-06
1469747620230,-1.47,3.982e-06
1469747620240,-1.47,1.4480000000000002e-06
1469747620250,-1.47,5.0680000000000004e-06
1469747620260,-1.47,1.0859999999999999e-06
1469747620270,-1.47,3.982e-06
1469747620280,-1.47,2.5340000000000002e-06
1469747620290,-1.47,3.258e-06
1469747620300,-1.47,3.258e-06
1469747620310,-1.47,2.1719999999999997e-06
1469747620320,-1.47,3.258e-06
1469747620330,-1.47,1.81e-06
1469747620340,-1.47,3.62e-06
1469747620350,-1.47,1.4480000000000002e-06
1469747620360,-1.47,3.982e-06
1469747620370,-1.47,2.8960000000000003e-06
1469747620380,-1.47,1.81e-06
1469747620390,-1.47,3.62e-06
1469747620400,-1.47,1.81e-06
1469747620410,-1.47,3.258e-06
1469747620420,-1.47,1.4480000000000002e-06
1469747620430,-1.47,3.982e-06
1469747620440,-1.47,1.4480000000000002e-06
1469747620450,-1.47,3.62e-06
1469747620460,-1.47,1.81e-06
1469747620470,-1.47,3.258e-06
1469747620480,-1.47,2.1719999999999997e-06
1469747620490,-1.47,3.62e-06
1469747620500,-1.47,3.258e-06
1469747620510,-1.47,1.4480000000000002e-06
1469747620520,-1.47,3.62e-06
1469747620530,-1.47,2.8960000000000003e-06
1469747620540,-1.47,7.240000000000001e-07
1469747620550,-1.47,2.5340000000000002e-06
1469747620560,-1.47,2.1719999999999997e-06
1469747620570,-1.47,3.62e-06
1469747620580,-1.47,1.81e-06
1469747620590,-1.47,4.343999999999999e-06
1469747620600,-1.47,2.8960000000000003e-06
1469747620610,-1.47,1.4480000000000002e-06
1469747620620,-1.47,4.343999999999999e-06
1469747620630,-1.47,1.0859999999999999e-06
1469747620640,-1.47,4.343999999999999e-06
1469747620650,-1.47,3.982e-06
1469747620660,-1.47,1.81e-06
1469747620670,-1.47,3.62e-06
1469747620680,-1.47,2.1719999999999997e-06
1469747620690,-1.47,3.982e-06
1469747620700,-1.47,1.81e-06
