Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1469746329150,2.18,9.412e-06
1469746329160,2.18,9.774e-06
1469746329170,2.18,9.774e-06
1469746329180,2.18,1.1222e-05
1469746329190,2.18,9.412e-06
1469746329200,2.18,1.1584000000000001e-05
1469746329210,2.18,1.0498e-05
1469746329220,2.18,1.2308e-05
1469746329230,2.18,1.1222e-05
1469746329240,2.18,1.2308e-05
1469746329250,2.18,1.2308e-05
1469746329260,2.18,1.448e-05
1469746329270,2.18,1.3032e-05
1469746329280,2.18,1.3032e-05
1469746329290,2.18,1.1222e-05
1469746329300,2.18,1.1222e-05
1469746329310,2.18,1.0498e-05
1469746329320,2.18,1.086e-05
1469746329330,2.18,9.774e-06
1469746329340,2.18,1.2308e-05
1469746329350,2.18,8.326e-06
1469746329360,2.18,9.412e-06
1469746329370,2.18,7.964e-06
1469746329380,2.18,9.05e-06
1469746329390,2.18,6.877999999999999e-06
1469746329400,2.18,1.0498e-05
1469746329410,2.18,9.05e-06
1469746329420,2.18,1.1945999999999999e-05
1469746329430,2.18,9.05e-06
1469746329440,2.18,1.1945999999999999e-05
1469746329450,2.18,9.05e-06
1469746329460,2.18,1.1945999999999999e-05
1469746329470,2.18,1.1584000000000001e-05
1469746329480,2.18,9.412e-06
1469746329490,2.18,8.687999999999999e-06
1469746329500,2.18,9.774e-06
1469746329510,2.18,9.412e-06
1469746329520,2.18,1.0498e-05
1469746329530,2.18,9.412e-06
1469746329540,2.18,1.086e-05
1469746329550,2.18,7.602e-06
1469746329560,2.18,1.3394000000000001e-05
1469746329570,2.18,1.0498e-05
1469746329580,2.18,1.4118e-05
1469746329590,2.18,1.086e-05
1469746329600,2.18,1.4118e-05
1469746329610,2.18,1.0498e-05
1469746329620,2.18,1.2308e-05
1469746329630,2.18,9.05e-06
1469746329640,2.18,1.086e-05
1469746329650,2.18,1.0136000000000001e-05
1469746329660,2.18,1.1584000000000001e-05
1469746329670,2.18,1.0498e-05
1469746329680,2.18,1.3032e-05
1469746329690,2.18,1.3032e-05
1469746329700,2.18,1.4118e-05
1469746329710,2.18,1.1222e-05
1469746329720,2.18,1.3394000000000001e-05
1469746329730,2.18,1.0136000000000001e-05
1469746329740,2.18,1.1584000000000001e-05
1469746329750,2.18,9.412e-06
1469746329760,2.18,1.0136000000000001e-05
1469746329770,2.18,7.602e-06
1469746329780,2.18,9.774e-06
1469746329790,2.18,8.326e-06
1469746329800,2.18,1.0498e-05
1469746329810,2.18,1.0136000000000001e-05
1469746329820,2.18,1.3394000000000001e-05
1469746329830,2.18,1.8100000000000003e-05
1469746329840,2.18,1.7375999999999998e-05
1469746329850,2.18,1.9186e-05
1469746329860,2.18,2.0996e-05
1469746329870,2.18,1.5566e-05
1469746329880,2.18,1.7375999999999998e-05
1469746329890,2.18,1.1945999999999999e-05
1469746329900,2.18,1.1945999999999999e-05
1469746329910,2.18,8.326e-06
1469746329920,2.18,1.1945999999999999e-05
1469746329930,2.18,1.086e-05
