Timestamp,position,BLMTI.05L7.B2I10_TCSG.E5L7.B2
1469747808090,-1.36,1.5928e-05
1469747808100,-1.36,1.448e-05
1469747808110,-1.36,1.8100000000000003e-05
1469747808120,-1.36,3.1132e-05
1469747808130,-1.36,1.9548e-05
1469747808140,-1.36,1.4842000000000001e-05
1469747808150,-1.36,1.8824e-05
1469747808160,-1.36,1.5204e-05
1469747808170,-1.36,1.5204e-05
1469747808180,-1.36,1.3755999999999998e-05
1469747808190,-1.36,1.8462e-05
1469747808200,-1.36,1.5204e-05
1469747808210,-1.36,1.5928e-05
1469747808220,-1.36,1.4842000000000001e-05
1469747808230,-1.36,1.5566e-05
1469747808240,-1.36,1.5204e-05
1469747808250,-1.36,1.448e-05
1469747808260,-1.36,1.6652e-05
1469747808270,-1.36,1.8462e-05
1469747808280,-1.36,1.7375999999999998e-05
1469747808290,-1.36,1.3755999999999998e-05
1469747808300,-1.36,1.086e-05
1469747808310,-1.36,1.1222e-05
1469747808320,-1.36,9.774e-06
1469747808330,-1.36,1.448e-05
1469747808340,-1.36,1.5566e-05
1469747808350,-1.36,1.7014e-05
1469747808360,-1.36,3.2942e-05
1469747808370,-1.36,1.7738e-05
1469747808380,-1.36,1.5204e-05
1469747808390,-1.36,1.7014e-05
1469747808400,-1.36,1.448e-05
1469747808410,-1.36,1.7014e-05
1469747808420,-1.36,1.267e-05
1469747808430,-1.36,1.5204e-05
1469747808440,-1.36,1.3755999999999998e-05
1469747808450,-1.36,1.629e-05
1469747808460,-1.36,1.9186e-05
1469747808470,-1.36,1.8824e-05
1469747808480,-1.36,1.448e-05
1469747808490,-1.36,1.3755999999999998e-05
1469747808500,-1.36,1.0136000000000001e-05
1469747808510,-1.36,1.267e-05
1469747808520,-1.36,1.1222e-05
1469747808530,-1.36,1.4118e-05
1469747808540,-1.36,1.5566e-05
1469747808550,-1.36,1.5204e-05
1469747808560,-1.36,1.3032e-05
1469747808570,-1.36,1.1945999999999999e-05
1469747808580,-1.36,1.0498e-05
1469747808590,-1.36,1.267e-05
1469747808600,-1.36,1.3755999999999998e-05
1469747808610,-1.36,3.7286e-05
1469747808620,-1.36,1.9548e-05
1469747808630,-1.36,2.2805999999999998e-05
1469747808640,-1.36,1.4842000000000001e-05
1469747808650,-1.36,1.6652e-05
1469747808660,-1.36,1.267e-05
1469747808670,-1.36,1.448e-05
1469747808680,-1.36,1.2308e-05
1469747808690,-1.36,1.4842000000000001e-05
1469747808700,-1.36,1.4118e-05
1469747808710,-1.36,1.448e-05
1469747808720,-1.36,1.5566e-05
1469747808730,-1.36,1.4118e-05
1469747808740,-1.36,1.5204e-05
1469747808750,-1.36,1.2308e-05
1469747808760,-1.36,1.0498e-05
1469747808770,-1.36,9.412e-06
1469747808780,-1.36,9.05e-06
1469747808790,-1.36,1.1222e-05
1469747808800,-1.36,1.3755999999999998e-05
1469747808810,-1.36,1.5928e-05
1469747808820,-1.36,1.5204e-05
1469747808830,-1.36,1.8100000000000003e-05
1469747808840,-1.36,1.3394000000000001e-05
1469747808850,-1.36,1.1222e-05
1469747808860,-1.36,1.0498e-05
1469747808870,-1.36,1.1584000000000001e-05
1469747808880,-1.36,2.6788000000000002e-05
1469747808890,-1.36,1.267e-05
1469747808900,-1.36,1.2308e-05
1469747808910,-1.36,1.3032e-05
1469747808920,-1.36,1.1945999999999999e-05
1469747808930,-1.36,1.2308e-05
1469747808940,-1.36,1.0136000000000001e-05
1469747808950,-1.36,9.774e-06
1469747808960,-1.36,1.086e-05
1469747808970,-1.36,1.086e-05
1469747808980,-1.36,9.412e-06
1469747808990,-1.36,1.0498e-05
1469747809000,-1.36,1.0498e-05
1469747809010,-1.36,1.0498e-05
1469747809020,-1.36,1.0136000000000001e-05
1469747809030,-1.36,1.0498e-05
1469747809040,-1.36,9.774e-06
1469747809050,-1.36,1.1222e-05
1469747809060,-1.36,1.1945999999999999e-05
1469747809070,-1.36,1.5204e-05
1469747809080,-1.36,1.4118e-05
1469747809090,-1.36,1.5566e-05
1469747809100,-1.36,1.267e-05
1469747809110,-1.36,1.1584000000000001e-05
1469747809120,-1.36,1.2308e-05
1469747809130,-1.36,1.3394000000000001e-05
1469747809140,-1.36,1.3394000000000001e-05
1469747809150,-1.36,1.5204e-05
1469747809160,-1.36,1.4842000000000001e-05
1469747809170,-1.36,1.5204e-05
1469747809180,-1.36,1.3032e-05
1469747809190,-1.36,2.6788000000000002e-05
1469747809200,-1.36,1.086e-05
1469747809210,-1.36,1.0136000000000001e-05
1469747809220,-1.36,1.267e-05
1469747809230,-1.36,1.3032e-05
1469747809240,-1.36,1.5204e-05
1469747809250,-1.36,1.3032e-05
1469747809260,-1.36,1.1945999999999999e-05
1469747809270,-1.36,1.086e-05
1469747809280,-1.36,1.0498e-05
1469747809290,-1.36,1.086e-05
1469747809300,-1.36,1.3755999999999998e-05
1469747809310,-1.36,1.6652e-05
1469747809320,-1.36,1.5566e-05
1469747809330,-1.36,1.4118e-05
1469747809340,-1.36,1.3394000000000001e-05
1469747809350,-1.36,1.3394000000000001e-05
1469747809360,-1.36,1.2308e-05
1469747809370,-1.36,1.3394000000000001e-05
1469747809380,-1.36,1.1945999999999999e-05
1469747809390,-1.36,1.1945999999999999e-05
1469747809400,-1.36,1.1945999999999999e-05
1469747809410,-1.36,1.267e-05
1469747809420,-1.36,1.5928e-05
1469747809430,-1.36,1.629e-05
1469747809440,-1.36,1.5928e-05
1469747809450,-1.36,1.3394000000000001e-05
1469747809460,-1.36,1.1584000000000001e-05
1469747809470,-1.36,1.0136000000000001e-05
1469747809480,-1.36,1.0136000000000001e-05
1469747809490,-1.36,2.5702e-05
1469747809500,-1.36,1.2308e-05
1469747809510,-1.36,1.4118e-05
1469747809520,-1.36,1.5204e-05
1469747809530,-1.36,1.4118e-05
1469747809540,-1.36,1.4842000000000001e-05
1469747809550,-1.36,1.629e-05
1469747809560,-1.36,1.448e-05
1469747809570,-1.36,1.448e-05
1469747809580,-1.36,1.1222e-05
1469747809590,-1.36,1.086e-05
1469747809600,-1.36,1.1945999999999999e-05
1469747809610,-1.36,1.0498e-05
1469747809620,-1.36,9.774e-06
1469747809630,-1.36,1.3394000000000001e-05
1469747809640,-1.36,1.1222e-05
1469747809650,-1.36,1.2308e-05
1469747809660,-1.36,1.1584000000000001e-05
1469747809670,-1.36,8.687999999999999e-06
1469747809680,-1.36,1.2308e-05
1469747809690,-1.36,1.7738e-05
1469747809700,-1.36,1.8462e-05
1469747809710,-1.36,1.9186e-05
1469747809720,-1.36,1.4118e-05
1469747809730,-1.36,1.3394000000000001e-05
1469747809740,-1.36,1.0498e-05
1469747809750,-1.36,1.1945999999999999e-05
1469747809760,-1.36,1.267e-05
1469747809770,-1.36,1.6652e-05
1469747809780,-1.36,3.258e-05
1469747809790,-1.36,1.7375999999999998e-05
1469747809800,-1.36,1.4118e-05
1469747809810,-1.36,1.4118e-05
1469747809820,-1.36,1.086e-05
1469747809830,-1.36,1.2308e-05
1469747809840,-1.36,1.629e-05
1469747809850,-1.36,1.9186e-05
1469747809860,-1.36,1.5566e-05
1469747809870,-1.36,1.5928e-05
1469747809880,-1.36,1.3032e-05
1469747809890,-1.36,1.1945999999999999e-05
1469747809900,-1.36,9.774e-06
1469747809910,-1.36,9.412e-06
1469747809920,-1.36,9.774e-06
1469747809930,-1.36,9.412e-06
1469747809940,-1.36,9.412e-06
1469747809950,-1.36,1.086e-05
