Timestamp,position,BLMTI.06L7.B2I10_TCSG.6L7.B2
1469745581010,-1.82,5.0680000000000004e-06
1469745581020,-1.82,6.154e-06
1469745581030,-1.82,3.982e-06
1469745581040,-1.82,3.982e-06
1469745581050,-1.82,3.258e-06
1469745581060,-1.82,5.43e-06
1469745581070,-1.82,5.0680000000000004e-06
1469745581080,-1.82,9.774e-06
1469745581090,-1.82,6.877999999999999e-06
1469745581100,-1.82,6.154e-06
1469745581110,-1.82,2.8960000000000003e-06
1469745581120,-1.82,3.982e-06
1469745581130,-1.82,2.5340000000000002e-06
1469745581140,-1.82,2.8960000000000003e-06
1469745581150,-1.82,2.8960000000000003e-06
1469745581160,-1.82,4.343999999999999e-06
1469745581170,-1.82,3.62e-06
1469745581180,-1.82,5.0680000000000004e-06
1469745581190,-1.82,5.0680000000000004e-06
1469745581200,-1.82,9.05e-06
1469745581210,-1.82,9.412e-06
1469745581220,-1.82,1.0136000000000001e-05
1469745581230,-1.82,3.982e-06
1469745581240,-1.82,5.792000000000001e-06
1469745581250,-1.82,2.5340000000000002e-06
1469745581260,-1.82,5.0680000000000004e-06
1469745581270,-1.82,2.1719999999999997e-06
1469745581280,-1.82,4.706e-06
1469745581290,-1.82,2.1719999999999997e-06
1469745581300,-1.82,5.0680000000000004e-06
1469745581310,-1.82,1.81e-06
1469745581320,-1.82,4.343999999999999e-06
1469745581330,-1.82,2.8960000000000003e-06
1469745581340,-1.82,6.154e-06
1469745581350,-1.82,6.154e-06
1469745581360,-1.82,7.602e-06
1469745581370,-1.82,7.24e-06
1469745581380,-1.82,5.792000000000001e-06
1469745581390,-1.82,3.62e-06
1469745581400,-1.82,3.62e-06
1469745581410,-1.82,1.81e-06
1469745581420,-1.82,3.258e-06
1469745581430,-1.82,2.1719999999999997e-06
1469745581440,-1.82,3.62e-06
1469745581450,-1.82,2.5340000000000002e-06
1469745581460,-1.82,3.258e-06
1469745581470,-1.82,1.81e-06
1469745581480,-1.82,3.982e-06
1469745581490,-1.82,2.5340000000000002e-06
1469745581500,-1.82,3.982e-06
1469745581510,-1.82,2.5340000000000002e-06
1469745581520,-1.82,4.343999999999999e-06
1469745581530,-1.82,3.982e-06
1469745581540,-1.82,4.706e-06
1469745581550,-1.82,3.62e-06
1469745581560,-1.82,5.0680000000000004e-06
1469745581570,-1.82,2.8960000000000003e-06
1469745581580,-1.82,4.706e-06
1469745581590,-1.82,1.0859999999999999e-06
1469745581600,-1.82,3.982e-06
1469745581610,-1.82,1.4480000000000002e-06
1469745581620,-1.82,3.982e-06
1469745581630,-1.82,2.5340000000000002e-06
1469745581640,-1.82,3.258e-06
1469745581650,-1.82,2.8960000000000003e-06
1469745581660,-1.82,3.62e-06
1469745581670,-1.82,3.982e-06
1469745581680,-1.82,7.602e-06
1469745581690,-1.82,6.516e-06
1469745581700,-1.82,1.2308e-05
1469745581710,-1.82,8.326e-06
1469745581720,-1.82,5.792000000000001e-06
1469745581730,-1.82,2.5340000000000002e-06
1469745581740,-1.82,2.5340000000000002e-06
1469745581750,-1.82,1.81e-06
