Timestamp,position,BLMTI.04R3.B1I10_TCSG.4R3.B1
1494678414110,0.075,7.240000000000001e-07
1494678414120,0.075,1.0859999999999999e-06
1494678414130,0.075,7.240000000000001e-07
1494678414140,0.075,1.0859999999999999e-06
1494678414150,0.075,7.240000000000001e-07
1494678414160,0.075,1.0859999999999999e-06
1494678414170,0.075,0.0
1494678414180,0.075,0.0
1494678414190,0.075,1.0859999999999999e-06
1494678414200,0.075,7.240000000000001e-07
1494678414210,0.075,3.6200000000000004e-07
1494678414220,0.075,7.240000000000001e-07
1494678414230,0.075,1.81e-06
1494678414240,0.075,3.6200000000000004e-07
1494678414250,0.075,7.240000000000001e-07
1494678414260,0.075,3.6200000000000004e-07
1494678414270,0.075,1.0859999999999999e-06
1494678414280,0.075,7.240000000000001e-07
1494678414290,0.075,3.6200000000000004e-07
1494678414300,0.075,0.0
1494678414310,0.075,7.240000000000001e-07
1494678414320,0.075,1.4480000000000002e-06
1494678414330,0.075,3.6200000000000004e-07
1494678414340,0.075,1.0859999999999999e-06
1494678414350,0.075,0.0
1494678414360,0.075,1.4480000000000002e-06
1494678414370,0.075,7.240000000000001e-07
1494678414380,0.075,1.0859999999999999e-06
1494678414390,0.075,3.6200000000000004e-07
1494678414400,0.075,7.240000000000001e-07
1494678414410,0.075,1.4480000000000002e-06
1494678414420,0.075,1.81e-06
1494678414430,0.075,1.4480000000000002e-06
1494678414440,0.075,7.240000000000001e-07
1494678414450,0.075,3.6200000000000004e-07
1494678414460,0.075,7.240000000000001e-07
1494678414470,0.075,7.240000000000001e-07
1494678414480,0.075,7.240000000000001e-07
1494678414490,0.075,0.0
1494678414500,0.075,0.0
1494678414510,0.075,0.0
1494678414520,0.075,1.4480000000000002e-06
1494678414530,0.075,3.6200000000000004e-07
1494678414540,0.075,1.4480000000000002e-06
1494678414550,0.075,1.0859999999999999e-06
1494678414560,0.075,7.240000000000001e-07
1494678414570,0.075,3.6200000000000004e-07
1494678414580,0.075,1.0859999999999999e-06
1494678414590,0.075,3.6200000000000004e-07
1494678414600,0.075,1.4480000000000002e-06
1494678414610,0.075,3.6200000000000004e-07
1494678414620,0.075,1.0859999999999999e-06
1494678414630,0.075,0.0
1494678414640,0.075,7.240000000000001e-07
1494678414650,0.075,7.240000000000001e-07
1494678414660,0.075,7.240000000000001e-07
1494678414670,0.075,3.6200000000000004e-07
1494678414680,0.075,7.240000000000001e-07
1494678414690,0.075,1.0859999999999999e-06
1494678414700,0.075,0.0
1494678414710,0.075,7.240000000000001e-07
1494678414720,0.075,3.6200000000000004e-07
1494678414730,0.075,3.6200000000000004e-07
1494678414740,0.075,1.0859999999999999e-06
1494678414750,0.075,3.6200000000000004e-07
1494678414760,0.075,1.0859999999999999e-06
1494678414770,0.075,3.6200000000000004e-07
1494678414780,0.075,1.0859999999999999e-06
1494678414790,0.075,3.6200000000000004e-07
1494678414800,0.075,7.240000000000001e-07
1494678414810,0.075,7.240000000000001e-07
1494678414820,0.075,7.240000000000001e-07
1494678414830,0.075,7.240000000000001e-07
1494678414840,0.075,1.0859999999999999e-06
1494678414850,0.075,0.0
1494678414860,0.075,1.0859999999999999e-06
1494678414870,0.075,7.240000000000001e-07
1494678414880,0.075,0.0
1494678414890,0.075,7.240000000000001e-07
1494678414900,0.075,1.0859999999999999e-06
1494678414910,0.075,1.81e-06
1494678414920,0.075,7.240000000000001e-07
1494678414930,0.075,7.240000000000001e-07
1494678414940,0.075,7.240000000000001e-07
1494678414950,0.075,7.240000000000001e-07
1494678414960,0.075,7.240000000000001e-07
1494678414970,0.075,7.240000000000001e-07
1494678414980,0.075,3.6200000000000004e-07
1494678414990,0.075,1.0859999999999999e-06
1494678415000,0.075,1.0859999999999999e-06
1494678415010,0.075,7.240000000000001e-07
1494678415020,0.075,7.240000000000001e-07
1494678415030,0.075,3.6200000000000004e-07
1494678415040,0.075,1.0859999999999999e-06
1494678415050,0.075,7.240000000000001e-07
1494678415060,0.075,3.6200000000000004e-07
1494678415070,0.075,3.6200000000000004e-07
1494678415080,0.075,7.240000000000001e-07
1494678415090,0.075,1.0859999999999999e-06
1494678415100,0.075,7.240000000000001e-07
1494678415110,0.075,7.240000000000001e-07
1494678415120,0.075,3.6200000000000004e-07
1494678415130,0.075,1.4480000000000002e-06
1494678415140,0.075,3.6200000000000004e-07
1494678415150,0.075,7.240000000000001e-07
1494678415160,0.075,3.6200000000000004e-07
1494678415170,0.075,1.0859999999999999e-06
1494678415180,0.075,1.0859999999999999e-06
1494678415190,0.075,1.0859999999999999e-06
1494678415200,0.075,7.240000000000001e-07
1494678415210,0.075,3.6200000000000004e-07
1494678415220,0.075,7.240000000000001e-07
1494678415230,0.075,7.240000000000001e-07
1494678415240,0.075,1.0859999999999999e-06
1494678415250,0.075,3.6200000000000004e-07
1494678415260,0.075,7.240000000000001e-07
1494678415270,0.075,7.240000000000001e-07
1494678415280,0.075,1.0859999999999999e-06
1494678415290,0.075,3.6200000000000004e-07
1494678415300,0.075,1.0859999999999999e-06
1494678415310,0.075,3.6200000000000004e-07
1494678415320,0.075,7.240000000000001e-07
1494678415330,0.075,1.0859999999999999e-06
1494678415340,0.075,0.0
1494678415350,0.075,7.240000000000001e-07
1494678415360,0.075,3.6200000000000004e-07
1494678415370,0.075,7.240000000000001e-07
1494678415380,0.075,1.0859999999999999e-06
1494678415390,0.075,0.0
1494678415400,0.075,1.4480000000000002e-06
1494678415410,0.075,2.1719999999999997e-06
1494678415420,0.075,7.240000000000001e-07
1494678415430,0.075,0.0
1494678415440,0.075,1.0859999999999999e-06
1494678415450,0.075,3.6200000000000004e-07
1494678415460,0.075,7.240000000000001e-07
1494678415470,0.075,3.6200000000000004e-07
1494678415480,0.075,7.240000000000001e-07
1494678415490,0.075,3.6200000000000004e-07
1494678415500,0.075,7.240000000000001e-07
1494678415510,0.075,0.0
1494678415520,0.075,7.240000000000001e-07
1494678415530,0.075,3.6200000000000004e-07
1494678415540,0.075,7.240000000000001e-07
1494678415550,0.075,7.240000000000001e-07
1494678415560,0.075,3.6200000000000004e-07
1494678415570,0.075,0.0
1494678415580,0.075,0.0
1494678415590,0.075,1.0859999999999999e-06
1494678415600,0.075,1.4480000000000002e-06
1494678415610,0.075,7.240000000000001e-07
1494678415620,0.075,1.0859999999999999e-06
1494678415630,0.075,7.240000000000001e-07
1494678415640,0.075,3.6200000000000004e-07
1494678415650,0.075,7.240000000000001e-07
1494678415660,0.075,1.4480000000000002e-06
1494678415670,0.075,0.0
1494678415680,0.075,1.0859999999999999e-06
1494678415690,0.075,3.6200000000000004e-07
1494678415700,0.075,1.0859999999999999e-06
1494678415710,0.075,0.0
1494678415720,0.075,1.4480000000000002e-06
1494678415730,0.075,7.240000000000001e-07
1494678415740,0.075,7.240000000000001e-07
1494678415750,0.075,3.6200000000000004e-07
1494678415760,0.075,1.0859999999999999e-06
1494678415770,0.075,1.0859999999999999e-06
1494678415780,0.075,3.6200000000000004e-07
1494678415790,0.075,1.0859999999999999e-06
1494678415800,0.075,7.240000000000001e-07
1494678415810,0.075,1.0859999999999999e-06
1494678415820,0.075,7.240000000000001e-07
1494678415830,0.075,7.240000000000001e-07
1494678415840,0.075,3.6200000000000004e-07
1494678415850,0.075,7.240000000000001e-07
1494678415860,0.075,1.0859999999999999e-06
1494678415870,0.075,7.240000000000001e-07
1494678415880,0.075,3.6200000000000004e-07
1494678415890,0.075,3.6200000000000004e-07
1494678415900,0.075,1.4480000000000002e-06
1494678415910,0.075,3.6200000000000004e-07
1494678415920,0.075,1.0859999999999999e-06
1494678415930,0.075,3.6200000000000004e-07
1494678415940,0.075,7.240000000000001e-07
1494678415950,0.075,7.240000000000001e-07
1494678415960,0.075,7.240000000000001e-07
1494678415970,0.075,7.240000000000001e-07
1494678415980,0.075,1.0859999999999999e-06
1494678415990,0.075,7.240000000000001e-07
1494678416000,0.075,3.6200000000000004e-07
1494678416010,0.075,1.0859999999999999e-06
1494678416020,0.075,0.0
1494678416030,0.075,7.240000000000001e-07
1494678416040,0.075,7.240000000000001e-07
1494678416050,0.075,0.0
1494678416060,0.075,1.0859999999999999e-06
1494678416070,0.075,7.240000000000001e-07
1494678416080,0.075,1.4480000000000002e-06
1494678416090,0.075,0.0
1494678416100,0.075,1.0859999999999999e-06
1494678416110,0.075,7.240000000000001e-07
1494678416120,0.075,7.240000000000001e-07
1494678416130,0.075,7.240000000000001e-07
1494678416140,0.075,1.0859999999999999e-06
1494678416150,0.075,3.6200000000000004e-07
1494678416160,0.075,1.0859999999999999e-06
1494678416170,0.075,0.0
1494678416180,0.075,1.4480000000000002e-06
1494678416190,0.075,7.240000000000001e-07
1494678416200,0.075,7.240000000000001e-07
1494678416210,0.075,3.6200000000000004e-07
1494678416220,0.075,1.0859999999999999e-06
1494678416230,0.075,7.240000000000001e-07
1494678416240,0.075,7.240000000000001e-07
1494678416250,0.075,1.0859999999999999e-06
1494678416260,0.075,3.6200000000000004e-07
1494678416270,0.075,1.0859999999999999e-06
1494678416280,0.075,7.240000000000001e-07
1494678416290,0.075,1.0859999999999999e-06
1494678416300,0.075,1.4480000000000002e-06
1494678416310,0.075,0.0
1494678416320,0.075,1.81e-06
1494678416330,0.075,0.0
1494678416340,0.075,1.0859999999999999e-06
1494678416350,0.075,0.0
1494678416360,0.075,1.4480000000000002e-06
1494678416370,0.075,3.6200000000000004e-07
1494678416380,0.075,1.0859999999999999e-06
1494678416390,0.075,7.240000000000001e-07
1494678416400,0.075,7.240000000000001e-07
1494678416410,0.075,7.240000000000001e-07
1494678416420,0.075,7.240000000000001e-07
1494678416430,0.075,7.240000000000001e-07
1494678416440,0.075,3.6200000000000004e-07
1494678416450,0.075,1.81e-06
1494678416460,0.075,1.0859999999999999e-06
1494678416470,0.075,7.240000000000001e-07
1494678416480,0.075,7.240000000000001e-07
1494678416490,0.075,7.240000000000001e-07
1494678416500,0.075,7.240000000000001e-07
1494678416510,0.075,7.240000000000001e-07
1494678416520,0.075,1.0859999999999999e-06
1494678416530,0.075,0.0
1494678416540,0.075,1.0859999999999999e-06
1494678416550,0.075,0.0
1494678416560,0.075,1.81e-06
1494678416570,0.075,7.240000000000001e-07
1494678416580,0.075,7.240000000000001e-07
1494678416590,0.075,3.6200000000000004e-07
1494678416600,0.075,7.240000000000001e-07
1494678416610,0.075,0.0
1494678416620,0.075,1.0859999999999999e-06
1494678416630,0.075,7.240000000000001e-07
1494678416640,0.075,1.0859999999999999e-06
1494678416650,0.075,3.6200000000000004e-07
1494678416660,0.075,1.0859999999999999e-06
1494678416670,0.075,7.240000000000001e-07
1494678416680,0.075,7.240000000000001e-07
1494678416690,0.075,0.0
1494678416700,0.075,3.6200000000000004e-07
1494678416710,0.075,1.4480000000000002e-06
1494678416720,0.075,3.6200000000000004e-07
1494678416730,0.075,1.0859999999999999e-06
1494678416740,0.075,3.6200000000000004e-07
1494678416750,0.075,1.0859999999999999e-06
1494678416760,0.075,7.240000000000001e-07
1494678416770,0.075,7.240000000000001e-07
1494678416780,0.075,3.6200000000000004e-07
1494678416790,0.075,3.6200000000000004e-07
1494678416800,0.075,1.4480000000000002e-06
1494678416810,0.075,0.0
1494678416820,0.075,1.0859999999999999e-06
1494678416830,0.075,7.240000000000001e-07
1494678416840,0.075,1.4480000000000002e-06
1494678416850,0.075,0.0
1494678416860,0.075,1.81e-06
1494678416870,0.075,3.6200000000000004e-07
1494678416880,0.075,3.6200000000000004e-07
1494678416890,0.075,1.0859999999999999e-06
1494678416900,0.075,0.0
1494678416910,0.075,1.4480000000000002e-06
1494678416920,0.075,0.0
1494678416930,0.075,7.240000000000001e-07
1494678416940,0.075,7.240000000000001e-07
1494678416950,0.075,7.240000000000001e-07
1494678416960,0.075,1.0859999999999999e-06
1494678416970,0.075,3.6200000000000004e-07
1494678416980,0.075,7.240000000000001e-07
1494678416990,0.075,7.240000000000001e-07
1494678417000,0.075,1.0859999999999999e-06
1494678417010,0.075,7.240000000000001e-07
1494678417020,0.075,3.6200000000000004e-07
1494678417030,0.075,0.0
1494678417040,0.075,1.0859999999999999e-06
1494678417050,0.075,0.0
1494678417060,0.075,7.240000000000001e-07
1494678417070,0.075,7.240000000000001e-07
1494678417080,0.075,1.0859999999999999e-06
1494678417090,0.075,0.0
1494678417100,0.075,3.6200000000000004e-07
1494678417110,0.075,7.240000000000001e-07
1494678417120,0.075,1.0859999999999999e-06
1494678417130,0.075,7.240000000000001e-07
1494678417140,0.075,3.6200000000000004e-07
1494678417150,0.075,7.240000000000001e-07
1494678417160,0.075,1.0859999999999999e-06
1494678417170,0.075,7.240000000000001e-07
1494678417180,0.075,1.0859999999999999e-06
1494678417190,0.075,7.240000000000001e-07
1494678417200,0.075,7.240000000000001e-07
1494678417210,0.075,3.6200000000000004e-07
1494678417220,0.075,1.0859999999999999e-06
1494678417230,0.075,0.0
1494678417240,0.075,1.4480000000000002e-06
1494678417250,0.075,3.6200000000000004e-07
1494678417260,0.075,7.240000000000001e-07
1494678417270,0.075,7.240000000000001e-07
1494678417280,0.075,7.240000000000001e-07
1494678417290,0.075,0.0
1494678417300,0.075,1.0859999999999999e-06
1494678417310,0.075,7.240000000000001e-07
1494678417320,0.075,1.4480000000000002e-06
1494678417330,0.075,0.0
1494678417340,0.075,7.240000000000001e-07
1494678417350,0.075,0.0
1494678417360,0.075,1.4480000000000002e-06
1494678417370,0.075,3.6200000000000004e-07
1494678417380,0.075,0.0
1494678417390,0.075,7.240000000000001e-07
1494678417400,0.075,7.240000000000001e-07
1494678417410,0.075,1.0859999999999999e-06
1494678417420,0.075,7.240000000000001e-07
1494678417430,0.075,7.240000000000001e-07
1494678417440,0.075,3.6200000000000004e-07
1494678417450,0.075,7.240000000000001e-07
1494678417460,0.075,1.4480000000000002e-06
1494678417470,0.075,3.6200000000000004e-07
1494678417480,0.075,3.6200000000000004e-07
1494678417490,0.075,3.6200000000000004e-07
1494678417500,0.075,1.0859999999999999e-06
1494678417510,0.075,0.0
1494678417520,0.075,1.4480000000000002e-06
1494678417530,0.075,3.6200000000000004e-07
1494678417540,0.075,1.0859999999999999e-06
1494678417550,0.075,3.6200000000000004e-07
1494678417560,0.075,1.0859999999999999e-06
1494678417570,0.075,3.6200000000000004e-07
1494678417580,0.075,1.0859999999999999e-06
1494678417590,0.075,7.240000000000001e-07
1494678417600,0.075,3.6200000000000004e-07
1494678417610,0.075,3.6200000000000004e-07
1494678417620,0.075,7.240000000000001e-07
1494678417630,0.075,7.240000000000001e-07
1494678417640,0.075,3.6200000000000004e-07
1494678417650,0.075,1.0859999999999999e-06
1494678417660,0.075,7.240000000000001e-07
1494678417670,0.075,7.240000000000001e-07
1494678417680,0.075,7.240000000000001e-07
1494678417690,0.075,3.6200000000000004e-07
1494678417700,0.075,7.240000000000001e-07
1494678417710,0.075,7.240000000000001e-07
1494678417720,0.075,7.240000000000001e-07
1494678417730,0.075,7.240000000000001e-07
1494678417740,0.075,3.6200000000000004e-07
1494678417750,0.075,7.240000000000001e-07
1494678417760,0.075,1.0859999999999999e-06
1494678417770,0.075,7.240000000000001e-07
1494678417780,0.075,1.4480000000000002e-06
1494678417790,0.075,7.240000000000001e-07
1494678417800,0.075,1.0859999999999999e-06
1494678417810,0.075,7.240000000000001e-07
1494678417820,0.075,3.6200000000000004e-07
1494678417830,0.075,3.6200000000000004e-07
1494678417840,0.075,1.81e-06
1494678417850,0.075,3.6200000000000004e-07
1494678417860,0.075,7.240000000000001e-07
1494678417870,0.075,3.6200000000000004e-07
1494678417880,0.075,1.4480000000000002e-06
1494678417890,0.075,0.0
1494678417900,0.075,1.0859999999999999e-06
1494678417910,0.075,3.6200000000000004e-07
1494678417920,0.075,7.240000000000001e-07
1494678417930,0.075,3.6200000000000004e-07
1494678417940,0.075,1.0859999999999999e-06
1494678417950,0.075,3.6200000000000004e-07
1494678417960,0.075,7.240000000000001e-07
1494678417970,0.075,3.6200000000000004e-07
1494678417980,0.075,7.240000000000001e-07
1494678417990,0.075,3.6200000000000004e-07
1494678418000,0.075,3.6200000000000004e-07
1494678418010,0.075,1.0859999999999999e-06
1494678418020,0.075,0.0
1494678418030,0.075,3.6200000000000004e-07
1494678418040,0.075,1.0859999999999999e-06
1494678418050,0.075,7.240000000000001e-07
1494678418060,0.075,7.240000000000001e-07
1494678418070,0.075,3.6200000000000004e-07
1494678418080,0.075,1.0859999999999999e-06
1494678418090,0.075,1.0859999999999999e-06
1494678418100,0.075,3.6200000000000004e-07
1494678418110,0.075,1.4480000000000002e-06
1494678418120,0.075,7.240000000000001e-07
1494678418130,0.075,7.240000000000001e-07
1494678418140,0.075,7.240000000000001e-07
1494678418150,0.075,7.240000000000001e-07
1494678418160,0.075,3.6200000000000004e-07
1494678418170,0.075,3.6200000000000004e-07
1494678418180,0.075,7.240000000000001e-07
1494678418190,0.075,7.240000000000001e-07
1494678418200,0.075,1.0859999999999999e-06
1494678418210,0.075,3.6200000000000004e-07
1494678418220,0.075,1.0859999999999999e-06
1494678418230,0.075,7.240000000000001e-07
1494678418240,0.075,1.0859999999999999e-06
1494678418250,0.075,3.6200000000000004e-07
1494678418260,0.075,1.0859999999999999e-06
1494678418270,0.075,3.6200000000000004e-07
1494678418280,0.075,3.6200000000000004e-07
1494678418290,0.075,7.240000000000001e-07
1494678418300,0.075,7.240000000000001e-07
1494678418310,0.075,7.240000000000001e-07
1494678418320,0.075,1.0859999999999999e-06
1494678418330,0.075,7.240000000000001e-07
1494678418340,0.075,7.240000000000001e-07
1494678418350,0.075,1.0859999999999999e-06
1494678418360,0.075,7.240000000000001e-07
1494678418370,0.075,0.0
1494678418380,0.075,1.4480000000000002e-06
1494678418390,0.075,3.6200000000000004e-07
1494678418400,0.075,1.0859999999999999e-06
1494678418410,0.075,0.0
1494678418420,0.075,1.0859999999999999e-06
1494678418430,0.075,7.240000000000001e-07
1494678418440,0.075,1.0859999999999999e-06
1494678418450,0.075,3.6200000000000004e-07
1494678418460,0.075,1.0859999999999999e-06
1494678418470,0.075,3.6200000000000004e-07
1494678418480,0.075,1.0859999999999999e-06
1494678418490,0.075,3.6200000000000004e-07
1494678418500,0.075,3.6200000000000004e-07
1494678418510,0.075,7.240000000000001e-07
1494678418520,0.075,7.240000000000001e-07
1494678418530,0.075,3.6200000000000004e-07
1494678418540,0.075,1.0859999999999999e-06
1494678418550,0.075,7.240000000000001e-07
1494678418560,0.075,1.4480000000000002e-06
1494678418570,0.075,1.0859999999999999e-06
1494678418580,0.075,7.240000000000001e-07
1494678418590,0.075,1.4480000000000002e-06
1494678418600,0.075,1.0859999999999999e-06
1494678418610,0.075,0.0
1494678418620,0.075,1.0859999999999999e-06
1494678418630,0.075,3.6200000000000004e-07
1494678418640,0.075,3.6200000000000004e-07
1494678418650,0.075,7.240000000000001e-07
1494678418660,0.075,1.0859999999999999e-06
1494678418670,0.075,3.6200000000000004e-07
1494678418680,0.075,1.0859999999999999e-06
1494678418690,0.075,3.6200000000000004e-07
1494678418700,0.075,7.240000000000001e-07
1494678418710,0.075,1.4480000000000002e-06
1494678418720,0.075,3.6200000000000004e-07
1494678418730,0.075,3.6200000000000004e-07
1494678418740,0.075,3.6200000000000004e-07
1494678418750,0.075,1.0859999999999999e-06
1494678418760,0.075,3.6200000000000004e-07
1494678418770,0.075,3.6200000000000004e-07
1494678418780,0.075,3.6200000000000004e-07
1494678418790,0.075,1.0859999999999999e-06
1494678418800,0.075,1.4480000000000002e-06
1494678418810,0.075,7.240000000000001e-07
1494678418820,0.075,7.240000000000001e-07
1494678418830,0.075,3.6200000000000004e-07
1494678418840,0.075,1.0859999999999999e-06
1494678418850,0.075,3.6200000000000004e-07
1494678418860,0.075,7.240000000000001e-07
1494678418870,0.075,7.240000000000001e-07
1494678418880,0.075,1.0859999999999999e-06
1494678418890,0.075,3.6200000000000004e-07
1494678418900,0.075,1.0859999999999999e-06
1494678418910,0.075,7.240000000000001e-07
1494678418920,0.075,0.0
1494678418930,0.075,1.0859999999999999e-06
1494678418940,0.075,1.4480000000000002e-06
1494678418950,0.075,1.0859999999999999e-06
1494678418960,0.075,3.6200000000000004e-07
1494678418970,0.075,7.240000000000001e-07
1494678418980,0.075,3.6200000000000004e-07
1494678418990,0.075,1.4480000000000002e-06
1494678419000,0.075,0.0
1494678419010,0.075,1.0859999999999999e-06
1494678419020,0.075,3.6200000000000004e-07
1494678419030,0.075,7.240000000000001e-07
1494678419040,0.075,7.240000000000001e-07
1494678419050,0.075,7.240000000000001e-07
1494678419060,0.075,1.4480000000000002e-06
1494678419070,0.075,0.0
1494678419080,0.075,1.81e-06
1494678419090,0.075,0.0
1494678419100,0.075,1.4480000000000002e-06
1494678419110,0.075,0.0
1494678419120,0.075,7.240000000000001e-07
1494678419130,0.075,7.240000000000001e-07
1494678419140,0.075,1.0859999999999999e-06
1494678419150,0.075,7.240000000000001e-07
1494678419160,0.075,1.0859999999999999e-06
1494678419170,0.075,3.6200000000000004e-07
1494678419180,0.075,7.240000000000001e-07
1494678419190,0.075,1.0859999999999999e-06
1494678419200,0.075,7.240000000000001e-07
1494678419210,0.075,7.240000000000001e-07
1494678419220,0.075,1.0859999999999999e-06
1494678419230,0.075,7.240000000000001e-07
1494678419240,0.075,7.240000000000001e-07
1494678419250,0.075,7.240000000000001e-07
1494678419260,0.075,7.240000000000001e-07
1494678419270,0.075,7.240000000000001e-07
1494678419280,0.075,1.4480000000000002e-06
1494678419290,0.075,3.6200000000000004e-07
1494678419300,0.075,1.0859999999999999e-06
1494678419310,0.075,3.6200000000000004e-07
1494678419320,0.075,1.0859999999999999e-06
1494678419330,0.075,3.6200000000000004e-07
1494678419340,0.075,1.0859999999999999e-06
1494678419350,0.075,0.0
1494678419360,0.075,7.240000000000001e-07
1494678419370,0.075,3.6200000000000004e-07
1494678419380,0.075,1.4480000000000002e-06
1494678419390,0.075,1.0859999999999999e-06
1494678419400,0.075,3.6200000000000004e-07
1494678419410,0.075,1.0859999999999999e-06
1494678419420,0.075,7.240000000000001e-07
1494678419430,0.075,7.240000000000001e-07
1494678419440,0.075,7.240000000000001e-07
1494678419450,0.075,7.240000000000001e-07
1494678419460,0.075,1.0859999999999999e-06
1494678419470,0.075,1.4480000000000002e-06
1494678419480,0.075,3.6200000000000004e-07
1494678419490,0.075,7.240000000000001e-07
1494678419500,0.075,0.0
1494678419510,0.075,1.0859999999999999e-06
1494678419520,0.075,7.240000000000001e-07
1494678419530,0.075,0.0
1494678419540,0.075,3.6200000000000004e-07
1494678419550,0.075,1.0859999999999999e-06
1494678419560,0.075,3.6200000000000004e-07
1494678419570,0.075,3.6200000000000004e-07
1494678419580,0.075,1.0859999999999999e-06
1494678419590,0.075,0.0
1494678419600,0.075,1.0859999999999999e-06
1494678419610,0.075,3.6200000000000004e-07
1494678419620,0.075,1.0859999999999999e-06
1494678419630,0.075,3.6200000000000004e-07
1494678419640,0.075,7.240000000000001e-07
1494678419650,0.075,7.240000000000001e-07
1494678419660,0.075,1.0859999999999999e-06
1494678419670,0.075,7.240000000000001e-07
1494678419680,0.075,7.240000000000001e-07
1494678419690,0.075,1.0859999999999999e-06
1494678419700,0.075,0.0
1494678419710,0.075,1.4480000000000002e-06
1494678419720,0.075,0.0
1494678419730,0.075,1.0859999999999999e-06
1494678419740,0.075,3.6200000000000004e-07
1494678419750,0.075,1.4480000000000002e-06
1494678419760,0.075,1.4480000000000002e-06
1494678419770,0.075,0.0
1494678419780,0.075,1.0859999999999999e-06
1494678419790,0.075,0.0
1494678419800,0.075,1.4480000000000002e-06
1494678419810,0.075,0.0
1494678419820,0.075,1.0859999999999999e-06
1494678419830,0.075,3.6200000000000004e-07
1494678419840,0.075,1.4480000000000002e-06
1494678419850,0.075,0.0
1494678419860,0.075,1.0859999999999999e-06
1494678419870,0.075,1.0859999999999999e-06
1494678419880,0.075,1.4480000000000002e-06
1494678419890,0.075,0.0
1494678419900,0.075,7.240000000000001e-07
1494678419910,0.075,0.0
1494678419920,0.075,7.240000000000001e-07
1494678419930,0.075,1.4480000000000002e-06
1494678419940,0.075,0.0
1494678419950,0.075,1.0859999999999999e-06
1494678419960,0.075,0.0
1494678419970,0.075,2.5340000000000002e-06
1494678419980,0.075,3.6200000000000004e-07
1494678419990,0.075,1.0859999999999999e-06
1494678420000,0.075,0.0
1494678420010,0.075,7.240000000000001e-07
1494678420020,0.075,1.4480000000000002e-06
1494678420030,0.075,3.6200000000000004e-07
1494678420040,0.075,7.240000000000001e-07
1494678420050,0.075,3.6200000000000004e-07
1494678420060,0.075,1.81e-06
1494678420070,0.075,3.6200000000000004e-07
1494678420080,0.075,7.240000000000001e-07
1494678420090,0.075,0.0
1494678420100,0.075,3.6200000000000004e-07
1494678420110,0.075,3.6200000000000004e-07
1494678420120,0.075,1.4480000000000002e-06
1494678420130,0.075,0.0
1494678420140,0.075,1.0859999999999999e-06
1494678420150,0.075,1.0859999999999999e-06
1494678420160,0.075,3.6200000000000004e-07
1494678420170,0.075,7.240000000000001e-07
1494678420180,0.075,3.6200000000000004e-07
1494678420190,0.075,1.0859999999999999e-06
1494678420200,0.075,7.240000000000001e-07
1494678420210,0.075,1.81e-06
1494678420220,0.075,0.0
1494678420230,0.075,7.240000000000001e-07
1494678420240,0.075,3.6200000000000004e-07
1494678420250,0.075,7.240000000000001e-07
1494678420260,0.075,3.6200000000000004e-07
1494678420270,0.075,3.6200000000000004e-07
1494678420280,0.075,1.0859999999999999e-06
1494678420290,0.075,0.0
1494678420300,0.075,7.240000000000001e-07
1494678420310,0.075,3.6200000000000004e-07
1494678420320,0.075,1.0859999999999999e-06
1494678420330,0.075,3.6200000000000004e-07
1494678420340,0.075,1.4480000000000002e-06
1494678420350,0.075,7.240000000000001e-07
1494678420360,0.075,3.6200000000000004e-07
1494678420370,0.075,1.81e-06
1494678420380,0.075,0.0
1494678420390,0.075,1.4480000000000002e-06
1494678420400,0.075,3.6200000000000004e-07
1494678420410,0.075,1.0859999999999999e-06
1494678420420,0.075,3.6200000000000004e-07
1494678420430,0.075,1.0859999999999999e-06
1494678420440,0.075,3.6200000000000004e-07
1494678420450,0.075,1.0859999999999999e-06
1494678420460,0.075,7.240000000000001e-07
1494678420470,0.075,7.240000000000001e-07
1494678420480,0.075,7.240000000000001e-07
1494678420490,0.075,3.6200000000000004e-07
1494678420500,0.075,7.240000000000001e-07
1494678420510,0.075,0.0
1494678420520,0.075,1.4480000000000002e-06
1494678420530,0.075,0.0
1494678420540,0.075,1.4480000000000002e-06
1494678420550,0.075,0.0
1494678420560,0.075,1.81e-06
1494678420570,0.075,0.0
1494678420580,0.075,7.240000000000001e-07
1494678420590,0.075,7.240000000000001e-07
1494678420600,0.075,7.240000000000001e-07
1494678420610,0.075,1.0859999999999999e-06
1494678420620,0.075,7.240000000000001e-07
1494678420630,0.075,1.0859999999999999e-06
1494678420640,0.075,0.0
1494678420650,0.075,1.4480000000000002e-06
1494678420660,0.075,3.6200000000000004e-07
1494678420670,0.075,7.240000000000001e-07
1494678420680,0.075,1.4480000000000002e-06
1494678420690,0.075,3.6200000000000004e-07
1494678420700,0.075,1.0859999999999999e-06
1494678420710,0.075,3.6200000000000004e-07
1494678420720,0.075,1.4480000000000002e-06
1494678420730,0.075,0.0
1494678420740,0.075,1.81e-06
1494678420750,0.075,0.0
1494678420760,0.075,1.0859999999999999e-06
1494678420770,0.075,0.0
1494678420780,0.075,1.4480000000000002e-06
1494678420790,0.075,3.6200000000000004e-07
1494678420800,0.075,3.6200000000000004e-07
1494678420810,0.075,7.240000000000001e-07
1494678420820,0.075,3.6200000000000004e-07
1494678420830,0.075,1.0859999999999999e-06
1494678420840,0.075,3.6200000000000004e-07
1494678420850,0.075,1.0859999999999999e-06
1494678420860,0.075,3.6200000000000004e-07
1494678420870,0.075,1.4480000000000002e-06
