,name,diff_height,diff_decay_a,diff_decay_c,diff_position
848,1522818535TCP.D6L7.B1,-1.2691547619047623,-0.742290656866226,-7.149596870070773e-05,1.0938051056106048
849,1522849819TCP.B6R7.B2,111.90175465596077,0.23495302891860018,-3.5658514278118743,0.3308169728531998
850,1522717275TCTPV.4L5.B1,5.129579748376622,1.5283182175574244,0.09599534875195681,1.1365038620940804
851,1522717275TCTPV.4L5.B1,5.129579748376622,1.5283182175574244,0.09599534875195681,1.1636212624168865
852,1522717275TCTPV.4L5.B1,5.129579748376622,1.5283182175574244,0.09599534875195681,1.1771255710716293
853,1522717275TCTPV.4L5.B1,5.129579748376622,1.5283182175574244,0.09599534875195681,1.2042429713944354
854,1522831513TCP.D6L7.B1,0.8452857142857135,0.48587033874792646,0.045969410474514305,1.6949052086908734
855,1522831513TCP.D6L7.B1,0.8452857142857135,0.48587033874792646,0.045969410474514305,1.6949052086908734
856,1522831513TCP.D6L7.B1,0.8452857142857135,0.48587033874792646,0.045969410474514305,1.6949052086908734
857,1522831513TCP.D6L7.B1,0.8452857142857135,0.48587033874792646,0.045969410474514305,1.6949052086908734
858,1522710972TCP.B6R7.B2,-1.4596615245009081,-0.15886045987349195,-0.01688514023342025,1.5413728874589676
859,1522880207TCP.C6R7.B2,70.49320146520147,0.3250149935988359,-1.1757313512243535,0.0012087618480745022
860,1522711386TCSG.D5L7.B2,-1.0629633273703039,27.95848108123191,-0.04549835308815775,0.7356878286632238
861,1522711386TCSG.D5L7.B2,-1.0629633273703039,27.95848108123191,-0.04549835308815775,0.7356878286632238
862,1522711386TCSG.D5L7.B2,-1.0629633273703039,27.95848108123191,-0.04549835308815775,0.7356878286632238
863,1522711386TCSG.D5L7.B2,-1.0629633273703039,27.95848108123191,-0.04549835308815775,0.7356878286632238
864,1522708303TCP.D6L7.B1,-1.9872617370892023,-0.05017495344351721,-0.021564735094590393,1.768014735619699
865,1522708303TCP.D6L7.B1,-1.9872617370892023,-0.05017495344351721,-0.021564735094590393,1.545122887922842
866,1522708303TCP.D6L7.B1,-1.9872617370892023,-0.05017495344351721,-0.021564735094590393,1.4505235274377708
867,1522708303TCP.D6L7.B1,-1.9872617370892023,-0.05017495344351721,-0.021564735094590393,1.227631679740914
868,1522717193TCTPV.4L5.B1,0.0961566666666665,17.615285140115795,0.0033659563538379067,1.333622775917
869,1522717193TCTPV.4L5.B1,0.0961566666666665,17.615285140115795,0.0033659563538379067,1.3673789837210544
870,1522717193TCTPV.4L5.B1,0.0961566666666665,17.615285140115795,0.0033659563538379067,1.3742444848945485
871,1522717193TCTPV.4L5.B1,0.0961566666666665,17.615285140115795,0.0033659563538379067,1.4080006926986028
872,1522831480TCLA.A7R7.B1,1290.1008239700375,-59.08963761964394,1.0705471843253775,-0.11904189739406412
873,1522820689TCP.C6L7.B1,0.0,0.0,0.0,0.012534243431183256
874,1522820689TCP.C6L7.B1,0.0,0.0,0.0,0.012534243431183256
875,1522820689TCP.C6L7.B1,0.0,0.0,0.0,0.012534243431183256
876,1522820689TCP.C6L7.B1,0.0,0.0,0.0,0.012534243431183256
877,1522717629TCTPV.4L2.B1,2.6262051282051284,-0.15072408844220353,-0.2136549218888899,-3.4018429577371476
878,1522717629TCTPV.4L2.B1,2.6262051282051284,-0.15072408844220353,-0.2136549218888899,0.023419602221719904
879,1522717629TCTPV.4L2.B1,2.6262051282051284,-0.15072408844220353,-0.2136549218888899,0.11300526508926811
880,1522717629TCTPV.4L2.B1,2.6262051282051284,-0.15072408844220353,-0.2136549218888899,3.5382678250481354
881,1522818334TCTPV.4L1.B1,0.43016969696969687,0.5825027671132381,-0.024965287578230577,6.410282735928904
882,1522818334TCTPV.4L1.B1,0.43016969696969687,0.5825027671132381,-0.024965287578230577,6.410282735928904
883,1522818334TCTPV.4L1.B1,0.43016969696969687,0.5825027671132381,-0.024965287578230577,6.410282735928904
884,1522818334TCTPV.4L1.B1,0.43016969696969687,0.5825027671132381,-0.024965287578230577,6.410282735928904
885,1522708275TCP.D6L7.B1,-2.5866951612903235,18.479510881717058,0.05978185248791107,1.8251685159127633
886,1522708275TCP.D6L7.B1,-2.5866951612903235,18.479510881717058,0.05978185248791107,1.6022766682159069
887,1522708275TCP.D6L7.B1,-2.5866951612903235,18.479510881717058,0.05978185248791107,1.5076773077308343
888,1522708275TCP.D6L7.B1,-2.5866951612903235,18.479510881717058,0.05978185248791107,1.2847854600339779
889,1522716973TCP.D6L7.B1,2.9979152884227505,0.059329523686829796,-0.4018641678715271,1.4388877939320528
890,1522716973TCP.D6L7.B1,2.9979152884227505,0.059329523686829796,-0.4018641678715271,1.2159959462351968
891,1522716973TCP.D6L7.B1,2.9979152884227505,0.059329523686829796,-0.4018641678715271,1.1213965857501247
892,1522716973TCP.D6L7.B1,2.9979152884227505,0.059329523686829796,-0.4018641678715271,0.8985047380532687
893,1522707882TCP.C6L7.B1,-41.521624391233765,-0.532290481007857,-0.47633002329816465,0.007686687857164198
894,1522716307TCTPH.4L8.B1,7.68565198956295,-205.67012305046853,-1.1025620378182843,6.639237709838049e-05
895,1522890720TCSG.B5L7.B1,110.47746480625668,0.39077625614529543,-2.687750107381069,0.3069815117564052
896,1522890720TCSG.B5L7.B1,110.47746480625668,0.39077625614529543,-2.687750107381069,0.3069815117564052
897,1522890720TCSG.B5L7.B1,110.47746480625668,0.39077625614529543,-2.687750107381069,0.3069815117564052
898,1522890720TCSG.B5L7.B1,110.47746480625668,0.39077625614529543,-2.687750107381069,0.3069815117564052
899,1522699966TCTPV.4R1.B2,0.268444286439816,14.532708355210165,-0.2088142349523161,15.957952328058369
900,1522699966TCTPV.4R1.B2,0.268444286439816,14.532708355210165,-0.2088142349523161,15.957952328058369
901,1522699966TCTPV.4R1.B2,0.268444286439816,14.532708355210165,-0.2088142349523161,15.957952328058369
902,1522699966TCTPV.4R1.B2,0.268444286439816,14.532708355210165,-0.2088142349523161,15.957952328058369
903,1522708079TCP.6L3.B1,3.355428112965349,0.18430326443468517,1.8921905931229777,1.1954311140982554e-06
904,1522818296TCP.D6L7.B1,0.8937727272727254,-0.3603159930305179,-0.5607039936184814,1.141104785853226
905,1522710616TCTPH.4R5.B2,-1.0192790279027886,-61.21637579069709,-0.2588185942498118,0.555616070396515
906,1522818373TCTPV.4L1.B1,-286.6045267857142,1.096213261314534,-1.8969839455338269,2.1264383954722947
907,1522818373TCTPV.4L1.B1,-286.6045267857142,1.096213261314534,-1.8969839455338269,2.1264383954722947
908,1522818373TCTPV.4L1.B1,-286.6045267857142,1.096213261314534,-1.8969839455338269,2.1264383954722947
909,1522818373TCTPV.4L1.B1,-286.6045267857142,1.096213261314534,-1.8969839455338269,2.1264383954722947
910,1522716605TCSG.6R7.B1,4.277950877192982,-0.4330655329533275,-0.514072433130472,0.20066461243170908
911,1522711156TCP.B6R7.B2,-4.5969475,0.34528084857976893,0.2197494714460282,1.5516194308703763
912,1522890647TCP.B6L7.B1,279.5306474307815,-29.736525278900952,-5.6849455277889485,0.523717266819328
913,1522818187TCP.D6L7.B1,-12.947293563218391,-0.2547724508183962,-0.39283817846009883,1.785752115626396
914,1522818187TCP.D6L7.B1,-12.947293563218391,-0.2547724508183962,-0.39283817846009883,1.562860267924111
915,1522818187TCP.D6L7.B1,-12.947293563218391,-0.2547724508183962,-0.39283817846009883,1.4682609074444688
916,1522818187TCP.D6L7.B1,-12.947293563218391,-0.2547724508183962,-0.39283817846009883,1.2453690597421838
917,1522820731TCP.C6L7.B1,2.220446049250313e-16,0.0,0.0,0.00946377437954471
918,1522820731TCP.C6L7.B1,2.220446049250313e-16,0.0,0.0,0.00946377437954471
919,1522820731TCP.C6L7.B1,2.220446049250313e-16,0.0,0.0,0.00946377437954471
920,1522820731TCP.C6L7.B1,2.220446049250313e-16,0.0,0.0,0.00946377437954471
921,1522830535TCP.C6L7.B1,669.619862369338,-55.075124399359225,-8.280998135486213,0.8873867839134584
922,1522830535TCP.C6L7.B1,669.619862369338,-55.075124399359225,-8.280998135486213,0.009610988609394688
923,1522830535TCP.C6L7.B1,669.619862369338,-55.075124399359225,-8.280998135486213,0.007676172521724922
924,1522830535TCP.C6L7.B1,669.619862369338,-55.075124399359225,-8.280998135486213,-0.8700996227823388
925,1522818026TCP.C6L7.B1,2.9930470129870135,-0.24343581468741404,-3.637047159963424,0.011398590499362982
926,1522816690TCP.C6L7.B1,-4.347546466973885,-0.2706841215288128,-0.12045340841422747,0.01270248830945242
927,1522849382TCP.C6L7.B1,45.73929670329671,-2.34465774418528,-1.9948289746287475,0.015383888544909574
928,1522718360TCP.D6L7.B1,-156.65674827586207,-0.23217139793627123,-10.92563866412864,0.5656253420564443
929,1522818166TCP.D6L7.B1,-4.684338744330389,-0.1726773425613554,-0.0362914737639109,1.9355344364583709
930,1522818166TCP.D6L7.B1,-4.684338744330389,-0.1726773425613554,-0.0362914737639109,1.7126425887603274
931,1522818166TCP.D6L7.B1,-4.684338744330389,-0.1726773425613554,-0.0362914737639109,1.618043228276441
932,1522818166TCP.D6L7.B1,-4.684338744330389,-0.1726773425613554,-0.0362914737639109,1.3951513805783975
933,1522857263TCP.C6R7.B2,129.7274016563147,0.9014516279489466,-2.191826501133581,0.0008672102235012247
934,1522890622TCSG.A4L7.B1,44.871217957059194,-217.0342546049963,-1.9103255472644727,0.24501366624522136
935,1522890418TCSG.D5R7.B1,45.135740740740744,-183.0394776936673,-0.7958563798763718,0.0613908369789673
936,1522848384TCSG.A5L3.B2,11.51837588996764,-22.97628668781393,-0.16955796591658068,-0.5321978083056162
937,1522831624TCTPV.4L1.B1,4.741575223075332,-0.7656250985804663,-0.19299492772656057,2.2580504805926673
938,1522711287TCSG.D5L7.B2,-0.2711944444444443,-2.460406275244914,-0.0009036414823144212,2.142871733617003
939,1522711287TCSG.D5L7.B2,-0.2711944444444443,-2.460406275244914,-0.0009036414823144212,2.142871733617003
940,1522711287TCSG.D5L7.B2,-0.2711944444444443,-2.460406275244914,-0.0009036414823144212,2.142871733617003
941,1522711287TCSG.D5L7.B2,-0.2711944444444443,-2.460406275244914,-0.0009036414823144212,2.142871733617003
942,1522710588TCTPH.4R5.B2,-7.444498245614035,0.08543721596460824,0.1466291728067377,0.5579311374018303
943,1522710588TCTPH.4R5.B2,-7.444498245614035,0.08543721596460824,0.1466291728067377,0.5579311374018303
944,1522710588TCTPH.4R5.B2,-7.444498245614035,0.08543721596460824,0.1466291728067377,0.5579311374018303
945,1522710588TCTPH.4R5.B2,-7.444498245614035,0.08543721596460824,0.1466291728067377,0.5579311374018303
946,1522717002TCP.D6L7.B1,-4.30104648919753,0.04205238922964362,0.009264616469638387,1.0878926455646716
947,1522699499TCP.C6R7.B2,-11.216646455223884,-0.0874874812093806,-0.3186488899182105,3.1263195169208435
948,1522699679TCSG.B4R7.B2,0.22886852906129995,23.088778745400873,-0.06461386815006787,25.6950619980689
949,1522699679TCSG.B4R7.B2,0.22886852906129995,23.088778745400873,-0.06461386815006787,25.6950619980689
950,1522699679TCSG.B4R7.B2,0.22886852906129995,23.088778745400873,-0.06461386815006787,25.6950619980689
951,1522699679TCSG.B4R7.B2,0.22886852906129995,23.088778745400873,-0.06461386815006787,25.6950619980689
952,1522716335TCP.C6L7.B1,180.29511180124223,-0.9090679466990442,-2.0340020881303804,0.004479519152515987
953,1522889743TCP.C6L7.B1,47.67093973493372,-98.70669424277804,-0.5297399044469056,0.01093591701725316
954,1522817734TCP.C6L7.B1,-74.0405632928475,-0.32911129135621675,-0.10018622428204715,0.9671010420933177
955,1522817734TCP.C6L7.B1,-74.0405632928475,-0.32911129135621675,-0.10018622428204715,0.012996916762813449
956,1522817734TCP.C6L7.B1,-74.0405632928475,-0.32911129135621675,-0.10018622428204715,0.010893855797957208
957,1522817734TCP.C6L7.B1,-74.0405632928475,-0.32911129135621675,-0.10018622428204715,-0.943210269532547
958,1522710827TCP.B6R7.B2,1.1201725649350673,-1.4648783114168962,-1.8518945747358426,2.654586639512676
959,1522717333TCTPV.4L5.B1,-1.965713805379747,0.7972423095825365,0.34869220683126356,0.9948174042221125
960,1522715948TCSG.4R3.B1,59.67822355769232,-26.87326197089958,-3.1419072336630993,5.537134160071844e-07
961,1522857180TCLA.A7L7.B2,225.50852844848197,59.726958999583985,-1.180692408839981,0.14204367257783534
962,1522889835TCP.C6L7.B1,138.3585510785511,0.8991615337032709,-1.7047822210548471,0.010052631067091866
963,1522890575TCP.B6L7.B1,1044.5573966552317,-87.86726340279561,-20.549809483234096,0.37343971353081074
964,1522857215TCP.C6L7.B1,10.996856123595505,-0.0031260695172415573,-11.143713193945754,0.039895066503333965
965,1522857215TCP.C6L7.B1,10.996856123595505,-0.0031260695172415573,-11.143713193945754,0.039895066503333965
966,1522857215TCP.C6L7.B1,10.996856123595505,-0.0031260695172415573,-11.143713193945754,0.039895066503333965
967,1522857215TCP.C6L7.B1,10.996856123595505,-0.0031260695172415573,-11.143713193945754,0.039895066503333965
968,1522849682TCP.B6L7.B1,35.43455505142166,0.46294831675628934,6237.77585324601,0.78745437170444
969,1522710793TCP.B6R7.B2,8.291053076923074,-94.19500205740447,-1.4488384865758661,2.5879841062144138
970,1522716657TCSG.B4L7.B1,7.853850732600736,-0.4213478682855598,0.0711729823611682,-0.08954919982910092
971,1522889994TCP.D6L7.B1,6.523431836407377,-0.5221846645326845,-0.12228883932743173,2.1541062710184526
972,1522716633TCP.C6L7.B1,35.97218024132731,-470.3753101874426,0.21561418444670366,0.004206121929713369
973,1522716734TCP.6L3.B1,-6.85258485958486,-0.1458692853096687,-0.41527287740453334,8.375008619943003e-07
974,1522717921TCTPV.4L8.B1,-0.1780567375886526,0.8002073064749198,-0.00013305006397512642,-4.289435712029473
975,1522717921TCTPV.4L8.B1,-0.1780567375886526,0.8002073064749198,-0.00013305006397512642,-0.006894434685219997
976,1522717921TCTPV.4L8.B1,-0.1780567375886526,0.8002073064749198,-0.00013305006397512642,-0.03621026620388701
977,1522717921TCTPV.4L8.B1,-0.1780567375886526,0.8002073064749198,-0.00013305006397512642,4.246331011140366
978,1522710951TCP.B6R7.B2,6.330862041781634,-1.5270150165570227,-1.0846698668718018,1.7646011546360736
979,1522709966TCP.B6L7.B1,-10.113750980392158,0.861319251601134,0.037052078203809735,0.5056839621729794
980,1522710194TCP.C6R7.B2,-39.80629792429792,-0.0013106176702564754,-0.3424065573313242,0.0006399327625810081
981,1522710964TCP.B6R7.B2,-1.7311357142857156,1.53087861151393,-0.001029566149319816,1.5735763096091038
982,1522818500TCTPV.4L1.B1,-3783.5411707152493,-0.46780583950338095,-11.959960595084777,1.7961178633021513
983,1522716765TCP.D6L7.B1,0.09589001782531192,3.7569479271617743,-0.012794891484913085,1.7621022755893816
984,1522716765TCP.D6L7.B1,0.09589001782531192,3.7569479271617743,-0.012794891484913085,1.5392104278925243
985,1522716765TCP.D6L7.B1,0.09589001782531192,3.7569479271617743,-0.012794891484913085,1.4446110674074535
986,1522716765TCP.D6L7.B1,0.09589001782531192,3.7569479271617743,-0.012794891484913085,1.2217192197105962
987,1522710698TCP.6R3.B2,8.961424252491698,-27.901671159036923,-1.469861753649223,-6.482150505249251e-08
988,1522699556TCSG.B4R7.B2,0.3892133333333332,29.87933270573999,-0.01211015631096668,48.10168860053003
989,1522699556TCSG.B4R7.B2,0.3892133333333332,29.87933270573999,-0.01211015631096668,48.10168860053003
990,1522699556TCSG.B4R7.B2,0.3892133333333332,29.87933270573999,-0.01211015631096668,48.10168860053003
991,1522699556TCSG.B4R7.B2,0.3892133333333332,29.87933270573999,-0.01211015631096668,48.10168860053003
992,1522709766TCP.B6L7.B1,11.383820376432077,0.3536025978892412,-1.969485970760597,0.36893138995273134
993,1522710764TCP.B6R7.B2,-14.936098830409353,-0.3744995656998125,-1811.8520373627705,2.8580537101499033
994,1522710764TCP.B6R7.B2,-14.936098830409353,-0.3744995656998125,-1811.8520373627705,2.8580537101499033
995,1522710764TCP.B6R7.B2,-14.936098830409353,-0.3744995656998125,-1811.8520373627705,2.8580537101499033
996,1522710764TCP.B6R7.B2,-14.936098830409353,-0.3744995656998125,-1811.8520373627705,2.8580537101499033
997,1522816648TCP.C6L7.B1,-0.23811624472573878,0.08531640677406371,0.20794924009987048,0.013459590228683815
998,1522816648TCP.C6L7.B1,-0.23811624472573878,0.08531640677406371,0.20794924009987048,0.013459590228683815
999,1522816648TCP.C6L7.B1,-0.23811624472573878,0.08531640677406371,0.20794924009987048,0.013459590228683815
1000,1522816648TCP.C6L7.B1,-0.23811624472573878,0.08531640677406371,0.20794924009987048,0.013459590228683815
1001,1522887074TCP.C6L7.B1,13.947437412095649,-224.61692731337794,-0.703234020702804,19.358931101840657
1002,1522887074TCP.C6L7.B1,13.947437412095649,-224.61692731337794,-0.703234020702804,18.423909058946045
1003,1522887074TCP.C6L7.B1,13.947437412095649,-224.61692731337794,-0.703234020702804,15.805282390669454
1004,1522887074TCP.C6L7.B1,13.947437412095649,-224.61692731337794,-0.703234020702804,14.870260347774844
1005,1522889817TCLA.D6R7.B1,54.683686635944696,-543.2563301151611,-0.6041319489591963,-0.1858846682263977
1006,1522818087TCLA.A7R7.B1,175.816531024531,-39.013730243287284,-9.42179417487101,-0.21349905510891976
1007,1522849840TCLA.D6R7.B1,68.0495879120879,-45.624850513583404,-6.849065140602422,5.045124028806825
1008,1522849840TCLA.D6R7.B1,68.0495879120879,-45.624850513583404,-6.849065140602422,-1.1833936727203813
1009,1522849840TCLA.D6R7.B1,68.0495879120879,-45.624850513583404,-6.849065140602422,-0.36204281311536723
1010,1522849840TCLA.D6R7.B1,68.0495879120879,-45.624850513583404,-6.849065140602422,-6.590560514642574
1011,1522717037TCP.D6L7.B1,-1.9704311951754372,-0.06695457211610566,-0.43603795077710794,1.0819801855092068
1012,1522716613TCSG.6R7.B1,-1.5461875525651845,-1.5196884112060842,-0.501115665773078,0.16181101569168455
1013,1522851465TCP.D6L7.B1,44.323284210526325,-78.21025168779137,-0.7101665922210936,1.3283326867945453
1014,1522890495TCSG.B5R7.B1,368.07509580663947,-38.35501150749792,-7.436713896800704,-0.41311426606174884
1015,1522699012TCP.C6R7.B2,0.0,0.0,0.0,7.130558932239989
1016,1522699012TCP.C6R7.B2,0.0,0.0,0.0,6.920656024670112
1017,1522699012TCP.C6R7.B2,0.0,0.0,0.0,6.332801072767634
1018,1522699012TCP.C6R7.B2,0.0,0.0,0.0,6.122898165197757
1019,1522830497TCP.C6L7.B1,27.172436329588017,0.3774557656974439,-0.47947903442257034,0.00973717226728521
1020,1522830632TCLA.A7R7.B1,491.5235378674105,-290.3957740881427,-78.53484061647839,-0.7302397991441141
1021,1522830632TCLA.A7R7.B1,491.5235378674105,-290.3957740881427,-78.53484061647839,-0.14589100203276173
1022,1522830632TCLA.A7R7.B1,491.5235378674105,-290.3957740881427,-78.53484061647839,-0.1704757385172173
1023,1522830632TCLA.A7R7.B1,491.5235378674105,-290.3957740881427,-78.53484061647839,0.41387305859413503
1024,1522857537TCP.C6R7.B2,185.28738522703495,0.4647436180150702,-3.0955042334397227,0.9451814318182243
1025,1522857537TCP.C6R7.B2,185.28738522703495,0.4647436180150702,-3.0955042334397227,0.0006183477493162393
1026,1522857537TCP.C6R7.B2,185.28738522703495,0.4647436180150702,-3.0955042334397227,0.0003669455842971736
1027,1522857537TCP.C6R7.B2,185.28738522703495,0.4647436180150702,-3.0955042334397227,-0.9441961384846109
1028,1522717620TCP.D6L7.B1,79.43989424860855,-34.25774025160642,-5.827122478027674,0.7232909435375745
1029,1522716091TCTPH.4L2.B1,-15.656587768440701,1.3298823183454034,-0.8123968844451674,0.13597907811553878
1030,1522820761TCP.C6L7.B1,5.053807692307695,-0.015233938739263167,-0.02122343589448894,0.009043162148883788
1031,1522820761TCP.C6L7.B1,5.053807692307695,-0.015233938739263167,-0.02122343589448894,0.009043162148883788
1032,1522820761TCP.C6L7.B1,5.053807692307695,-0.015233938739263167,-0.02122343589448894,0.009043162148883788
1033,1522820761TCP.C6L7.B1,5.053807692307695,-0.015233938739263167,-0.02122343589448894,0.009043162148883788
1034,1522709151TCTPV.4L1.B1,0.4019894736842098,4.960665150018318,-0.010491141156473094,5.620610224974191
1035,1522709151TCTPV.4L1.B1,0.4019894736842098,4.960665150018318,-0.010491141156473094,5.620610224974191
1036,1522709151TCTPV.4L1.B1,0.4019894736842098,4.960665150018318,-0.010491141156473094,5.620610224974191
1037,1522709151TCTPV.4L1.B1,0.4019894736842098,4.960665150018318,-0.010491141156473094,5.620610224974191
1038,1522699122TCP.C6R7.B2,-17.62152314814815,-0.05417053850703595,-0.26279515094160577,3.7943365077158955
1039,1522817989TCP.C6L7.B1,-140.07279945054938,0.2187033025212486,-0.9508394412827632,0.01190332513402037
1040,1522710432TCTPH.4R1.B2,-18.251982100641676,0.1892920550928761,-1.7998651875970557,0.09602960741828914
1041,1522818686TCP.B6L7.B1,-110.79015123859192,-0.20437470488161308,-1.692690370559962,0.5770657991116503
1042,1522707959TCSP.A4R6.B1,58.87044588744588,0.6926617423310351,-0.9526686278076273,-0.3525461932352911
1043,1522709698TCP.B6L7.B1,-12.86315860215054,0.1320501979033165,-0.04028296491509842,0.5447561256939522
1044,1522881103TCP.C6L7.B1,2.8563146067415737,-18.30709336862559,-0.06272193023770967,20.92209089927285
1045,1522881103TCP.C6L7.B1,2.8563146067415737,-18.30709336862559,-0.06272193023770967,19.987068856461583
1046,1522881103TCP.C6L7.B1,2.8563146067415737,-18.30709336862559,-0.06272193023770967,17.36844218810165
1047,1522881103TCP.C6L7.B1,2.8563146067415737,-18.30709336862559,-0.06272193023770967,16.433420145290384
1048,1522818208TCP.D6L7.B1,-48.734423376623376,-0.6910702336162652,-1.1176082577045754,1.6832694748618713
1049,1522818208TCP.D6L7.B1,-48.734423376623376,-0.6910702336162652,-1.1176082577045754,1.460377627142622
1050,1522818208TCP.D6L7.B1,-48.734423376623376,-0.6910702336162652,-1.1176082577045754,1.3657782666799432
1051,1522818208TCP.D6L7.B1,-48.734423376623376,-0.6910702336162652,-1.1176082577045754,1.142886418960694
1052,1522819412TCLA.A7R7.B1,-1851.6499608013935,183.99039078646302,-5.003416759161321,-0.1766219456801963
1053,1522717910TCP.D6L7.B1,-53.27276623376624,-0.21521426475000166,-0.9248122356697586,0.64445814328144
1054,1522715241TCTPH.4L5.B1,-1.435401785714286,0.8686619367057903,0.04816533590214778,-6.073391436546617
1055,1522715241TCTPH.4L5.B1,-1.435401785714286,0.8686619367057903,0.04816533590214778,-0.0036105687231920425
1056,1522715241TCTPH.4L5.B1,-1.435401785714286,0.8686619367057903,0.04816533590214778,-0.06932291948528846
1057,1522715241TCTPH.4L5.B1,-1.435401785714286,0.8686619367057903,0.04816533590214778,6.000457948338136
1058,1522849604TCLA.C6R7.B1,4.712334129213483,-44.2047948911624,0.5016490017224378,-2.768695561532107
1059,1522849604TCLA.C6R7.B1,4.712334129213483,-44.2047948911624,0.5016490017224378,-2.768695561532107
1060,1522849604TCLA.C6R7.B1,4.712334129213483,-44.2047948911624,0.5016490017224378,-2.768695561532107
1061,1522849604TCLA.C6R7.B1,4.712334129213483,-44.2047948911624,0.5016490017224378,-2.768695561532107
1062,1522708122TCP.6L3.B1,-18.41616233766234,0.8211953921725371,-0.05977111918569733,1.0192623172144977e-06
1063,1522708751TCTPV.4L5.B1,-20.096790966386557,-0.3476768651548785,-0.26015925275816215,1.3436787111062287
1064,1522708751TCTPV.4L5.B1,-20.096790966386557,-0.3476768651548785,-0.26015925275816215,1.3436787111062287
1065,1522708751TCTPV.4L5.B1,-20.096790966386557,-0.3476768651548785,-0.26015925275816215,1.3436787111062287
1066,1522708751TCTPV.4L5.B1,-20.096790966386557,-0.3476768651548785,-0.26015925275816215,1.3436787111062287
1067,1522699920TCP.D6R7.B2,5.980487847222222,0.025730288072695257,0.5245525667565032,5.678850709071523
1068,1522715531TCP.C6L7.B1,2.501198068584943,-0.2816767000034966,-1.1048154450386813,0.007697203131374231
1069,1522715338TCTPH.4L5.B1,-5.625794642857143,2.4087116677601745,-0.013992497972277196,-0.06555761219541623
1070,1522708353TCP.D6L7.B1,-6.107793906810036,-0.3369104605811543,-0.2189219931193495,1.6793278351649432
1071,1522708353TCP.D6L7.B1,-6.107793906810036,-0.3369104605811543,-0.2189219931193495,1.4564359874680872
1072,1522708353TCP.D6L7.B1,-6.107793906810036,-0.3369104605811543,-0.2189219931193495,1.3618366269830142
1073,1522708353TCP.D6L7.B1,-6.107793906810036,-0.3369104605811543,-0.2189219931193495,1.1389447792861582
1074,1522818094TCLA.A7R7.B1,-231.90360683760687,-0.34510791080428876,-0.9125293443550926,-0.18373858076040328
1075,1522831543TCP.D6L7.B1,2.369215384615384,-0.060680366709187195,-0.08437828558568006,1.3401576068550303
1076,1522851453TCLA.C6R7.B1,69.6488,-0.4417918910868831,-0.7774082274397891,-2.3239738367579568
1077,1522709656TCP.B6L7.B1,-0.9903887457044647,-0.5389882608284384,0.013158884031549967,0.5725574727723775
1078,1522709656TCP.B6L7.B1,-0.9903887457044647,-0.5389882608284384,0.013158884031549967,0.5725574727723775
1079,1522709656TCP.B6L7.B1,-0.9903887457044647,-0.5389882608284384,0.013158884031549967,0.5725574727723775
1080,1522709656TCP.B6L7.B1,-0.9903887457044647,-0.5389882608284384,0.013158884031549967,0.5725574727723775
1081,1522815718TCP.C6L7.B1,0.6859126311541566,0.020797314003037415,-0.043071694428442386,1.1124774515127127
1082,1522815718TCP.C6L7.B1,0.6859126311541566,0.020797314003037415,-0.043071694428442386,0.015257707398191656
1083,1522815718TCP.C6L7.B1,0.6859126311541566,0.020797314003037415,-0.043071694428442386,0.012839187273047337
1084,1522815718TCP.C6L7.B1,0.6859126311541566,0.020797314003037415,-0.043071694428442386,-1.0843805568414737
1085,1522699545TCSG.B4R7.B2,-0.26313966480446893,-8.463649240568976,0.0117833181314978,49.353157941368615
1086,1522699545TCSG.B4R7.B2,-0.26313966480446893,-8.463649240568976,0.0117833181314978,49.353157941368615
1087,1522699545TCSG.B4R7.B2,-0.26313966480446893,-8.463649240568976,0.0117833181314978,49.353157941368615
1088,1522699545TCSG.B4R7.B2,-0.26313966480446893,-8.463649240568976,0.0117833181314978,49.353157941368615
1089,1522714969TCP.C6L7.B1,-20.766302380952386,0.03415613368973934,0.08351120458919814,0.008822340747573598
1090,1522849816TCP.C6L7.B1,67.16089501693276,-394.81810342935427,-1.2469197772346252,0.010799217683999274
1091,1522707966TCP.C6L7.B1,3.5795106425702805,-0.20044835659834132,-0.22041029780602495,0.01014726921760456
1092,1522716157TCTPH.4L1.B1,0.0,0.0,0.0,-3.115234794206467
1093,1522716157TCTPH.4L1.B1,0.0,0.0,0.0,0.05202393872329125
1094,1522716157TCTPH.4L1.B1,0.0,0.0,0.0,0.08203943238534173
1095,1522716157TCTPH.4L1.B1,0.0,0.0,0.0,3.2492981653151
1096,1522857173TCLA.A7L7.B2,225.47383950617288,-64.59558666450411,-1.606871741323069,0.2206503620960687
1097,1522888636TCP.C6R7.B2,24.990374489795915,-301.2225716307043,0.11970809235314217,0.492658726529271
1098,1522888636TCP.C6R7.B2,24.990374489795915,-301.2225716307043,0.11970809235314217,0.0012951019800802044
1099,1522888636TCP.C6R7.B2,24.990374489795915,-301.2225716307043,0.11970809235314217,0.0011643220742483251
1100,1522888636TCP.C6R7.B2,24.990374489795915,-301.2225716307043,0.11970809235314217,-0.4901993024749425
1101,1522709493TCLA.C6R7.B1,-16.28690891840607,0.024779689388218507,-0.1945446304991485,-1.6750608144454677
1102,1522715665TCLA.B5R3.B1,-4.443226785714286,0.14109605023543598,0.015026136094593134,-1.045735484655439
1103,1522715665TCLA.B5R3.B1,-4.443226785714286,0.14109605023543598,0.015026136094593134,2.2234804530896213e-07
