,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
105,1,6.4465465116279095,3.3377437176444213,6.978038503048285,0.2321254314147765,3.5548654446038284,1,TCP,PROTON,I
106,0,83.56674736842105,2.509961715954777,79.0725810502724,0.18714506427801372,11.757133545945,1,TCP,PROTON,I
107,0,18.36250526315789,4.014940903467304,16.846103534010282,0.3790286266713024,1.663260925241451,1,TCP,PROTON,I
108,0,18.0389125,2.1302550974675643,17.857680930293373,0.1884985729381368,5.231850923918036,1,TCP,PROTON,I
109,0,294.7349700000001,3.52312330434989,283.8591395649247,0.4658961852244417,23.144856871616764,1,TCP,PROTON,I
110,0,155.52947115384615,2.624484683983132,113.37690771129951,0.1765356560971544,26.424427517414852,1,TCP,PROTON,I
111,0,8.372410256410257,3.693365718914444,7.032029067643352,0.2815162577245402,1.3677411134555597,1,TCP,PROTON,I
112,0,14.082197802197804,3.771551528353736,14.295964568026587,0.27024507645313856,5.052327098182978,1,TCP,PROTON,I
113,0,53.27897435897436,3.886982212290642,41.93815926591739,0.09081204825496347,4.056658410837912,1,TCP,PROTON,I
114,1,10.497776470588235,2.5927981232702915,11.183968272065231,0.22237049584889615,1.7748133174839518,1,TCP,PROTON,I
115,0,231.3478351648352,1.5554243568810786,155.10254891025002,0.08906422110477351,59.19562291594162,1,TCP,PROTON,I
116,1,321.53325609756087,2.2224517794695133,302.65261540144945,0.19448495310667666,22.010747073818102,1,TCP,PROTON,I
117,0,-1.5169523809523806,6.481995308175728,2.1738181751114443,0.04567990509893785,1.6515245348772565,0,TCP,PROTON,I
118,1,-1.5169523809523806,4.921025009472187,2.1738181751114443,0.04567990509893785,1.6515245348772565,0,TCP,PROTON,I
119,1,32.35374999999999,3.2845716849245647,33.9174764050979,0.3716170085678236,2.8548376178412127,1,TCP,PROTON,I
120,1,170.98830120481927,2.3095465219051556,135.69938789663928,0.09670963779737336,14.67938369865666,1,TCP,PROTON,I
121,1,2435.3932,1.4646692388870328,2055.725760713273,0.2758318571110698,48.13060284046002,1,TCP,PROTON,I
122,0,178.33710843373498,3.0492384785806035,169.31406233236373,0.5776480075474516,5.992791671282093,1,TCP,PROTON,I
123,1,-27.33789534883722,2.143280469259404,5.417516483516495,263.8062249229929,7.071483516483514,0,TCP,PROTON,I
124,1,95.17058139534883,3.115382480285172,90.59985233536108,0.3913526706780649,4.60308166305987,1,TCP,PROTON,I
125,0,128.51662195121955,3.074206103939585,130.97488591817816,0.20675418604289506,15.135816200426,1,TCP,PROTON,I
126,1,37.700858407079615,2.107712715483781,51.586989626532315,0.2271109066128288,19.464917365368613,1,TCP,PROTON,I
127,1,9.922678571428571,3.5809959126761264,7.895350162874996,0.3525910946919055,3.712802647206392,1,TCP,PROTON,I
128,0,8.279701030927836,6.124507028221786,7.455328454256737,0.41984066736482345,0.8534659593902826,1,TCP,PROTON,I
129,1,8.279701030927836,5.187423985652332,7.455328454256737,0.41984066736482345,0.8534659593902826,1,TCP,PROTON,I
130,0,62.42059550561798,3.161626282967345,59.51700908888989,0.352178981809462,5.566819024040552,1,TCP,PROTON,I
131,1,53.35230864197532,3.4196448881261867,49.63687449125433,0.3366859632087583,2.8974711984850456,1,TCP,PROTON,I
132,0,1.9967157894736833,2.9417808488837798,5.07462195136825,313.2339175893061,8.862378048632143,0,TCP,PROTON,I
133,1,1.9967157894736833,3.4151708705432378,5.07462195136825,313.2339175893061,8.862378048632143,0,TCP,PROTON,I
134,1,42.269086419753094,2.660001074086482,39.981532267654465,0.12425644984004905,9.644433859565167,1,TCP,PROTON,I
135,1,6.3515662650602405,3.148397721113925,5.751186060576397,0.19851460162535825,1.0727076850736823,1,TCP,PROTON,I
136,0,7.325176470588236,4.890999757900771,6.48509688265605,0.9148577718779984,3.741109275676775,1,TCP,PROTON,I
137,1,7.325176470588236,3.9539167153313173,6.48509688265605,0.9148577718779984,3.741109275676775,1,TCP,PROTON,I
