,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,collimator_type,beam_type,beam_state
576,1,211.2481808510638,2.1097166250800434,284.894,174.56904828739806,97.28455843326594,110.32495171260194,TCSP,PROTON,I
577,1,544.58737,2.0103177177265437,681.284,640.9020047942878,0.3473718649267518,94.35871752418288,TCSG,PROTON,I
578,1,4.726219512195121,2.869932233137199,5.43,4.4756520920327745,0.2553830544664672,1.204351833954267,TCTPV,PROTON,I
579,0,4.726219512195121,3.985754320485434,5.43,4.4756520920327745,0.2553830544664672,1.204351833954267,TCTPV,PROTON,I
580,1,7.710826530612245,2.3018183350807973,9.593,7.791340555179972,1.608031157310961,1.8431049869641387,TCSG,PROTON,I
581,1,7.685538461538462,2.467034006333555,9.593,7.188662251656597,90.80459002228018,2.404337748344051,TCSG,PROTON,I
582,0,11.467097826086956,2.802566706025347,12.308,8.100174141141487,0.1554005757657189,1.656135652397287,TCSP,PROTON,I
583,0,15.130786516853933,3.875569484651768,17.014,14.492390652675633,0.2787959491115896,2.4774434612496807,TCTPH,PROTON,I
584,0,6.052852941176469,3.7807080371736137,12.850999999999999,4.471223120169548,0.09551706064305064,7.5329817239145545,TCSP,PROTON,I
585,1,31.644539999999992,3.361650441436877,33.846999999999994,30.86870947217876,0.4534507466633205,3.06353922940408,TCTPV,PROTON,I
586,1,22.462438202247192,1.9601859303786717,26.064,21.807501100524377,0.18719602771826782,3.8706711417164907,TCSG,PROTON,I
587,1,13.783696629213486,1.9526886528784841,16.290000000000003,14.424887286860738,0.7151167044888834,2.4767055823176896,TCTPV,PROTON,I
588,0,154.06978571428573,9.031383270979681,229.68900000000002,169.8632565247993,0.5254257871872489,48.097911954091394,TCTPH,PROTON,I
589,1,6107.62911627907,1.0886431127675296,6200.52,5763.473395055212,0.6959975612093288,194.75784202841697,TCTPH,PROTON,I
590,1,5.567823529411765,4.327316428037427,9.231,4.508300834662825,0.13213293037048182,3.7232360955502584,TCSP,PROTON,I
591,0,23.94479166666667,1.1537094333085895,27.874000000000002,21.101711181683875,0.7949524643445312,7.194550323152373,TCSG,PROTON,I
592,1,2.74689,2.081485633330729,3.62,2.6196918981208626,0.33474368474551097,1.3487467877628485,TCTPH,PROTON,I
593,0,2.74689,5.2080686557814895,3.62,2.6196918981208626,0.33474368474551097,1.3487467877628485,TCTPH,PROTON,I
594,0,317.7570531914894,0.7566746005335587,328.153,264.11674798126563,0.2007475256096565,31.302499924408934,TCSG,PROTON,I
595,1,299.6444831460674,1.0189699542574415,321.094,305.87500165734446,0.5409729726845588,26.115614593662237,TCTPH,PROTON,I
596,1,703.4937647058824,1.0401731426873007,768.345,693.8792647834348,0.29233287599185165,98.13814196903581,TCTPV,PROTON,I
597,0,7.709363636363636,3.186151541790572,11.765,6.691191818783428,0.11377156438527629,4.289648554079403,TCSP,PROTON,I
598,0,58.70810416666668,1.332926433767616,65.16000000000001,61.16819405782297,0.4531529216149473,7.821723600163333,TCSG,PROTON,I
599,1,193.40546153846157,3.3252010897568405,241.997,140.79482167206984,0.06978479204921459,83.69991796436251,TCSP,PROTON,I
600,1,3.0158222222222215,2.2174599956200107,4.5249999999999995,3.0573296263626544,1.0063681743422124,1.5597861187136215,TCTPV,PROTON,I
601,1,3.576272727272727,2.071036751502234,4.162999999999999,2.88967606972719,0.21169959351964943,0.655004211979613,TCP,PROTON,I
602,1,62.85655952380952,2.455978864411988,70.047,38.455620082193974,0.09644837670041112,11.719695113266145,TCTPH,PROTON,I
603,1,9.564064516129031,1.4941117091277762,10.86,9.450173987226114,0.31724381857950734,1.7839545191243456,TCSG,PROTON,I
604,1,5.543125,3.233992829464608,9.231,6.261556273161818,0.8653342296498594,3.3590803685183075,TCTPV,PROTON,I
605,0,11.050234693877552,4.772611410305347,15.204,10.101399364424934,0.17395367847714485,4.607494021645521,TCTPH,PROTON,I
606,0,11.44868085106383,2.969221486701424,14.48,10.118515225370668,0.9402667411098081,4.26486927845469,TCTPV,PROTON,I
607,0,15.801564356435646,1.430935729006181,17.557000000000002,11.306260744392521,1.868685827617528,6.316512652658078,TCSG,PROTON,I
608,1,73.52237373737373,3.0023179057017404,76.201,69.68548247361876,0.45534411369155825,6.038113265155331,TCTPV,PROTON,I
609,0,67.18081176470588,2.6524414889422223,78.916,59.38309462786958,0.3143451612530033,16.933569515841462,TCTPV,PROTON,I
610,0,9.734948717948718,2.3775130421577044,13.394,4.538173352751389,0.08875850064000294,6.452853703818853,TCP,PROTON,I
611,1,1264.7434725274725,1.1593099827452666,1350.08,1087.2860357379898,0.18069874643114248,175.53110675926905,TCSG,PROTON,I
612,1,23.5367875,1.2664680796435575,26.064,21.835489576641763,0.09343856352193376,5.8765701815399725,TCSG,PROTON,I
613,1,4.107522727272726,2.094530443624018,5.972999999999999,4.6758360542802295,0.4236894276392331,1.7952942689498799,TCTPV,PROTON,I
614,0,4.485953488372092,3.8598224095431317,10.679,3.7223887482146147,0.4347045860859881,6.6727320940173716,TCSP,PROTON,I
615,0,8.343574712643678,3.919115209198417,9.955,6.767261271438028,0.3807307755378315,2.82026128852844,TCTPH,PROTON,I
616,1,7.403254901960784,2.1590047887744923,11.402999999999999,7.536563488638349,154.78954709093418,3.8664365113614876,TCSG,PROTON,I
617,1,363.54894230769236,2.53885216586337,468.60900000000004,414.6967891180484,0.544595309915155,74.29048451192863,TCSP,PROTON,I
618,1,123.09306185567007,1.6028122370750846,151.85899999999998,105.65948375702841,0.16563657980154553,24.097062748110332,TCTPV,PROTON,I
619,1,43.75222500000007,1.1234796933041264,226.06900000000002,21.194437394707244,-0.015751497664141502,51.84499832208864,TCTPH,PROTON,I
620,1,261.5647128712871,2.0881399539738887,284.16999999999996,145.60607898388756,0.10617126757084303,58.89778690060105,TCSP,PROTON,I
621,0,525.4352978723405,4.215226132635874,572.322,531.2464645295852,0.2756937589353508,43.76110700493961,TCTPH,PROTON,I
622,0,121.42083333333333,3.065619007984385,127.605,91.03929431459584,0.07906622625530695,11.544749887499119,TCTPH,PROTON,I
623,0,7.398261904761904,3.8668603397424386,8.687999999999999,7.736841940859094,0.2388922479850956,1.8781635942649422,TCTPH,PROTON,I
624,0,42.61662745098039,1.6605575095922176,49.593999999999994,37.86085888939362,1.0927042268189402,10.66067045634492,TCSG,PROTON,I
625,0,2.736788888888889,3.691646227479184,3.62,1.3092293859762745,0.13116252534861716,1.5068574134588992,TCP,PROTON,I
626,0,502.91958163265303,2.590392701692691,533.045,221.989044446549,0.04715777444457243,67.81969600450535,TCP,PROTON,I
627,1,384.34710101010097,1.576355228472319,407.61199999999997,331.7663409500091,0.19684229486849925,41.95221741071275,TCTPH,PROTON,I
628,0,3.002470588235295,3.8526301938731753,10.136000000000001,-9.08311764327809,1.8642244689799227e-05,16.405374218243878,TCSP,PROTON,I
629,1,40.7758426966292,1.607665452461479,75.47699999999999,26.028348508831915,0.024826786427020495,22.531756115517314,TCP,PROTON,I
630,1,56.94523958333333,1.9769758944162759,59.368,46.98986248770575,0.21914775128457667,4.409801149096998,TCTPH,PROTON,I
631,1,811.0716470588236,1.1110940387796167,872.782,749.282279703912,0.31737775010651537,86.86206207136792,TCTPV,PROTON,I
632,0,17.121791666666667,2.1730061168469597,19.367,15.20275027425375,0.30207927875327395,3.2863473417735065,TCSG,PROTON,I
633,0,75.27337500000002,2.8131955185750845,84.52700000000002,65.69932398677858,0.18898702582042856,14.133756065996305,TCTPV,PROTON,I
634,0,86.48920454545456,2.6382573098569697,101.72200000000001,90.32855179478975,0.31523556980301726,20.32283031242983,TCTPV,PROTON,I
635,0,74.02017073170732,2.997589846007722,79.64,69.40069428954244,0.20848781761767582,8.558908990404133,TCTPV,PROTON,I
636,0,9.439360465116279,2.881394458498123,11.222,7.911785191382454,0.18682484974671051,2.149362252460568,TCP,PROTON,I
637,0,2.6477840909090906,3.334090555108978,3.077,2.453962351125615,0.5637994576119834,0.5333087238183953,TCP,PROTON,I
638,1,8.597917525773195,1.4805546345848761,11.945999999999998,8.429232721606311,0.6282528578147214,3.564506288308745,TCTPH,PROTON,I
639,0,587.2302195121952,1.0472993424372807,609.97,473.74261693953474,0.3041272681505166,43.43046784386929,TCSG,PROTON,I
640,0,30.54102409638554,1.2741208547461365,33.485,21.184506405669307,0.21817781715867882,9.966246865789019,TCSG,PROTON,I
641,0,7.5403861386138615,3.8402407926688755,9.593,6.955681961989905,0.8860360095759945,2.5390887779491136,TCP,PROTON,I
642,1,5.14095,2.8131955168313563,6.154,4.477163136971164,0.4915082079877425,1.1992018233146737,TCTPV,PROTON,I
