,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,collimator_type,beam_type,beam_state
338,1,604.8071904761905,1.9810946171451742,627.527,577.0949254369417,0.21411179056498142,34.853715197824364,TCP,PROTON,I
339,1,285.3284,1.6453647735184342,289.962,272.25922988325436,0.4494560969406982,6.749650585803843,TCTPV,PROTON,I
340,1,245.49329213483148,1.785374706398786,249.418,228.0946658847348,0.8036325745560371,5.306524694665859,TCTPH,PROTON,I
341,0,245.49329213483148,4.258771860629299,249.418,228.0946658847348,0.8036325745560371,5.306524694665859,TCTPH,PROTON,I
342,0,31.75568674698795,4.38799750786385,34.39,27.573918809329868,0.09264914766674139,4.730047700147831,TCSG,PROTON,I
343,0,100.13021495327104,2.671491550925412,102.989,92.0767928977688,0.04158396760333587,-3.6311864794627806,TCP,PROTON,I
344,1,12.04898,3.0320640185271666,15.023,6.173731852217339,0.07085065752849616,4.068573229212038,TCSG,PROTON,I
345,0,12.04898,2.42888254414876,15.023,6.173731852217339,0.07085065752849616,4.068573229212038,TCSG,PROTON,I
346,1,125.81561764705883,2.172825681957083,130.139,65.65279190940366,0.08436676468837326,12.35824158107784,TCLA,PROTON,I
347,1,3.53189,0.9553392115630686,3.982,2.471658590047704,0.6275881468406695,1.6192743787618462,TCTPH,PROTON,I
348,0,3.53189,5.713663361463737,3.982,2.471658590047704,0.6275881468406695,1.6192743787618462,TCTPH,PROTON,I
349,1,66.65853012048193,1.560242934023898,68.78,62.05280401116891,0.29587117996046136,3.0592708493947534,TCP,PROTON,I
350,1,316.41325581395347,1.9129787719490554,325.981,280.2302447916747,0.8335481797164925,33.72534301918737,TCP,PROTON,I
351,0,464.08762,1.1476960717939932,475.125,430.312641601573,0.43639629517482276,17.898729287839323,TCTPV,PROTON,I
352,1,251.69221176470592,2.886541540202975,259.55400000000003,147.6883859795093,0.009385031619869828,-66.94437420785096,TCSG,PROTON,I
353,1,7.3439999999999985,2.9681681063912118,8.687999999999999,4.974218879674335,1.3918970487984377,3.9065145136121813,TCSG,PROTON,I
354,1,13.7175375,3.52001381521025,15.928,14.17608042865143,0.4922823947065507,1.929205093945142,TCLA,PROTON,I
355,1,1.7983012048192775,0.2248006774927655,2.353,1.343944384571128,0.4511039298043192,1.2118334201940202,TCTPH,PROTON,I
356,0,1.7983012048192775,5.636366077500429,2.353,1.343944384571128,0.4511039298043192,1.2118334201940202,TCTPH,PROTON,I
357,1,87.70742857142858,1.3187767655626885,90.68100000000001,84.27444944175156,0.23545922165521016,5.421600402024472,TCP,PROTON,I
358,1,32.849666666666664,4.809136821612795,33.485,27.61108442967336,0.2607015954303213,2.9934815442121354,TCLA,PROTON,I
359,0,32.849666666666664,2.5972192923843584,33.485,27.61108442967336,0.2607015954303213,2.9934815442121354,TCLA,PROTON,I
360,0,75.28625510204083,2.064398971432349,78.373,63.3592791086183,1.2292022253237938,14.68019980993747,TCSG,PROTON,I
361,0,33.47452688172043,3.9980945499696543,39.82,30.20427644747667,0.27447446641156953,6.177162815500711,TCSG,PROTON,I
362,0,225.3520980392157,3.2201014241037718,230.232,136.34866013820056,0.08791539605338297,11.485164384100877,TCP,PROTON,I
363,0,27.708877192982456,5.72859720317336,33.666,21.71845673857735,0.17755916218316628,4.527068735520453,TCLA,PROTON,I
364,0,4.919612612612613,2.551691889396922,7.24,5.180935875316839,0.7686865518467313,2.1034760259260565,TCLA,PROTON,I
365,1,55.53462637362638,3.1914782992305373,57.196000000000005,57.96298673664608,0.3988729038652304,2.7517931920716343,TCP,PROTON,I
366,1,7.499333333333333,2.541492971508155,8.869,5.920420073519836,0.4333181154860149,1.7960173526848646,TCSG,PROTON,I
367,0,7.499333333333333,2.056677620758462,8.869,5.920420073519836,0.4333181154860149,1.7960173526848646,TCSG,PROTON,I
368,0,22.716396039603964,2.9195586235113433,27.874000000000002,16.57829646844204,0.06444753103837778,6.390894613402051,TCP,PROTON,I
369,1,259.90712745098034,3.932815996892167,272.405,235.99809544895646,0.1937961045841948,31.096390463589042,TCSG,PROTON,I
370,0,1041.2116516853932,2.4595407985433133,1051.61,987.0759759595312,0.7113196017255614,37.203227725271674,TCSG,PROTON,I
371,0,864.87049,2.1723416819421395,879.841,766.8624216461676,0.31451310889137807,62.95951502804178,TCP,PROTON,I
372,1,44.72092307692308,4.110487539526095,49.413000000000004,41.42447647185472,0.7557130929155812,7.598763508378364,TCLA,PROTON,I
373,1,95.17058139534883,2.1871262557451243,97.559,90.599852334779,0.3913526705834473,4.603081667923184,TCP,PROTON,I
374,0,137.82963291139242,1.5893498404383748,139.913,135.01457412749266,1.038684546199321,3.3482930295809603,TCTPH,PROTON,I
375,1,0.21461764705882347,3.253505081791959,0.774,0.40113982691018685,18.371441309860913,0.3728601414716749,TCTPV,PROTON,I
376,0,0.21461764705882347,7.621720818348295,0.774,0.40113982691018685,18.371441309860913,0.3728601414716749,TCTPV,PROTON,I
377,1,757.9160412371135,1.7650926343787734,791.1510000000001,362.84080826010194,0.059313006539449806,28.299162943642724,TCP,PROTON,I
378,1,2.06826582278481,4.041071529895867,5.43,3.8721206467814273,0.14685224731689855,1.4675265217691307,TCSG,PROTON,I
379,0,2.06826582278481,5.164064039256402,5.43,3.8721206467814273,0.14685224731689855,1.4675265217691307,TCSG,PROTON,I
380,1,37.70085840707962,1.8339836271849448,75.83899999999998,51.58698962653232,0.2271109066128288,19.464917365368613,TCP,PROTON,I
381,0,382.56682474226807,0.0,391.50300000000004,410.8607218937709,0.37053144305688474,17.936647540156795,TCSPM,PROTON,I
