,Jaw,Spike height,Position in sigma,Maximum value,Exp_a,Exp_b,Exp_c,Spike,Collimator type,Beam Type,Beam State
111,1,42.306940000000004,2.7838234661839585,44.526,35.203315036750666,0.3089424311047821,8.418878884176738,1,TCTPV,PROTON,I
112,0,107.609387,3.136161126191507,109.324,99.9352275063966,0.3007132747033955,3.6242409015441863,1,TCLIA,PROTON,I
113,1,14.60836645396536,4.363802259107525,15.204,11.71762015614962,0.17202671165945282,0.8496069582314747,1,TCP,PROTON,I
114,1,9.137604000000001,4.991401512885662,9.412,5.485747910648775,0.03888133758720725,0.37085262233250527,1,TCP,PROTON,I
115,0,116.99568500000001,4.212712923208218,117.65,111.81481488792578,0.33937793671183114,1.1612374277119382,1,TCLIB,PROTON,I
116,1,144.45489333333333,2.7501706025858756,153.126,123.51163312371952,0.10056770720050827,6.509895301627832,1,TCP,PROTON,I
117,1,47.29127777777777,15.286454019507799,48.507999999999996,44.44199025941563,0.575072616067718,2.362823680034126,1,TCLIA,PROTON,I
118,0,93.76652577975811,2.9665049953648963,94.482,91.43743346777785,0.0961671246243362,2.3466141392618542,1,TCP,PROTON,I
119,0,1.753489953632148,6.205907814981801,2.534,1.8836683755592747,1.3550959298060603,0.6882475578361494,1,TCLA,PROTON,I
120,0,5.398736363636365,5.960985720599994,5.792000000000002,5.800159249903261,0.17663098719846798,0.5764229500606293,1,TCP,PROTON,I
121,0,34.841775999999996,2.8565550856225586,35.476,28.14666254499927,0.13727547628379172,2.5881901704288475,1,TCLA,PROTON,I
122,0,8.421180185084376,4.981839441021896,8.687999999999999,6.970992417836516,0.1039800819112643,0.36140082953320574,1,TCP,PROTON,I
123,0,8.01630733944954,5.684625383212111,8.325999999999999,8.073292718605057,0.16475385568746637,0.47054040488945,1,TCSG,PROTON,I
124,1,32.43580333333333,2.640928705016386,40.544,31.236192532743402,0.06576150944169201,4.269337864603991,1,TCP,PROTON,I
125,1,116.64726,2.676907861123547,121.994,66.80358375163011,0.02425973917915548,6.037259207034096,1,TCP,PROTON,I
126,0,171.51422233350024,2.6069981434958325,173.76,137.58946698865108,0.04208095700605311,18.00847555315679,1,TCP,PROTON,I
127,1,28.988236,2.8280377756577812,35.476,14.863526014165165,0.003924050314495413,2.086541740024954,1,TCSG,PROTON,I
128,0,5.151712500000001,3.5188608904155725,5.792000000000002,5.075848510872523,0.22904946202537246,0.6985429067169979,1,TCP,PROTON,I
129,1,216.34025,2.4572053640536438,220.458,213.46804192285248,0.0715923039733402,7.638711333258083,1,TCP,PROTON,I
130,1,17.792741463414636,12.281063306779703,19.186,15.81415022448965,0.44128378631475357,1.1158019626122075,1,TCTPV,PROTON,I
131,1,13.64378,4.282681823454351,14.48,9.04847023593608,0.018485982712677634,0.7688499765620715,1,TCP,PROTON,I
132,0,24.592671111111112,3.443647541535748,25.34,22.551545099192886,0.30599816151787734,1.1177829290194146,1,TCSG,PROTON,I
133,1,8.664837294332724,7.202544311662894,9.412,8.564442021757063,0.7714120872940036,0.7029044275035082,1,TCLA,PROTON,I
134,0,23.647337931034482,4.015368226144514,24.253999999999998,23.07796879863099,0.20362808377064937,0.8730029327252203,1,TCSP,PROTON,I
135,0,5.86983,4.759860856708317,6.516,4.304356110761508,0.11281260920571376,0.5436976811053639,1,TCP,PROTON,I
136,1,6.871028885832187,4.388990985468427,7.24,5.5232629873858015,0.051080299895871706,0.6453297242599617,1,TCP,PROTON,I
137,0,64.17201846153846,2.823906237636367,66.97,51.385659273322204,0.052230796819274866,7.789426467894257,1,TCSG,PROTON,I
138,0,92.03884942084943,2.640928705016386,94.84400000000001,96.50940331598197,0.19086253068254241,10.112642596846946,1,TCP,PROTON,I
139,0,43.22992042042042,3.4901562302744575,43.802,34.923287542096396,0.07438923154029493,4.022272414273949,1,TCP,PROTON,I
140,1,64.8718775510204,13.618453284592007,66.97,65.58524781155515,0.37330451554087024,3.641208179399071,1,TCLIA,PROTON,I
141,1,7.849791549295775,13.284574316283102,9.412,9.465153067952402,0.4832594532619299,0.9540926675331965,1,TCTPV,PROTON,I
142,1,8.772165,3.006190683720488,9.774,4.685239824049646,0.05335866031033304,1.0636233326059967,1,TCTPV,PROTON,I
143,1,9.342561818181817,3.307947771051436,10.498,3.431178827921416,0.007770602305831698,4.220946053530759,1,TCLIB,PROTON,I
144,1,14.18707889908257,4.040798043916171,15.204,15.469070522879957,0.33030235972998917,0.6257445952537386,1,TCSP,PROTON,I
145,0,45.20218867924527,2.6805143601236976,49.59399999999999,39.641274696251024,0.1831910485643084,10.623329623162556,1,TCP,PROTON,I
