,Jaw,Spike height,Position in sigma,Maximum value,Exp_a,Exp_b,Exp_c,Spike,Collimator type,Beam Type,Beam State
16,1,1362.9180450000001,1.0715328275325615,1368.72,1250.475184243066,0.24181145906444357,41.682203460125656,1,TCP,PROTON,FT
17,1,3064.5832100000002,0.6176368402993951,3104.51,2700.2387353416434,0.19802964573104684,112.86407405548586,1,TCLA,PROTON,FT
18,0,12341.3682,0.5801343532963189,12418.800000000001,12245.319986313874,0.1430129892819919,219.9832270407513,1,TCLA,PROTON,FT
19,1,1354.9261114285714,0.5456781764049142,1463.93,1137.502336112393,0.01705538373524836,149.06541452177444,1,TCP,PROTON,FT
20,0,158.73664671437865,1.0020635603072061,159.642,136.38806480443907,0.038687660051657774,6.11226793499129,1,TCP,PROTON,FT
21,0,1119.7719888641425,0.6448923902967167,1204.74,965.5066668946062,0.015320904720921416,110.0392657848389,1,TCP,PROTON,FT
22,0,881.6027333333334,0.7110351995579183,937.942,814.1472460434684,0.015361303297176615,75.8919462982349,1,TCP,PROTON,FT
23,0,1400.2672420091326,0.922692189193764,1406.3700000000001,1239.119077455712,0.057605268414339425,81.30711576791937,1,TCP,PROTON,FT
24,1,19314.55192,0.4828512124066481,19645.0,13385.415982764744,0.11763041820031517,1253.4318066318494,1,TCP,PROTON,FT
25,0,5177.90301,0.9326304239635259,5205.92,3981.463459763862,0.11424524020151924,56.3814763729832,1,TCP,PROTON,FT
26,1,1356.2840092307692,0.6118209856661159,1434.97,1183.1314339656778,0.019150477007028578,107.79775448402313,1,TCP,PROTON,FT
27,0,920.627902,0.6713495140011975,1009.9799999999999,915.1233393835182,0.015423101461927161,96.76192820367815,1,TCP,PROTON,FT
28,1,12334.94146,0.6286627022412581,12414.1,11028.43908414545,0.18645109565064966,342.57610049355725,1,TCLA,PROTON,FT
29,0,1433.2135759999999,0.6845780758534376,1509.1799999999998,1232.6785978386358,0.019437725165340425,98.90132261335054,1,TCP,PROTON,FT
30,0,7.258461999999999,1.038460826682791,8.687999999999999,3.604922531047589,0.03395489149579096,2.0300422508562583,1,TCP,PROTON,FT
31,1,345.53624,1.035134964937807,354.398,298.88433400624984,0.04378155259730918,9.235118232462248,1,TCP,PROTON,FT
32,1,284.78902000000005,1.0615920886422876,290.68600000000004,255.42139284988139,0.06743275138554625,32.967793306027005,1,TCP,PROTON,FT
33,1,12341.3682,0.619839366069451,12418.800000000001,12245.319986313874,0.1430129892819919,219.9832270407513,1,TCLA,PROTON,FT
34,0,1354.9261114285714,0.5919781428877554,1463.93,1137.502336112393,0.01705538373524836,149.06541452177444,1,TCP,PROTON,FT
35,0,1420.9985571428572,0.618435266592236,1544.65,1227.6668430133213,0.018131570069974203,133.8343634648644,1,TCP,PROTON,FT
36,0,1362.9180450000001,1.2038208309316432,1368.72,1250.475184243066,0.24181145906444357,41.682203460125656,1,TCP,PROTON,FT
37,0,2436.4860838650866,0.578749581035515,2555.0,2136.6623920416446,0.02107539139077723,169.63802987329464,1,TCP,PROTON,FT
38,1,2188.1459933333335,0.6352836071650921,2213.27,1625.4595413445215,0.15079564691659875,38.71266221604844,1,TCLA,PROTON,FT
39,1,575.427101836394,0.770563727893,623.002,573.3856110455841,0.020423097995903656,70.48542418823202,1,TCP,PROTON,FT
40,0,1923.2513199999999,0.6485186823143649,1951.8999999999999,1318.4155175429082,0.13774198238171367,45.828957812590126,1,TCLA,PROTON,FT
41,1,1923.2513199999999,0.6441069905979407,1951.8999999999999,1318.4155175429082,0.13774198238171367,45.828957812590126,1,TCLA,PROTON,FT
42,0,2494.3987866666666,1.1244480288921943,2506.13,1984.9533760226884,0.2504773291015408,52.744864459967445,1,TCP,PROTON,FT
43,0,487.74613,0.7242637614101586,536.846,397.017157890768,0.011105268539300089,62.413380005120274,1,TCP,PROTON,FT
44,0,1646.4461723076922,0.630871915448668,1668.82,1155.805112571348,0.1447233088384255,79.12856561989898,1,TCLA,PROTON,FT
45,1,166.49104,1.1145063360512488,170.864,165.9604014599735,0.0632546218951976,15.560413336499076,1,TCP,PROTON,FT
46,0,1218.32148,0.7904065706713603,1305.73,999.7933728152716,0.03559986875368931,166.65303378860926,1,TCP,PROTON,FT
47,1,18757.749073333332,0.6110160298976438,18828.0,18863.245218356646,0.12059707462429434,165.9741036883532,1,TCLA,PROTON,FT
48,1,16.15921756487026,0.7058706746278802,19.91,11.350884297268495,0.10524730891538697,4.521452305504927,1,TCLA,PROTON,FT
49,1,203.8940847723705,0.810249413449721,221.544,167.0026289915207,0.011373634400674256,36.27881113471994,1,TCP,PROTON,FT
50,1,32.692751126690034,1.2302784316114594,33.666,26.07123831981101,0.26796722532511597,1.4676804198701345,1,TCP,PROTON,FT
51,0,12334.94146,0.588957689468126,12414.1,11028.43908414545,0.18645109565064966,342.57610049355725,1,TCLA,PROTON,FT
52,1,2494.3987866666666,0.9921600254931126,2506.13,1984.9533760226884,0.2504773291015408,52.744864459967445,1,TCP,PROTON,FT
53,0,1875.651044,0.6052067047399957,1984.12,1582.5211623215491,0.017603218477606212,136.15606665501585,1,TCP,PROTON,FT
54,0,7.826440000000001,1.0715328275325615,9.412,3.5785875208416402,0.024485121511799716,2.002123009284651,1,TCP,PROTON,FT
55,1,593.8159003322259,0.7970208515974807,634.2239999999999,493.13563431563324,0.028805535231233196,112.683995621997,1,TCP,PROTON,FT
56,1,5173.73496,0.6088134568665466,5223.3,4060.9396294097733,0.24254562558723042,255.81751298166046,1,TCLA,PROTON,FT
57,1,158.73664671437865,0.9557635938243648,159.642,136.38806480443907,0.038687660051657774,6.11226793499129,1,TCP,PROTON,FT
58,1,1400.2672420091326,0.8763922227109229,1406.3700000000001,1239.119077455712,0.057605268414339425,81.30711576791937,1,TCP,PROTON,FT
59,0,445.69982999999996,0.8300922562280815,517.66,409.8436025301248,0.015172889295558274,39.54431550250791,1,TCP,PROTON,FT
60,1,196.69269999999997,1.0880492123467682,201.634,169.34677601505095,0.058319295840909204,20.025130699839934,1,TCP,PROTON,FT
61,1,760.4181589403973,0.651506671222837,802.554,639.1748224643243,0.014337051233084043,80.13115182481901,1,TCP,PROTON,FT
62,1,1412.9225290909092,0.5192210527004335,1552.98,1196.9006134424696,0.011748760165459235,148.74076279027238,1,TCP,PROTON,FT
63,0,2081.418348888889,0.6316638284444764,2190.1,1780.4827870623787,0.02305242181681415,137.1405294790746,1,TCP,PROTON,FT
64,1,4155.02295,0.9657024248132962,4169.15,3835.737498555018,0.25023847448637937,30.319801198032767,1,TCP,PROTON,FT
65,0,742.1965333333334,0.8036351325236007,802.916,650.0446432977775,0.024303488354113622,116.1002144055901,1,TCP,PROTON,FT
66,0,196.69269999999997,1.1475777406818497,201.634,169.34677601505095,0.058319295840909204,20.025130699839934,1,TCP,PROTON,FT
67,1,742.1965333333334,0.7573351660407597,802.916,650.0446432977775,0.024303488354113622,116.1002144055901,1,TCP,PROTON,FT
68,0,593.8159003322259,0.8433208180803218,634.2239999999999,493.13563431563324,0.028805535231233196,112.683995621997,1,TCP,PROTON,FT
69,1,1433.2135759999999,0.6382781093705966,1509.1799999999998,1232.6785978386358,0.019437725165340425,98.90132261335054,1,TCP,PROTON,FT
70,1,1119.7719888641425,0.5985924238138756,1204.74,965.5066668946062,0.015320904720921416,110.0392657848389,1,TCP,PROTON,FT
71,1,1420.9985571428572,0.572135300109395,1544.65,1227.6668430133213,0.018131570069974203,133.8343634648644,1,TCP,PROTON,FT
72,1,1875.651044,0.5589067382571545,1984.12,1582.5211623215491,0.017603218477606212,136.15606665501585,1,TCP,PROTON,FT
73,0,1412.9225290909092,0.5655210191832747,1552.98,1196.9006134424696,0.011748760165459235,148.74076279027238,1,TCP,PROTON,FT
74,1,445.69982999999996,0.7837922897452404,517.66,409.8436025301248,0.015172889295558274,39.54431550250791,1,TCP,PROTON,FT
75,1,16.783526666666667,0.6970472911950316,21.72,10.545754686130289,0.04106001972486111,5.444985824240684,1,TCLA,PROTON,FT
76,0,166.49104,1.1740348643863303,170.864,165.9604014599735,0.0632546218951976,15.560413336499076,1,TCP,PROTON,FT
77,0,203.8940847723705,0.8565493799325622,221.544,167.0026289915207,0.011373634400674256,36.27881113471994,1,TCP,PROTON,FT
78,1,920.627902,0.6250495475183563,1009.9799999999999,915.1233393835182,0.015423101461927161,96.76192820367815,1,TCP,PROTON,FT
79,0,18757.749073333332,0.5713110171245117,18828.0,18863.245218356646,0.12059707462429434,165.9741036883532,1,TCLA,PROTON,FT
80,1,881.6027333333334,0.6647352330750773,937.942,814.1472460434684,0.015361303297176615,75.8919462982349,1,TCP,PROTON,FT
81,1,1218.32148,0.7441066041885193,1305.73,999.7933728152716,0.03559986875368931,166.65303378860926,1,TCP,PROTON,FT
82,0,1356.2840092307692,0.6581209521489572,1434.97,1183.1314339656778,0.019150477007028578,107.79775448402313,1,TCP,PROTON,FT
83,0,9.253592539454806,0.7124843958734258,10.498,8.019419884192159,0.22366265054768533,1.6318840022989247,1,TCLA,PROTON,FT
84,1,2081.418348888889,0.5853638619616351,2190.1,1780.4827870623787,0.02305242181681415,137.1405294790746,1,TCP,PROTON,FT
85,1,1646.4461723076922,0.6264602237322436,1668.82,1155.805112571348,0.1447233088384255,79.12856561989898,1,TCLA,PROTON,FT
86,1,15.98411,0.7345427363029438,17.738,14.164562983552775,0.4017707194094258,1.7579556815008663,1,TCLA,PROTON,FT
87,0,10.288559015206372,0.6948377235298115,11.584,7.441586827911678,0.1275528612485787,1.8481547710274113,1,TCLA,PROTON,FT
88,1,6.838179999999999,0.7433660724747508,8.325999999999999,6.030267483059798,0.15355511674568548,1.4503978387043814,1,TCLA,PROTON,FT
89,0,3064.5832100000002,0.6220485320158196,3104.51,2700.2387353416434,0.19802964573104684,112.86407405548586,1,TCLA,PROTON,FT
