Timestamp,position,BLMTI.04R7.B2I10_TCSG.D4R7.B2
1459606845670,8.83,3.6200000000000004e-07
1459606845680,8.83,1.81e-06
1459606845690,8.83,0.0
1459606845700,8.83,1.0859999999999999e-06
1459606845710,8.83,7.240000000000001e-07
1459606845720,8.83,0.0
1459606845730,8.83,1.81e-06
1459606845740,8.83,0.0
1459606845750,8.83,1.4480000000000002e-06
1459606845760,8.83,0.0
1459606845770,8.83,0.0
1459606845780,8.83,0.0
1459606845790,8.83,1.4480000000000002e-06
1459606845800,8.83,3.6200000000000004e-07
1459606845810,8.83,2.1719999999999997e-06
1459606845820,8.83,0.0
1459606845830,8.83,0.0
1459606845840,8.83,7.240000000000001e-07
1459606845850,8.83,3.258e-06
1459606845860,8.83,0.0
1459606845870,8.83,7.240000000000001e-07
1459606845880,8.83,3.6200000000000004e-07
1459606845890,8.83,3.6200000000000004e-07
1459606845900,8.83,0.0
1459606845910,8.83,1.4480000000000002e-06
1459606845920,8.83,0.0
1459606845930,8.83,3.6200000000000004e-07
1459606845940,8.83,0.0
1459606845950,8.83,1.0859999999999999e-06
1459606845960,8.83,1.4480000000000002e-06
1459606845970,8.83,3.6200000000000004e-07
1459606845980,8.83,0.0
1459606845990,8.83,1.0859999999999999e-06
1459606846000,8.83,2.5340000000000002e-06
1459606846010,8.83,0.0
1459606846020,8.83,0.0
1459606846030,8.83,1.0859999999999999e-06
1459606846040,8.83,3.6200000000000004e-07
1459606846050,8.83,0.0
1459606846060,8.83,7.240000000000001e-07
1459606846070,8.83,0.0
1459606846080,8.83,1.0859999999999999e-06
1459606846090,8.83,0.0
1459606846100,8.83,3.6200000000000004e-07
1459606846110,8.83,1.0859999999999999e-06
1459606846120,8.83,1.4480000000000002e-06
1459606846130,8.83,1.4480000000000002e-06
1459606846140,8.83,0.0
1459606846150,8.83,3.6200000000000004e-07
1459606846160,8.83,0.0
1459606846170,8.83,3.258e-06
1459606846180,8.83,0.0
1459606846190,8.83,3.62e-06
1459606846200,8.83,3.6200000000000004e-07
1459606846210,8.83,7.240000000000001e-07
1459606846220,8.83,1.81e-06
1459606846230,8.83,3.6200000000000004e-07
1459606846240,8.83,1.4480000000000002e-06
1459606846250,8.83,1.0859999999999999e-06
1459606846260,8.83,0.0
1459606846270,8.83,7.240000000000001e-07
1459606846280,8.83,0.0
1459606846290,8.83,3.6200000000000004e-07
1459606846300,8.83,1.0859999999999999e-06
1459606846310,8.83,1.0859999999999999e-06
1459606846320,8.83,0.0
1459606846330,8.83,3.6200000000000004e-07
1459606846340,8.83,7.240000000000001e-07
1459606846350,8.83,7.240000000000001e-07
1459606846360,8.83,7.240000000000001e-07
1459606846370,8.83,3.6200000000000004e-07
1459606846380,8.83,3.6200000000000004e-07
1459606846390,8.83,1.4480000000000002e-06
1459606846400,8.83,7.240000000000001e-07
1459606846410,8.83,0.0
1459606846420,8.83,3.6200000000000004e-07
1459606846430,8.83,1.0859999999999999e-06
1459606846440,8.83,7.240000000000001e-07
1459606846450,8.83,3.6200000000000004e-07
1459606846460,8.83,7.240000000000001e-07
1459606846470,8.83,0.0
1459606846480,8.83,3.6200000000000004e-07
1459606846490,8.83,3.6200000000000004e-07
1459606846500,8.83,1.0859999999999999e-06
1459606846510,8.83,3.6200000000000004e-07
1459606846520,8.83,1.4480000000000002e-06
1459606846530,8.83,0.0
1459606846540,8.83,1.0859999999999999e-06
1459606846550,8.83,2.5340000000000002e-06
1459606846560,8.83,0.0
1459606846570,8.83,3.6200000000000004e-07
1459606846580,8.83,1.0859999999999999e-06
1459606846590,8.83,0.0
1459606846600,8.83,7.240000000000001e-07
1459606846610,8.83,3.6200000000000004e-07
1459606846620,8.83,7.240000000000001e-07
1459606846630,8.83,7.240000000000001e-07
1459606846640,8.83,2.8960000000000003e-06
1459606846650,8.83,3.6200000000000004e-07
1459606846660,8.83,7.240000000000001e-07
1459606846670,8.83,0.0
1459606846680,8.83,1.0859999999999999e-06
1459606846690,8.83,0.0
1459606846700,8.83,1.81e-06
1459606846710,8.83,0.0
1459606846720,8.83,0.0
1459606846730,8.83,3.6200000000000004e-07
1459606846740,8.83,7.240000000000001e-07
1459606846750,8.83,0.0
1459606846760,8.83,1.4480000000000002e-06
1459606846770,8.83,7.240000000000001e-07
1459606846780,8.83,3.6200000000000004e-07
1459606846790,8.83,7.240000000000001e-07
1459606846800,8.83,7.240000000000001e-07
1459606846810,8.83,1.0859999999999999e-06
1459606846820,8.83,7.240000000000001e-07
1459606846830,8.83,2.1719999999999997e-06
1459606846840,8.83,0.0
1459606846850,8.83,0.0
1459606846860,8.83,1.81e-06
1459606846870,8.83,0.0
1459606846880,8.83,7.240000000000001e-07
1459606846890,8.83,7.240000000000001e-07
1459606846900,8.83,1.0859999999999999e-06
1459606846910,8.83,3.6200000000000004e-07
1459606846920,8.83,1.4480000000000002e-06
1459606846930,8.83,7.240000000000001e-07
1459606846940,8.83,0.0
1459606846950,8.83,3.6200000000000004e-07
1459606846960,8.83,3.6200000000000004e-07
1459606846970,8.83,2.5340000000000002e-06
1459606846980,8.83,0.0
1459606846990,8.83,0.0
1459606847000,8.83,3.6200000000000004e-07
1459606847010,8.83,1.0859999999999999e-06
1459606847020,8.83,0.0
1459606847030,8.83,1.4480000000000002e-06
1459606847040,8.83,0.0
1459606847050,8.83,7.240000000000001e-07
1459606847060,8.83,0.0
1459606847070,8.83,7.240000000000001e-07
1459606847080,8.83,1.81e-06
1459606847090,8.83,0.0
1459606847100,8.83,3.6200000000000004e-07
1459606847110,8.83,1.4480000000000002e-06
1459606847120,8.83,1.0859999999999999e-06
1459606847130,8.83,3.6200000000000004e-07
1459606847140,8.83,0.0
1459606847150,8.83,7.240000000000001e-07
1459606847160,8.83,7.240000000000001e-07
1459606847170,8.83,1.4480000000000002e-06
1459606847180,8.83,3.6200000000000004e-07
1459606847190,8.83,1.0859999999999999e-06
1459606847200,8.83,0.0
1459606847210,8.83,7.240000000000001e-07
1459606847220,8.83,0.0
1459606847230,8.83,3.6200000000000004e-07
1459606847240,8.83,1.4480000000000002e-06
1459606847250,8.83,3.6200000000000004e-07
1459606847260,8.83,1.4480000000000002e-06
1459606847270,8.83,3.6200000000000004e-07
1459606847280,8.83,1.0859999999999999e-06
1459606847290,8.83,0.0
1459606847300,8.83,7.240000000000001e-07
1459606847310,8.83,7.240000000000001e-07
1459606847320,8.83,0.0
1459606847330,8.83,1.81e-06
1459606847340,8.83,1.0859999999999999e-06
1459606847350,8.83,0.0
1459606847360,8.83,0.0
1459606847370,8.83,1.81e-06
1459606847380,8.83,3.6200000000000004e-07
1459606847390,8.83,0.0
1459606847400,8.83,1.0859999999999999e-06
1459606847410,8.83,7.240000000000001e-07
1459606847420,8.83,1.0859999999999999e-06
1459606847430,8.83,3.6200000000000004e-07
1459606847440,8.83,1.0859999999999999e-06
1459606847450,8.83,3.6200000000000004e-07
1459606847460,8.83,7.240000000000001e-07
1459606847470,8.83,7.240000000000001e-07
1459606847480,8.83,0.0
1459606847490,8.83,2.5340000000000002e-06
1459606847500,8.83,0.0
1459606847510,8.83,0.0
1459606847520,8.83,1.4480000000000002e-06
1459606847530,8.83,1.81e-06
1459606847540,8.83,3.6200000000000004e-07
1459606847550,8.83,0.0
1459606847560,8.83,1.4480000000000002e-06
1459606847570,8.83,1.0859999999999999e-06
1459606847580,8.83,7.240000000000001e-07
1459606847590,8.83,3.6200000000000004e-07
1459606847600,8.83,7.240000000000001e-07
1459606847610,8.83,7.240000000000001e-07
1459606847620,8.83,1.4480000000000002e-06
1459606847630,8.83,0.0
1459606847640,8.83,7.240000000000001e-07
1459606847650,8.83,7.240000000000001e-07
1459606847660,8.83,7.240000000000001e-07
1459606847670,8.83,3.6200000000000004e-07
1459606847680,8.83,1.0859999999999999e-06
1459606847690,8.83,1.4480000000000002e-06
1459606847700,8.83,0.0
1459606847710,8.83,7.240000000000001e-07
1459606847720,8.83,1.4480000000000002e-06
1459606847730,8.83,1.0859999999999999e-06
1459606847740,8.83,3.6200000000000004e-07
1459606847750,8.83,1.4480000000000002e-06
1459606847760,8.83,0.0
1459606847770,8.83,1.0859999999999999e-06
1459606847780,8.83,0.0
1459606847790,8.83,0.0
1459606847800,8.83,3.6200000000000004e-07
1459606847810,8.83,0.0
1459606847820,8.83,3.6200000000000004e-07
1459606847830,8.83,1.0859999999999999e-06
1459606847840,8.83,2.1719999999999997e-06
1459606847850,8.83,0.0
1459606847860,8.83,0.0
1459606847870,8.83,1.4480000000000002e-06
1459606847880,8.83,1.0859999999999999e-06
1459606847890,8.83,1.0859999999999999e-06
1459606847900,8.83,7.240000000000001e-07
1459606847910,8.83,3.6200000000000004e-07
1459606847920,8.83,1.0859999999999999e-06
1459606847930,8.83,1.0859999999999999e-06
1459606847940,8.83,3.6200000000000004e-07
1459606847950,8.83,7.240000000000001e-07
1459606847960,8.83,7.240000000000001e-07
1459606847970,8.83,1.0859999999999999e-06
1459606847980,8.83,3.6200000000000004e-07
1459606847990,8.83,1.0859999999999999e-06
1459606848000,8.83,0.0
1459606848010,8.83,3.6200000000000004e-07
1459606848020,8.83,1.4480000000000002e-06
1459606848030,8.83,3.6200000000000004e-07
1459606848040,8.83,0.0
1459606848050,8.83,1.81e-06
1459606848060,8.83,0.0
1459606848070,8.83,1.4480000000000002e-06
1459606848080,8.83,0.0
1459606848090,8.83,7.240000000000001e-07
1459606848100,8.83,0.0
1459606848110,8.83,1.81e-06
1459606848120,8.83,0.0
1459606848130,8.83,1.4480000000000002e-06
1459606848140,8.83,3.6200000000000004e-07
1459606848150,8.83,3.6200000000000004e-07
1459606848160,8.83,0.0
1459606848170,8.83,0.0
1459606848180,8.83,0.0
1459606848190,8.83,2.1719999999999997e-06
1459606848200,8.83,0.0
1459606848210,8.83,3.6200000000000004e-07
1459606848220,8.83,7.240000000000001e-07
1459606848230,8.83,3.6200000000000004e-07
1459606848240,8.83,1.81e-06
1459606848250,8.83,1.4480000000000002e-06
1459606848260,8.83,0.0
1459606848270,8.83,1.0859999999999999e-06
1459606848280,8.83,1.0859999999999999e-06
1459606848290,8.83,0.0
1459606848300,8.83,0.0
1459606848310,8.83,2.1719999999999997e-06
1459606848320,8.83,7.240000000000001e-07
1459606848330,8.83,0.0
1459606848340,8.83,1.0859999999999999e-06
1459606848350,8.83,0.0
1459606848360,8.83,1.0859999999999999e-06
1459606848370,8.83,0.0
1459606848380,8.83,0.0
1459606848390,8.83,1.4480000000000002e-06
1459606848400,8.83,7.240000000000001e-07
1459606848410,8.83,0.0
1459606848420,8.83,7.240000000000001e-07
1459606848430,8.83,2.1719999999999997e-06
1459606848440,8.83,0.0
1459606848450,8.83,7.240000000000001e-07
1459606848460,8.83,0.0
1459606848470,8.83,1.81e-06
1459606848480,8.83,0.0
1459606848490,8.83,1.4480000000000002e-06
1459606848500,8.83,3.6200000000000004e-07
1459606848510,8.83,3.6200000000000004e-07
1459606848520,8.83,7.240000000000001e-07
1459606848530,8.83,3.6200000000000004e-07
1459606848540,8.83,1.0859999999999999e-06
1459606848550,8.83,0.0
1459606848560,8.83,1.0859999999999999e-06
1459606848570,8.83,3.6200000000000004e-07
1459606848580,8.83,3.6200000000000004e-07
1459606848590,8.83,1.81e-06
1459606848600,8.83,0.0
1459606848610,8.83,1.4480000000000002e-06
1459606848620,8.83,7.240000000000001e-07
1459606848630,8.83,0.0
1459606848640,8.83,1.0859999999999999e-06
1459606848650,8.83,0.0
1459606848660,8.83,3.6200000000000004e-07
1459606848670,8.83,1.0859999999999999e-06
1459606848680,8.83,1.0859999999999999e-06
1459606848690,8.83,0.0
1459606848700,8.83,7.240000000000001e-07
1459606848710,8.83,7.240000000000001e-07
1459606848720,8.83,0.0
1459606848730,8.83,1.4480000000000002e-06
1459606848740,8.83,3.62e-06
1459606848750,8.83,0.0
1459606848760,8.83,0.0
1459606848770,8.83,7.240000000000001e-07
1459606848780,8.83,0.0
1459606848790,8.83,0.0
1459606848800,8.83,3.6200000000000004e-07
1459606848810,8.83,7.240000000000001e-07
1459606848820,8.83,1.4480000000000002e-06
1459606848830,8.83,0.0
1459606848840,8.83,1.0859999999999999e-06
1459606848850,8.83,0.0
1459606848860,8.83,1.0859999999999999e-06
1459606848870,8.83,1.4480000000000002e-06
1459606848880,8.83,0.0
1459606848890,8.83,3.6200000000000004e-07
1459606848900,8.83,1.4480000000000002e-06
1459606848910,8.83,0.0
1459606848920,8.83,1.4480000000000002e-06
1459606848930,8.83,0.0
1459606848940,8.83,3.6200000000000004e-07
1459606848950,8.83,2.1719999999999997e-06
1459606848960,8.83,0.0
1459606848970,8.83,3.6200000000000004e-07
1459606848980,8.83,3.6200000000000004e-07
1459606848990,8.83,1.4480000000000002e-06
1459606849000,8.83,2.1719999999999997e-06
1459606849010,8.83,1.81e-06
1459606849020,8.83,0.0
1459606849030,8.83,1.4480000000000002e-06
1459606849040,8.83,7.240000000000001e-07
1459606849050,8.83,3.6200000000000004e-07
1459606849060,8.83,1.0859999999999999e-06
1459606849070,8.83,3.6200000000000004e-07
1459606849080,8.83,7.240000000000001e-07
1459606849090,8.83,3.6200000000000004e-07
1459606849100,8.83,0.0
1459606849110,8.83,2.1719999999999997e-06
1459606849120,8.83,0.0
1459606849130,8.83,0.0
1459606849140,8.83,0.0
1459606849150,8.83,0.0
1459606849160,8.83,1.4480000000000002e-06
1459606849170,8.83,7.240000000000001e-07
1459606849180,8.83,1.0859999999999999e-06
1459606849190,8.83,1.4480000000000002e-06
1459606849200,8.83,1.4480000000000002e-06
1459606849210,8.83,1.4480000000000002e-06
1459606849220,8.83,0.0
1459606849230,8.83,1.0859999999999999e-06
1459606849240,8.83,3.6200000000000004e-07
1459606849250,8.83,1.0859999999999999e-06
1459606849260,8.83,0.0
1459606849270,8.83,2.5340000000000002e-06
1459606849280,8.83,0.0
1459606849290,8.83,0.0
1459606849300,8.83,0.0
1459606849310,8.83,1.81e-06
1459606849320,8.83,0.0
1459606849330,8.83,0.0
1459606849340,8.83,3.6200000000000004e-07
1459606849350,8.83,1.81e-06
1459606849360,8.83,0.0
1459606849370,8.83,2.1719999999999997e-06
1459606849380,8.83,0.0
1459606849390,8.83,7.240000000000001e-07
1459606849400,8.83,0.0
1459606849410,8.83,1.4480000000000002e-06
1459606849420,8.83,1.4480000000000002e-06
1459606849430,8.83,0.0
1459606849440,8.83,1.4480000000000002e-06
1459606849450,8.83,1.4480000000000002e-06
1459606849460,8.83,1.0859999999999999e-06
1459606849470,8.83,1.81e-06
1459606849480,8.83,7.240000000000001e-07
1459606849490,8.83,0.0
1459606849500,8.83,0.0
1459606849510,8.83,1.4480000000000002e-06
1459606849520,8.83,3.6200000000000004e-07
1459606849530,8.83,3.6200000000000004e-07
1459606849540,8.83,3.6200000000000004e-07
1459606849550,8.83,3.6200000000000004e-07
1459606849560,8.83,1.81e-06
1459606849570,8.83,7.240000000000001e-07
1459606849580,8.83,7.240000000000001e-07
1459606849590,8.83,1.4480000000000002e-06
1459606849600,8.83,3.6200000000000004e-07
1459606849610,8.83,0.0
1459606849620,8.83,7.240000000000001e-07
1459606849630,8.83,1.0859999999999999e-06
1459606849640,8.83,7.240000000000001e-07
1459606849650,8.83,0.0
1459606849660,8.83,7.240000000000001e-07
1459606849670,8.83,1.0859999999999999e-06
1459606849680,8.83,1.81e-06
1459606849690,8.83,1.0859999999999999e-06
1459606849700,8.83,3.6200000000000004e-07
1459606849710,8.83,1.0859999999999999e-06
1459606849720,8.83,1.0859999999999999e-06
1459606849730,8.83,0.0
1459606849740,8.83,0.0
1459606849750,8.83,7.240000000000001e-07
1459606849760,8.83,0.0
1459606849770,8.83,7.240000000000001e-07
1459606849780,8.83,1.4480000000000002e-06
1459606849790,8.83,1.0859999999999999e-06
1459606849800,8.83,0.0
1459606849810,8.83,3.6200000000000004e-07
1459606849820,8.83,3.6200000000000004e-07
1459606849830,8.83,1.4480000000000002e-06
1459606849840,8.83,3.6200000000000004e-07
1459606849850,8.83,3.6200000000000004e-07
1459606849860,8.83,1.0859999999999999e-06
1459606849870,8.83,3.6200000000000004e-07
1459606849880,8.83,1.0859999999999999e-06
1459606849890,8.83,1.0859999999999999e-06
1459606849900,8.83,3.6200000000000004e-07
1459606849910,8.83,7.240000000000001e-07
1459606849920,8.83,1.0859999999999999e-06
1459606849930,8.83,7.240000000000001e-07
1459606849940,8.83,1.81e-06
1459606849950,8.83,7.240000000000001e-07
1459606849960,8.83,1.4480000000000002e-06
1459606849970,8.83,3.6200000000000004e-07
1459606849980,8.83,1.81e-06
1459606849990,8.83,3.6200000000000004e-07
1459606850000,8.83,3.6200000000000004e-07
1459606850010,8.83,1.81e-06
1459606850020,8.83,0.0
1459606850030,8.83,3.6200000000000004e-07
1459606850040,8.83,3.6200000000000004e-07
1459606850050,8.83,1.0859999999999999e-06
1459606850060,8.83,7.240000000000001e-07
1459606850070,8.83,1.0859999999999999e-06
1459606850080,8.83,3.6200000000000004e-07
1459606850090,8.83,2.1719999999999997e-06
1459606850100,8.83,7.240000000000001e-07
1459606850110,8.83,3.6200000000000004e-07
1459606850120,8.83,7.240000000000001e-07
1459606850130,8.83,7.240000000000001e-07
1459606850140,8.83,0.0
1459606850150,8.83,7.240000000000001e-07
1459606850160,8.83,0.0
1459606850170,8.83,2.1719999999999997e-06
1459606850180,8.83,0.0
1459606850190,8.83,1.0859999999999999e-06
1459606850200,8.83,0.0
1459606850210,8.83,1.0859999999999999e-06
1459606850220,8.83,1.4480000000000002e-06
1459606850230,8.83,7.240000000000001e-07
1459606850240,8.83,0.0
1459606850250,8.83,1.4480000000000002e-06
1459606850260,8.83,7.240000000000001e-07
1459606850270,8.83,3.6200000000000004e-07
1459606850280,8.83,1.81e-06
1459606850290,8.83,3.6200000000000004e-07
1459606850300,8.83,1.0859999999999999e-06
1459606850310,8.83,7.240000000000001e-07
1459606850320,8.83,1.0859999999999999e-06
1459606850330,8.83,0.0
1459606850340,8.83,1.0859999999999999e-06
1459606850350,8.83,0.0
1459606850360,8.83,1.0859999999999999e-06
1459606850370,8.83,7.240000000000001e-07
1459606850380,8.83,3.6200000000000004e-07
1459606850390,8.83,3.6200000000000004e-07
1459606850400,8.83,1.4480000000000002e-06
1459606850410,8.83,1.0859999999999999e-06
1459606850420,8.83,0.0
1459606850430,8.83,1.0859999999999999e-06
1459606850440,8.83,1.0859999999999999e-06
1459606850450,8.83,7.240000000000001e-07
1459606850460,8.83,1.0859999999999999e-06
1459606850470,8.83,1.4480000000000002e-06
1459606850480,8.83,7.240000000000001e-07
1459606850490,8.83,1.81e-06
1459606850500,8.83,1.0859999999999999e-06
1459606850510,8.83,0.0
1459606850520,8.83,7.240000000000001e-07
1459606850530,8.83,1.4480000000000002e-06
1459606850540,8.83,0.0
1459606850550,8.83,3.6200000000000004e-07
1459606850560,8.83,1.0859999999999999e-06
1459606850570,8.83,3.6200000000000004e-07
1459606850580,8.83,1.4480000000000002e-06
1459606850590,8.83,0.0
1459606850600,8.83,2.1719999999999997e-06
1459606850610,8.83,0.0
1459606850620,8.83,0.0
1459606850630,8.83,1.0859999999999999e-06
1459606850640,8.83,0.0
1459606850650,8.83,1.0859999999999999e-06
1459606850660,8.83,0.0
1459606850670,8.83,1.4480000000000002e-06
1459606850680,8.83,7.240000000000001e-07
1459606850690,8.83,0.0
1459606850700,8.83,7.240000000000001e-07
1459606850710,8.83,3.6200000000000004e-07
1459606850720,8.83,3.6200000000000004e-07
1459606850730,8.83,1.4480000000000002e-06
1459606850740,8.83,0.0
1459606850750,8.83,1.81e-06
1459606850760,8.83,7.240000000000001e-07
1459606850770,8.83,7.240000000000001e-07
1459606850780,8.83,3.6200000000000004e-07
1459606850790,8.83,7.240000000000001e-07
1459606850800,8.83,0.0
1459606850810,8.83,7.240000000000001e-07
1459606850820,8.83,0.0
1459606850830,8.83,1.4480000000000002e-06
1459606850840,8.83,7.240000000000001e-07
1459606850850,8.83,1.0859999999999999e-06
1459606850860,8.83,0.0
1459606850870,8.83,1.4480000000000002e-06
1459606850880,8.83,1.0859999999999999e-06
1459606850890,8.83,0.0
1459606850900,8.83,1.0859999999999999e-06
1459606850910,8.83,3.258e-06
1459606850920,8.83,0.0
1459606850930,8.83,1.81e-06
1459606850940,8.83,0.0
1459606850950,8.83,3.6200000000000004e-07
1459606850960,8.83,0.0
1459606850970,8.83,3.6200000000000004e-07
1459606850980,8.83,0.0
1459606850990,8.83,0.0
1459606851000,8.83,0.0
1459606851010,8.83,1.81e-06
1459606851020,8.83,0.0
1459606851030,8.83,7.240000000000001e-07
1459606851040,8.83,7.240000000000001e-07
1459606851050,8.83,1.0859999999999999e-06
1459606851060,8.83,0.0
1459606851070,8.83,1.81e-06
1459606851080,8.83,3.6200000000000004e-07
1459606851090,8.83,1.0859999999999999e-06
1459606851100,8.83,1.4480000000000002e-06
1459606851110,8.83,3.6200000000000004e-07
1459606851120,8.83,1.4480000000000002e-06
1459606851130,8.83,0.0
1459606851140,8.83,0.0
1459606851150,8.83,1.0859999999999999e-06
1459606851160,8.83,1.81e-06
1459606851170,8.83,0.0
1459606851180,8.83,1.4480000000000002e-06
1459606851190,8.83,0.0
1459606851200,8.83,3.6200000000000004e-07
1459606851210,8.83,3.6200000000000004e-07
1459606851220,8.83,0.0
1459606851230,8.83,1.0859999999999999e-06
1459606851240,8.83,1.0859999999999999e-06
1459606851250,8.83,0.0
1459606851260,8.83,1.0859999999999999e-06
1459606851270,8.83,1.81e-06
1459606851280,8.83,0.0
1459606851290,8.83,2.5340000000000002e-06
1459606851300,8.83,0.0
1459606851310,8.83,7.240000000000001e-07
1459606851320,8.83,0.0
1459606851330,8.83,1.0859999999999999e-06
1459606851340,8.83,1.0859999999999999e-06
1459606851350,8.83,1.0859999999999999e-06
1459606851360,8.83,0.0
1459606851370,8.83,0.0
1459606851380,8.83,0.0
1459606851390,8.83,1.81e-06
1459606851400,8.83,7.240000000000001e-07
1459606851410,8.83,1.0859999999999999e-06
1459606851420,8.83,0.0
1459606851430,8.83,7.240000000000001e-07
1459606851440,8.83,1.0859999999999999e-06
1459606851450,8.83,7.240000000000001e-07
1459606851460,8.83,1.4480000000000002e-06
1459606851470,8.83,3.6200000000000004e-07
1459606851480,8.83,0.0
1459606851490,8.83,0.0
1459606851500,8.83,1.4480000000000002e-06
1459606851510,8.83,3.6200000000000004e-07
1459606851520,8.83,3.6200000000000004e-07
1459606851530,8.83,1.0859999999999999e-06
1459606851540,8.83,3.6200000000000004e-07
1459606851550,8.83,1.4480000000000002e-06
1459606851560,8.83,7.240000000000001e-07
1459606851570,8.83,7.240000000000001e-07
1459606851580,8.83,3.6200000000000004e-07
1459606851590,8.83,7.240000000000001e-07
1459606851600,8.83,7.240000000000001e-07
1459606851610,8.83,3.6200000000000004e-07
1459606851620,8.83,3.6200000000000004e-07
1459606851630,8.83,2.1719999999999997e-06
1459606851640,8.83,0.0
1459606851650,8.83,7.240000000000001e-07
1459606851660,8.83,3.6200000000000004e-07
1459606851670,8.83,1.0859999999999999e-06
1459606851680,8.83,0.0
1459606851690,8.83,1.81e-06
1459606851700,8.83,0.0
1459606851710,8.83,1.81e-06
1459606851720,8.83,0.0
1459606851730,8.83,1.0859999999999999e-06
1459606851740,8.83,1.4480000000000002e-06
1459606851750,8.83,7.240000000000001e-07
1459606851760,8.83,3.6200000000000004e-07
1459606851770,8.83,3.6200000000000004e-07
1459606851780,8.83,0.0
1459606851790,8.83,2.1719999999999997e-06
1459606851800,8.83,7.240000000000001e-07
1459606851810,8.83,0.0
1459606851820,8.83,0.0
1459606851830,8.83,1.0859999999999999e-06
1459606851840,8.83,0.0
1459606851850,8.83,2.1719999999999997e-06
1459606851860,8.83,0.0
1459606851870,8.83,3.6200000000000004e-07
1459606851880,8.83,0.0
1459606851890,8.83,1.81e-06
1459606851900,8.83,7.240000000000001e-07
1459606851910,8.83,0.0
1459606851920,8.83,0.0
1459606851930,8.83,1.0859999999999999e-06
1459606851940,8.83,1.0859999999999999e-06
1459606851950,8.83,7.240000000000001e-07
1459606851960,8.83,0.0
1459606851970,8.83,1.4480000000000002e-06
1459606851980,8.83,0.0
1459606851990,8.83,1.4480000000000002e-06
1459606852000,8.83,0.0
1459606852010,8.83,7.240000000000001e-07
1459606852020,8.83,1.0859999999999999e-06
1459606852030,8.83,3.6200000000000004e-07
1459606852040,8.83,1.4480000000000002e-06
1459606852050,8.83,3.6200000000000004e-07
1459606852060,8.83,7.240000000000001e-07
1459606852070,8.83,2.5340000000000002e-06
1459606852080,8.83,0.0
1459606852090,8.83,0.0
1459606852100,8.83,0.0
1459606852110,8.83,1.4480000000000002e-06
1459606852120,8.83,1.4480000000000002e-06
1459606852130,8.83,1.81e-06
1459606852140,8.83,7.240000000000001e-07
1459606852150,8.83,0.0
1459606852160,8.83,0.0
1459606852170,8.83,1.0859999999999999e-06
1459606852180,8.83,0.0
1459606852190,8.83,2.8960000000000003e-06
1459606852200,8.83,2.1719999999999997e-06
1459606852210,8.83,7.240000000000001e-07
1459606852220,8.83,0.0
1459606852230,8.83,3.6200000000000004e-07
1459606852240,8.83,7.240000000000001e-07
1459606852250,8.83,1.0859999999999999e-06
1459606852260,8.83,0.0
1459606852270,8.83,1.81e-06
1459606852280,8.83,7.240000000000001e-07
1459606852290,8.83,1.0859999999999999e-06
1459606852300,8.83,7.240000000000001e-07
1459606852310,8.83,3.6200000000000004e-07
1459606852320,8.83,1.81e-06
1459606852330,8.83,7.240000000000001e-07
1459606852340,8.83,2.5340000000000002e-06
1459606852350,8.83,3.6200000000000004e-07
1459606852360,8.83,7.240000000000001e-07
1459606852370,8.83,7.240000000000001e-07
1459606852380,8.83,7.240000000000001e-07
1459606852390,8.83,1.4480000000000002e-06
1459606852400,8.83,3.6200000000000004e-07
1459606852410,8.83,3.6200000000000004e-07
1459606852420,8.83,0.0
1459606852430,8.83,2.1719999999999997e-06
1459606852440,8.83,0.0
1459606852450,8.83,1.81e-06
1459606852460,8.83,0.0
1459606852470,8.83,7.240000000000001e-07
1459606852480,8.83,0.0
1459606852490,8.83,2.8960000000000003e-06
1459606852500,8.83,0.0
1459606852510,8.83,7.240000000000001e-07
1459606852520,8.83,3.6200000000000004e-07
1459606852530,8.83,1.81e-06
1459606852540,8.83,3.6200000000000004e-07
1459606852550,8.83,3.6200000000000004e-07
1459606852560,8.83,3.6200000000000004e-07
1459606852570,8.83,1.4480000000000002e-06
1459606852580,8.83,3.6200000000000004e-07
1459606852590,8.83,1.0859999999999999e-06
1459606852600,8.83,1.81e-06
1459606852610,8.83,7.240000000000001e-07
1459606852620,8.83,1.4480000000000002e-06
1459606852630,8.83,1.81e-06
1459606852640,8.83,0.0
1459606852650,8.83,1.0859999999999999e-06
1459606852660,8.83,0.0
1459606852670,8.83,1.0859999999999999e-06
1459606852680,8.83,3.6200000000000004e-07
1459606852690,8.83,1.81e-06
1459606852700,8.83,0.0
1459606852710,8.83,7.240000000000001e-07
1459606852720,8.83,1.4480000000000002e-06
1459606852730,8.83,7.240000000000001e-07
1459606852740,8.83,0.0
1459606852750,8.83,7.240000000000001e-07
1459606852760,8.83,0.0
1459606852770,8.83,7.240000000000001e-07
1459606852780,8.83,7.240000000000001e-07
1459606852790,8.83,7.240000000000001e-07
1459606852800,8.83,1.0859999999999999e-06
1459606852810,8.83,1.81e-06
1459606852820,8.83,0.0
1459606852830,8.83,1.0859999999999999e-06
1459606852840,8.83,3.6200000000000004e-07
1459606852850,8.83,2.1719999999999997e-06
1459606852860,8.83,0.0
1459606852870,8.83,0.0
1459606852880,8.83,0.0
1459606852890,8.83,7.240000000000001e-07
1459606852900,8.83,3.6200000000000004e-07
1459606852910,8.83,1.0859999999999999e-06
1459606852920,8.83,1.0859999999999999e-06
1459606852930,8.83,3.6200000000000004e-07
