Timestamp,position,BLMTI.04L7.B1E10_TCSG.D4L7.B1
1459607407600,-6.785,3.6200000000000004e-07
1459607407610,-6.785,3.6200000000000004e-07
1459607407620,-6.785,7.240000000000001e-07
1459607407630,-6.785,3.6200000000000004e-07
1459607407640,-6.785,7.240000000000001e-07
1459607407650,-6.785,7.240000000000001e-07
1459607407660,-6.785,0.0
1459607407670,-6.785,3.6200000000000004e-07
1459607407680,-6.785,3.6200000000000004e-07
1459607407690,-6.785,7.240000000000001e-07
1459607407700,-6.785,7.240000000000001e-07
1459607407710,-6.785,3.6200000000000004e-07
1459607407720,-6.785,7.240000000000001e-07
1459607407730,-6.785,7.240000000000001e-07
1459607407740,-6.785,3.6200000000000004e-07
1459607407750,-6.785,3.6200000000000004e-07
1459607407760,-6.785,7.240000000000001e-07
1459607407770,-6.785,0.0
1459607407780,-6.785,3.6200000000000004e-07
1459607407790,-6.785,1.4480000000000002e-06
1459607407800,-6.785,0.0
1459607407810,-6.785,7.240000000000001e-07
1459607407820,-6.785,0.0
1459607407830,-6.785,7.240000000000001e-07
1459607407840,-6.785,1.0859999999999999e-06
1459607407850,-6.785,3.6200000000000004e-07
1459607407860,-6.785,7.240000000000001e-07
1459607407870,-6.785,7.240000000000001e-07
1459607407880,-6.785,3.6200000000000004e-07
1459607407890,-6.785,1.0859999999999999e-06
1459607407900,-6.785,0.0
1459607407910,-6.785,1.0859999999999999e-06
1459607407920,-6.785,0.0
1459607407930,-6.785,3.6200000000000004e-07
1459607407940,-6.565,3.6200000000000004e-07
1459607407950,-6.565,3.6200000000000004e-07
1459607407960,-6.565,7.240000000000001e-07
1459607407970,-6.565,0.0
1459607407980,-6.565,3.6200000000000004e-07
1459607407990,-6.565,3.6200000000000004e-07
1459607408000,-6.565,3.6200000000000004e-07
1459607408010,-6.565,7.240000000000001e-07
1459607408020,-6.565,3.6200000000000004e-07
1459607408030,-6.565,7.240000000000001e-07
1459607408040,-6.565,7.240000000000001e-07
1459607408050,-6.565,0.0
1459607408060,-6.565,7.240000000000001e-07
1459607408070,-6.565,3.6200000000000004e-07
1459607408080,-6.565,3.6200000000000004e-07
1459607408090,-6.565,1.0859999999999999e-06
1459607408100,-6.565,1.0859999999999999e-06
1459607408110,-6.565,0.0
1459607408120,-6.565,7.240000000000001e-07
1459607408130,-6.565,0.0
1459607408140,-6.565,3.6200000000000004e-07
1459607408150,-6.565,1.0859999999999999e-06
1459607408160,-6.565,0.0
1459607408170,-6.565,7.240000000000001e-07
1459607408180,-6.565,7.240000000000001e-07
1459607408190,-6.565,7.240000000000001e-07
1459607408200,-6.565,0.0
1459607408210,-6.565,7.240000000000001e-07
1459607408220,-6.565,3.6200000000000004e-07
1459607408230,-6.565,7.240000000000001e-07
1459607408240,-6.565,0.0
1459607408250,-6.565,1.0859999999999999e-06
1459607408260,-6.565,3.6200000000000004e-07
1459607408270,-6.565,3.6200000000000004e-07
1459607408280,-6.565,7.240000000000001e-07
1459607408290,-6.565,0.0
1459607408300,-6.565,3.6200000000000004e-07
1459607408310,-6.565,7.240000000000001e-07
1459607408320,-6.565,0.0
1459607408330,-6.565,7.240000000000001e-07
1459607408340,-6.565,3.6200000000000004e-07
1459607408350,-6.565,7.240000000000001e-07
1459607408360,-6.565,0.0
1459607408370,-6.565,7.240000000000001e-07
1459607408380,-6.565,1.0859999999999999e-06
1459607408390,-6.565,3.6200000000000004e-07
1459607408400,-6.565,0.0
1459607408410,-6.565,7.240000000000001e-07
1459607408420,-6.565,3.6200000000000004e-07
1459607408430,-6.565,1.0859999999999999e-06
1459607408440,-6.565,7.240000000000001e-07
1459607408450,-6.565,7.240000000000001e-07
1459607408460,-6.565,7.240000000000001e-07
1459607408470,-6.565,7.240000000000001e-07
1459607408480,-6.565,3.6200000000000004e-07
1459607408490,-6.565,3.6200000000000004e-07
1459607408500,-6.565,1.0859999999999999e-06
1459607408510,-6.565,1.0859999999999999e-06
1459607408520,-6.565,0.0
1459607408530,-6.565,7.240000000000001e-07
1459607408540,-6.565,3.6200000000000004e-07
1459607408550,-6.565,1.4480000000000002e-06
1459607408560,-6.565,0.0
1459607408570,-6.565,0.0
1459607408580,-6.565,7.240000000000001e-07
1459607408590,-6.565,0.0
1459607408600,-6.565,7.240000000000001e-07
1459607408610,-6.565,7.240000000000001e-07
1459607408620,-6.565,0.0
1459607408630,-6.565,7.240000000000001e-07
1459607408640,-6.565,7.240000000000001e-07
1459607408650,-6.565,7.240000000000001e-07
1459607408660,-6.565,3.6200000000000004e-07
1459607408670,-6.565,3.6200000000000004e-07
1459607408680,-6.565,7.240000000000001e-07
1459607408690,-6.565,3.6200000000000004e-07
1459607408700,-6.565,7.240000000000001e-07
1459607408710,-6.565,3.6200000000000004e-07
1459607408720,-6.565,3.6200000000000004e-07
1459607408730,-6.565,3.6200000000000004e-07
1459607408740,-6.565,1.0859999999999999e-06
1459607408750,-6.565,0.0
1459607408760,-6.565,7.240000000000001e-07
1459607408770,-6.565,0.0
1459607408780,-6.565,3.6200000000000004e-07
1459607408790,-6.565,3.6200000000000004e-07
1459607408800,-6.565,7.240000000000001e-07
1459607408810,-6.565,0.0
1459607408820,-6.565,3.6200000000000004e-07
1459607408830,-6.565,0.0
1459607408840,-6.565,3.6200000000000004e-07
1459607408850,-6.565,7.240000000000001e-07
1459607408860,-6.565,0.0
1459607408870,-6.565,7.240000000000001e-07
1459607408880,-6.565,3.6200000000000004e-07
1459607408890,-6.565,3.6200000000000004e-07
1459607408900,-6.565,3.6200000000000004e-07
1459607408910,-6.565,1.0859999999999999e-06
1459607408920,-6.565,3.6200000000000004e-07
1459607408930,-6.565,7.240000000000001e-07
1459607408940,-6.565,7.240000000000001e-07
