Timestamp,position,BLMTI.04L7.B1E10_TCSG.D4L7.B1
1459607407940,7.23,3.6200000000000004e-07
1459607407950,7.23,3.6200000000000004e-07
1459607407960,7.23,7.240000000000001e-07
1459607407970,7.23,0.0
1459607407980,7.23,3.6200000000000004e-07
1459607407990,7.23,3.6200000000000004e-07
1459607408000,7.23,3.6200000000000004e-07
1459607408010,7.23,7.240000000000001e-07
1459607408020,7.23,3.6200000000000004e-07
1459607408030,7.23,7.240000000000001e-07
1459607408040,7.23,7.240000000000001e-07
1459607408050,7.23,0.0
1459607408060,7.23,7.240000000000001e-07
1459607408070,7.23,3.6200000000000004e-07
1459607408080,7.23,3.6200000000000004e-07
1459607408090,7.23,1.0859999999999999e-06
1459607408100,7.23,1.0859999999999999e-06
1459607408110,7.23,0.0
1459607408120,7.23,7.240000000000001e-07
1459607408130,7.23,0.0
1459607408140,7.23,3.6200000000000004e-07
1459607408150,7.23,1.0859999999999999e-06
1459607408160,7.23,0.0
1459607408170,7.23,7.240000000000001e-07
1459607408180,7.23,7.240000000000001e-07
1459607408190,7.23,7.240000000000001e-07
1459607408200,7.23,0.0
1459607408210,7.23,7.240000000000001e-07
1459607408220,7.23,3.6200000000000004e-07
1459607408230,7.23,7.240000000000001e-07
1459607408240,7.23,0.0
1459607408250,7.23,1.0859999999999999e-06
1459607408260,7.23,3.6200000000000004e-07
1459607408270,7.23,3.6200000000000004e-07
1459607408280,7.23,7.240000000000001e-07
1459607408290,7.23,0.0
1459607408300,7.23,3.6200000000000004e-07
1459607408310,7.23,7.240000000000001e-07
1459607408320,7.23,0.0
1459607408330,7.23,7.240000000000001e-07
1459607408340,7.23,3.6200000000000004e-07
1459607408350,7.23,7.240000000000001e-07
1459607408360,7.23,0.0
1459607408370,7.23,7.240000000000001e-07
1459607408380,7.23,1.0859999999999999e-06
1459607408390,7.23,3.6200000000000004e-07
1459607408400,7.23,0.0
1459607408410,7.23,7.240000000000001e-07
1459607408420,7.23,3.6200000000000004e-07
1459607408430,7.23,1.0859999999999999e-06
1459607408440,7.23,7.240000000000001e-07
1459607408450,7.23,7.240000000000001e-07
1459607408460,7.23,7.240000000000001e-07
1459607408470,7.23,7.240000000000001e-07
1459607408480,7.23,3.6200000000000004e-07
1459607408490,7.23,3.6200000000000004e-07
1459607408500,7.23,1.0859999999999999e-06
1459607408510,7.23,1.0859999999999999e-06
1459607408520,7.23,0.0
1459607408530,7.23,7.240000000000001e-07
1459607408540,7.23,3.6200000000000004e-07
1459607408550,7.23,1.4480000000000002e-06
1459607408560,7.23,0.0
1459607408570,7.23,0.0
1459607408580,7.23,7.240000000000001e-07
1459607408590,7.23,0.0
1459607408600,7.23,7.240000000000001e-07
1459607408610,7.23,7.240000000000001e-07
1459607408620,7.23,0.0
1459607408630,7.23,7.240000000000001e-07
1459607408640,7.23,7.240000000000001e-07
1459607408650,7.23,7.240000000000001e-07
1459607408660,7.23,3.6200000000000004e-07
1459607408670,7.23,3.6200000000000004e-07
1459607408680,7.23,7.240000000000001e-07
1459607408690,7.23,3.6200000000000004e-07
1459607408700,7.23,7.240000000000001e-07
1459607408710,7.23,3.6200000000000004e-07
1459607408720,7.23,3.6200000000000004e-07
1459607408730,7.23,3.6200000000000004e-07
1459607408740,7.23,1.0859999999999999e-06
1459607408750,7.23,0.0
1459607408760,7.23,7.240000000000001e-07
1459607408770,7.23,0.0
1459607408780,7.23,3.6200000000000004e-07
1459607408790,7.23,3.6200000000000004e-07
1459607408800,7.23,7.240000000000001e-07
1459607408810,7.23,0.0
1459607408820,7.23,3.6200000000000004e-07
1459607408830,7.23,0.0
1459607408840,7.23,3.6200000000000004e-07
1459607408850,7.23,7.240000000000001e-07
1459607408860,7.23,0.0
1459607408870,7.23,7.240000000000001e-07
1459607408880,7.23,3.6200000000000004e-07
1459607408890,7.23,3.6200000000000004e-07
1459607408900,7.23,3.6200000000000004e-07
1459607408910,7.23,1.0859999999999999e-06
1459607408920,7.23,3.6200000000000004e-07
1459607408930,7.23,7.240000000000001e-07
1459607408940,7.23,7.240000000000001e-07
