Timestamp,position,BLMTI.04R7.B2I10_TCSG.D4R7.B2
1459606844680,9.05,1.0859999999999999e-06
1459606844690,9.05,0.0
1459606844700,9.05,1.81e-06
1459606844710,9.05,1.4480000000000002e-06
1459606844720,9.05,3.6200000000000004e-07
1459606844730,9.05,3.6200000000000004e-07
1459606844740,9.05,0.0
1459606844750,9.05,3.6200000000000004e-07
1459606844760,9.05,1.0859999999999999e-06
1459606844770,9.05,7.240000000000001e-07
1459606844780,9.05,1.0859999999999999e-06
1459606844790,9.05,0.0
1459606844800,9.05,1.4480000000000002e-06
1459606844810,9.05,1.81e-06
1459606844820,9.05,0.0
1459606844830,9.05,0.0
1459606844840,9.05,3.6200000000000004e-07
1459606844850,9.05,7.240000000000001e-07
1459606844860,9.05,1.81e-06
1459606844870,9.05,3.6200000000000004e-07
1459606844880,9.05,1.4480000000000002e-06
1459606844890,9.05,0.0
1459606844900,9.05,1.0859999999999999e-06
1459606844910,9.05,0.0
1459606844920,9.05,1.4480000000000002e-06
1459606844930,9.05,7.240000000000001e-07
1459606844940,9.05,3.6200000000000004e-07
1459606844950,9.05,7.240000000000001e-07
1459606844960,9.05,3.6200000000000004e-07
1459606844970,9.05,1.0859999999999999e-06
1459606844980,9.05,0.0
1459606844990,9.05,0.0
1459606845000,9.05,7.240000000000001e-07
1459606845010,9.05,0.0
1459606845020,9.05,1.4480000000000002e-06
1459606845030,9.05,0.0
1459606845040,9.05,1.4480000000000002e-06
1459606845050,9.05,0.0
1459606845060,9.05,1.4480000000000002e-06
1459606845070,9.05,3.6200000000000004e-07
1459606845080,9.05,1.0859999999999999e-06
1459606845090,9.05,0.0
1459606845100,9.05,1.0859999999999999e-06
1459606845110,9.05,0.0
1459606845120,9.05,1.4480000000000002e-06
1459606845130,9.05,0.0
1459606845140,9.05,0.0
1459606845150,9.05,7.240000000000001e-07
1459606845160,9.05,2.1719999999999997e-06
1459606845170,9.05,3.6200000000000004e-07
1459606845180,9.05,1.0859999999999999e-06
1459606845190,9.05,0.0
1459606845200,9.05,1.4480000000000002e-06
1459606845210,9.05,0.0
1459606845220,9.05,1.0859999999999999e-06
1459606845230,9.05,1.0859999999999999e-06
1459606845240,9.05,0.0
1459606845250,9.05,1.0859999999999999e-06
1459606845260,9.05,7.240000000000001e-07
1459606845270,9.05,1.0859999999999999e-06
1459606845280,9.05,7.240000000000001e-07
1459606845290,9.05,3.6200000000000004e-07
1459606845300,9.05,1.4480000000000002e-06
1459606845310,9.05,3.6200000000000004e-07
1459606845320,9.05,7.240000000000001e-07
1459606845330,9.05,1.0859999999999999e-06
1459606845340,9.05,3.6200000000000004e-07
1459606845350,9.05,1.0859999999999999e-06
1459606845360,9.05,0.0
1459606845370,9.05,7.240000000000001e-07
1459606845380,9.05,3.6200000000000004e-07
1459606845390,9.05,1.81e-06
1459606845400,9.05,0.0
1459606845410,9.05,0.0
1459606845420,9.05,7.240000000000001e-07
1459606845430,9.05,7.240000000000001e-07
1459606845440,9.05,3.6200000000000004e-07
1459606845450,9.05,1.4480000000000002e-06
1459606845460,9.05,3.6200000000000004e-07
1459606845470,9.05,0.0
1459606845480,9.05,2.1719999999999997e-06
1459606845490,9.05,0.0
1459606845500,9.05,1.0859999999999999e-06
1459606845510,9.05,0.0
1459606845520,9.05,1.0859999999999999e-06
1459606845530,9.05,0.0
1459606845540,9.05,3.6200000000000004e-07
1459606845550,9.05,1.0859999999999999e-06
1459606845560,9.05,1.0859999999999999e-06
1459606845570,9.05,3.6200000000000004e-07
1459606845580,9.05,0.0
1459606845590,9.05,3.6200000000000004e-07
1459606845600,9.05,1.0859999999999999e-06
1459606845610,9.05,0.0
1459606845620,9.05,2.8960000000000003e-06
1459606845630,9.05,0.0
1459606845640,9.05,0.0
1459606845650,9.05,3.6200000000000004e-07
1459606845660,9.05,3.6200000000000004e-07
1459606845670,9.05,3.6200000000000004e-07
1459606845680,9.05,1.81e-06
1459606845690,9.05,0.0
1459606845700,9.05,1.0859999999999999e-06
1459606845710,9.05,7.240000000000001e-07
1459606845720,9.05,0.0
1459606845730,9.05,1.81e-06
1459606845740,9.05,0.0
1459606845750,9.05,1.4480000000000002e-06
1459606845760,9.05,0.0
1459606845770,9.05,0.0
1459606845780,9.05,0.0
1459606845790,9.05,1.4480000000000002e-06
1459606845800,9.05,3.6200000000000004e-07
1459606845810,9.05,2.1719999999999997e-06
1459606845820,9.05,0.0
1459606845830,9.05,0.0
1459606845840,9.05,7.240000000000001e-07
1459606845850,9.05,3.258e-06
1459606845860,9.05,0.0
1459606845870,9.05,7.240000000000001e-07
1459606845880,9.05,3.6200000000000004e-07
1459606845890,9.05,3.6200000000000004e-07
1459606845900,9.05,0.0
1459606845910,9.05,1.4480000000000002e-06
1459606845920,9.05,0.0
1459606845930,9.05,3.6200000000000004e-07
1459606845940,9.05,0.0
1459606845950,9.05,1.0859999999999999e-06
1459606845960,9.05,1.4480000000000002e-06
1459606845970,9.05,3.6200000000000004e-07
1459606845980,9.05,0.0
1459606845990,9.05,1.0859999999999999e-06
1459606846000,9.05,2.5340000000000002e-06
1459606846010,9.05,0.0
1459606846020,9.05,0.0
1459606846030,9.05,1.0859999999999999e-06
1459606846040,9.05,3.6200000000000004e-07
1459606846050,9.05,0.0
1459606846060,9.05,7.240000000000001e-07
1459606846070,9.05,0.0
1459606846080,9.05,1.0859999999999999e-06
1459606846090,9.05,0.0
1459606846100,9.05,3.6200000000000004e-07
1459606846110,9.05,1.0859999999999999e-06
1459606846120,9.05,1.4480000000000002e-06
1459606846130,9.05,1.4480000000000002e-06
1459606846140,9.05,0.0
1459606846150,9.05,3.6200000000000004e-07
1459606846160,9.05,0.0
1459606846170,9.05,3.258e-06
1459606846180,9.05,0.0
1459606846190,9.05,3.62e-06
1459606846200,9.05,3.6200000000000004e-07
1459606846210,9.05,7.240000000000001e-07
1459606846220,9.05,1.81e-06
1459606846230,9.05,3.6200000000000004e-07
1459606846240,9.05,1.4480000000000002e-06
1459606846250,9.05,1.0859999999999999e-06
1459606846260,9.05,0.0
1459606846270,9.05,7.240000000000001e-07
1459606846280,9.05,0.0
1459606846290,9.05,3.6200000000000004e-07
1459606846300,9.05,1.0859999999999999e-06
1459606846310,9.05,1.0859999999999999e-06
1459606846320,9.05,0.0
1459606846330,9.05,3.6200000000000004e-07
1459606846340,9.05,7.240000000000001e-07
1459606846350,9.05,7.240000000000001e-07
1459606846360,9.05,7.240000000000001e-07
1459606846370,9.05,3.6200000000000004e-07
1459606846380,9.05,3.6200000000000004e-07
1459606846390,9.05,1.4480000000000002e-06
1459606846400,9.05,7.240000000000001e-07
1459606846410,9.05,0.0
1459606846420,9.05,3.6200000000000004e-07
1459606846430,9.05,1.0859999999999999e-06
1459606846440,9.05,7.240000000000001e-07
1459606846450,9.05,3.6200000000000004e-07
1459606846460,9.05,7.240000000000001e-07
1459606846470,9.05,0.0
1459606846480,9.05,3.6200000000000004e-07
1459606846490,9.05,3.6200000000000004e-07
1459606846500,9.05,1.0859999999999999e-06
1459606846510,9.05,3.6200000000000004e-07
1459606846520,9.05,1.4480000000000002e-06
1459606846530,9.05,0.0
1459606846540,9.05,1.0859999999999999e-06
1459606846550,9.05,2.5340000000000002e-06
1459606846560,9.05,0.0
1459606846570,9.05,3.6200000000000004e-07
1459606846580,9.05,1.0859999999999999e-06
1459606846590,9.05,0.0
1459606846600,9.05,7.240000000000001e-07
1459606846610,9.05,3.6200000000000004e-07
1459606846620,9.05,7.240000000000001e-07
1459606846630,9.05,7.240000000000001e-07
1459606846640,9.05,2.8960000000000003e-06
1459606846650,9.05,3.6200000000000004e-07
1459606846660,9.05,7.240000000000001e-07
1459606846670,9.05,0.0
1459606846680,9.05,1.0859999999999999e-06
1459606846690,9.05,0.0
1459606846700,9.05,1.81e-06
1459606846710,9.05,0.0
1459606846720,9.05,0.0
1459606846730,9.05,3.6200000000000004e-07
1459606846740,9.05,7.240000000000001e-07
1459606846750,9.05,0.0
1459606846760,9.05,1.4480000000000002e-06
1459606846770,9.05,7.240000000000001e-07
1459606846780,9.05,3.6200000000000004e-07
1459606846790,9.05,7.240000000000001e-07
1459606846800,9.05,7.240000000000001e-07
1459606846810,9.05,1.0859999999999999e-06
1459606846820,9.05,7.240000000000001e-07
1459606846830,9.05,2.1719999999999997e-06
1459606846840,9.05,0.0
1459606846850,9.05,0.0
1459606846860,9.05,1.81e-06
1459606846870,9.05,0.0
1459606846880,9.05,7.240000000000001e-07
1459606846890,9.05,7.240000000000001e-07
1459606846900,9.05,1.0859999999999999e-06
1459606846910,9.05,3.6200000000000004e-07
1459606846920,9.05,1.4480000000000002e-06
1459606846930,9.05,7.240000000000001e-07
1459606846940,9.05,0.0
1459606846950,9.05,3.6200000000000004e-07
1459606846960,9.05,3.6200000000000004e-07
1459606846970,9.05,2.5340000000000002e-06
1459606846980,9.05,0.0
1459606846990,9.05,0.0
1459606847000,9.05,3.6200000000000004e-07
1459606847010,9.05,1.0859999999999999e-06
1459606847020,9.05,0.0
1459606847030,9.05,1.4480000000000002e-06
1459606847040,9.05,0.0
1459606847050,9.05,7.240000000000001e-07
1459606847060,9.05,0.0
1459606847070,9.05,7.240000000000001e-07
1459606847080,9.05,1.81e-06
1459606847090,9.05,0.0
1459606847100,9.05,3.6200000000000004e-07
1459606847110,9.05,1.4480000000000002e-06
1459606847120,9.05,1.0859999999999999e-06
1459606847130,9.05,3.6200000000000004e-07
1459606847140,9.05,0.0
1459606847150,9.05,7.240000000000001e-07
1459606847160,9.05,7.240000000000001e-07
1459606847170,9.05,1.4480000000000002e-06
1459606847180,9.05,3.6200000000000004e-07
1459606847190,9.05,1.0859999999999999e-06
1459606847200,9.05,0.0
1459606847210,9.05,7.240000000000001e-07
1459606847220,9.05,0.0
1459606847230,9.05,3.6200000000000004e-07
1459606847240,9.05,1.4480000000000002e-06
1459606847250,9.05,3.6200000000000004e-07
1459606847260,9.05,1.4480000000000002e-06
1459606847270,9.05,3.6200000000000004e-07
1459606847280,9.05,1.0859999999999999e-06
1459606847290,9.05,0.0
1459606847300,9.05,7.240000000000001e-07
1459606847310,9.05,7.240000000000001e-07
1459606847320,9.05,0.0
1459606847330,9.05,1.81e-06
1459606847340,9.05,1.0859999999999999e-06
1459606847350,9.05,0.0
1459606847360,9.05,0.0
1459606847370,9.05,1.81e-06
1459606847380,9.05,3.6200000000000004e-07
1459606847390,9.05,0.0
1459606847400,9.05,1.0859999999999999e-06
1459606847410,9.05,7.240000000000001e-07
1459606847420,9.05,1.0859999999999999e-06
1459606847430,9.05,3.6200000000000004e-07
1459606847440,9.05,1.0859999999999999e-06
1459606847450,9.05,3.6200000000000004e-07
1459606847460,9.05,7.240000000000001e-07
1459606847470,9.05,7.240000000000001e-07
1459606847480,9.05,0.0
1459606847490,9.05,2.5340000000000002e-06
1459606847500,9.05,0.0
1459606847510,9.05,0.0
1459606847520,9.05,1.4480000000000002e-06
1459606847530,9.05,1.81e-06
1459606847540,9.05,3.6200000000000004e-07
1459606847550,9.05,0.0
1459606847560,9.05,1.4480000000000002e-06
1459606847570,9.05,1.0859999999999999e-06
1459606847580,9.05,7.240000000000001e-07
1459606847590,9.05,3.6200000000000004e-07
1459606847600,9.05,7.240000000000001e-07
1459606847610,9.05,7.240000000000001e-07
1459606847620,9.05,1.4480000000000002e-06
1459606847630,9.05,0.0
1459606847640,9.05,7.240000000000001e-07
1459606847650,9.05,7.240000000000001e-07
1459606847660,9.05,7.240000000000001e-07
1459606847670,9.05,3.6200000000000004e-07
1459606847680,9.05,1.0859999999999999e-06
1459606847690,9.05,1.4480000000000002e-06
1459606847700,9.05,0.0
1459606847710,9.05,7.240000000000001e-07
1459606847720,9.05,1.4480000000000002e-06
1459606847730,9.05,1.0859999999999999e-06
1459606847740,9.05,3.6200000000000004e-07
1459606847750,9.05,1.4480000000000002e-06
1459606847760,9.05,0.0
1459606847770,9.05,1.0859999999999999e-06
1459606847780,9.05,0.0
1459606847790,9.05,0.0
1459606847800,9.05,3.6200000000000004e-07
1459606847810,9.05,0.0
1459606847820,9.05,3.6200000000000004e-07
1459606847830,9.05,1.0859999999999999e-06
1459606847840,9.05,2.1719999999999997e-06
1459606847850,9.05,0.0
1459606847860,9.05,0.0
1459606847870,9.05,1.4480000000000002e-06
1459606847880,9.05,1.0859999999999999e-06
1459606847890,9.05,1.0859999999999999e-06
1459606847900,9.05,7.240000000000001e-07
1459606847910,9.05,3.6200000000000004e-07
1459606847920,9.05,1.0859999999999999e-06
1459606847930,9.05,1.0859999999999999e-06
1459606847940,9.05,3.6200000000000004e-07
1459606847950,9.05,7.240000000000001e-07
1459606847960,9.05,7.240000000000001e-07
1459606847970,9.05,1.0859999999999999e-06
1459606847980,9.05,3.6200000000000004e-07
1459606847990,9.05,1.0859999999999999e-06
1459606848000,9.05,0.0
1459606848010,9.05,3.6200000000000004e-07
1459606848020,9.05,1.4480000000000002e-06
1459606848030,9.05,3.6200000000000004e-07
1459606848040,9.05,0.0
1459606848050,9.05,1.81e-06
1459606848060,9.05,0.0
1459606848070,9.05,1.4480000000000002e-06
1459606848080,9.05,0.0
1459606848090,9.05,7.240000000000001e-07
1459606848100,9.05,0.0
1459606848110,9.05,1.81e-06
1459606848120,9.05,0.0
1459606848130,9.05,1.4480000000000002e-06
1459606848140,9.05,3.6200000000000004e-07
1459606848150,9.05,3.6200000000000004e-07
1459606848160,9.05,0.0
1459606848170,9.05,0.0
1459606848180,9.05,0.0
1459606848190,9.05,2.1719999999999997e-06
1459606848200,9.05,0.0
1459606848210,9.05,3.6200000000000004e-07
1459606848220,9.05,7.240000000000001e-07
1459606848230,9.05,3.6200000000000004e-07
1459606848240,9.05,1.81e-06
1459606848250,9.05,1.4480000000000002e-06
1459606848260,9.05,0.0
1459606848270,9.05,1.0859999999999999e-06
1459606848280,9.05,1.0859999999999999e-06
1459606848290,9.05,0.0
1459606848300,9.05,0.0
1459606848310,9.05,2.1719999999999997e-06
1459606848320,9.05,7.240000000000001e-07
1459606848330,9.05,0.0
1459606848340,9.05,1.0859999999999999e-06
1459606848350,9.05,0.0
1459606848360,9.05,1.0859999999999999e-06
1459606848370,9.05,0.0
1459606848380,9.05,0.0
1459606848390,9.05,1.4480000000000002e-06
1459606848400,9.05,7.240000000000001e-07
1459606848410,9.05,0.0
1459606848420,9.05,7.240000000000001e-07
1459606848430,9.05,2.1719999999999997e-06
1459606848440,9.05,0.0
1459606848450,9.05,7.240000000000001e-07
1459606848460,9.05,0.0
1459606848470,9.05,1.81e-06
1459606848480,9.05,0.0
1459606848490,9.05,1.4480000000000002e-06
1459606848500,9.05,3.6200000000000004e-07
1459606848510,9.05,3.6200000000000004e-07
1459606848520,9.05,7.240000000000001e-07
1459606848530,9.05,3.6200000000000004e-07
1459606848540,9.05,1.0859999999999999e-06
1459606848550,9.05,0.0
1459606848560,9.05,1.0859999999999999e-06
1459606848570,9.05,3.6200000000000004e-07
1459606848580,9.05,3.6200000000000004e-07
1459606848590,9.05,1.81e-06
1459606848600,9.05,0.0
1459606848610,9.05,1.4480000000000002e-06
1459606848620,9.05,7.240000000000001e-07
1459606848630,9.05,0.0
1459606848640,9.05,1.0859999999999999e-06
1459606848650,9.05,0.0
1459606848660,9.05,3.6200000000000004e-07
1459606848670,9.05,1.0859999999999999e-06
1459606848680,9.05,1.0859999999999999e-06
1459606848690,9.05,0.0
1459606848700,9.05,7.240000000000001e-07
1459606848710,9.05,7.240000000000001e-07
1459606848720,9.05,0.0
1459606848730,9.05,1.4480000000000002e-06
1459606848740,9.05,3.62e-06
1459606848750,9.05,0.0
1459606848760,9.05,0.0
1459606848770,9.05,7.240000000000001e-07
1459606848780,9.05,0.0
1459606848790,9.05,0.0
1459606848800,9.05,3.6200000000000004e-07
1459606848810,9.05,7.240000000000001e-07
1459606848820,9.05,1.4480000000000002e-06
1459606848830,9.05,0.0
1459606848840,9.05,1.0859999999999999e-06
1459606848850,9.05,0.0
1459606848860,9.05,1.0859999999999999e-06
1459606848870,9.05,1.4480000000000002e-06
1459606848880,9.05,0.0
1459606848890,9.05,3.6200000000000004e-07
1459606848900,9.05,1.4480000000000002e-06
1459606848910,9.05,0.0
1459606848920,9.05,1.4480000000000002e-06
1459606848930,9.05,0.0
1459606848940,9.05,3.6200000000000004e-07
1459606848950,9.05,2.1719999999999997e-06
1459606848960,9.05,0.0
1459606848970,9.05,3.6200000000000004e-07
1459606848980,9.05,3.6200000000000004e-07
1459606848990,9.05,1.4480000000000002e-06
1459606849000,9.05,2.1719999999999997e-06
1459606849010,9.05,1.81e-06
1459606849020,9.05,0.0
1459606849030,9.05,1.4480000000000002e-06
1459606849040,9.05,7.240000000000001e-07
1459606849050,9.05,3.6200000000000004e-07
1459606849060,9.05,1.0859999999999999e-06
1459606849070,9.05,3.6200000000000004e-07
1459606849080,9.05,7.240000000000001e-07
1459606849090,9.05,3.6200000000000004e-07
1459606849100,9.05,0.0
1459606849110,9.05,2.1719999999999997e-06
1459606849120,9.05,0.0
1459606849130,9.05,0.0
1459606849140,9.05,0.0
1459606849150,9.05,0.0
1459606849160,9.05,1.4480000000000002e-06
1459606849170,9.05,7.240000000000001e-07
1459606849180,9.05,1.0859999999999999e-06
1459606849190,9.05,1.4480000000000002e-06
1459606849200,9.05,1.4480000000000002e-06
1459606849210,9.05,1.4480000000000002e-06
1459606849220,9.05,0.0
1459606849230,9.05,1.0859999999999999e-06
1459606849240,9.05,3.6200000000000004e-07
1459606849250,9.05,1.0859999999999999e-06
1459606849260,9.05,0.0
1459606849270,9.05,2.5340000000000002e-06
1459606849280,9.05,0.0
1459606849290,9.05,0.0
1459606849300,9.05,0.0
1459606849310,9.05,1.81e-06
1459606849320,9.05,0.0
1459606849330,9.05,0.0
1459606849340,9.05,3.6200000000000004e-07
1459606849350,9.05,1.81e-06
1459606849360,9.05,0.0
1459606849370,9.05,2.1719999999999997e-06
1459606849380,9.05,0.0
1459606849390,9.05,7.240000000000001e-07
1459606849400,9.05,0.0
1459606849410,9.05,1.4480000000000002e-06
1459606849420,9.05,1.4480000000000002e-06
1459606849430,9.05,0.0
1459606849440,9.05,1.4480000000000002e-06
1459606849450,9.05,1.4480000000000002e-06
1459606849460,9.05,1.0859999999999999e-06
1459606849470,9.05,1.81e-06
1459606849480,9.05,7.240000000000001e-07
1459606849490,9.05,0.0
1459606849500,9.05,0.0
1459606849510,9.05,1.4480000000000002e-06
1459606849520,9.05,3.6200000000000004e-07
1459606849530,9.05,3.6200000000000004e-07
1459606849540,9.05,3.6200000000000004e-07
1459606849550,9.05,3.6200000000000004e-07
1459606849560,9.05,1.81e-06
1459606849570,9.05,7.240000000000001e-07
1459606849580,9.05,7.240000000000001e-07
1459606849590,9.05,1.4480000000000002e-06
1459606849600,9.05,3.6200000000000004e-07
1459606849610,9.05,0.0
1459606849620,9.05,7.240000000000001e-07
1459606849630,9.05,1.0859999999999999e-06
1459606849640,9.05,7.240000000000001e-07
1459606849650,9.05,0.0
1459606849660,9.05,7.240000000000001e-07
1459606849670,9.05,1.0859999999999999e-06
1459606849680,9.05,1.81e-06
1459606849690,9.05,1.0859999999999999e-06
1459606849700,9.05,3.6200000000000004e-07
1459606849710,9.05,1.0859999999999999e-06
1459606849720,9.05,1.0859999999999999e-06
1459606849730,9.05,0.0
1459606849740,9.05,0.0
1459606849750,9.05,7.240000000000001e-07
1459606849760,9.05,0.0
1459606849770,9.05,7.240000000000001e-07
1459606849780,9.05,1.4480000000000002e-06
1459606849790,9.05,1.0859999999999999e-06
1459606849800,9.05,0.0
1459606849810,9.05,3.6200000000000004e-07
1459606849820,9.05,3.6200000000000004e-07
1459606849830,9.05,1.4480000000000002e-06
1459606849840,9.05,3.6200000000000004e-07
1459606849850,9.05,3.6200000000000004e-07
1459606849860,9.05,1.0859999999999999e-06
1459606849870,9.05,3.6200000000000004e-07
1459606849880,9.05,1.0859999999999999e-06
1459606849890,9.05,1.0859999999999999e-06
1459606849900,9.05,3.6200000000000004e-07
1459606849910,9.05,7.240000000000001e-07
1459606849920,9.05,1.0859999999999999e-06
1459606849930,9.05,7.240000000000001e-07
1459606849940,9.05,1.81e-06
1459606849950,9.05,7.240000000000001e-07
1459606849960,9.05,1.4480000000000002e-06
1459606849970,9.05,3.6200000000000004e-07
1459606849980,9.05,1.81e-06
1459606849990,9.05,3.6200000000000004e-07
1459606850000,9.05,3.6200000000000004e-07
1459606850010,9.05,1.81e-06
1459606850020,9.05,0.0
1459606850030,9.05,3.6200000000000004e-07
1459606850040,9.05,3.6200000000000004e-07
1459606850050,9.05,1.0859999999999999e-06
1459606850060,9.05,7.240000000000001e-07
1459606850070,9.05,1.0859999999999999e-06
1459606850080,9.05,3.6200000000000004e-07
1459606850090,9.05,2.1719999999999997e-06
1459606850100,9.05,7.240000000000001e-07
1459606850110,9.05,3.6200000000000004e-07
1459606850120,9.05,7.240000000000001e-07
1459606850130,9.05,7.240000000000001e-07
1459606850140,9.05,0.0
1459606850150,9.05,7.240000000000001e-07
1459606850160,9.05,0.0
1459606850170,9.05,2.1719999999999997e-06
1459606850180,9.05,0.0
1459606850190,9.05,1.0859999999999999e-06
1459606850200,9.05,0.0
1459606850210,9.05,1.0859999999999999e-06
1459606850220,9.05,1.4480000000000002e-06
1459606850230,9.05,7.240000000000001e-07
1459606850240,9.05,0.0
1459606850250,9.05,1.4480000000000002e-06
1459606850260,9.05,7.240000000000001e-07
1459606850270,9.05,3.6200000000000004e-07
1459606850280,9.05,1.81e-06
1459606850290,9.05,3.6200000000000004e-07
1459606850300,9.05,1.0859999999999999e-06
1459606850310,9.05,7.240000000000001e-07
1459606850320,9.05,1.0859999999999999e-06
1459606850330,9.05,0.0
1459606850340,9.05,1.0859999999999999e-06
1459606850350,9.05,0.0
1459606850360,9.05,1.0859999999999999e-06
1459606850370,9.05,7.240000000000001e-07
1459606850380,9.05,3.6200000000000004e-07
1459606850390,9.05,3.6200000000000004e-07
1459606850400,9.05,1.4480000000000002e-06
1459606850410,9.05,1.0859999999999999e-06
1459606850420,9.05,0.0
1459606850430,9.05,1.0859999999999999e-06
1459606850440,9.05,1.0859999999999999e-06
1459606850450,9.05,7.240000000000001e-07
1459606850460,9.05,1.0859999999999999e-06
1459606850470,9.05,1.4480000000000002e-06
1459606850480,9.05,7.240000000000001e-07
1459606850490,9.05,1.81e-06
1459606850500,9.05,1.0859999999999999e-06
1459606850510,9.05,0.0
1459606850520,9.05,7.240000000000001e-07
1459606850530,9.05,1.4480000000000002e-06
1459606850540,9.05,0.0
1459606850550,9.05,3.6200000000000004e-07
1459606850560,9.05,1.0859999999999999e-06
1459606850570,9.05,3.6200000000000004e-07
1459606850580,9.05,1.4480000000000002e-06
1459606850590,9.05,0.0
1459606850600,9.05,2.1719999999999997e-06
1459606850610,9.05,0.0
1459606850620,9.05,0.0
1459606850630,9.05,1.0859999999999999e-06
1459606850640,9.05,0.0
1459606850650,9.05,1.0859999999999999e-06
1459606850660,9.05,0.0
1459606850670,9.05,1.4480000000000002e-06
1459606850680,9.05,7.240000000000001e-07
1459606850690,9.05,0.0
1459606850700,9.05,7.240000000000001e-07
1459606850710,9.05,3.6200000000000004e-07
1459606850720,9.05,3.6200000000000004e-07
1459606850730,9.05,1.4480000000000002e-06
1459606850740,9.05,0.0
1459606850750,9.05,1.81e-06
1459606850760,9.05,7.240000000000001e-07
1459606850770,9.05,7.240000000000001e-07
1459606850780,9.05,3.6200000000000004e-07
1459606850790,9.05,7.240000000000001e-07
1459606850800,9.05,0.0
1459606850810,9.05,7.240000000000001e-07
1459606850820,9.05,0.0
1459606850830,9.05,1.4480000000000002e-06
1459606850840,9.05,7.240000000000001e-07
1459606850850,9.05,1.0859999999999999e-06
1459606850860,9.05,0.0
1459606850870,9.05,1.4480000000000002e-06
1459606850880,9.05,1.0859999999999999e-06
1459606850890,9.05,0.0
1459606850900,9.05,1.0859999999999999e-06
1459606850910,9.05,3.258e-06
1459606850920,9.05,0.0
1459606850930,9.05,1.81e-06
1459606850940,9.05,0.0
1459606850950,9.05,3.6200000000000004e-07
1459606850960,9.05,0.0
1459606850970,9.05,3.6200000000000004e-07
1459606850980,9.05,0.0
1459606850990,9.05,0.0
1459606851000,9.05,0.0
1459606851010,9.05,1.81e-06
1459606851020,9.05,0.0
1459606851030,9.05,7.240000000000001e-07
1459606851040,9.05,7.240000000000001e-07
1459606851050,9.05,1.0859999999999999e-06
1459606851060,9.05,0.0
1459606851070,9.05,1.81e-06
1459606851080,9.05,3.6200000000000004e-07
1459606851090,9.05,1.0859999999999999e-06
1459606851100,9.05,1.4480000000000002e-06
1459606851110,9.05,3.6200000000000004e-07
1459606851120,9.05,1.4480000000000002e-06
1459606851130,9.05,0.0
1459606851140,9.05,0.0
1459606851150,9.05,1.0859999999999999e-06
1459606851160,9.05,1.81e-06
1459606851170,9.05,0.0
1459606851180,9.05,1.4480000000000002e-06
1459606851190,9.05,0.0
1459606851200,9.05,3.6200000000000004e-07
1459606851210,9.05,3.6200000000000004e-07
1459606851220,9.05,0.0
1459606851230,9.05,1.0859999999999999e-06
1459606851240,9.05,1.0859999999999999e-06
1459606851250,9.05,0.0
1459606851260,9.05,1.0859999999999999e-06
1459606851270,9.05,1.81e-06
1459606851280,9.05,0.0
1459606851290,9.05,2.5340000000000002e-06
1459606851300,9.05,0.0
1459606851310,9.05,7.240000000000001e-07
1459606851320,9.05,0.0
1459606851330,9.05,1.0859999999999999e-06
1459606851340,9.05,1.0859999999999999e-06
1459606851350,9.05,1.0859999999999999e-06
1459606851360,9.05,0.0
1459606851370,9.05,0.0
1459606851380,9.05,0.0
1459606851390,9.05,1.81e-06
1459606851400,9.05,7.240000000000001e-07
1459606851410,9.05,1.0859999999999999e-06
1459606851420,9.05,0.0
1459606851430,9.05,7.240000000000001e-07
1459606851440,9.05,1.0859999999999999e-06
1459606851450,9.05,7.240000000000001e-07
1459606851460,9.05,1.4480000000000002e-06
1459606851470,9.05,3.6200000000000004e-07
1459606851480,9.05,0.0
1459606851490,9.05,0.0
1459606851500,9.05,1.4480000000000002e-06
1459606851510,9.05,3.6200000000000004e-07
1459606851520,9.05,3.6200000000000004e-07
1459606851530,9.05,1.0859999999999999e-06
1459606851540,9.05,3.6200000000000004e-07
1459606851550,9.05,1.4480000000000002e-06
1459606851560,9.05,7.240000000000001e-07
1459606851570,9.05,7.240000000000001e-07
1459606851580,9.05,3.6200000000000004e-07
1459606851590,9.05,7.240000000000001e-07
1459606851600,9.05,7.240000000000001e-07
1459606851610,9.05,3.6200000000000004e-07
1459606851620,9.05,3.6200000000000004e-07
1459606851630,9.05,2.1719999999999997e-06
1459606851640,9.05,0.0
1459606851650,9.05,7.240000000000001e-07
1459606851660,9.05,3.6200000000000004e-07
1459606851670,9.05,1.0859999999999999e-06
1459606851680,9.05,0.0
1459606851690,9.05,1.81e-06
1459606851700,9.05,0.0
1459606851710,9.05,1.81e-06
1459606851720,9.05,0.0
1459606851730,9.05,1.0859999999999999e-06
1459606851740,9.05,1.4480000000000002e-06
1459606851750,9.05,7.240000000000001e-07
1459606851760,9.05,3.6200000000000004e-07
1459606851770,9.05,3.6200000000000004e-07
1459606851780,9.05,0.0
1459606851790,9.05,2.1719999999999997e-06
1459606851800,9.05,7.240000000000001e-07
1459606851810,9.05,0.0
1459606851820,9.05,0.0
1459606851830,9.05,1.0859999999999999e-06
1459606851840,9.05,0.0
1459606851850,9.05,2.1719999999999997e-06
1459606851860,9.05,0.0
1459606851870,9.05,3.6200000000000004e-07
1459606851880,9.05,0.0
1459606851890,9.05,1.81e-06
1459606851900,9.05,7.240000000000001e-07
1459606851910,9.05,0.0
1459606851920,9.05,0.0
1459606851930,9.05,1.0859999999999999e-06
1459606851940,9.05,1.0859999999999999e-06
