Timestamp,position,BLMTI.05L7.B2I10_TCSG.D5L7.B2
1459607344890,-8.72,3.6200000000000004e-07
1459607344900,-8.72,7.240000000000001e-07
1459607344910,-8.72,3.6200000000000004e-07
1459607344920,-8.72,7.240000000000001e-07
1459607344930,-8.72,7.240000000000001e-07
1459607344940,-8.72,1.0859999999999999e-06
1459607344950,-8.72,3.6200000000000004e-07
1459607344960,-8.72,7.240000000000001e-07
1459607344970,-8.72,7.240000000000001e-07
1459607344980,-8.72,7.240000000000001e-07
1459607344990,-8.72,7.240000000000001e-07
1459607345000,-8.72,7.240000000000001e-07
1459607345010,-8.72,7.240000000000001e-07
1459607345020,-8.72,3.6200000000000004e-07
1459607345030,-8.72,7.240000000000001e-07
1459607345040,-8.72,3.6200000000000004e-07
1459607345050,-8.72,3.6200000000000004e-07
1459607345060,-8.72,0.0
1459607345070,-8.72,3.6200000000000004e-07
1459607345080,-8.72,0.0
1459607345090,-8.72,0.0
1459607345100,-8.72,0.0
1459607345110,-8.72,1.0859999999999999e-06
1459607345120,-8.72,0.0
1459607345130,-8.72,1.0859999999999999e-06
1459607345140,-8.72,0.0
1459607345150,-8.72,7.240000000000001e-07
1459607345160,-8.72,0.0
1459607345170,-8.72,0.0
1459607345180,-8.72,0.0
1459607345190,-8.72,3.6200000000000004e-07
1459607345200,-8.72,0.0
1459607345210,-8.72,3.6200000000000004e-07
1459607345220,-8.72,3.6200000000000004e-07
1459607345230,-8.72,3.6200000000000004e-07
1459607345240,-8.72,7.240000000000001e-07
1459607345250,-8.72,3.6200000000000004e-07
1459607345260,-8.72,0.0
1459607345270,-8.72,1.0859999999999999e-06
1459607345280,-8.72,3.6200000000000004e-07
1459607345290,-8.72,0.0
1459607345300,-8.72,7.240000000000001e-07
1459607345310,-8.72,7.240000000000001e-07
1459607345320,-8.72,7.240000000000001e-07
1459607345330,-8.72,3.6200000000000004e-07
1459607345340,-8.72,3.6200000000000004e-07
1459607345350,-8.72,0.0
1459607345360,-8.72,7.240000000000001e-07
1459607345370,-8.72,0.0
1459607345380,-8.72,1.4480000000000002e-06
1459607345390,-8.72,0.0
1459607345400,-8.72,0.0
1459607345410,-8.72,0.0
1459607345420,-8.72,0.0
1459607345430,-8.72,7.240000000000001e-07
1459607345440,-8.72,3.6200000000000004e-07
1459607345450,-8.72,0.0
1459607345460,-8.72,3.6200000000000004e-07
1459607345470,-8.72,1.0859999999999999e-06
1459607345480,-8.72,0.0
1459607345490,-8.72,1.0859999999999999e-06
1459607345500,-8.72,0.0
1459607345510,-8.72,3.6200000000000004e-07
1459607345520,-8.72,1.0859999999999999e-06
1459607345530,-8.72,3.6200000000000004e-07
1459607345540,-8.72,1.0859999999999999e-06
1459607345550,-8.72,0.0
1459607345560,-8.72,0.0
1459607345570,-8.72,3.6200000000000004e-07
1459607345580,-8.72,0.0
1459607345590,-8.72,0.0
1459607345600,-8.72,3.6200000000000004e-07
1459607345610,-8.72,7.240000000000001e-07
1459607345620,-8.72,3.6200000000000004e-07
1459607345630,-8.72,3.6200000000000004e-07
1459607345640,-8.72,3.6200000000000004e-07
1459607345650,-8.72,1.0859999999999999e-06
1459607345660,-8.72,0.0
1459607345670,-8.72,0.0
1459607345680,-8.72,0.0
1459607345690,-8.72,3.6200000000000004e-07
1459607345700,-8.72,0.0
1459607345710,-8.72,1.81e-06
1459607345720,-8.72,0.0
1459607345730,-8.72,3.6200000000000004e-07
1459607345740,-8.72,0.0
1459607345750,-8.72,3.6200000000000004e-07
1459607345760,-8.72,7.240000000000001e-07
1459607345770,-8.72,0.0
1459607345780,-8.72,3.6200000000000004e-07
1459607345790,-8.72,3.6200000000000004e-07
1459607345800,-8.72,3.6200000000000004e-07
1459607345810,-8.72,1.4480000000000002e-06
1459607345820,-8.72,0.0
1459607345830,-8.72,0.0
1459607345840,-8.72,3.6200000000000004e-07
1459607345850,-8.72,1.0859999999999999e-06
1459607345860,-8.72,3.6200000000000004e-07
1459607345870,-8.72,7.240000000000001e-07
1459607345880,-8.72,3.6200000000000004e-07
1459607345890,-8.72,7.240000000000001e-07
1459607345900,-8.72,3.6200000000000004e-07
1459607345910,-8.72,7.240000000000001e-07
1459607345920,-8.72,1.0859999999999999e-06
1459607345930,-8.72,7.240000000000001e-07
1459607345940,-8.72,0.0
1459607345950,-8.72,1.0859999999999999e-06
1459607345960,-8.72,0.0
1459607345970,-8.72,7.240000000000001e-07
1459607345980,-8.72,0.0
1459607345990,-8.72,1.0859999999999999e-06
1459607346000,-8.72,0.0
1459607346010,-8.72,1.0859999999999999e-06
1459607346020,-8.72,7.240000000000001e-07
1459607346030,-8.72,7.240000000000001e-07
1459607346040,-8.72,1.0859999999999999e-06
1459607346050,-8.72,3.6200000000000004e-07
1459607346060,-8.72,1.0859999999999999e-06
1459607346070,-8.72,3.6200000000000004e-07
1459607346080,-8.72,3.6200000000000004e-07
1459607346090,-8.72,3.6200000000000004e-07
1459607346100,-8.72,7.240000000000001e-07
1459607346110,-8.72,3.6200000000000004e-07
1459607346120,-8.72,7.240000000000001e-07
1459607346130,-8.72,0.0
1459607346140,-8.72,3.6200000000000004e-07
1459607346150,-8.72,7.240000000000001e-07
1459607346160,-8.72,1.0859999999999999e-06
1459607346170,-8.72,0.0
1459607346180,-8.72,0.0
1459607346190,-8.72,7.240000000000001e-07
1459607346200,-8.72,3.6200000000000004e-07
1459607346210,-8.72,3.6200000000000004e-07
1459607346220,-8.72,0.0
1459607346230,-8.72,3.6200000000000004e-07
1459607346240,-8.72,0.0
1459607346250,-8.72,7.240000000000001e-07
1459607346260,-8.72,0.0
1459607346270,-8.72,1.81e-06
1459607346280,-8.72,0.0
1459607346290,-8.72,1.4480000000000002e-06
1459607346300,-8.72,7.240000000000001e-07
1459607346310,-8.72,7.240000000000001e-07
1459607346320,-8.72,7.240000000000001e-07
1459607346330,-8.72,0.0
1459607346340,-8.72,7.240000000000001e-07
1459607346350,-8.72,0.0
1459607346360,-8.72,0.0
1459607346370,-8.72,1.0859999999999999e-06
1459607346380,-8.72,3.6200000000000004e-07
1459607346390,-8.72,0.0
1459607346400,-8.72,3.6200000000000004e-07
1459607346410,-8.72,7.240000000000001e-07
1459607346420,-8.72,0.0
1459607346430,-8.72,1.4480000000000002e-06
1459607346440,-8.72,3.6200000000000004e-07
1459607346450,-8.72,0.0
1459607346460,-8.72,1.81e-06
1459607346470,-8.72,7.240000000000001e-07
1459607346480,-8.72,0.0
1459607346490,-8.72,0.0
1459607346500,-8.72,1.0859999999999999e-06
1459607346510,-8.72,0.0
1459607346520,-8.72,3.6200000000000004e-07
1459607346530,-8.72,3.6200000000000004e-07
1459607346540,-8.72,0.0
1459607346550,-8.72,1.0859999999999999e-06
1459607346560,-8.72,0.0
1459607346570,-8.72,0.0
1459607346580,-8.72,0.0
1459607346590,-8.72,7.240000000000001e-07
1459607346600,-8.72,0.0
1459607346610,-8.72,0.0
1459607346620,-8.72,0.0
1459607346630,-8.72,0.0
1459607346640,-8.72,3.6200000000000004e-07
1459607346650,-8.72,0.0
1459607346660,-8.72,3.6200000000000004e-07
1459607346670,-8.72,3.6200000000000004e-07
1459607346680,-8.72,0.0
1459607346690,-8.72,7.240000000000001e-07
1459607346700,-8.72,3.6200000000000004e-07
1459607346710,-8.72,3.6200000000000004e-07
1459607346720,-8.72,0.0
1459607346730,-8.72,3.6200000000000004e-07
1459607346740,-8.72,0.0
1459607346750,-8.72,3.6200000000000004e-07
1459607346760,-8.72,3.6200000000000004e-07
1459607346770,-8.72,7.240000000000001e-07
1459607346780,-8.72,0.0
1459607346790,-8.72,7.240000000000001e-07
1459607346800,-8.72,3.6200000000000004e-07
1459607346810,-8.72,2.1719999999999997e-06
1459607346820,-8.72,1.81e-06
1459607346830,-8.72,1.0859999999999999e-06
1459607346840,-8.72,0.0
1459607346850,-8.72,3.6200000000000004e-07
1459607346860,-8.72,0.0
1459607346870,-8.72,7.240000000000001e-07
1459607346880,-8.72,0.0
1459607346890,-8.72,0.0
1459607346900,-8.72,0.0
1459607346910,-8.72,0.0
1459607346920,-8.72,7.240000000000001e-07
1459607346930,-8.72,0.0
1459607346940,-8.72,0.0
1459607346950,-8.72,0.0
1459607346960,-8.72,0.0
1459607346970,-8.72,0.0
1459607346980,-8.72,0.0
1459607346990,-8.72,1.0859999999999999e-06
1459607347000,-8.72,3.6200000000000004e-07
1459607347010,-8.72,7.240000000000001e-07
1459607347020,-8.72,7.240000000000001e-07
1459607347030,-8.72,3.6200000000000004e-07
1459607347040,-8.72,3.6200000000000004e-07
1459607347050,-8.72,3.6200000000000004e-07
1459607347060,-8.72,3.6200000000000004e-07
1459607347070,-8.72,7.240000000000001e-07
1459607347080,-8.72,3.6200000000000004e-07
1459607347090,-8.72,7.240000000000001e-07
1459607347100,-8.72,0.0
1459607347110,-8.72,7.240000000000001e-07
1459607347120,-8.72,0.0
1459607347130,-8.72,1.0859999999999999e-06
1459607347140,-8.72,0.0
1459607347150,-8.72,7.240000000000001e-07
1459607347160,-8.72,3.6200000000000004e-07
1459607347170,-8.72,0.0
1459607347180,-8.72,3.6200000000000004e-07
1459607347190,-8.72,0.0
1459607347200,-8.72,0.0
1459607347210,-8.72,1.0859999999999999e-06
1459607347220,-8.72,0.0
1459607347230,-8.72,3.6200000000000004e-07
1459607347240,-8.72,1.0859999999999999e-06
1459607347250,-8.72,0.0
1459607347260,-8.72,3.6200000000000004e-07
1459607347270,-8.72,2.1719999999999997e-06
1459607347280,-8.72,7.240000000000001e-07
1459607347290,-8.72,3.6200000000000004e-07
1459607347300,-8.72,0.0
1459607347310,-8.72,7.240000000000001e-07
1459607347320,-8.72,3.6200000000000004e-07
1459607347330,-8.72,3.6200000000000004e-07
1459607347340,-8.72,0.0
1459607347350,-8.72,7.240000000000001e-07
1459607347360,-8.72,0.0
1459607347370,-8.72,7.240000000000001e-07
1459607347380,-8.72,7.240000000000001e-07
1459607347390,-8.72,0.0
1459607347400,-8.72,3.6200000000000004e-07
1459607347410,-8.72,0.0
1459607347420,-8.72,0.0
1459607347430,-8.72,0.0
1459607347440,-8.72,1.0859999999999999e-06
1459607347450,-8.72,0.0
1459607347460,-8.72,3.6200000000000004e-07
1459607347470,-8.72,0.0
1459607347480,-8.72,0.0
1459607347490,-8.72,0.0
1459607347500,-8.72,0.0
1459607347510,-8.72,7.240000000000001e-07
1459607347520,-8.72,3.6200000000000004e-07
1459607347530,-8.72,0.0
1459607347540,-8.72,0.0
1459607347550,-8.72,7.240000000000001e-07
1459607347560,-8.72,3.6200000000000004e-07
1459607347570,-8.72,7.240000000000001e-07
1459607347580,-8.72,1.0859999999999999e-06
1459607347590,-8.72,0.0
1459607347600,-8.72,0.0
1459607347610,-8.72,1.0859999999999999e-06
1459607347620,-8.72,0.0
1459607347630,-8.72,3.6200000000000004e-07
1459607347640,-8.72,3.6200000000000004e-07
1459607347650,-8.72,1.0859999999999999e-06
1459607347660,-8.72,0.0
1459607347670,-8.72,3.6200000000000004e-07
1459607347680,-8.72,7.240000000000001e-07
1459607347690,-8.72,0.0
1459607347700,-8.72,3.6200000000000004e-07
1459607347710,-8.72,0.0
1459607347720,-8.72,3.6200000000000004e-07
1459607347730,-8.72,7.240000000000001e-07
1459607347740,-8.72,3.6200000000000004e-07
1459607347750,-8.72,7.240000000000001e-07
1459607347760,-8.72,3.6200000000000004e-07
1459607347770,-8.72,3.6200000000000004e-07
1459607347780,-8.72,0.0
1459607347790,-8.72,1.0859999999999999e-06
1459607347800,-8.72,0.0
1459607347810,-8.72,1.0859999999999999e-06
1459607347820,-8.72,0.0
1459607347830,-8.72,0.0
1459607347840,-8.72,7.240000000000001e-07
1459607347850,-8.72,3.6200000000000004e-07
1459607347860,-8.72,3.6200000000000004e-07
1459607347870,-8.72,1.0859999999999999e-06
1459607347880,-8.72,3.6200000000000004e-07
1459607347890,-8.72,3.6200000000000004e-07
1459607347900,-8.72,0.0
1459607347910,-8.72,1.81e-06
1459607347920,-8.72,0.0
1459607347930,-8.72,1.81e-06
1459607347940,-8.72,1.4480000000000002e-06
1459607347950,-8.72,0.0
1459607347960,-8.72,0.0
1459607347970,-8.72,0.0
1459607347980,-8.72,0.0
1459607347990,-8.72,1.4480000000000002e-06
1459607348000,-8.72,0.0
1459607348010,-8.72,0.0
1459607348020,-8.72,3.6200000000000004e-07
1459607348030,-8.72,7.240000000000001e-07
1459607348040,-8.72,0.0
1459607348050,-8.72,0.0
1459607348060,-8.72,3.6200000000000004e-07
1459607348070,-8.72,3.6200000000000004e-07
1459607348080,-8.72,3.6200000000000004e-07
1459607348090,-8.72,1.4480000000000002e-06
1459607348100,-8.72,0.0
1459607348110,-8.72,3.6200000000000004e-07
1459607348120,-8.72,0.0
1459607348130,-8.72,1.4480000000000002e-06
1459607348140,-8.72,0.0
1459607348150,-8.72,0.0
1459607348160,-8.72,0.0
1459607348170,-8.72,7.240000000000001e-07
1459607348180,-8.72,0.0
1459607348190,-8.72,3.6200000000000004e-07
1459607348200,-8.72,0.0
1459607348210,-8.72,0.0
1459607348220,-8.72,0.0
1459607348230,-8.72,3.6200000000000004e-07
1459607348240,-8.72,3.6200000000000004e-07
1459607348250,-8.72,3.6200000000000004e-07
1459607348260,-8.72,7.240000000000001e-07
1459607348270,-8.72,3.6200000000000004e-07
1459607348280,-8.72,3.6200000000000004e-07
1459607348290,-8.72,3.6200000000000004e-07
1459607348300,-8.72,0.0
1459607348310,-8.72,0.0
1459607348320,-8.72,0.0
1459607348330,-8.72,0.0
1459607348340,-8.72,0.0
1459607348350,-8.72,7.240000000000001e-07
1459607348360,-8.72,0.0
1459607348370,-8.72,0.0
1459607348380,-8.72,3.6200000000000004e-07
1459607348390,-8.72,0.0
1459607348400,-8.72,1.0859999999999999e-06
1459607348410,-8.72,0.0
1459607348420,-8.72,0.0
1459607348430,-8.72,7.240000000000001e-07
1459607348440,-8.72,7.240000000000001e-07
1459607348450,-8.72,7.240000000000001e-07
1459607348460,-8.72,3.6200000000000004e-07
1459607348470,-8.72,7.240000000000001e-07
1459607348480,-8.72,0.0
1459607348490,-8.72,3.6200000000000004e-07
1459607348500,-8.72,3.6200000000000004e-07
1459607348510,-8.72,0.0
1459607348520,-8.72,0.0
1459607348530,-8.72,1.4480000000000002e-06
1459607348540,-8.72,0.0
1459607348550,-8.72,1.0859999999999999e-06
1459607348560,-8.72,3.6200000000000004e-07
1459607348570,-8.72,1.4480000000000002e-06
1459607348580,-8.72,0.0
1459607348590,-8.72,3.6200000000000004e-07
1459607348600,-8.72,1.4480000000000002e-06
1459607348610,-8.72,3.6200000000000004e-07
1459607348620,-8.72,7.240000000000001e-07
1459607348630,-8.72,7.240000000000001e-07
1459607348640,-8.72,1.4480000000000002e-06
1459607348650,-8.72,1.0859999999999999e-06
1459607348660,-8.72,0.0
1459607348670,-8.72,1.4480000000000002e-06
1459607348680,-8.72,0.0
1459607348690,-8.72,1.4480000000000002e-06
1459607348700,-8.72,0.0
1459607348710,-8.72,7.240000000000001e-07
1459607348720,-8.72,3.6200000000000004e-07
1459607348730,-8.72,7.240000000000001e-07
1459607348740,-8.72,7.240000000000001e-07
1459607348750,-8.72,0.0
1459607348760,-8.72,0.0
1459607348770,-8.72,1.81e-06
1459607348780,-8.72,0.0
1459607348790,-8.72,1.0859999999999999e-06
1459607348800,-8.72,3.6200000000000004e-07
1459607348810,-8.72,1.0859999999999999e-06
1459607348820,-8.72,7.240000000000001e-07
1459607348830,-8.72,0.0
1459607348840,-8.72,7.240000000000001e-07
1459607348850,-8.72,3.6200000000000004e-07
1459607348860,-8.72,1.4480000000000002e-06
1459607348870,-8.72,3.6200000000000004e-07
1459607348880,-8.72,0.0
1459607348890,-8.72,1.4480000000000002e-06
1459607348900,-8.72,0.0
1459607348910,-8.72,7.240000000000001e-07
1459607348920,-8.72,0.0
1459607348930,-8.72,7.240000000000001e-07
1459607348940,-8.72,7.240000000000001e-07
1459607348950,-8.72,3.6200000000000004e-07
1459607348960,-8.72,7.240000000000001e-07
1459607348970,-8.72,0.0
1459607348980,-8.72,1.0859999999999999e-06
1459607348990,-8.72,3.6200000000000004e-07
1459607349000,-8.72,3.6200000000000004e-07
1459607349010,-8.72,0.0
1459607349020,-8.72,3.6200000000000004e-07
1459607349030,-8.72,1.0859999999999999e-06
1459607349040,-8.72,0.0
1459607349050,-8.72,0.0
1459607349060,-8.72,7.240000000000001e-07
1459607349070,-8.72,3.6200000000000004e-07
1459607349080,-8.72,0.0
1459607349090,-8.72,0.0
1459607349100,-8.72,3.6200000000000004e-07
1459607349110,-8.72,3.6200000000000004e-07
1459607349120,-8.72,7.240000000000001e-07
1459607349130,-8.72,3.6200000000000004e-07
1459607349140,-8.72,3.6200000000000004e-07
1459607349150,-8.72,3.6200000000000004e-07
1459607349160,-8.72,3.6200000000000004e-07
1459607349170,-8.72,3.6200000000000004e-07
1459607349180,-8.72,3.6200000000000004e-07
1459607349190,-8.72,3.6200000000000004e-07
1459607349200,-8.72,3.6200000000000004e-07
1459607349210,-8.72,1.81e-06
1459607349220,-8.72,1.0859999999999999e-06
1459607349230,-8.72,2.1719999999999997e-06
1459607349240,-8.72,0.0
1459607349250,-8.72,7.240000000000001e-07
1459607349260,-8.72,1.4480000000000002e-06
1459607349270,-8.72,3.6200000000000004e-07
1459607349280,-8.72,0.0
1459607349290,-8.72,0.0
