Timestamp,position,BLMTI.04L7.B1E10_TCSG.D4L7.B1
1459607381690,8.555,3.6200000000000004e-07
1459607381700,8.555,3.6200000000000004e-07
1459607381710,8.555,0.0
1459607381720,8.555,7.240000000000001e-07
1459607381730,8.555,0.0
1459607381740,8.555,1.4480000000000002e-06
1459607381750,8.555,0.0
1459607381760,8.555,1.0859999999999999e-06
1459607381770,8.555,0.0
1459607381780,8.555,3.6200000000000004e-07
1459607381790,8.555,3.6200000000000004e-07
1459607381800,8.555,7.240000000000001e-07
1459607381810,8.555,3.6200000000000004e-07
1459607381820,8.555,1.4480000000000002e-06
1459607381830,8.555,0.0
1459607381840,8.555,1.0859999999999999e-06
1459607381850,8.555,3.6200000000000004e-07
1459607381860,8.555,1.0859999999999999e-06
1459607381870,8.555,0.0
1459607381880,8.555,7.240000000000001e-07
1459607381890,8.555,0.0
1459607381900,8.555,7.240000000000001e-07
1459607381910,8.555,3.6200000000000004e-07
1459607381920,8.555,1.0859999999999999e-06
1459607381930,8.555,0.0
1459607381940,8.555,1.0859999999999999e-06
1459607381950,8.555,0.0
1459607381960,8.555,7.240000000000001e-07
1459607381970,8.555,3.6200000000000004e-07
1459607381980,8.555,3.6200000000000004e-07
1459607381990,8.555,0.0
1459607382000,8.555,3.6200000000000004e-07
1459607382010,8.555,3.6200000000000004e-07
1459607382020,8.555,3.6200000000000004e-07
1459607382030,8.555,3.6200000000000004e-07
1459607382040,8.555,7.240000000000001e-07
1459607382050,8.555,3.6200000000000004e-07
1459607382060,8.555,7.240000000000001e-07
1459607382070,8.555,3.6200000000000004e-07
1459607382080,8.555,0.0
1459607382090,8.555,3.6200000000000004e-07
1459607382100,8.555,7.240000000000001e-07
1459607382110,8.555,0.0
1459607382120,8.555,7.240000000000001e-07
1459607382130,8.555,3.6200000000000004e-07
1459607382140,8.555,3.6200000000000004e-07
1459607382150,8.555,3.6200000000000004e-07
1459607382160,8.555,0.0
1459607382170,8.555,3.6200000000000004e-07
1459607382180,8.555,1.0859999999999999e-06
1459607382190,8.555,0.0
1459607382200,8.555,7.240000000000001e-07
1459607382210,8.555,0.0
1459607382220,8.555,1.0859999999999999e-06
1459607382230,8.555,7.240000000000001e-07
1459607382240,8.555,0.0
1459607382250,8.555,0.0
1459607382260,8.555,1.0859999999999999e-06
1459607382270,8.555,3.6200000000000004e-07
1459607382280,8.555,0.0
1459607382290,8.555,7.240000000000001e-07
1459607382300,8.555,7.240000000000001e-07
1459607382310,8.555,0.0
1459607382320,8.555,7.240000000000001e-07
1459607382330,8.555,3.6200000000000004e-07
1459607382340,8.555,7.240000000000001e-07
1459607382350,8.555,7.240000000000001e-07
1459607382360,8.555,1.0859999999999999e-06
1459607382370,8.555,0.0
1459607382380,8.555,1.4480000000000002e-06
1459607382390,8.555,3.6200000000000004e-07
1459607382400,8.555,3.6200000000000004e-07
1459607382410,8.555,7.240000000000001e-07
1459607382420,8.555,3.6200000000000004e-07
1459607382430,8.555,3.6200000000000004e-07
1459607382440,8.555,7.240000000000001e-07
1459607382450,8.555,3.6200000000000004e-07
1459607382460,8.555,7.240000000000001e-07
1459607382470,8.555,0.0
1459607382480,8.555,7.240000000000001e-07
1459607382490,8.555,0.0
1459607382500,8.555,3.6200000000000004e-07
1459607382510,8.555,7.240000000000001e-07
1459607382520,8.555,7.240000000000001e-07
1459607382530,8.555,0.0
1459607382540,8.555,3.6200000000000004e-07
1459607382550,8.555,3.6200000000000004e-07
1459607382560,8.555,1.0859999999999999e-06
1459607382570,8.555,0.0
1459607382580,8.555,7.240000000000001e-07
1459607382590,8.555,3.6200000000000004e-07
1459607382600,8.555,1.0859999999999999e-06
1459607382610,8.555,0.0
1459607382620,8.555,3.6200000000000004e-07
1459607382630,8.555,7.240000000000001e-07
1459607382640,8.555,1.0859999999999999e-06
1459607382650,8.555,3.6200000000000004e-07
1459607382660,8.555,7.240000000000001e-07
1459607382670,8.555,0.0
1459607382680,8.555,0.0
1459607382690,8.555,3.6200000000000004e-07
1459607382700,8.555,1.0859999999999999e-06
1459607382710,8.555,0.0
1459607382720,8.555,7.240000000000001e-07
1459607382730,8.555,0.0
1459607382740,8.555,1.0859999999999999e-06
1459607382750,8.555,0.0
1459607382760,8.555,1.0859999999999999e-06
1459607382770,8.555,0.0
1459607382780,8.555,7.240000000000001e-07
1459607382790,8.555,0.0
1459607382800,8.555,3.6200000000000004e-07
1459607382810,8.555,0.0
1459607382820,8.555,7.240000000000001e-07
1459607382830,8.555,0.0
1459607382840,8.555,7.240000000000001e-07
1459607382850,8.555,3.6200000000000004e-07
1459607382860,8.555,3.6200000000000004e-07
1459607382870,8.555,0.0
1459607382880,8.555,1.0859999999999999e-06
1459607382890,8.555,0.0
1459607382900,8.555,7.240000000000001e-07
1459607382910,8.555,0.0
1459607382920,8.555,1.0859999999999999e-06
1459607382930,8.555,0.0
1459607382940,8.555,3.6200000000000004e-07
1459607382950,8.555,0.0
1459607382960,8.555,7.240000000000001e-07
1459607382970,8.555,0.0
1459607382980,8.555,7.240000000000001e-07
1459607382990,8.555,3.6200000000000004e-07
1459607383000,8.555,7.240000000000001e-07
1459607383010,8.555,0.0
1459607383020,8.555,1.0859999999999999e-06
1459607383030,8.555,0.0
1459607383040,8.555,1.4480000000000002e-06
1459607383050,8.555,0.0
1459607383060,8.555,7.240000000000001e-07
1459607383070,8.555,3.6200000000000004e-07
1459607383080,8.555,7.240000000000001e-07
1459607383090,8.555,3.6200000000000004e-07
1459607383100,8.555,7.240000000000001e-07
1459607383110,8.555,0.0
1459607383120,8.555,7.240000000000001e-07
1459607383130,8.555,0.0
1459607383140,8.555,3.6200000000000004e-07
1459607383150,8.555,3.6200000000000004e-07
1459607383160,8.555,1.4480000000000002e-06
1459607383170,8.555,0.0
1459607383180,8.555,3.6200000000000004e-07
1459607383190,8.555,3.6200000000000004e-07
1459607383200,8.555,3.6200000000000004e-07
1459607383210,8.555,0.0
1459607383220,8.555,1.4480000000000002e-06
1459607383230,8.555,0.0
1459607383240,8.555,3.6200000000000004e-07
1459607383250,8.555,0.0
1459607383260,8.555,3.6200000000000004e-07
1459607383270,8.555,3.6200000000000004e-07
1459607383280,8.555,7.240000000000001e-07
1459607383290,8.555,3.6200000000000004e-07
1459607383300,8.555,3.6200000000000004e-07
1459607383310,8.555,3.6200000000000004e-07
1459607383320,8.555,1.0859999999999999e-06
1459607383330,8.555,3.6200000000000004e-07
1459607383340,8.555,3.6200000000000004e-07
1459607383350,8.555,0.0
1459607383360,8.555,7.240000000000001e-07
1459607383370,8.555,0.0
1459607383380,8.555,3.6200000000000004e-07
1459607383390,8.555,7.240000000000001e-07
1459607383400,8.555,3.6200000000000004e-07
1459607383410,8.555,3.6200000000000004e-07
1459607383420,8.555,7.240000000000001e-07
1459607383430,8.555,7.240000000000001e-07
1459607383440,8.555,0.0
1459607383450,8.555,3.6200000000000004e-07
1459607383460,8.555,7.240000000000001e-07
1459607383470,8.555,3.6200000000000004e-07
1459607383480,8.555,7.240000000000001e-07
1459607383490,8.555,0.0
1459607383500,8.555,1.0859999999999999e-06
1459607383510,8.555,3.6200000000000004e-07
1459607383520,8.555,1.0859999999999999e-06
1459607383530,8.555,3.6200000000000004e-07
1459607383540,8.555,7.240000000000001e-07
1459607383550,8.555,3.6200000000000004e-07
1459607383560,8.555,7.240000000000001e-07
1459607383570,8.555,0.0
1459607383580,8.555,7.240000000000001e-07
1459607383590,8.555,3.6200000000000004e-07
1459607383600,8.555,1.0859999999999999e-06
1459607383610,8.555,0.0
1459607383620,8.555,7.240000000000001e-07
1459607383630,8.555,3.6200000000000004e-07
1459607383640,8.555,3.6200000000000004e-07
1459607383650,8.555,7.240000000000001e-07
1459607383660,8.555,1.0859999999999999e-06
1459607383670,8.555,7.240000000000001e-07
1459607383680,8.555,1.0859999999999999e-06
1459607383690,8.555,0.0
1459607383700,8.555,1.4480000000000002e-06
1459607383710,8.555,0.0
1459607383720,8.555,1.0859999999999999e-06
1459607383730,8.555,0.0
1459607383740,8.555,3.6200000000000004e-07
1459607383750,8.555,0.0
1459607383760,8.555,1.0859999999999999e-06
1459607383770,8.555,0.0
1459607383780,8.555,7.240000000000001e-07
1459607383790,8.555,0.0
1459607383800,8.555,1.0859999999999999e-06
1459607383810,8.555,0.0
1459607383820,8.555,7.240000000000001e-07
1459607383830,8.555,0.0
1459607383840,8.555,3.6200000000000004e-07
1459607383850,8.555,0.0
1459607383860,8.555,7.240000000000001e-07
1459607383870,8.555,0.0
1459607383880,8.555,1.0859999999999999e-06
1459607383890,8.555,0.0
1459607383900,8.555,7.240000000000001e-07
1459607383910,8.555,0.0
1459607383920,8.555,7.240000000000001e-07
1459607383930,8.555,0.0
1459607383940,8.555,1.0859999999999999e-06
1459607383950,8.555,0.0
1459607383960,8.555,7.240000000000001e-07
1459607383970,8.555,0.0
1459607383980,8.555,3.6200000000000004e-07
1459607383990,8.555,0.0
1459607384000,8.555,7.240000000000001e-07
1459607384010,8.555,0.0
1459607384020,8.555,1.0859999999999999e-06
1459607384030,8.555,0.0
1459607384040,8.555,1.0859999999999999e-06
1459607384050,8.555,0.0
1459607384060,8.555,7.240000000000001e-07
1459607384070,8.555,0.0
1459607384080,8.555,1.0859999999999999e-06
1459607384090,8.555,0.0
1459607384100,8.555,0.0
1459607384110,8.555,7.240000000000001e-07
1459607384120,8.555,3.6200000000000004e-07
1459607384130,8.555,0.0
1459607384140,8.555,7.240000000000001e-07
1459607384150,8.555,3.6200000000000004e-07
1459607384160,8.555,1.0859999999999999e-06
1459607384170,8.555,0.0
1459607384180,8.555,7.240000000000001e-07
1459607384190,8.555,3.6200000000000004e-07
1459607384200,8.555,7.240000000000001e-07
1459607384210,8.555,0.0
1459607384220,8.555,1.0859999999999999e-06
1459607384230,8.555,0.0
1459607384240,8.555,3.6200000000000004e-07
1459607384250,8.555,0.0
1459607384260,8.555,1.0859999999999999e-06
1459607384270,8.555,0.0
1459607384280,8.555,7.240000000000001e-07
1459607384290,8.555,3.6200000000000004e-07
1459607384300,8.555,3.6200000000000004e-07
1459607384310,8.555,3.6200000000000004e-07
1459607384320,8.555,7.240000000000001e-07
1459607384330,8.555,0.0
1459607384340,8.555,7.240000000000001e-07
1459607384350,8.555,0.0
1459607384360,8.555,1.0859999999999999e-06
1459607384370,8.555,0.0
1459607384380,8.555,3.6200000000000004e-07
1459607384390,8.555,3.6200000000000004e-07
1459607384400,8.555,7.240000000000001e-07
1459607384410,8.555,0.0
1459607384420,8.555,1.4480000000000002e-06
1459607384430,8.555,3.6200000000000004e-07
1459607384440,8.555,0.0
1459607384450,8.555,0.0
1459607384460,8.555,3.6200000000000004e-07
1459607384470,8.555,3.6200000000000004e-07
1459607384480,8.555,7.240000000000001e-07
1459607384490,8.555,0.0
1459607384500,8.555,7.240000000000001e-07
1459607384510,8.555,3.6200000000000004e-07
1459607384520,8.555,7.240000000000001e-07
1459607384530,8.555,0.0
1459607384540,8.555,7.240000000000001e-07
1459607384550,8.555,3.6200000000000004e-07
1459607384560,8.555,7.240000000000001e-07
1459607384570,8.555,0.0
1459607384580,8.555,1.0859999999999999e-06
1459607384590,8.555,7.240000000000001e-07
1459607384600,8.555,3.6200000000000004e-07
1459607384610,8.555,7.240000000000001e-07
1459607384620,8.555,7.240000000000001e-07
1459607384630,8.555,0.0
1459607384640,8.555,3.6200000000000004e-07
1459607384650,8.555,3.6200000000000004e-07
1459607384660,8.555,3.6200000000000004e-07
1459607384670,8.555,7.240000000000001e-07
1459607384680,8.555,3.6200000000000004e-07
1459607384690,8.555,0.0
1459607384700,8.555,3.6200000000000004e-07
1459607384710,8.555,3.6200000000000004e-07
1459607384720,8.555,3.6200000000000004e-07
1459607384730,8.555,3.6200000000000004e-07
1459607384740,8.555,7.240000000000001e-07
1459607384750,8.555,0.0
1459607384760,8.555,7.240000000000001e-07
1459607384770,8.555,3.6200000000000004e-07
1459607384780,8.555,7.240000000000001e-07
1459607384790,8.555,0.0
1459607384800,8.555,1.0859999999999999e-06
1459607384810,8.555,0.0
1459607384820,8.555,7.240000000000001e-07
1459607384830,8.555,0.0
1459607384840,8.555,7.240000000000001e-07
1459607384850,8.555,0.0
1459607384860,8.555,3.6200000000000004e-07
1459607384870,8.555,3.6200000000000004e-07
1459607384880,8.555,3.6200000000000004e-07
1459607384890,8.555,0.0
1459607384900,8.555,1.4480000000000002e-06
1459607384910,8.555,0.0
1459607384920,8.555,7.240000000000001e-07
1459607384930,8.555,0.0
1459607384940,8.555,1.4480000000000002e-06
1459607384950,8.555,0.0
1459607384960,8.555,3.6200000000000004e-07
1459607384970,8.555,0.0
1459607384980,8.555,1.0859999999999999e-06
1459607384990,8.555,0.0
1459607385000,8.555,3.6200000000000004e-07
1459607385010,8.555,0.0
1459607385020,8.555,3.6200000000000004e-07
1459607385030,8.555,3.6200000000000004e-07
1459607385040,8.555,3.6200000000000004e-07
1459607385050,8.555,3.6200000000000004e-07
1459607385060,8.555,3.6200000000000004e-07
1459607385070,8.555,0.0
1459607385080,8.555,1.4480000000000002e-06
1459607385090,8.555,0.0
1459607385100,8.555,0.0
1459607385110,8.555,0.0
1459607385120,8.555,1.4480000000000002e-06
1459607385130,8.555,0.0
1459607385140,8.555,7.240000000000001e-07
1459607385150,8.555,0.0
1459607385160,8.555,3.6200000000000004e-07
1459607385170,8.555,0.0
1459607385180,8.555,1.0859999999999999e-06
1459607385190,8.555,7.240000000000001e-07
1459607385200,8.555,0.0
1459607385210,8.555,3.6200000000000004e-07
1459607385220,8.555,1.0859999999999999e-06
1459607385230,8.555,0.0
1459607385240,8.555,1.0859999999999999e-06
1459607385250,8.555,0.0
1459607385260,8.555,3.6200000000000004e-07
1459607385270,8.555,0.0
1459607385280,8.555,0.0
1459607385290,8.555,3.6200000000000004e-07
1459607385300,8.555,1.0859999999999999e-06
1459607385310,8.555,0.0
1459607385320,8.555,3.6200000000000004e-07
1459607385330,8.555,3.6200000000000004e-07
1459607385340,8.555,3.6200000000000004e-07
1459607385350,8.555,7.240000000000001e-07
1459607385360,8.555,3.6200000000000004e-07
1459607385370,8.555,3.6200000000000004e-07
1459607385380,8.555,7.240000000000001e-07
1459607385390,8.555,0.0
1459607385400,8.555,7.240000000000001e-07
1459607385410,8.555,0.0
1459607385420,8.555,7.240000000000001e-07
1459607385430,8.555,7.240000000000001e-07
1459607385440,8.555,0.0
1459607385450,8.555,3.6200000000000004e-07
1459607385460,8.555,3.6200000000000004e-07
1459607385470,8.555,7.240000000000001e-07
1459607385480,8.555,3.6200000000000004e-07
1459607385490,8.555,3.6200000000000004e-07
1459607385500,8.555,7.240000000000001e-07
1459607385510,8.555,3.6200000000000004e-07
1459607385520,8.555,1.0859999999999999e-06
1459607385530,8.555,3.6200000000000004e-07
1459607385540,8.555,7.240000000000001e-07
1459607385550,8.555,0.0
1459607385560,8.555,7.240000000000001e-07
1459607385570,8.555,0.0
1459607385580,8.555,7.240000000000001e-07
1459607385590,8.555,0.0
1459607385600,8.555,7.240000000000001e-07
1459607385610,8.555,3.6200000000000004e-07
1459607385620,8.555,3.6200000000000004e-07
1459607385630,8.555,0.0
1459607385640,8.555,1.0859999999999999e-06
1459607385650,8.555,0.0
1459607385660,8.555,3.6200000000000004e-07
1459607385670,8.555,3.6200000000000004e-07
1459607385680,8.555,3.6200000000000004e-07
1459607385690,8.555,3.6200000000000004e-07
1459607385700,8.555,0.0
1459607385710,8.555,3.6200000000000004e-07
1459607385720,8.555,3.6200000000000004e-07
1459607385730,8.555,0.0
1459607385740,8.555,1.4480000000000002e-06
1459607385750,8.555,0.0
1459607385760,8.555,0.0
1459607385770,8.555,3.6200000000000004e-07
1459607385780,8.555,3.6200000000000004e-07
1459607385790,8.555,0.0
1459607385800,8.555,7.240000000000001e-07
1459607385810,8.555,7.240000000000001e-07
1459607385820,8.555,3.6200000000000004e-07
1459607385830,8.555,3.6200000000000004e-07
1459607385840,8.555,7.240000000000001e-07
1459607385850,8.555,0.0
1459607385860,8.555,0.0
1459607385870,8.555,3.6200000000000004e-07
1459607385880,8.555,3.6200000000000004e-07
1459607385890,8.555,0.0
1459607385900,8.555,7.240000000000001e-07
1459607385910,8.555,7.240000000000001e-07
1459607385920,8.555,3.6200000000000004e-07
1459607385930,8.555,7.240000000000001e-07
1459607385940,8.555,7.240000000000001e-07
1459607385950,8.555,3.6200000000000004e-07
1459607385960,8.555,0.0
1459607385970,8.555,7.240000000000001e-07
1459607385980,8.555,3.6200000000000004e-07
1459607385990,8.555,3.6200000000000004e-07
1459607386000,8.555,7.240000000000001e-07
1459607386010,8.555,0.0
1459607386020,8.555,7.240000000000001e-07
1459607386030,8.555,0.0
1459607386040,8.555,7.240000000000001e-07
1459607386050,8.555,3.6200000000000004e-07
1459607386060,8.555,7.240000000000001e-07
1459607386070,8.555,3.6200000000000004e-07
1459607386080,8.555,3.6200000000000004e-07
1459607386090,8.555,3.6200000000000004e-07
1459607386100,8.555,7.240000000000001e-07
1459607386110,8.555,3.6200000000000004e-07
1459607386120,8.555,3.6200000000000004e-07
1459607386130,8.555,3.6200000000000004e-07
1459607386140,8.555,7.240000000000001e-07
1459607386150,8.555,0.0
1459607386160,8.555,3.6200000000000004e-07
1459607386170,8.555,0.0
1459607386180,8.555,7.240000000000001e-07
1459607386190,8.555,3.6200000000000004e-07
1459607386200,8.555,3.6200000000000004e-07
1459607386210,8.555,3.6200000000000004e-07
1459607386220,8.555,3.6200000000000004e-07
1459607386230,8.555,3.6200000000000004e-07
1459607386240,8.555,7.240000000000001e-07
1459607386250,8.555,0.0
1459607386260,8.555,1.0859999999999999e-06
1459607386270,8.555,3.6200000000000004e-07
1459607386280,8.555,0.0
1459607386290,8.555,3.6200000000000004e-07
1459607386300,8.555,3.6200000000000004e-07
1459607386310,8.555,0.0
1459607386320,8.555,7.240000000000001e-07
1459607386330,8.555,7.240000000000001e-07
1459607386340,8.555,3.6200000000000004e-07
1459607386350,8.555,0.0
1459607386360,8.555,7.240000000000001e-07
1459607386370,8.555,7.240000000000001e-07
1459607386380,8.555,3.6200000000000004e-07
1459607386390,8.555,0.0
1459607386400,8.555,3.6200000000000004e-07
1459607386410,8.555,7.240000000000001e-07
1459607386420,8.555,7.240000000000001e-07
1459607386430,8.555,0.0
1459607386440,8.555,7.240000000000001e-07
1459607386450,8.555,0.0
1459607386460,8.555,7.240000000000001e-07
1459607386470,8.555,0.0
1459607386480,8.555,7.240000000000001e-07
1459607386490,8.555,0.0
1459607386500,8.555,1.0859999999999999e-06
1459607386510,8.555,0.0
1459607386520,8.555,3.6200000000000004e-07
1459607386530,8.555,3.6200000000000004e-07
1459607386540,8.555,7.240000000000001e-07
1459607386550,8.555,3.6200000000000004e-07
1459607386560,8.555,7.240000000000001e-07
1459607386570,8.555,3.6200000000000004e-07
1459607386580,8.555,3.6200000000000004e-07
1459607386590,8.555,3.6200000000000004e-07
1459607386600,8.555,7.240000000000001e-07
1459607386610,8.555,7.240000000000001e-07
1459607386620,8.555,3.6200000000000004e-07
1459607386630,8.555,3.6200000000000004e-07
1459607386640,8.555,3.6200000000000004e-07
1459607386650,8.555,3.6200000000000004e-07
1459607386660,8.555,1.0859999999999999e-06
1459607386670,8.555,3.6200000000000004e-07
1459607386680,8.555,3.6200000000000004e-07
1459607386690,8.555,3.6200000000000004e-07
1459607386700,8.555,7.240000000000001e-07
1459607386710,8.555,0.0
1459607386720,8.555,7.240000000000001e-07
1459607386730,8.555,0.0
1459607386740,8.555,7.240000000000001e-07
1459607386750,8.555,0.0
1459607386760,8.555,1.81e-06
1459607386770,8.555,0.0
1459607386780,8.555,3.6200000000000004e-07
1459607386790,8.555,0.0
1459607386800,8.555,7.240000000000001e-07
1459607386810,8.555,0.0
1459607386820,8.555,1.4480000000000002e-06
1459607386830,8.555,0.0
1459607386840,8.555,0.0
1459607386850,8.555,7.240000000000001e-07
1459607386860,8.555,3.6200000000000004e-07
1459607386870,8.555,3.6200000000000004e-07
1459607386880,8.555,3.6200000000000004e-07
1459607386890,8.555,3.6200000000000004e-07
1459607386900,8.555,3.6200000000000004e-07
1459607386910,8.555,3.6200000000000004e-07
1459607386920,8.555,3.6200000000000004e-07
1459607386930,8.555,3.6200000000000004e-07
1459607386940,8.555,3.6200000000000004e-07
1459607386950,8.555,0.0
1459607386960,8.555,7.240000000000001e-07
1459607386970,8.555,3.6200000000000004e-07
1459607386980,8.555,7.240000000000001e-07
1459607386990,8.555,0.0
1459607387000,8.555,7.240000000000001e-07
1459607387010,8.555,0.0
1459607387020,8.555,1.0859999999999999e-06
1459607387030,8.555,0.0
1459607387040,8.555,0.0
1459607387050,8.555,7.240000000000001e-07
1459607387060,8.555,3.6200000000000004e-07
1459607387070,8.555,7.240000000000001e-07
1459607387080,8.555,3.6200000000000004e-07
1459607387090,8.555,3.6200000000000004e-07
1459607387100,8.555,7.240000000000001e-07
1459607387110,8.555,3.6200000000000004e-07
1459607387120,8.555,3.6200000000000004e-07
1459607387130,8.555,7.240000000000001e-07
1459607387140,8.555,7.240000000000001e-07
1459607387150,8.555,3.6200000000000004e-07
1459607387160,8.555,7.240000000000001e-07
1459607387170,8.555,0.0
1459607387180,8.555,7.240000000000001e-07
1459607387190,8.555,3.6200000000000004e-07
1459607387200,8.555,7.240000000000001e-07
1459607387210,8.555,3.6200000000000004e-07
1459607387220,8.555,7.240000000000001e-07
1459607387230,8.555,7.240000000000001e-07
1459607387240,8.555,0.0
1459607387250,8.555,0.0
1459607387260,8.555,3.6200000000000004e-07
1459607387270,8.555,7.240000000000001e-07
1459607387280,8.555,3.6200000000000004e-07
1459607387290,8.555,3.6200000000000004e-07
1459607387300,8.555,0.0
1459607387310,8.555,7.240000000000001e-07
1459607387320,8.555,3.6200000000000004e-07
1459607387330,8.555,3.6200000000000004e-07
1459607387340,8.555,3.6200000000000004e-07
1459607387350,8.555,3.6200000000000004e-07
1459607387360,8.555,7.240000000000001e-07
1459607387370,8.555,7.240000000000001e-07
1459607387380,8.555,7.240000000000001e-07
1459607387390,8.555,0.0
1459607387400,8.555,7.240000000000001e-07
1459607387410,8.555,3.6200000000000004e-07
1459607387420,8.555,0.0
1459607387430,8.555,3.6200000000000004e-07
1459607387440,8.555,7.240000000000001e-07
1459607387450,8.555,7.240000000000001e-07
1459607387460,8.555,3.6200000000000004e-07
1459607387470,8.555,3.6200000000000004e-07
1459607387480,8.555,0.0
1459607387490,8.555,1.0859999999999999e-06
1459607387500,8.555,7.240000000000001e-07
1459607387510,8.555,3.6200000000000004e-07
1459607387520,8.555,0.0
1459607387530,8.555,0.0
1459607387540,8.555,7.240000000000001e-07
1459607387550,8.555,3.6200000000000004e-07
1459607387560,8.555,1.0859999999999999e-06
1459607387570,8.555,0.0
1459607387580,8.555,7.240000000000001e-07
1459607387590,8.555,3.6200000000000004e-07
1459607387600,8.555,1.0859999999999999e-06
1459607387610,8.555,0.0
1459607387620,8.555,7.240000000000001e-07
1459607387630,8.555,3.6200000000000004e-07
1459607387640,8.555,3.6200000000000004e-07
1459607387650,8.555,1.0859999999999999e-06
1459607387660,8.555,0.0
1459607387670,8.555,0.0
1459607387680,8.555,1.0859999999999999e-06
1459607387690,8.555,0.0
1459607387700,8.555,3.6200000000000004e-07
1459607387710,8.555,3.6200000000000004e-07
1459607387720,8.555,7.240000000000001e-07
1459607387730,8.555,0.0
1459607387740,8.555,1.0859999999999999e-06
1459607387750,8.555,1.0859999999999999e-06
1459607387760,8.555,0.0
1459607387770,8.555,0.0
1459607387780,8.555,3.6200000000000004e-07
1459607387790,8.555,3.6200000000000004e-07
1459607387800,8.555,7.240000000000001e-07
1459607387810,8.555,3.6200000000000004e-07
1459607387820,8.555,1.0859999999999999e-06
1459607387830,8.555,0.0
1459607387840,8.555,0.0
1459607387850,8.555,3.6200000000000004e-07
1459607387860,8.555,0.0
1459607387870,8.555,1.0859999999999999e-06
1459607387880,8.555,0.0
1459607387890,8.555,7.240000000000001e-07
1459607387900,8.555,7.240000000000001e-07
1459607387910,8.555,3.6200000000000004e-07
1459607387920,8.555,0.0
1459607387930,8.555,3.6200000000000004e-07
1459607387940,8.555,0.0
1459607387950,8.555,3.6200000000000004e-07
1459607387960,8.555,7.240000000000001e-07
1459607387970,8.555,3.6200000000000004e-07
1459607387980,8.555,7.240000000000001e-07
1459607387990,8.555,0.0
1459607388000,8.555,0.0
1459607388010,8.555,0.0
1459607388020,8.555,0.0
1459607388030,8.555,0.0
1459607388040,8.555,7.240000000000001e-07
1459607388050,8.555,0.0
1459607388060,8.555,3.6200000000000004e-07
1459607388070,8.555,3.6200000000000004e-07
1459607388080,8.555,7.240000000000001e-07
1459607388090,8.555,0.0
1459607388100,8.555,7.240000000000001e-07
1459607388110,8.555,0.0
1459607388120,8.555,3.6200000000000004e-07
1459607388130,8.555,3.6200000000000004e-07
1459607388140,8.555,3.6200000000000004e-07
1459607388150,8.555,3.6200000000000004e-07
1459607388160,8.555,7.240000000000001e-07
1459607388170,8.555,0.0
1459607388180,8.555,7.240000000000001e-07
1459607388190,8.555,3.6200000000000004e-07
1459607388200,8.555,7.240000000000001e-07
1459607388210,8.555,0.0
1459607388220,8.555,3.6200000000000004e-07
1459607388230,8.555,0.0
1459607388240,8.555,1.0859999999999999e-06
1459607388250,8.555,3.6200000000000004e-07
1459607388260,8.555,7.240000000000001e-07
1459607388270,8.555,0.0
1459607388280,8.555,7.240000000000001e-07
1459607388290,8.555,3.6200000000000004e-07
1459607388300,8.555,7.240000000000001e-07
1459607388310,8.555,0.0
1459607388320,8.555,3.6200000000000004e-07
1459607388330,8.555,0.0
1459607388340,8.555,3.6200000000000004e-07
1459607388350,8.555,0.0
1459607388360,8.555,3.6200000000000004e-07
1459607388370,8.555,3.6200000000000004e-07
1459607388380,8.555,7.240000000000001e-07
1459607388390,8.555,0.0
1459607388400,8.555,7.240000000000001e-07
1459607388410,8.555,7.240000000000001e-07
1459607388420,8.555,1.0859999999999999e-06
1459607388430,8.555,0.0
1459607388440,8.555,1.0859999999999999e-06
1459607388450,8.555,0.0
1459607388460,8.555,7.240000000000001e-07
1459607388470,8.555,7.240000000000001e-07
1459607388480,8.555,3.6200000000000004e-07
1459607388490,8.555,0.0
1459607388500,8.555,3.6200000000000004e-07
1459607388510,8.555,3.6200000000000004e-07
1459607388520,8.555,7.240000000000001e-07
1459607388530,8.555,0.0
1459607388540,8.555,7.240000000000001e-07
1459607388550,8.555,3.6200000000000004e-07
1459607388560,8.555,7.240000000000001e-07
1459607388570,8.555,0.0
1459607388580,8.555,7.240000000000001e-07
1459607388590,8.555,3.6200000000000004e-07
1459607388600,8.555,3.6200000000000004e-07
1459607388610,8.555,3.6200000000000004e-07
1459607388620,8.555,7.240000000000001e-07
1459607388630,8.555,3.6200000000000004e-07
1459607388640,8.555,0.0
1459607388650,8.555,7.240000000000001e-07
1459607388660,8.555,3.6200000000000004e-07
1459607388670,8.555,0.0
1459607388680,8.555,1.4480000000000002e-06
1459607388690,8.555,0.0
1459607388700,8.555,0.0
1459607388710,8.555,3.6200000000000004e-07
1459607388720,8.555,3.6200000000000004e-07
1459607388730,8.555,3.6200000000000004e-07
1459607388740,8.555,3.6200000000000004e-07
1459607388750,8.555,3.6200000000000004e-07
1459607388760,8.555,0.0
1459607388770,8.555,3.6200000000000004e-07
1459607388780,8.555,7.240000000000001e-07
1459607388790,8.555,3.6200000000000004e-07
1459607388800,8.555,0.0
1459607388810,8.555,0.0
1459607388820,8.555,7.240000000000001e-07
1459607388830,8.555,0.0
1459607388840,8.555,1.0859999999999999e-06
1459607388850,8.555,0.0
1459607388860,8.555,3.6200000000000004e-07
1459607388870,8.555,3.6200000000000004e-07
1459607388880,8.555,3.6200000000000004e-07
1459607388890,8.555,0.0
1459607388900,8.555,3.6200000000000004e-07
