Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1469994989260,-6.995,0.0
1469994989270,-6.995,3.6200000000000004e-07
1469994989280,-6.995,3.6200000000000004e-07
1469994989290,-6.995,0.0
1469994989300,-6.995,0.0
1469994989310,-6.995,0.0
1469994989320,-6.995,0.0
1469994989330,-6.995,0.0
1469994989340,-6.995,0.0
1469994989350,-6.995,3.6200000000000004e-07
1469994989360,-6.995,0.0
1469994989370,-6.995,1.0859999999999999e-06
1469994989380,-6.995,0.0
1469994989390,-6.995,0.0
1469994989400,-6.995,0.0
1469994989410,-6.995,7.240000000000001e-07
1469994989420,-6.995,3.982e-06
1469994989430,-6.995,2.1719999999999997e-06
1469994989440,-6.995,7.240000000000001e-07
1469994989450,-6.995,0.0
1469994989460,-6.995,0.0
1469994989470,-6.995,0.0
1469994989480,-6.995,3.6200000000000004e-07
1469994989490,-6.995,0.0
1469994989500,-6.995,0.0
1469994989510,-6.995,0.0
1469994989520,-6.995,0.0
1469994989530,-6.995,0.0
1469994989540,-6.995,0.0
1469994989550,-6.995,0.0
1469994989560,-6.995,3.6200000000000004e-07
1469994989570,-6.995,1.0859999999999999e-06
1469994989580,-6.995,0.0
1469994989590,-6.995,0.0
1469994989600,-6.995,0.0
1469994989610,-6.995,3.6200000000000004e-07
1469994989620,-6.995,1.4480000000000002e-06
1469994989630,-6.995,0.0
1469994989640,-6.995,1.0859999999999999e-06
1469994989650,-6.995,1.0859999999999999e-06
1469994989660,-6.995,1.81e-06
1469994989670,-6.995,0.0
1469994989680,-6.995,0.0
1469994989690,-6.995,0.0
1469994989700,-6.995,0.0
1469994989710,-6.995,1.0859999999999999e-06
1469994989720,-6.995,7.240000000000001e-07
1469994989730,-6.995,3.6200000000000004e-07
1469994989740,-6.995,1.0859999999999999e-06
1469994989750,-6.995,0.0
1469994989760,-6.995,0.0
1469994989770,-6.995,7.240000000000001e-07
1469994989780,-6.995,1.4480000000000002e-06
1469994989790,-6.995,0.0
1469994989800,-6.995,1.81e-06
1469994989810,-6.995,3.6200000000000004e-07
1469994989820,-6.995,7.240000000000001e-07
1469994989830,-6.995,0.0
1469994989840,-6.995,7.240000000000001e-07
1469994989850,-6.995,7.240000000000001e-07
1469994989860,-6.995,3.6200000000000004e-07
1469994989870,-6.995,0.0
1469994989880,-6.995,0.0
1469994989890,-6.995,0.0
1469994989900,-6.995,1.4480000000000002e-06
1469994989910,-6.995,7.240000000000001e-07
1469994989920,-6.995,0.0
1469994989930,-6.995,7.240000000000001e-07
1469994989940,-6.995,1.0859999999999999e-06
1469994989950,-6.995,0.0
1469994989960,-6.995,0.0
1469994989970,-6.995,0.0
1469994989980,-6.995,0.0
1469994989990,-6.995,0.0
1469994990000,-6.995,0.0
1469994990010,-6.995,7.240000000000001e-07
1469994990020,-6.995,1.4480000000000002e-06
1469994990030,-6.995,6.154e-06
1469994990040,-6.995,1.0859999999999999e-06
1469994990050,-6.995,7.240000000000001e-07
1469994990060,-6.995,3.6200000000000004e-07
1469994990070,-6.995,7.240000000000001e-07
1469994990080,-6.995,0.0
1469994990090,-6.995,0.0
1469994990100,-6.995,0.0
1469994990110,-6.995,0.0
1469994990120,-6.995,0.0
1469994990130,-6.995,0.0
1469994990140,-6.995,0.0
1469994990150,-6.995,0.0
1469994990160,-6.995,0.0
1469994990170,-6.995,0.0
1469994990180,-6.995,0.0
1469994990190,-6.995,0.0
1469994990200,-6.995,0.0
1469994990210,-6.995,0.0
1469994990220,-6.995,7.240000000000001e-07
1469994990230,-6.995,0.0
1469994990240,-6.995,3.6200000000000004e-07
1469994990250,-6.995,1.4480000000000002e-06
1469994990260,-6.995,0.0
1469994990270,-6.995,2.1719999999999997e-06
